"Player Details","","","","","","Overall","","","","Man","","","","Zone","","","","Single-High","","","","Two-High","","",""
"Rank","Name","Team","POS","G","Season","RTE","TPRR","YPRR","FP/RR","RTE","TPRR","YPRR","FP/RR","RTE","TPRR","YPRR","FP/RR","RTE","TPRR","YPRR","FP/RR","RTE","TPRR","YPRR","FP/RR"
"373","Jordan Veasy","HST","WR","2","2021","4","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"374","Tony Poljan","BLT","TE","1","2021","4","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"375","Tyler Mabry","SEA","TE","6","2021","4","","","0.00","0","","","0.00","2","","","0.00","2","","","0.00","0","","",""
"376","Matt LaCosse","NE","TE","1","2021","3","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"377","Temarrick Hemingway","WAS","TE","1","2021","3","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"378","Noah Togiai","PHI","TE","1","2021","3","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"379","Devin Asiasi","NE","TE","1","2021","2","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"380","Codey McElroy","TB","TE","2","2021","2","0.50","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"381","Matt Bushman","LV","TE","1","2021","2","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"382","Tommylee Lewis","MIA","WR","2","2021","2","1.00","3.50","0.85","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"383","Jacob Harris","LA","TE","3","2021","2","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"384","Isaiah Hodgins","BUF","WR","1","2021","1","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"385","Cody Thompson","SEA","WR","3","2021","1","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"386","David Wells","ARZ","TE","3","2021","1","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"387","DeMichael Harris","IND","WR","1","2021","1","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
"388","Landen Akers","LA","WR","2","2021","1","","","0.00","0","","","0.00","0","","","0.00","0","","","0.00","0","","",""
