,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP
2022,177,Mack Hollins,LV,WR,1,8,NO,22.857142857142858,8,20.5,7,64,37,9.14,8,87.5,0,0,1,2,0,13.4,13.4
2022,178,Dallas Goedert,PHI,TE,1,8,PIT,33.33333333333333,6,20,6,64,20.8,10.67,10.67,100,0,0,0,0,0,12.4,12.4
2022,179,Elijah Moore,NYJ,WR,1,12,CHI,33.33333333333333,2,6.9,2,64,20.3,32,32,100,1,33.3,0,0,0,14,14
2022,180,Cade Otton,TB,TE,1,7,CAR,26.31578947368421,5,10.2,4,64,22.1,16,12.8,80,0,0,0,0,0,10.4,10.4
2022,181,Tyler Lockett,SEA,WR,1,8,NYG,22.58064516129032,7,20.6,5,63,29.7,12.6,9,71.4,1,50,0,1,1,16.3,16.3
2022,182,Hunter Henry,NE,TE,1,12,MIN,41.66666666666667,5,12.8,3,63,16.5,21,12.6,60,1,50,1,1,0,15.3,15.3
2022,183,Mack Hollins,LV,WR,1,12,SEA,14.285714285714285,5,13.9,4,63,21.4,15.75,12.6,80,1,33.3,0,0,0,16.3,16.3
2022,184,Gerald Everett,LAC,TE,1,7,SEA,35,7,13.7,5,63,21.5,12.6,9,71.4,0,0,1,2,0,11.3,11.3
2022,185,Trent Sherfield,MIA,WR,1,10,CLV,23.52941176470588,4,12.1,4,63,20.9,15.75,15.75,100,1,33.3,0,1,0,16.3,16.3
2022,186,Mark Andrews,BLT,TE,1,11,CAR,33.33333333333333,7,21.2,6,63,30.1,10.5,9,85.7,0,0,0,0,0,12.3,12.3
2022,187,Michael Gallup,DAL,WR,1,12,NYG,29.629629629629626,8,26.7,5,63,24.1,12.6,7.88,62.5,0,0,0,0,0,11.3,11.3
2022,188,Diontae Johnson,PIT,WR,1,10,NO,13.88888888888889,5,16.7,4,63,31.7,15.75,12.6,80,0,0,0,1,0,10.3,10.3
2022,189,Darius Slayton,NYG,WR,1,12,DAL,19.35483870967742,6,17.1,3,63,27.6,21,10.5,50,0,0,0,0,0,9.3,9.3
2022,190,Jerry Jeudy,DEN,WR,1,8,JAX,36.84210526315789,7,23.3,6,63,25,10.5,9,85.7,1,100,1,1,0,18.3,18.3
2022,191,Skyy Moore,KC,WR,1,11,LAC,40,6,17.6,5,63,19.1,12.6,10.5,83.3,0,0,0,0,0,11.3,11.3
2022,192,Jakobi Meyers,NE,WR,1,12,MIN,12.903225806451612,4,10.3,3,62,16.2,20.67,15.5,75,0,0,0,0,0,9.2,9.2
2022,193,Kendall Hinton,DEN,WR,1,10,TEN,31.25,5,11.9,4,62,21.7,15.5,12.4,80,0,0,0,0,0,10.2,10.2
2022,194,Tutu Atwell,LA,WR,1,11,NO,33.33333333333333,1,3.6,1,62,27.8,62,62,100,1,50,0,0,0,13.2,13.2
2022,195,Chris Olave,NO,WR,1,12,SF,19.565217391304348,9,30,5,62,30.4,12.4,6.89,55.6,0,0,0,1,0,11.2,11.2
2022,196,Romeo Doubs,GB,WR,1,8,BUF,54.54545454545454,6,20,4,62,30.5,15.5,10.33,66.7,1,50,0,1,0,16.2,16.2
2022,197,Adam Thielen,MIN,WR,1,12,NE,30.303030303030305,10,26.3,9,61,19.7,6.78,6.1,90,1,33.3,0,3,0,21.1,21.1
2022,198,Jordan Akins,HST,TE,1,12,MIA,33.33333333333333,5,12.8,5,61,28.4,12.2,12.2,100,1,100,0,1,1,16.1,16.1
2022,199,Donovan Peoples-Jones,CLV,WR,1,11,BUF,17.24137931034483,5,12.2,5,61,18.8,12.2,12.2,100,1,33.3,1,1,0,17.1,17.1
2022,200,Michael Pittman,IND,WR,1,12,PIT,21.568627450980394,11,32.4,7,61,30.7,8.71,5.55,63.6,1,100,1,2,0,19.1,19.1
2022,201,George Pickens,PIT,WR,1,7,MIA,24,6,13.6,6,61,23.7,10.17,10.17,100,1,100,1,1,0,18.1,18.1
2022,202,Marquez Valdes-Scantling,KC,WR,1,10,JAX,23.52941176470588,4,11.4,3,60,18.1,20,15,75,1,25,0,1,0,15,15
2022,203,Jakobi Meyers,NE,WR,1,8,NYJ,41.935483870967744,13,37.1,9,60,30.9,6.67,4.62,69.2,1,100,2,3,0,21,21
2022,204,A.J. Brown,PHI,WR,1,11,IND,21.875,7,28,5,60,31.6,12,8.57,71.4,0,0,1,1,1,10,10
2022,205,Tee Higgins,CIN,WR,1,9,CAR,18.421052631578945,7,22.6,7,60,26.3,8.57,8.57,100,0,0,0,1,0,13,13
2022,206,Brandin Cooks,HST,WR,1,12,MIA,17.24137931034483,5,12.8,5,59,27.4,11.8,11.8,100,0,0,0,1,0,11.1,11.1
2022,207,Tre'Quan Smith,NO,WR,1,7,ARZ,54.54545454545454,6,12.2,5,59,14.4,11.8,9.83,83.3,0,0,1,1,0,10.9,10.9
2022,208,A.J. Brown,PHI,WR,1,9,HST,15.625,5,18.5,4,59,24.3,14.75,11.8,80,1,50,0,1,0,15.9,15.9
2022,209,Damiere Byrd,ATL,WR,1,10,CAR,28.57142857142857,4,13.3,3,58,31.2,19.33,14.5,75,0,0,0,0,0,8.8,8.8
2022,210,Tanner Hudson,NYG,TE,1,8,SEA,50,5,16.1,3,58,33,19.33,11.6,60,0,0,0,0,0,8.8,8.8
2022,211,Darius Slayton,NYG,WR,1,7,JAX,19.35483870967742,6,20,3,58,28.7,19.33,9.67,50,1,100,0,0,0,14.8,14.8
2022,212,Nick Westbrook-Ikhine,TEN,WR,1,12,CIN,29.411764705882355,5,14.7,4,58,19.9,14.5,11.6,80,0,0,0,1,0,9.8,9.8
2022,213,Michael Pittman,IND,WR,1,7,TEN,17.647058823529413,9,20.5,6,58,23.9,9.67,6.44,66.7,0,0,0,0,1,10.8,10.8
2022,214,Marvin Jones,JAX,WR,1,7,NYG,34.78260869565217,8,18.2,4,57,18.4,14.25,7.13,50,0,0,0,1,0,9.7,9.7
2022,215,Travis Kelce,KC,TE,1,12,LA,14.893617021276595,7,16.7,4,57,17.8,14.25,8.14,57.1,1,100,2,4,0,15.7,15.7
2022,216,Zach Pascal,PHI,WR,1,8,PIT,33.33333333333333,2,6.7,2,57,18.5,28.5,28.5,100,1,25,0,0,0,13.7,13.7
2022,217,Allen Lazard,GB,WR,1,11,TEN,32.35294117647059,11,28.2,5,57,25.1,11.4,5.18,45.5,0,0,0,1,0,10.7,10.7
2022,218,Hayden Hurst,CIN,TE,1,12,TEN,32.142857142857146,9,24.3,6,57,21.1,9.5,6.33,66.7,0,0,0,0,0,11.7,11.7
2022,219,Dawson Knox,BUF,TE,1,10,MIN,27.27272727272727,6,14,4,57,17.3,14.25,9.5,66.7,0,0,1,2,0,9.7,9.7
2022,220,Deebo Samuel,SF,WR,1,11,ARZ,34.61538461538461,9,31,7,57,25,8.14,6.33,77.8,0,0,0,1,0,22.4,22.4
2022,221,Kendall Hinton,DEN,WR,1,11,LV,18.75,3,9.7,3,57,23.1,19,19,100,0,0,0,0,0,8.7,8.7
2022,222,Darnell Mooney,CHI,WR,1,10,DET,14.285714285714285,4,20,4,57,34.1,14.25,14.25,100,0,0,0,1,0,9.7,9.7
2022,223,Brock Wright,DET,TE,1,7,DAL,33.33333333333333,4,15.4,4,57,25,14.25,14.25,100,0,0,0,1,0,9.7,9.7
2022,224,Kylen Granson,IND,TE,1,10,LV,40,4,14.3,4,57,25.7,14.25,14.25,100,0,0,0,0,0,9.7,9.7
2022,225,Pat Freiermuth,PIT,TE,1,8,PHI,18.421052631578945,7,17.5,4,57,29.1,14.25,8.14,57.1,0,0,0,1,0,9.7,9.7
2022,226,Kadarius Toney,KC,WR,1,10,JAX,71.42857142857143,5,14.3,4,57,17.2,14.25,11.4,80,1,25,1,1,0,19,19
2022,227,George Pickens,PIT,WR,1,12,IND,24,6,21.4,3,57,32.8,19,9.5,50,0,0,1,1,0,10.7,10.7
2022,228,Jake Ferguson,DAL,TE,1,12,NYG,42.857142857142854,3,10,3,57,21.8,19,19,100,0,0,0,0,0,8.7,8.7
2022,229,Austin Hooper,TEN,TE,1,7,IND,13.636363636363635,3,15,3,56,42.4,18.67,18.67,100,0,0,0,0,0,8.6,8.6
2022,230,Ross Dwelley,SF,TE,1,8,LA,100,1,3.8,1,56,20.8,56,56,100,0,0,0,0,0,6.6,6.6
2022,231,Marquez Valdes-Scantling,KC,WR,1,12,LA,29.411764705882355,5,11.9,4,56,17.5,14,11.2,80,0,0,0,1,0,9.6,9.6
2022,232,Terry McLaurin,WAS,WR,1,9,MIN,15.555555555555555,7,25,5,56,37.6,11.2,8,71.4,0,0,0,0,0,10.6,10.6
2022,233,Josh Palmer,LAC,WR,1,12,ARZ,16.129032258064516,5,10.6,5,56,20.4,11.2,11.2,100,0,0,0,1,0,10.6,10.6
2022,234,Evan Engram,JAX,TE,1,8,DEN,30,6,19.4,4,55,41.4,13.75,9.17,66.7,1,100,0,0,0,15.5,15.5
2022,235,River Cracraft,MIA,WR,1,12,HST,100,4,9.8,4,55,18,13.75,13.75,100,0,0,0,0,0,9.5,9.5
2022,236,Allen Lazard,GB,WR,1,7,WAS,20.588235294117645,7,20,6,55,27.5,9.17,7.86,85.7,0,0,0,1,0,11.5,11.5
2022,237,Hunter Renfrow,LV,WR,1,7,HST,33.33333333333333,3,11.1,3,55,22.8,18.33,18.33,100,0,0,0,0,0,8.5,8.5
2022,238,DK Metcalf,SEA,WR,1,8,NYG,23.809523809523807,10,29.4,6,55,25.9,9.17,5.5,60,1,50,1,1,0,17.5,17.5
2022,239,Terry McLaurin,WAS,WR,1,11,HST,13.333333333333334,6,22.2,4,55,28.8,13.75,9.17,66.7,0,0,0,0,0,9.6,9.6
2022,240,Amon-Ra St. Brown,DET,WR,1,9,GB,18.367346938775512,9,34.6,4,55,40.1,13.75,6.11,44.4,0,0,0,0,0,9.5,9.5
2022,241,Mike Evans,TB,WR,1,10,SEA,12,6,20,5,54,20.9,10.8,9,83.3,0,0,0,0,0,10.4,10.4
2022,242,Allen Robinson,LA,WR,1,8,SF,30.434782608695656,7,21.2,5,54,28.9,10.8,7.71,71.4,0,0,2,2,0,10.4,10.4
2022,243,Zay Jones,JAX,WR,1,7,NYG,22.5,9,20.5,4,54,17.4,13.5,6,44.4,0,0,0,2,0,10.8,10.8
2022,244,Dalton Schultz,DAL,TE,1,10,GB,28.57142857142857,8,17.4,6,54,20.4,9,6.75,75,1,33.3,2,4,0,17.4,17.4
2022,245,Julio Jones,TB,WR,1,10,SEA,26.31578947368421,5,16.7,3,53,20.5,17.67,10.6,60,1,50,0,0,0,14.3,14.3
2022,246,DeAndre Carter,LAC,WR,1,9,ATL,20.689655172413794,6,14,5,53,21.6,10.6,8.83,83.3,0,0,0,1,0,10.3,10.3
2022,247,Curtis Samuel,WAS,WR,1,7,GB,40,8,24.2,5,53,26.4,10.6,6.63,62.5,0,0,1,1,0,12.9,12.9
2022,248,Scott Miller,TB,WR,1,9,LA,57.14285714285714,8,13.8,7,53,18.9,7.57,6.63,87.5,0,0,1,2,0,12.3,12.3
2022,249,Michael Pittman,IND,WR,1,10,LV,17.647058823529413,9,32.1,7,53,23.9,7.57,5.89,77.8,0,0,0,0,0,12.3,12.3
2022,250,Michael Pittman,IND,WR,1,8,WAS,17.647058823529413,9,39.1,7,53,26.4,7.57,5.89,77.8,0,0,1,1,0,12.3,12.3
2022,251,Darnell Mooney,CHI,WR,1,7,NE,21.428571428571427,6,28.6,3,53,29.6,17.67,8.83,50,0,0,0,0,0,8.3,8.3
2022,252,Terrace Marshall,CAR,WR,1,9,CIN,20.689655172413794,6,20,3,53,32.3,17.67,8.83,50,1,50,1,1,0,14.3,14.3
2022,253,Rashid Shaheed,NO,WR,1,12,SF,30,3,10,2,53,26,26.5,17.67,66.7,0,0,0,0,0,7.9,7.9
2022,254,Rashid Shaheed,NO,WR,1,7,ARZ,10,1,2,1,53,13,53,53,100,1,25,0,0,0,12.3,12.3
2022,255,Mack Hollins,LV,WR,1,11,DEN,25.71428571428571,9,24.3,6,52,16.9,8.67,5.78,66.7,0,0,0,0,0,11.2,11.2
2022,256,Jakobi Meyers,NE,WR,1,11,NYJ,19.35483870967742,6,22.2,4,52,21.1,13,8.67,66.7,0,0,0,1,0,9.2,9.2
2022,257,K.J. Hamler,DEN,WR,1,8,JAX,42.857142857142854,3,10,2,52,20.6,26,17.33,66.7,0,0,0,0,0,8.1,8.1
2022,258,Chris Olave,NO,WR,1,8,LV,15.217391304347828,7,22.6,5,52,22.5,10.4,7.43,71.4,0,0,0,2,0,10.2,10.2
2022,259,Joe Fortson,KC,TE,1,11,LAC,25,2,5.9,2,51,15.5,25.5,25.5,100,0,0,0,0,0,7.1,7.1
2022,260,Chase Claypool,CHI,WR,1,12,NYJ,17.857142857142858,5,20,2,51,28.5,25.5,10.2,40,0,0,1,1,0,7.1,7.1
2022,261,Greg Dulcich,DEN,TE,1,7,NYJ,34.61538461538461,9,19.6,6,51,22.7,8.5,5.67,66.7,0,0,0,0,0,11.1,11.1
2022,262,A.J. Green,ARZ,WR,1,11,SF,64.28571428571429,9,20.5,5,50,18.1,10,5.56,55.6,0,0,0,2,0,10,10
2022,263,Hunter Henry,NE,TE,1,9,IND,33.33333333333333,4,13.3,4,50,34,12.5,12.5,100,0,0,0,0,0,9,9
2022,264,Curtis Samuel,WAS,WR,1,8,IND,15,3,9.7,3,50,17.9,16.67,16.67,100,0,0,0,0,0,10.9,10.9
2022,265,Noah Brown,DAL,WR,1,7,DET,58.333333333333336,7,28,5,50,24.2,10,7.14,71.4,0,0,0,1,1,9,9
2022,266,Tyler Conklin,NYJ,TE,1,12,CHI,13.043478260869565,3,10.3,3,50,15.9,16.67,16.67,100,0,0,0,0,0,8,8
2022,267,Mark Andrews,BLT,TE,1,12,JAX,33.33333333333333,7,21.9,4,50,19.7,12.5,7.14,57.1,0,0,1,2,0,11,11
2022,268,DeVonta Smith,PHI,WR,1,12,GB,22.857142857142858,8,28.6,4,50,32.7,12.5,6.25,50,0,0,0,3,0,9,9
2022,269,Wan'Dale Robinson,NYG,WR,1,7,JAX,28.000000000000004,7,23.3,6,50,24.8,8.33,7.14,85.7,0,0,0,0,0,11,11
2022,270,Adam Thielen,MIN,WR,1,10,BUF,18.181818181818183,6,12,5,49,13.7,9.8,8.17,83.3,0,0,0,0,0,9.9,9.9
2022,271,Keenan Allen,LAC,WR,1,12,ARZ,41.17647058823529,7,14.9,5,49,17.9,9.8,7,71.4,1,33.3,2,3,0,15.9,15.9
2022,272,Dalton Schultz,DAL,TE,1,7,DET,17.857142857142858,5,20,5,49,23.7,9.8,9.8,100,0,0,1,1,0,9.9,9.9
2022,273,Michael Gallup,DAL,WR,1,8,CHI,22.22222222222222,6,22.2,4,49,19.6,12.25,8.17,66.7,0,0,1,1,0,8.9,8.9
2022,274,Diontae Johnson,PIT,WR,1,12,IND,22.22222222222222,8,28.6,5,49,28.2,9.8,6.13,62.5,0,0,1,2,0,9.9,9.9
2022,275,Jauan Jennings,SF,WR,1,12,NO,41.17647058823529,7,18.9,6,49,22.1,8.17,7,85.7,1,100,2,2,0,16.9,16.9
2022,276,Tee Higgins,CIN,WR,1,8,CLV,13.157894736842104,5,14.3,3,49,21.1,16.33,9.8,60,1,50,0,0,0,13.9,13.9
2022,277,Nico Collins,HST,WR,1,10,NYG,33.33333333333333,9,24.3,5,49,15.4,9.8,5.44,55.6,1,100,0,3,0,15.9,15.9
2022,278,Marvin Jones,JAX,WR,1,9,LV,26.08695652173913,6,19.4,5,48,20.4,9.6,8,83.3,0,0,0,0,0,9.8,9.8
2022,279,Marquise Goodwin,SEA,WR,1,12,LV,20,3,8.1,3,48,14.6,16,16,100,0,0,0,0,0,8.5,8.5
2022,280,Stefon Diggs,BUF,WR,1,11,CLV,9.433962264150944,5,18.5,4,48,24.4,12,9.6,80,1,100,2,2,0,14.8,14.8
2022,281,Equanimeous St. Brown,CHI,WR,1,7,NE,40,6,28.6,4,48,26.8,12,8,66.7,0,0,0,1,0,8.8,8.8
2022,282,Richie James,NYG,WR,1,11,DET,27.27272727272727,3,6.8,3,48,14.1,16,16,100,1,100,1,1,0,13.8,13.8
2022,283,Hayden Hurst,CIN,TE,1,7,ATL,25,7,16.7,6,48,10,8,6.86,85.7,0,0,0,1,0,10.8,10.8
2022,284,T.J. Hockenson,DET,TE,1,7,DAL,12.195121951219512,5,19.2,4,48,21.1,12,9.6,80,0,0,0,0,0,8.8,8.8
2022,285,Terry McLaurin,WAS,WR,1,12,ATL,13.333333333333334,6,26.1,4,48,34.8,12,8,66.7,0,0,0,2,0,9.3,9.3
2022,286,Nico Collins,HST,WR,1,11,WAS,25.925925925925924,7,21.2,5,48,28.4,9.6,6.86,71.4,0,0,0,1,0,9.8,9.8
2022,287,Chigoziem Okonkwo,TEN,TE,1,9,KC,20,3,18.8,1,48,60,48,16,33.3,0,0,0,0,0,5.8,5.8
2022,288,Christian Watson,GB,WR,1,11,TEN,26.08695652173913,6,15.4,4,48,21.1,12,8,66.7,2,100,2,3,0,21.1,21.1
2022,289,Sammy Watkins,GB,WR,1,10,DAL,20,3,15,3,47,21,15.67,15.67,100,0,0,0,1,0,7.7,7.7
2022,290,Allen Robinson,LA,WR,1,11,NO,21.73913043478261,5,17.9,4,47,21.1,11.75,9.4,80,1,50,1,1,0,14.7,14.7
2022,291,Kalif Raymond,DET,WR,1,10,CHI,11.11111111111111,3,11.5,3,47,19.9,15.67,15.67,100,0,0,0,0,0,7.7,7.7
2022,292,Juwan Johnson,NO,TE,1,11,LA,17.391304347826086,4,14.3,3,47,17.2,15.67,11.75,75,1,33.3,1,1,0,13.7,13.7
2022,293,Brandin Cooks,HST,WR,1,7,LV,17.24137931034483,5,12.2,4,46,15.2,11.5,9.2,80,0,0,0,0,0,8.6,8.6
2022,294,Christian Kirk,JAX,WR,1,12,BLT,20,9,24.3,4,46,14.3,11.5,5.11,44.4,0,0,1,1,0,8.1,8.1
2022,295,Marquise Brown,ARZ,WR,1,12,LAC,100,8,27.6,6,46,24.1,7.67,5.75,75,0,0,0,2,0,10.6,10.6
2022,296,A.J. Brown,PHI,WR,1,12,GB,18.75,6,21.4,4,46,30.1,11.5,7.67,66.7,1,50,1,1,1,13.6,13.6
2022,297,Phillip Dorsett,HST,WR,1,7,LV,15,3,7.3,2,45,14.9,22.5,15,66.7,1,50,0,1,0,12.5,12.5
2022,298,Tyler Lockett,SEA,WR,1,7,LAC,25.806451612903224,8,29.6,7,45,21.4,6.43,5.63,87.5,0,0,0,1,0,11.5,11.5
2022,299,Tyler Higbee,LA,TE,1,11,NO,36.36363636363637,8,28.6,4,45,20.2,11.25,5.63,50,0,0,0,1,0,8.5,8.5
2022,300,Will Dissly,SEA,TE,1,7,LAC,26.666666666666668,4,14.8,4,45,21.4,11.25,11.25,100,0,0,0,0,0,8.5,8.5
2022,301,Allen Lazard,GB,WR,1,10,DAL,11.76470588235294,4,20,3,45,20.1,15,11.25,75,0,0,0,0,0,7.5,7.5
2022,302,T.J. Hockenson,MIN,TE,1,10,BUF,24.390243902439025,10,20,7,45,12.6,6.43,4.5,70,0,0,1,1,0,11.5,11.5
2022,303,Chase Claypool,PIT,WR,1,8,PHI,17.857142857142858,5,12.5,4,45,23,11.25,9,80,0,0,0,1,0,12.5,12.54
2022,304,CeeDee Lamb,DAL,WR,1,11,MIN,11.363636363636363,5,16.7,5,45,14.7,9,9,100,0,0,1,1,0,9.5,9.5
2022,305,Noah Gray,KC,TE,1,9,TEN,27.27272727272727,3,4.4,3,45,10.1,15,15,100,0,0,0,0,0,7.5,7.5
2022,306,Allen Robinson,LA,WR,1,10,ARZ,26.08695652173913,6,16.2,4,44,21.1,11,7.33,66.7,0,0,0,0,0,8.4,8.4
2022,307,Tyler Boyd,CIN,WR,1,9,CAR,20.689655172413794,6,19.4,5,44,19.3,8.8,7.33,83.3,0,0,1,1,0,9.4,9.4
2022,308,Tyreek Hill,MIA,WR,1,10,CLV,12.244897959183673,6,18.2,5,44,14.6,8.8,7.33,83.3,1,33.3,1,2,0,15.4,15.4
2022,309,Mack Hollins,LV,WR,1,7,HST,8.571428571428571,3,11.1,2,44,18.3,22,14.67,66.7,1,100,0,0,0,12.4,12.4
2022,310,Trent Sherfield,MIA,WR,1,7,PIT,17.647058823529413,3,8.6,3,44,16.9,14.67,14.67,100,0,0,0,0,0,7.4,7.4
2022,311,Tom Kennedy,DET,WR,1,10,CHI,22.22222222222222,2,7.7,1,44,18.6,44,22,50,0,0,0,0,0,5.4,5.4
2022,312,Juwan Johnson,NO,TE,1,10,PIT,30.434782608695656,7,25,5,44,25.3,8.8,6.29,71.4,1,100,0,1,0,15.4,15.4
2022,313,Nico Collins,HST,WR,1,12,MIA,29.629629629629626,8,20.5,6,44,20.5,7.33,5.5,75,0,0,1,1,0,10.4,10.4
2022,314,Josh Palmer,LAC,WR,1,10,SF,19.35483870967742,6,16.2,3,44,22.4,14.67,7.33,50,0,0,0,0,0,7.4,7.4
2022,315,Chris Moore,HST,WR,1,9,PHI,20.833333333333336,5,22.7,4,43,27.9,10.75,8.6,80,1,50,0,1,0,14.5,14.5
2022,316,Chris Godwin,TB,WR,1,7,CAR,25,13,26.5,7,43,14.8,6.14,3.31,53.8,0,0,1,1,0,11.5,11.5
2022,317,Foster Moreau,LV,TE,1,10,IND,13.333333333333334,4,10.5,3,43,17.3,14.33,10.75,75,1,50,1,2,0,13.3,13.3
2022,318,T.J. Hockenson,MIN,TE,1,12,NE,14.634146341463413,6,15.8,5,43,13.9,8.6,7.17,83.3,1,33.3,1,2,0,15.3,15.3
2022,319,Parris Campbell,IND,WR,1,8,WAS,5.555555555555555,2,8.7,2,43,21.4,21.5,21.5,100,0,0,0,0,0,9.1,9.1
2022,320,Deebo Samuel,SF,WR,1,12,NO,23.076923076923077,6,16.2,3,43,19.4,14.33,7.17,50,0,0,1,1,0,7.3,7.3
2022,321,Darnell Mooney,CHI,WR,1,9,MIA,28.57142857142857,8,28.6,7,43,35,6.14,5.38,87.5,1,33.3,0,2,0,17.5,17.5
2022,322,Terrace Marshall,CAR,WR,1,10,ATL,6.896551724137931,2,12.5,1,43,39.8,43,21.5,50,0,0,0,0,0,5.3,5.3
2022,323,Kyle Pitts,ATL,TE,1,11,CHI,15.625,5,25,3,43,32.8,14.33,8.6,60,0,0,0,0,0,7.3,7.3
2022,324,Tyler Lockett,SEA,WR,1,10,TB,16.129032258064516,5,15.2,3,42,15.3,14,8.4,60,1,50,0,0,0,13.2,13.2
2022,325,Tyler Boyd,CIN,WR,1,11,PIT,17.24137931034483,5,12.8,2,42,11.8,21,8.4,40,0,0,0,0,0,6.2,6.2
2022,326,Noah Brown,DAL,WR,1,11,MIN,16.666666666666664,2,6.7,2,42,13.7,21,21,100,0,0,0,0,0,6.2,6.2
2022,327,Hayden Hurst,CIN,TE,1,8,CLV,14.285714285714285,4,11.4,4,42,18.1,10.5,10.5,100,0,0,0,0,0,8.2,8.2
2022,328,Jakobi Meyers,NE,WR,1,9,IND,19.35483870967742,6,20,5,42,28.6,8.4,7,83.3,0,0,1,1,1,8.4,8.4
2022,329,Foster Moreau,LV,TE,1,9,JAX,16.666666666666664,5,13.9,2,42,16.2,21,8.4,40,0,0,0,0,0,5.2,5.2
2022,330,Diontae Johnson,PIT,WR,1,7,MIA,27.77777777777778,10,22.7,5,42,16.3,8.4,4.2,50,0,0,0,0,0,9.5,9.5
2022,331,Trenton Irwin,CIN,WR,1,11,PIT,36.36363636363637,4,10.3,3,42,11.8,14,10.5,75,1,25,1,1,0,13.2,13.2
2022,332,Deebo Samuel,SF,WR,1,7,KC,26.923076923076923,7,15.2,5,42,11.4,8.4,6,71.4,0,0,0,2,0,9.4,9.4
2022,333,Juwan Johnson,NO,TE,1,9,BLT,8.695652173913043,2,6.7,2,42,18.8,21,21,100,1,100,0,0,0,12.2,12.2
2022,334,Devin Duvernay,BLT,WR,1,7,CLV,15.384615384615385,2,12.5,2,42,35,21,21,100,0,0,0,0,0,6.2,6.2
2022,335,Rashod Bateman,BLT,WR,1,7,CLV,83.33333333333334,5,31.3,4,42,35,10.5,8.4,80,0,0,1,1,0,8.2,8.2
2022,336,Austin Hooper,TEN,TE,1,10,DEN,31.818181818181817,7,19.4,5,41,16.1,8.2,5.86,71.4,0,0,0,0,0,9.1,9.1
2022,337,Richie James,NYG,WR,1,12,DAL,54.54545454545454,6,17.1,5,41,18,8.2,6.83,83.3,1,100,1,1,0,15.1,15.1
2022,338,Michael Gallup,DAL,WR,1,11,MIN,14.814814814814813,4,13.3,3,41,13.4,13.67,10.25,75,0,0,0,1,0,7.1,7.1
2022,339,Isaiah Hodgins,NYG,WR,1,10,HST,25,2,11.8,2,41,20.8,20.5,20.5,100,0,0,0,0,0,6.1,6.1
2022,340,Harrison Bryant,CLV,TE,1,11,BUF,50,7,17.1,4,41,12.7,10.25,5.86,57.1,0,0,1,3,0,8.1,8.1
2022,341,Cole Kmet,CHI,TE,1,9,MIA,24,6,21.4,5,41,33.3,8.2,6.83,83.3,2,66.7,1,2,0,22,22
2022,342,Chase Claypool,PIT,WR,1,7,MIA,28.57142857142857,8,18.2,5,41,16,8.2,5.13,62.5,0,0,0,0,0,9.1,9.1
2022,343,Josiah Deguara,GB,TE,1,9,DET,83.33333333333334,5,11.6,5,41,14.1,8.2,8.2,100,0,0,0,0,0,9.1,9.1
2022,344,Van Jefferson,LA,WR,1,11,NO,23.52941176470588,4,14.3,3,41,18.4,13.67,10.25,75,0,0,0,0,0,7.1,7.1
2022,345,Chigoziem Okonkwo,TEN,TE,1,10,DEN,13.333333333333334,2,5.6,1,41,16.1,41,20.5,50,0,0,0,1,0,5.1,5.1
2022,346,Julio Jones,TB,WR,1,12,CLV,26.31578947368421,5,11.6,3,40,16.3,13.33,8,60,0,0,0,1,0,8.5,8.5
2022,347,Zach Ertz,ARZ,TE,1,9,SEA,47.05882352941176,8,22.9,5,40,22.9,8,5,62.5,1,50,1,1,0,15,15
2022,348,Mike Evans,TB,WR,1,9,LA,20,10,17.2,5,40,14.3,8,4,50,0,0,1,1,0,9,9
2022,349,Jonnu Smith,NE,TE,1,11,NYJ,28.57142857142857,4,14.8,4,40,16.3,10,10,100,0,0,0,0,0,8.5,8.5
2022,350,Zay Jones,JAX,WR,1,9,LV,12.5,5,16.1,5,40,17,8,8,100,0,0,0,0,0,9,9
2022,351,Christian Kirk,JAX,WR,1,8,DEN,15.555555555555555,7,22.6,3,40,30.1,13.33,5.71,42.9,0,0,0,0,0,7,7
2022,352,Jauan Jennings,SF,WR,1,10,LAC,23.52941176470588,4,14.3,4,40,16.7,10,10,100,0,0,0,0,0,8,8
2022,353,Chris Olave,NO,WR,1,10,PIT,10.869565217391305,5,17.9,3,40,23,13.33,8,60,0,0,0,0,0,7,7
2022,354,George Kittle,SF,TE,1,8,LA,19.230769230769234,5,19.2,3,39,14.5,13,7.8,60,1,33.3,1,1,0,12.9,12.9
2022,355,Russell Gage,TB,WR,1,7,CAR,100,5,10.2,4,39,13.4,9.75,7.8,80,0,0,1,2,0,7.9,7.9
2022,356,Gunner Olszewski,PIT,WR,1,11,CIN,66.66666666666666,2,4.8,2,39,14.7,19.5,19.5,100,0,0,1,1,0,5.9,5.9
2022,357,Pat Freiermuth,PIT,TE,1,12,IND,10.526315789473683,4,14.3,3,39,22.4,13,9.75,75,0,0,1,2,0,6.9,6.9
2022,358,DeVonta Smith,PHI,WR,1,10,WAS,22.857142857142858,8,30.8,6,39,20.6,6.5,4.88,75,1,50,0,1,0,14.9,14.9
2022,359,Marquise Goodwin,SEA,WR,1,10,TB,13.333333333333334,2,6.1,2,38,13.8,19,19,100,1,50,0,1,0,11.8,11.8
