,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Scrambles,Scrambles,Scrambles,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP,FP
2023,266,Kenneth Walker,SEA,RB,1,1,LA,5.47945205479452,12,64,5.33,0,0,83.3,83.3,58.3,16.7,8.3,0,0,0,0,0,0,1,33.3,0,0,0,4,15.4,4,3,2.7,0.75,0.75,100,0,0,0,1,0,13.6,10.7,10.7
2023,267,Keaton Mitchell,BLT,RB,1,12,LAC,19.148936170212767,9,64,7.11,0,0,77.8,66.7,55.6,22.2,11.1,11.1,0,0,0,0,0,0,0,0,0,0,2,6.3,2,25,14.1,12.5,12.5,100,0,0,0,0,0,7.5,10.9,10.9
2023,268,Emari Demercado,ARZ,RB,1,15,SF,6.896551724137931,4,64,16,1,0,100,75,75,25,25,25,25,0,0,0,0,0,0,0,0,0,3,7.7,1,6,2.8,6,2,33.3,0,0,0,0,0,6.5,14,14
2023,269,Derrick Henry,TEN,RB,1,1,NO,5.357142857142857,15,63,4.2,0,0,86.7,66.7,40,6.7,6.7,0,0,0,0,0,0,3,100,0,0,0,2,5.9,2,56,28.3,28,28,100,0,0,0,0,0,12.9,13.9,13.9
2023,270,Saquon Barkley,NYG,RB,1,2,ARZ,6.882591093117409,17,63,3.71,1,0,82.4,47.1,41.2,11.8,5.9,0,0,1,100,2,66.7,5,62.5,0,0,0,7,18.9,6,29,9,4.83,4.14,85.7,1,50,1,1,0,23.8,27.2,27.2
2023,271,Devin Singletary,HST,RB,1,18,IND,11.11111111111111,24,63,2.63,1,0,87.5,58.3,12.5,0,0,0,0,2,100,3,100,3,100,0,0,0,1,3.8,1,2,0.8,2,2,100,0,0,0,0,0,15.9,13.5,13.5
2023,272,Najee Harris,PIT,RB,1,13,ARZ,6.2745098039215685,16,63,3.94,0,0,87.5,50,37.5,12.5,0,0,0,2,50,3,60,5,71.4,0,0,0,3,11.1,2,14,7.5,7,4.67,66.7,0,0,0,0,0,16.5,9.7,9.7
2023,273,Brian Robinson,WAS,RB,1,9,NE,10.112359550561797,18,63,3.5,1,1,94.4,50,27.8,0,0,0,0,0,0,1,100,3,75,0,0,0,2,4.4,1,4,1.2,4,2,50,0,0,0,0,0,14.4,12.7,12.7
2023,274,Kenneth Walker,SEA,RB,1,10,WAS,8.67579908675799,19,63,3.32,0,0,73.7,68.4,36.8,5.3,0,0,0,1,100,1,100,4,100,0,0,0,2,4.3,1,64,17.3,64,32,50,1,50,0,0,0,15.7,19.7,19.7
2023,275,James Conner,ARZ,RB,1,1,WAS,6.730769230769231,14,62,4.43,0,0,85.7,71.4,57.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,5,16.7,5,8,6.1,1.6,1.6,100,0,0,0,1,0,15.3,12,12
2023,276,James Conner,ARZ,RB,1,11,HST,6.730769230769231,14,62,4.43,0,0,71.4,50,35.7,21.4,0,0,0,0,0,1,33.3,1,33.3,0,0,0,3,10,2,1,0.5,0.5,0.33,66.7,0,0,0,0,0,12.3,8.3,8.3
2023,277,Alvin Kamara,NO,RB,1,7,JAX,9.444444444444445,17,62,3.65,0,0,64.7,41.2,29.4,17.6,11.8,0,0,3,75,5,62.5,6,54.5,0,0,0,14,25.5,12,91,30.2,7.58,6.5,85.7,0,0,0,1,0,35,29.3,29.3
2023,278,Gus Edwards,BLT,RB,1,11,CIN,6.0606060606060606,12,62,5.17,2,0,100,66.7,33.3,8.3,8.3,8.3,0,3,100,4,80,4,36.4,0,0,0,2,7.7,2,8,3,4,4,100,0,0,0,0,0,12.2,21,21
2023,279,Gus Edwards,BLT,RB,1,2,CIN,5.05050505050505,10,62,6.2,1,0,100,70,40,20,20,10,0,1,50,1,25,1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,12.2,12.2
2023,280,Josh Jacobs,LV,RB,1,3,PIT,7.296137339055794,17,62,3.65,0,0,82.4,52.9,35.3,5.9,0,0,0,1,100,1,100,2,100,0,0,0,5,11.4,3,18,5.6,6,3.6,60,0,0,0,1,0,18.4,11,11
2023,281,D'Andre Swift,PHI,RB,1,7,MIA,6.550218340611353,15,62,4.13,0,0,80,60,33.3,6.7,6.7,6.7,0,0,0,0,0,1,10,0,0,0,3,9.7,3,13,4.7,4.33,4.33,100,0,0,0,0,0,12.8,10.5,10.5
2023,282,Kenneth Gainwell,PHI,RB,1,18,NYG,8.333333333333332,7,62,8.86,0,0,85.7,71.4,42.9,42.9,14.3,14.3,14.3,0,0,0,0,0,0,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,5,6.2,6.2
2023,283,Isiah Pacheco,KC,RB,1,3,CHI,7.317073170731707,15,62,4.13,1,0,80,53.3,40,13.3,6.7,0,0,3,75,5,83.3,6,75,0,0,0,3,7.9,2,16,5.3,8,5.33,66.7,0,0,1,2,0,18.3,15.8,15.8
2023,284,Isiah Pacheco,KC,RB,1,6,DEN,7.804878048780488,16,62,3.88,0,0,75,62.5,37.5,6.3,6.3,0,0,0,0,1,33.3,2,40,0,0,0,6,14.6,6,36,11.8,6,6,100,0,0,1,2,0,20.1,15.8,15.8
2023,285,Kenneth Walker,SEA,RB,1,6,CIN,8.67579908675799,19,62,3.26,1,0,78.9,36.8,26.3,5.3,5.3,5.3,0,4,100,5,100,7,87.5,0,0,0,3,7.3,3,27,8.3,9,9,100,0,0,0,0,0,19.6,17.9,17.9
2023,286,Bijan Robinson,ATL,RB,1,8,TEN,5.14018691588785,11,62,5.64,1,0,81.8,54.5,45.5,18.2,9.1,9.1,0,0,0,0,0,2,66.7,0,0,0,3,8.8,0,0,0,0,0,0,0,0,0,0,0,11.6,12.2,12.2
2023,287,Tony Pollard,DAL,RB,1,11,CAR,4.761904761904762,12,61,5.08,1,0,83.3,66.7,41.7,16.7,16.7,16.7,0,0,0,1,100,2,33.3,0,0,0,5,12.2,4,19,9.3,4.75,3.8,80,0,0,0,1,0,15.8,18,18
2023,288,Darrell Henderson,LA,RB,1,7,PIT,39.130434782608695,18,61,3.39,1,0,77.8,50,33.3,5.6,5.6,0,0,1,100,2,100,2,100,0,0,0,2,6.9,1,5,2.2,5,2.5,50,0,0,1,1,0,14.3,13.6,13.6
2023,289,Josh Jacobs,LV,RB,1,8,DET,6.437768240343347,15,61,4.07,1,0,86.7,80,46.7,0,0,0,0,1,100,2,66.7,3,75,0,0,0,4,19,2,27,21.4,13.5,6.75,50,0,0,0,0,0,15.9,16.8,16.8
2023,290,A.J. Dillon,GB,RB,1,7,DEN,8.426966292134832,15,61,4.07,0,0,80,60,46.7,6.7,6.7,0,0,0,0,0,0,2,50,0,0,0,2,6.3,2,34,17.5,17,17,100,0,0,0,0,0,12.1,11.5,11.5
2023,291,D'Andre Swift,PHI,RB,1,17,ARZ,5.676855895196507,13,61,4.69,0,0,84.6,69.2,46.2,15.4,7.7,0,0,0,0,0,0,1,16.7,0,0,0,1,4.2,1,5,2.7,5,5,100,0,0,0,0,0,8.8,7.6,7.6
2023,292,Michael Carter,ARZ,RB,1,17,PHI,23.333333333333332,7,61,8.71,0,0,85.7,57.1,42.9,42.9,42.9,14.3,0,1,25,1,16.7,1,8.3,0,0,0,1,3.2,1,6,2.6,6,6,100,1,33.3,1,1,0,6.5,13.7,13.7
2023,293,Chase Brown,CIN,RB,1,13,JAX,20.454545454545457,9,61,6.78,0,0,77.8,55.6,44.4,22.2,22.2,11.1,11.1,0,0,0,0,1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,6.1,6.1
2023,294,Chuba Hubbard,CAR,RB,1,1,ATL,3.7815126050420167,9,60,6.67,0,0,88.9,66.7,55.6,33.3,11.1,11.1,0,0,0,0,0,2,40,0,0,0,2,5.3,2,9,6.2,4.5,4.5,100,0,0,0,0,0,9.1,8.9,8.9
2023,295,Jahmyr Gibbs,DET,RB,1,13,NO,4.395604395604396,8,60,7.5,0,0,87.5,75,37.5,12.5,12.5,12.5,12.5,0,0,0,0,3,37.5,0,0,0,2,8,1,-6,-2.8,-6,-3,50,0,0,0,0,0,9.4,6.4,6.4
2023,296,Zach Charbonnet,SEA,RB,1,13,DAL,17.59259259259259,19,60,3.16,1,0,84.2,57.9,26.3,5.3,0,0,0,1,50,5,83.3,5,83.3,0,0,0,2,4.9,1,39,11.7,39,19.5,50,0,0,0,0,0,16.5,16.9,16.9
2023,297,Joe Mixon,CIN,RB,1,2,BLT,5.058365758754864,13,59,4.54,0,0,100,61.5,38.5,7.7,0,0,0,1,100,2,100,6,100,0,0,0,5,12.2,4,36,16.2,9,7.2,80,0,0,0,1,0,19.6,13.5,13.5
2023,298,Alvin Kamara,NO,RB,1,8,IND,9.444444444444445,17,59,3.47,1,0,76.5,52.9,23.5,11.8,5.9,0,0,2,50,3,50,5,41.7,0,0,0,5,17.2,4,51,14.4,12.75,10.2,80,1,50,0,1,0,20.8,27,27
2023,299,Tony Pollard,DAL,RB,1,14,PHI,6.349206349206349,16,59,3.69,0,0,93.8,62.5,31.3,6.3,0,0,0,1,50,2,50,3,60,0,0,0,8,20.5,7,37,13.7,5.29,4.63,87.5,0,0,0,0,0,22.4,16.6,16.6
2023,300,Rhamondre Stevenson,NE,RB,1,3,NYJ,12.179487179487179,19,59,3.11,0,0,78.9,52.6,26.3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,4,13.8,1,3,1.5,3,0.75,25,0,0,0,0,0,15.5,7.2,7.2
2023,301,Jaylen Warren,PIT,RB,1,13,ARZ,6.0402684563758395,9,59,6.56,0,0,100,77.8,55.6,11.1,11.1,0,0,1,25,1,20,1,14.3,0,0,0,2,7.4,1,-4,-2.1,-4,-2,50,0,0,0,0,0,8.3,6.5,6.5
2023,302,Tyler Allgeier,ATL,RB,1,7,TB,11.29032258064516,21,59,2.81,0,0,76.2,52.4,19,4.8,0,0,0,0,0,2,28.6,7,50,0,0,0,3,12,3,53,21.2,17.67,17.67,100,0,0,0,1,0,21.4,14.2,14.2
2023,303,Brian Robinson,WAS,RB,1,1,ARZ,10.674157303370785,19,59,3.11,0,0,89.5,63.2,31.6,0,0,0,0,0,0,0,0,3,42.9,0,0,0,2,6.5,1,7,3.5,7,3.5,50,1,100,1,1,0,15.7,13.6,13.6
2023,304,Brian Robinson,WAS,RB,1,8,PHI,5.617977528089887,10,59,5.9,0,0,80,60,30,20,10,10,0,0,0,1,100,1,50,0,0,0,2,3.8,2,20,5,10,10,100,0,0,0,0,0,8.8,9.9,9.9
2023,305,Jamaal Williams,NO,RB,1,17,TB,17.92452830188679,19,58,3.05,0,0,73.7,52.6,26.3,5.3,5.3,0,0,0,0,0,0,2,40,0,0,0,4,11.8,4,13,6.3,3.25,3.25,100,0,0,0,1,0,17.9,11.1,11.1
2023,306,Gus Edwards,BLT,RB,1,15,JAX,8.080808080808081,16,58,3.63,1,0,87.5,50,25,6.3,6.3,6.3,0,4,100,4,100,6,85.7,0,0,0,1,4.2,1,11,6.4,11,11,100,0,0,0,0,0,14.3,13.9,13.9
2023,307,Devin Singletary,HST,RB,1,6,NO,5.555555555555555,12,58,4.83,0,0,91.7,75,25,16.7,8.3,0,0,0,0,0,0,5,50,0,0,0,2,7.4,1,4,2,4,2,50,0,0,1,1,0,13.8,7.2,7.2
2023,308,Josh Jacobs,LV,RB,1,4,LAC,7.296137339055794,17,58,3.41,1,0,76.5,58.8,47.1,0,0,0,0,1,33.3,3,60,4,57.1,0,0,0,10,25.6,8,81,34,10.13,8.1,80,0,0,1,2,0,28.2,27.9,27.9
2023,309,Chuba Hubbard,CAR,RB,1,9,IND,6.722689075630252,16,58,3.63,0,0,81.3,50,31.3,6.3,6.3,6.3,0,0,0,1,100,2,100,0,0,0,6,15.4,4,9,5.2,2.25,1.5,66.7,0,0,0,0,0,18.6,10.7,10.7
2023,310,James Cook,BUF,RB,1,14,KC,4.219409282700422,10,58,5.8,0,0,100,60,40,30,10,0,0,0,0,0,0,0,0,0,0,0,5,11.9,5,83,35.6,16.6,16.6,100,1,100,0,0,0,12.5,25.1,25.1
2023,311,Chris Rodriguez,WAS,RB,1,16,NYJ,19.607843137254903,10,58,5.8,2,0,80,60,40,40,10,0,0,1,50,1,50,2,40,0,0,0,1,2.9,1,7,4.5,7,7,100,0,0,0,0,0,8.1,19.5,19.5
2023,312,Emari Demercado,ARZ,RB,1,7,SEA,22.413793103448278,13,58,4.46,0,0,84.6,53.8,38.5,15.4,7.7,0,0,0,0,0,0,0,0,0,0,0,5,14.7,4,17,11.3,4.25,3.4,80,0,0,0,0,0,14,11.5,11.5
2023,313,Zack Moss,IND,RB,1,7,CLV,9.836065573770492,18,57,3.17,0,0,72.2,50,22.2,5.6,5.6,5.6,0,0,0,0,0,0,0,0,0,0,1,4.3,1,5,1.6,5,5,100,0,0,0,0,0,10.5,7.2,7.2
2023,314,D'Andre Swift,PHI,RB,1,8,WAS,6.986899563318777,16,57,3.56,1,0,87.5,62.5,37.5,0,0,0,0,0,0,3,60,4,66.7,0,0,0,3,7.9,2,7,2.2,3.5,2.33,66.7,0,0,0,0,0,15.7,14.4,14.4
2023,315,Chuba Hubbard,CAR,RB,1,11,DAL,4.201680672268908,10,57,5.7,0,0,90,80,50,20,0,0,0,0,0,0,0,0,0,0,0,0,2,6.9,2,8,6.5,4,4,100,0,0,0,0,0,8,8.5,8.5
2023,316,Travis Etienne,JAX,RB,1,18,TEN,5.992509363295881,16,57,3.56,0,0,75,56.3,43.8,6.3,0,0,0,0,0,0,0,1,33.3,0,0,0,5,11.6,5,30,10.7,6,6,100,0,0,0,0,0,16.3,13.7,13.7
2023,317,Cordarrelle Patterson,ATL,RB,1,7,TB,20,10,56,5.6,0,0,90,70,30,20,10,0,0,0,0,2,28.6,3,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,5.6,5.6
2023,318,Joe Mixon,CIN,RB,1,1,CLV,5.058365758754864,13,56,4.31,0,0,84.6,53.8,23.1,15.4,7.7,7.7,0,0,0,0,0,0,0,0,0,0,5,15.6,3,17,20.7,5.67,3.4,60,0,0,0,0,0,14,10.3,10.3
2023,319,Alvin Kamara,NO,RB,1,14,CAR,6.666666666666667,12,56,4.67,1,0,100,58.3,41.7,0,0,0,0,0,0,2,100,4,80,0,0,0,4,15.4,3,-11,-9.2,-3.67,-2.75,75,0,0,0,0,0,15.2,13.5,13.5
2023,320,Jeffery Wilson,MIA,RB,1,12,NYJ,26.82926829268293,11,56,5.09,0,0,100,100,36.4,9.1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,17,7,5.67,5.67,100,0,0,0,0,0,10,10.3,10.3
2023,321,David Montgomery,DET,RB,1,13,NO,8.21917808219178,18,56,3.11,1,0,83.3,55.6,11.1,5.6,0,0,0,1,100,2,100,4,50,0,0,0,2,8,1,-1,-0.5,-1,-0.5,50,0,0,0,0,0,15.2,12.5,12.5
2023,322,D'Andre Swift,PHI,RB,1,4,WAS,6.11353711790393,14,56,4,1,0,85.7,78.6,35.7,0,0,0,0,1,100,2,100,2,50,0,0,0,4,10.8,4,23,7.2,5.75,5.75,100,0,0,0,1,0,15.3,17.9,17.9
2023,323,Travis Etienne,JAX,RB,1,12,HST,7.490636704119851,20,56,2.8,0,0,60,50,20,5,5,5,0,3,75,4,66.7,4,66.7,0,0,0,6,15.8,4,30,8.2,7.5,5,66.7,0,0,0,0,0,22.2,12.6,12.6
2023,324,James Cook,BUF,RB,1,7,NE,5.485232067510549,13,56,4.31,0,0,92.3,76.9,30.8,7.7,7.7,7.7,0,0,0,1,25,3,37.5,0,0,0,3,7.3,3,46,17.4,15.33,15.33,100,1,50,1,1,0,14.2,19.2,19.2
2023,325,Rachaad White,TB,RB,1,4,NO,5.514705882352941,15,56,3.73,0,0,80,60,40,13.3,0,0,0,1,50,3,75,6,85.7,0,0,0,3,9.1,3,22,8.9,7.33,7.33,100,0,0,0,1,0,17.6,10.8,10.8
2023,326,Breece Hall,NYJ,RB,1,4,KC,2.690582959641256,6,56,9.33,0,0,66.7,50,33.3,33.3,16.7,16.7,16.7,0,0,0,0,1,33.3,0,0,0,3,7.7,3,13,5.3,4.33,4.33,100,0,0,0,0,0,8.3,9.9,9.9
2023,327,Bijan Robinson,ATL,RB,1,1,CAR,4.672897196261682,10,56,5.6,0,0,80,60,50,20,10,10,0,0,0,0,0,1,20,0,0,0,6,33.3,6,27,23.5,4.5,4.5,100,1,100,0,2,0,16.3,20.3,20.3
2023,328,Devon Achane,MIA,RB,1,18,BUF,9.70873786407767,10,56,5.6,1,0,60,40,40,30,20,10,0,0,0,0,0,0,0,0,0,0,1,3.7,1,5,2.9,5,5,100,0,0,0,0,0,6.5,13.1,13.1
2023,329,Samaje Perine,DEN,RB,1,12,CLV,13.20754716981132,7,55,7.86,1,0,85.7,85.7,57.1,28.6,28.6,14.3,0,2,66.7,2,33.3,2,25,0,0,0,1,4.5,1,11,8.2,11,11,100,0,0,0,0,0,6.6,13.6,13.6
2023,330,Kareem Hunt,CLV,RB,1,8,SEA,10.37037037037037,14,55,3.93,1,0,85.7,71.4,35.7,0,0,0,0,1,100,1,100,3,60,0,0,0,1,3.1,1,12,4.7,12,12,100,0,0,0,0,0,10.9,13.7,13.7
2023,331,Tony Pollard,DAL,RB,1,10,NYG,5.952380952380952,15,55,3.67,0,0,93.3,46.7,20,13.3,6.7,0,0,3,75,3,60,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,5.5,5.5
2023,332,David Montgomery,DET,RB,1,16,MIN,7.76255707762557,17,55,3.24,1,0,88.2,64.7,17.6,11.8,0,0,0,3,60,3,37.5,4,40,0,0,0,2,5,2,14,5.4,7,7,100,0,0,0,0,0,14.7,14.9,14.9
2023,333,Zack Moss,IND,RB,1,12,TB,4.371584699453552,8,55,6.88,0,0,100,62.5,62.5,25,12.5,0,0,0,0,0,0,1,14.3,0,0,0,3,7.3,2,15,6,7.5,5,66.7,0,0,0,0,0,9.3,9,9
2023,334,A.J. Dillon,GB,RB,1,2,ATL,8.426966292134832,15,55,3.67,0,0,86.7,60,33.3,0,0,0,0,0,0,0,0,2,50,0,0,0,1,4,1,8,5.3,8,8,100,0,0,0,0,0,10.6,7.3,7.3
2023,335,Clyde Edwards-Helaire,KC,RB,1,3,CHI,21.428571428571427,15,55,3.67,1,0,80,40,20,13.3,6.7,0,0,1,25,1,16.7,1,12.5,0,0,0,1,2.6,1,2,0.7,2,2,100,0,0,0,0,0,9.8,12.7,12.7
2023,336,Travis Etienne,JAX,RB,1,4,ATL,7.490636704119851,20,55,2.75,0,0,90,60,10,0,0,0,0,0,0,1,100,2,100,0,0,0,3,10,3,17,8.2,5.67,5.67,100,0,0,0,0,0,16.1,10.2,10.2
2023,337,Travis Etienne,JAX,RB,1,6,IND,6.741573033707865,18,55,3.06,2,0,66.7,44.4,33.3,5.6,5.6,5.6,0,1,100,2,100,4,100,0,0,0,3,10,3,28,15.5,9.33,9.33,100,0,0,0,0,0,16.7,23.3,23.3
2023,338,Isiah Pacheco,KC,RB,1,12,LV,7.317073170731707,15,55,3.67,2,0,100,66.7,26.7,0,0,0,0,2,66.7,4,66.7,5,55.6,0,0,0,5,14.7,5,34,11.4,6.8,6.8,100,0,0,0,1,0,19.8,25.9,25.9
2023,339,Isiah Pacheco,KC,RB,1,5,MIN,7.804878048780488,16,55,3.44,1,0,75,62.5,25,6.3,0,0,0,2,100,2,100,3,100,0,0,0,1,2.4,1,9,3.2,9,9,100,0,0,0,0,0,11.9,13.4,13.4
2023,340,Ezekiel Elliott,NE,RB,1,10,IND,7.065217391304348,13,54,4.15,0,0,84.6,61.5,46.2,0,0,0,0,1,100,2,100,4,57.1,0,0,0,2,7.4,2,34,17.4,17,17,100,0,0,0,0,0,12.7,10.8,10.8
2023,341,Ezekiel Elliott,NE,RB,1,18,NYJ,7.065217391304348,13,54,4.15,0,0,92.3,61.5,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23.3,5,27,30.7,5.4,3.86,71.4,0,0,0,0,0,17,13.1,13.1
2023,342,Christian McCaffrey,SF,RB,1,8,CIN,4.411764705882353,12,54,4.5,1,0,91.7,75,25,8.3,8.3,0,0,1,100,1,50,2,50,0,0,0,6,19.4,6,64,17.5,10.67,10.67,100,1,100,1,1,0,17.4,29.8,29.8
2023,343,Ty Johnson,BUF,RB,1,15,DAL,30,9,54,6,0,0,100,88.9,55.6,11.1,0,0,0,0,0,0,0,1,12.5,0,0,0,1,6.7,1,4,4.3,4,4,100,0,0,0,0,0,6.8,6.8,6.8
2023,344,Kenneth Gainwell,PHI,RB,1,1,NE,16.666666666666664,14,54,3.86,0,0,100,57.1,28.6,7.1,7.1,0,0,0,0,2,100,3,100,0,0,0,4,12.1,4,20,11.8,5,5,100,0,0,0,0,0,15.4,11.4,11.4
2023,345,Kenneth Walker,SEA,RB,1,16,TEN,7.30593607305936,16,54,3.38,0,0,75,31.3,25,12.5,6.3,6.3,0,0,0,0,0,2,40,0,0,0,2,5.6,1,2,0.9,2,1,50,0,0,0,0,0,12.6,6.6,6.6
2023,346,Keaton Mitchell,BLT,RB,1,14,LA,19.148936170212767,9,54,6,0,0,88.9,77.8,44.4,11.1,11.1,11.1,0,0,0,0,0,1,50,0,0,0,1,2.3,1,8,2.5,8,8,100,0,0,0,0,0,6.8,7.2,7.2
2023,347,Jahmyr Gibbs,DET,RB,1,12,GB,6.043956043956044,11,54,4.91,0,0,100,63.6,27.3,9.1,9.1,9.1,0,0,0,0,0,2,33.3,0,0,0,8,18.2,4,19,5.7,4.75,2.38,50,0,0,0,0,0,19.1,11.3,11.3
2023,348,Aaron Jones,GB,RB,1,15,TB,9.15492957746479,13,53,4.08,0,0,69.2,61.5,38.5,7.7,7.7,7.7,0,3,100,3,100,5,100,0,0,0,4,10.3,4,16,5.6,4,4,100,0,0,0,1,0,17.3,10.9,10.9
2023,349,Tony Pollard,DAL,RB,1,8,LA,4.761904761904762,12,53,4.42,0,0,83.3,75,33.3,8.3,0,0,0,0,0,0,0,2,66.7,0,0,0,1,2.9,1,2,0.7,2,2,100,0,0,0,1,0,9.8,6.5,6.5
2023,350,A.J. Dillon,GB,RB,1,14,NYG,8.426966292134832,15,53,3.53,0,0,86.7,66.7,40,0,0,0,0,0,0,0,0,2,40,0,0,0,3,7.7,2,25,11.5,12.5,8.33,66.7,0,0,0,0,0,13.6,9.8,9.8
2023,351,Najee Harris,PIT,RB,1,7,LA,5.490196078431373,14,53,3.79,1,0,78.6,64.3,50,7.1,0,0,0,1,50,2,66.7,2,40,0,0,0,3,12,3,15,6.5,5,5,100,0,0,1,1,0,13.8,15.8,15.8
2023,352,Travis Etienne,JAX,RB,1,7,NO,5.2434456928838955,14,53,3.79,2,0,64.3,50,35.7,14.3,7.1,0,0,1,100,1,100,2,100,0,0,0,3,10,3,24,11.1,8,8,100,0,0,0,0,0,13.1,22.7,22.7
2023,353,Brian Robinson,WAS,RB,1,12,DAL,8.426966292134832,15,53,3.53,0,0,66.7,46.7,33.3,13.3,0,0,0,0,0,0,0,1,50,0,0,0,3,6.8,2,11,3.7,5.5,3.67,66.7,0,0,0,1,0,13.6,8.4,8.4
2023,354,Brian Robinson,WAS,RB,1,13,MIA,3.932584269662921,7,53,7.57,0,0,85.7,71.4,42.9,14.3,14.3,14.3,0,1,50,1,50,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,5.3,5.3
2023,355,Kyren Williams,LA,RB,1,5,PHI,5.701754385964912,13,53,4.08,0,0,92.3,69.2,38.5,7.7,0,0,0,0,0,1,100,1,100,0,0,0,2,5.4,2,4,1.8,2,2,100,0,0,0,0,0,10.3,7.7,7.7
2023,356,Kenneth Walker,SEA,RB,1,17,PIT,4.5662100456621,10,53,5.3,1,0,80,60,50,20,0,0,0,0,0,0,0,2,100,0,0,0,3,9.1,3,22,7.6,7.33,7.33,100,0,0,0,0,0,11.1,16.5,16.5
2023,357,Bijan Robinson,ATL,RB,1,13,NYJ,8.411214953271028,18,53,2.94,0,0,77.8,61.1,27.8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,4,14.8,3,26,21.5,8.67,6.5,75,0,0,0,1,0,15.8,10.9,10.9
2023,358,Zach Charbonnet,SEA,RB,1,8,CLV,4.62962962962963,5,53,10.6,0,0,60,60,60,60,40,40,0,0,0,0,0,1,20,0,0,0,2,5.4,2,11,4.3,5.5,5.5,100,0,0,0,0,0,6.3,8.4,8.4
2023,359,Ezekiel Elliott,NE,RB,1,13,LAC,9.239130434782608,17,52,3.06,0,0,82.4,58.8,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,4,40,28.4,10,8,80,0,0,0,0,0,16,13.2,13.2
2023,360,James Conner,ARZ,RB,1,4,SF,5.288461538461538,11,52,4.73,0,0,72.7,63.6,54.5,9.1,0,0,0,0,0,0,0,1,50,0,0,0,2,4.9,1,4,1.5,4,2,50,0,0,0,0,0,9.3,6.6,6.6
2023,361,Gus Edwards,BLT,RB,1,9,SEA,2.525252525252525,5,52,10.4,2,0,100,60,20,20,20,20,20,2,50,2,33.3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,17.2,17.2
2023,362,Alexander Mattison,MIN,RB,1,12,CHI,5.555555555555555,10,52,5.2,0,0,70,50,50,20,10,10,0,0,0,0,0,0,0,0,0,0,2,6.3,2,11,5.9,5.5,5.5,100,0,0,0,0,0,8,8.3,8.3
2023,363,Tony Pollard,DAL,RB,1,15,BUF,4.365079365079365,11,52,4.73,0,0,90.9,72.7,54.5,9.1,0,0,0,0,0,0,0,3,60,0,0,0,3,8.8,2,5,3.7,2.5,1.67,66.7,0,0,0,0,0,12.4,7.7,7.7
2023,364,Craig Reynolds,DET,RB,1,5,CAR,17.073170731707318,7,52,7.43,1,0,71.4,71.4,57.1,28.6,28.6,0,0,2,40,2,33.3,2,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,11.2,11.2
2023,365,Elijah Mitchell,SF,RB,1,18,LA,18.666666666666668,14,52,3.71,1,0,85.7,57.1,35.7,7.1,0,0,0,5,83.3,5,83.3,7,87.5,0,0,0,2,7.7,2,15,7.9,7.5,7.5,100,0,0,0,0,0,15.6,14.7,14.7
2023,366,Travis Etienne,JAX,RB,1,11,TEN,5.2434456928838955,14,52,3.71,0,0,71.4,42.9,42.9,7.1,0,0,0,0,0,0,0,5,41.7,0,0,0,3,9.4,3,7,2.7,2.33,2.33,100,0,0,0,1,0,16.3,8.9,8.9
2023,367,Javonte Williams,DEN,RB,1,1,LV,5.990783410138248,13,52,4,0,0,84.6,76.9,38.5,7.7,0,0,0,1,100,1,100,1,50,0,0,0,6,17.6,4,5,2.8,1.25,0.83,66.7,0,0,0,0,0,16.3,9.7,9.7
2023,368,Javonte Williams,DEN,RB,1,6,KC,4.6082949308755765,10,52,5.2,0,0,80,70,50,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.2,7.2
2023,369,Ronnie Rivers,LA,RB,1,18,SF,40.625,13,52,4,0,0,92.3,69.2,38.5,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,5.2,5.2
