,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
Season,Rank,Name,Team,POS,G,COV,RTE %,TGT %,SNAP %,RTE,RTE %,TGT,TGT %,YPRR,TPRR,aDOT,AY,AY Share,YDS,TM YDS %,YPT,YPR,REC,CR %,YAC,YAC/REC,YACO,YACO/REC,TD,XTD,TM TD %,i20 TGT,EZTGT,EZTD,1D,1D/RR,RATE,1READ,1READ %,DESIGN,DESIGN %,CTGT,CTGT %,DEEP,EXP %,DRP,DRP %,CT,CC,CC %,HERO,MTF,MTF/REC,THREAT %,YPTOE,EPA/TGT,WIDE RTE %,SLOT RTE %,INLINE RTE %,BACK RTE %,FP,XFP,FP/G,XFP/G,DIFF,FP/RR,XFP/RR,RecXFP
2026,143,Mo Alie-Cox,IND,TE,1,Cover 4,66.66666666666666,0,20,2,20,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,144,Johnny Mundt,PHI,TE,1,Cover 1,50,0,25,1,25,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,145,Johnny Mundt,PHI,TE,1,Cover 3,50,0,33.3,1,16.7,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,146,George Kittle,SF,TE,1,Cover 1,23.52941176470588,0,100,4,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,50,50,0,0,0,0,0,0,0,0,0
2026,147,George Kittle,SF,TE,1,Cover 3,17.647058823529413,40,27.3,3,27.3,2,18.2,0,0.67,21.5,43,68.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.7,-13.02,-2.529,0,33.3,66.7,0,0,0,0,0,0,0,0,0
2026,148,George Kittle,SF,TE,1,Cover 6,5.88235294117647,0,40,1,20,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,149,Eric Saubert,SEA,TE,1,Cover 2,66.66666666666666,0,25,2,25,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,150,Eric Saubert,SEA,TE,1,Cover 4,33.33333333333333,0,20,1,20,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,151,Jonnu Smith,GB,TE,1,Cover 1,5.88235294117647,0,50,1,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,152,Jonnu Smith,GB,TE,1,Cover 2,23.52941176470588,33.33333333333333,45.5,4,36.4,1,10,0,0.25,4,4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,1,14.3,0,0,1,100,0,0,0,0,1,0,0,0,0,0,25,-6.07,-0.652,0,0,100,0,0,0.9,0,0.85,-0.85,0,0.21,0.9
2026,153,Jonnu Smith,GB,TE,1,Cover 6,23.52941176470588,0,71.4,4,57.1,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,50,25,25,0,0,0,0,0,0,0,0,0
2026,154,Jonnu Smith,GB,TE,1,Red Zone,11.76470588235294,0,50,2,33.3,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,155,Evan Engram,DEN,TE,1,Cover 1,30,0,100,6,66.7,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,50,0,50,0,0,0,0,0,0,0,0,0
2026,156,Evan Engram,DEN,TE,1,Cover 3,15,0,50,3,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,33.3,33.3,33.3,0,0,0,0,0,0,0,0,0
2026,157,David Njoku,LAC,TE,1,Cover 3,11.76470588235294,0,50,2,25,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,100,0,0,0,0,0,0,0,0,0,0,0
2026,158,David Njoku,LAC,TE,1,Red Zone,5.88235294117647,0,20,1,20,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,100,0,0,0,0,0,0,0,0,0,0,0
2026,159,Tyler Conklin,DET,TE,1,Cover 6,100,0,22.2,2,22.2,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,160,Dallas Goedert,PHI,TE,1,Cover 1,15.384615384615385,0,100,4,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,25,25,50,0,0,0,0,0,0,0,0,0
2026,161,Dallas Goedert,PHI,TE,1,Cover 2 Man,3.8461538461538463,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,162,Dallas Goedert,PHI,TE,1,Cover 4,15.384615384615385,0,100,4,66.7,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,25,75,0,0,0,0,0,0,0,0,0
2026,163,Ian Thomas,LV,TE,1,Red Zone,100,0,66.7,1,33.3,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,164,Dalton Schultz,HST,TE,1,Cover 1,6.451612903225806,0,66.7,2,66.7,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,100,0,0,0,0,0,0,0,0,0,0,0
2026,165,Dalton Schultz,HST,TE,1,Cover 2 Man,12.903225806451612,25,100,4,100,2,66.7,0,0.5,3,6,23.1,0,0,0,0,1,50,8,8,2,2,0,0.01,0,0,0,0,0,0,56.3,1,50,0,0,1,50,0,0,0,0,0,0,0,0,1,1,66.7,-8.19,-0.884,0,50,25,25,1,1.3,1,1.34,-0.34,0.25,0.34,1.3
2026,166,Dalton Schultz,HST,TE,1,Cover 3,25.806451612903224,12.5,69.2,8,61.5,1,9.1,0,0.13,6,6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,1,10,0,0,1,100,0,0,1,100,1,0,0,0,0,0,14.3,-7.09,-0.725,25,37.5,37.5,0,0,1.2,0,1.16,-1.16,0,0.15,1.2
2026,167,Dalton Schultz,HST,TE,1,Cover 4,16.129032258064516,12.5,75,5,62.5,1,12.5,0,0.2,-8,-8,-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,0,0,0,0,1,100,0,0,1,100,0,0,0,0,0,0,16.7,-6.1,-0.502,20,40,40,0,0,1.4,0,1.38,-1.38,0,0.28,1.4
2026,168,Tanner Hudson,CIN,TE,1,Cover 0,25,0,50,1,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,169,Tanner Hudson,CIN,TE,1,Cover 3,50,0,11.1,2,11.1,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,170,Mark Andrews,BLT,TE,1,Cover 0,14.285714285714285,0,100,3,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,66.7,33.3,0,0,0,0,0,0,0,0,0
2026,171,Mark Andrews,BLT,TE,1,Cover 4,14.285714285714285,16.666666666666664,100,3,100,1,33.3,0,0.33,1,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0.07,0,1,0,0,0,0,39.6,1,50,0,0,1,100,0,0,1,100,0,0,0,0,0,0,33.3,-5.78,-0.756,0,66.7,33.3,0,0,2,0,1.98,-1.98,0,0.66,2
2026,172,Mark Andrews,BLT,TE,1,Cover 6,9.523809523809524,0,100,2,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,173,Mark Andrews,BLT,TE,1,Red Zone,4.761904761904762,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,174,Durham Smythe,BLT,TE,1,Cover 1,40,0,53.8,4,30.8,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,25,75,0,0,0,0,0,0,0,0,0
2026,175,Durham Smythe,BLT,TE,1,Cover 2,10,0,33.3,1,33.3,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,176,Durham Smythe,BLT,TE,1,Cover 3,10,0,25,1,25,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,177,Durham Smythe,BLT,TE,1,Cover 4,10,0,33.3,1,33.3,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,178,Durham Smythe,BLT,TE,1,Cover 6,20,0,100,2,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,50,50,0,0,0,0,0,0,0,0,0
2026,179,Mike Gesicki,CIN,TE,1,Cover 1,5.88235294117647,0,12.5,1,12.5,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,100,0,0,0,0,0,0,0,0,0,0,0
2026,180,Mike Gesicki,CIN,TE,1,Cover 4,11.76470588235294,0,66.7,2,66.7,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,181,Foster Moreau,HST,TE,1,Cover 1,11.11111111111111,0,33.3,1,33.3,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,182,Foster Moreau,HST,TE,1,Cover 6,11.11111111111111,0,11.1,1,11.1,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,183,T.J. Hockenson,MIN,TE,1,Cover 0,9.523809523809524,0,100,2,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,50,0,50,0,0,0,0,0,0,0,0,0
2026,184,T.J. Hockenson,MIN,TE,1,Cover 1,4.761904761904762,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,185,T.J. Hockenson,MIN,TE,1,Cover 2,19.047619047619047,0,57.1,4,57.1,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,186,T.J. Hockenson,MIN,TE,1,Cover 4,14.285714285714285,0,85.7,3,42.9,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,66.7,33.3,0,0,0,0,0,0,0,0,0
2026,187,T.J. Hockenson,MIN,TE,1,Red Zone,4.761904761904762,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,188,Josh Oliver,MIN,TE,1,Cover 0,11.11111111111111,0,50,1,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,189,Josh Oliver,MIN,TE,1,Cover 2,44.44444444444444,50,71.4,4,57.1,2,33.3,0,0.5,-2,-4,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,2,66.7,1,50,0,0,0,0,0,0,0,0,0,0,0,0,66.7,-5.81,-0.576,0,0,100,0,0,0,0,0.01,-0.01,0,0,0
2026,190,Josh Oliver,MIN,TE,1,Cover 4,11.11111111111111,0,42.9,1,14.3,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,191,Josh Oliver,MIN,TE,1,Red Zone,11.11111111111111,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,192,Chris Myarick,LV,TE,1,Cover 3,100,0,7.1,1,7.1,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,100,0,0,0,0,0,0,0,0,0,0,0
2026,193,Drew Sample,CIN,TE,1,Cover 1,35.714285714285715,0,62.5,5,62.5,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,20,80,0,0,0,0,0,0,0,0,0
2026,194,Drew Sample,CIN,TE,1,Cover 2,14.285714285714285,0,40,2,40,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,50,50,0,0,0,0,0,0,0,0
2026,195,Noah Fant,NO,TE,1,Cover 4,5.555555555555555,0,25,1,12.5,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,196,Dawson Knox,BUF,TE,1,Cover 3,66.66666666666666,0,55.6,8,44.4,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,37.5,62.5,0,0,0,0,0,0,0,0,0
2026,197,Dawson Knox,BUF,TE,1,Cover 4,8.333333333333332,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,198,Juwan Johnson,NO,TE,1,Cover 0,14.285714285714285,33.33333333333333,70,7,70,2,25,0,0.29,8,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39.6,2,25,0,0,1,50,0,0,0,0,1,0,0,0,0,0,33.3,-7.61,-0.95,42.9,42.9,14.3,0,0,1.2,0,1.21,-1.21,0,0.17,1.2
2026,199,Juwan Johnson,NO,TE,1,Cover 2,6.122448979591836,0,100,3,75,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,33.3,33.3,33.3,0,0,0,0,0,0,0,0,0
2026,200,Juwan Johnson,NO,TE,1,Cover 2 Man,2.0408163265306123,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,201,Juwan Johnson,NO,TE,1,Cover 4,12.244897959183673,0,100,6,75,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,33.3,33.3,33.3,0,0,0,0,0,0,0,0,0
2026,202,Juwan Johnson,NO,TE,1,Prevent,2.0408163265306123,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,203,Colby Parkinson,LA,TE,1,Cover 0,5.555555555555555,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,204,Colby Parkinson,LA,TE,1,Cover 1,5.555555555555555,0,25,1,25,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,205,Colby Parkinson,LA,TE,1,Cover 3,33.33333333333333,50,60,6,60,1,11.1,0,0.17,8,8,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-7.72,-0.73,0,0,100,0,0,0,0,0,0,0,0,0
2026,206,Colby Parkinson,LA,TE,1,Cover 4,11.11111111111111,0,66.7,2,66.7,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,50,0,50,0,0,0,0,0,0,0,0,0
2026,207,Colby Parkinson,LA,TE,1,Cover 6,38.88888888888889,0,80,7,70,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,28.6,0,71.4,0,0,0,0,0,0,0,0,0
2026,208,Cole Kmet,CHI,TE,1,Cover 4,16.666666666666664,0,75,3,75,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,33.3,66.7,0,0,0,0,0,0,0,0,0
2026,209,Cole Kmet,CHI,TE,1,Cover 6,5.555555555555555,0,50,1,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,210,Cole Kmet,CHI,TE,1,Goal Line,5.555555555555555,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,211,Adam Trautman,DEN,TE,1,Cover 3,14.285714285714285,0,33.3,1,16.7,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,212,Charlie Woerner,ATL,TE,1,Cover 3,62.5,0,54.5,5,45.5,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,20,0,80,0,0,0,0,0,0,0,0,0
2026,213,Charlie Woerner,ATL,TE,1,Cover 4,37.5,0,46.2,3,23.1,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,33.3,0,66.7,0,0,0,0,0,0,0,0,0
2026,214,Quintin Morris,JAX,TE,1,Cover 3,66.66666666666666,0,30.8,4,30.8,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,215,Quintin Morris,JAX,TE,1,Cover 4,33.33333333333333,100,75,2,50,1,25,0,0.5,2,2,6.5,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,39.6,1,33.3,0,0,1,100,0,0,1,100,0,0,0,0,0,0,33.3,-6.37,-0.527,0,0,100,0,0,1.8,0,1.78,-1.78,0,0.89,1.8
2026,216,John Bates,WAS,TE,1,Cover 0,11.11111111111111,0,66.7,1,33.3,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,217,John Bates,WAS,TE,1,Cover 1,11.11111111111111,0,20,1,20,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,218,John Bates,WAS,TE,1,Cover 4,11.11111111111111,0,16.7,1,16.7,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,100,0,0,0,0,0,0,0,0,0,0,0
2026,219,John Bates,WAS,TE,1,Cover 6,22.22222222222222,0,50,2,25,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,220,John Bates,WAS,TE,1,Red Zone,11.11111111111111,33.33333333333333,50,1,50,1,50,0,1,10,10,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,39.6,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-7.77,-1.538,0,100,0,0,0,0,0,0.01,-0.01,0,0.01,0
2026,221,Noah Gray,KC,TE,1,Cover 1,9.090909090909092,0,33.3,1,11.1,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,222,Noah Gray,KC,TE,1,Cover 3,45.45454545454545,0,66.7,5,55.6,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,40,60,0,0,0,0,0,0,0,0,0
2026,223,Noah Gray,KC,TE,1,Cover 4,9.090909090909092,0,50,1,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,224,Noah Gray,KC,TE,1,Cover 6,18.181818181818183,0,50,2,33.3,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,225,Brock Wright,DET,TE,1,Cover 2,16.666666666666664,0,50,1,50,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,226,Brock Wright,DET,TE,1,Cover 6,50,0,55.6,3,33.3,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,227,Feleipe Franks,CAR,TE,1,Cover 1,50,0,5.6,1,5.6,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,100,0,0,0,0,0,0,0,0,0,0
2026,228,Feleipe Franks,CAR,TE,1,Cover 3,50,0,12.5,1,12.5,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,229,Luke Farrell,SF,TE,1,Cover 1,7.142857142857142,0,25,1,25,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,230,Luke Farrell,SF,TE,1,Cover 6,14.285714285714285,0,60,2,40,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
2026,231,Pat Freiermuth,PIT,TE,1,Cover 2,3.225806451612903,0,100,1,100,0,0,0,0,,0,0,0,0,,,0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,0,,0,0,,0,0,,0,,,0,0,100,0,0,0,0,0,0,0,0,0
