,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2025,155,Bijan Robinson,ATL,RB,8,21,5.923344947735192,100,17,43.6,0,95,5.59,0,0.07,0,5,29.4,77,81.1,0,0,47.1,52.9,19,4.18,41.2,1.41,25.3,5,0.29,0.055,0.9,6,35.3,11,0,1.83,16.7,7,41.2,39,0,5.57,57.1,9.5,8,1.19,1,0.19
2025,156,Jawhar Jordan,HST,RB,4,11,46.51162790697674,5.3,20,38.5,0,95,4.75,0,0.2,0,5,25,54,56.8,0,0,45,55,-4.6,1.8,35,2.95,62.1,2,0.1,-0.183,-3.7,13,65,59,0,4.54,38.5,7,35,36,0,5.14,57.1,9.5,11.2,2.38,2.79,-0.41
2025,157,Breece Hall,NYJ,RB,11,21,9.053497942386832,79,22,71,0,94,4.27,1,0.17,1,6,15,44,46.8,100,4.5,50,45.5,7.3,2.82,36.4,1.45,34,2,0.09,-0.233,-5.1,19,86.4,86,1,4.53,47.4,3,13.6,8,0,2.67,66.7,14.4,9.7,1.31,0.88,0.43
2025,158,Woody Marks,HST,RB,11,12,15.816326530612246,44.4,31,43.7,0,94,3.03,1,1.88,0,6,3.8,19,20.2,57.1,3.2,45.2,54.8,-22.2,1.39,51.6,1.65,54.3,0,0,-0.048,-1.5,15,48.4,34,0,2.27,33.3,16,51.6,60,1,3.75,56.3,15.4,22.9,1.4,2.08,-0.68
2025,159,Zach Charbonnet,SEA,RB,14,22,17.934782608695652,60,33,63.5,0,93,2.82,3,2.69,0,6,7.7,45,48.4,40,9.1,33.3,57.6,-34,0.24,63.6,2.58,91.4,7,0.21,-0.153,-5,18,54.5,66,3,3.67,44.4,14,42.4,25,0,1.79,21.4,27.3,28.9,1.95,2.06,-0.11
2025,160,Trey Benson,ARZ,RB,3,13,24.137931034482758,4.4,7,33.3,0,91,13,0,0.02,0,3,28.6,81,89,0,0,42.9,57.1,61.8,5,42.9,8,61.5,4,0.57,0.819,5.7,2,28.6,3,0,1.5,0,5,71.4,88,0,17.6,60,9.1,3,3.03,1,2.03
2025,161,Bam Knight,ARZ,RB,9,12,34.146341463414636,22.2,28,50,0,90,3.21,0,0.18,1,5,3.7,13,14.4,0,0,50,50,-31,1.29,46.4,1.93,60,2,0.07,-0.412,-11.5,8,28.6,31,0,3.88,62.5,20,71.4,59,0,2.95,45,8,13.2,0.89,1.47,-0.58
2025,162,Jaydon Blue,DAL,RB,5,11,65.78947368421053,6.3,25,39.1,0,90,3.6,1,0.28,0,5,20,77,85.6,0,4,36,60,-29.2,2.16,52,1.44,40,1,0.04,-0.15,-3.8,15,60,38,0,2.53,33.3,10,40,52,1,5.2,40,15,13.6,3,2.72,0.28
2025,163,Jeremy McNichols,WAS,RB,14,11,50,41.3,22,12.6,0,89,4.05,0,0.26,0,8,9.5,35,39.3,14.3,0,45.5,40.9,-9.4,0.91,45.5,3.14,77.5,6,0.27,0.05,1.1,16,72.7,63,0,3.94,43.8,6,27.3,26,0,4.33,50,8.9,11.4,0.64,0.82,-0.18
2025,164,RJ Harvey,DEN,RB,9,22,20.54794520547945,48.8,30,39.5,0,89,2.97,1,1.05,0,5,3.8,11,12.4,50,3.3,43.3,56.7,-28,1.23,40,1.73,58.4,4,0.13,-0.174,-5.2,10,33.3,33,1,3.3,50,20,66.7,56,0,2.8,40,14.9,18,1.66,2,-0.34
2025,165,Chris Brooks,GB,RB,4,12,66.66666666666666,11.1,18,8.5,0,88,4.89,0,0.16,0,4,17.6,32,36.4,0,0,55.6,27.8,12.1,2.56,16.7,2.33,47.7,1,0.06,-0.072,-1.3,12,66.7,64,0,5.33,75,6,33.3,24,0,4,16.7,8.8,8.5,2.2,2.14,0.06
2025,166,Quinshon Judkins,CLV,RB,13,13,14.782608695652174,63,34,77.3,0,88,2.59,1,0.48,0,8,6.9,57,64.8,40,2.9,35.3,67.6,-35.3,0.21,64.7,2.38,92,2,0.06,-0.251,-8.5,8,23.5,11,0,1.38,37.5,24,70.6,69,1,2.88,29.2,14.8,15.2,1.14,1.17,-0.03
2025,167,Omarion Hampton,LAC,RB,7,22,16.129032258064516,26.6,20,51.3,0,86,4.3,0,0.1,0,6,15.8,47,54.7,0,0,50,50,6.8,2.4,30,1.9,44.2,2,0.1,0.061,1.2,6,30,8,0,1.33,33.3,13,65,74,0,5.69,53.8,8.6,8.5,1.23,1.22,0.01
2025,168,Omarion Hampton,LAC,RB,8,21,19.35483870967742,34.1,24,52.2,0,83,3.46,0,0.22,0,6,8.7,21,25.3,100,0,54.2,41.7,-11.5,1.5,45.8,1.96,56.6,2,0.08,-0.144,-3.4,10,41.7,37,0,3.7,60,14,58.3,46,0,3.29,50,8.3,10.8,1.04,1.34,-0.3
2025,169,Kenneth Walker,SEA,RB,12,22,8.597285067873303,31.3,19,33.3,0,82,4.32,1,2.1,0,3,5.9,20,24.4,33.3,5.3,57.9,42.1,5.9,1.89,47.4,2.42,56.1,6,0.32,0.021,0.4,11,57.9,31,1,2.82,45.5,8,42.1,51,0,6.38,75,14.2,20.2,1.18,1.68,-0.5
2025,170,Ollie Gordon,MIA,RB,11,21,34.285714285714285,26.6,24,15,0,81,3.38,0,0.99,0,5,9.5,36,44.4,33.3,0,41.7,58.3,-4.7,0.63,62.5,2.75,81.5,4,0.17,-0.343,-8.2,9,37.5,29,0,3.22,55.6,15,62.5,52,0,3.47,33.3,8.1,14.5,0.74,1.32,-0.58
2025,171,Woody Marks,HST,RB,5,13,12.244897959183673,52.4,24,57.1,0,81,3.38,0,0.3,0,8,4.3,11,13.6,33.3,0,62.5,33.3,-11.4,1.04,37.5,2.33,69.1,5,0.21,-0.03,-0.7,7,29.2,13,0,1.86,42.9,17,70.8,68,0,4,70.6,8.1,11,1.62,2.2,-0.58
2025,172,Jaleel McLaughlin,DEN,RB,8,11,48.64864864864865,5.8,18,23.7,0,79,4.39,0,0.06,0,2,5.6,16,20.3,0,0,55.6,38.9,-1.8,2.33,44.4,2.06,46.8,5,0.28,-0.05,-0.9,13,72.2,60,0,4.62,53.8,4,22.2,12,0,3,50,7.9,8.4,0.99,1.06,-0.07
2025,173,Bijan Robinson,ATL,RB,7,13,8.710801393728223,55.7,25,48.1,0,78,3.12,0,0.25,0,2,4.3,11,14.1,50,0,44,52,-17.4,1.04,48,2.08,66.7,3,0.12,-0.259,-6.5,21,84,61,0,2.9,38.1,4,16,17,0,4.25,75,7.8,11,1.11,1.58,-0.47
2025,174,Kendre Miller,NO,RB,7,11,40.42553191489361,8.5,19,22.9,0,77,4.05,0,0.31,0,4,11.1,26,33.8,0,0,47.4,52.6,-10.8,1.63,36.8,2.42,59.7,2,0.11,-0.066,-1.3,14,73.7,68,0,4.86,57.1,4,21.1,8,0,2,25,7.7,10.6,1.1,1.52,-0.42
2025,175,Ray Davis,BUF,RB,4,12,22.413793103448278,20.2,13,19.1,0,77,5.92,0,0.12,0,5,30.8,50,64.9,0,0,61.5,38.5,18.9,3.08,38.5,2.85,48.1,1,0.08,0.132,1.7,8,61.5,49,0,6.13,62.5,5,38.5,28,0,5.6,60,7.7,6.5,1.93,1.63,0.3
2025,176,Justice Hill,BLT,RB,3,12,33.33333333333333,19.4,6,6.9,0,76,12.67,1,0.02,0,1,16.7,71,93.4,0,16.7,33.3,66.7,51.2,11,50,1.67,13.2,1,0.17,0.305,1.8,5,83.3,71,1,14.2,20,1,16.7,5,0,5,100,13.6,2.6,4.53,0.87,3.66
2025,177,Bam Knight,ARZ,RB,9,13,30.48780487804878,36.1,25,46.3,0,76,3.04,1,0.51,0,3,4.8,10,13.2,100,4,40,64,-25.2,1.16,52,1.88,61.8,3,0.12,-0.162,-4,3,12,10,0,3.33,66.7,22,88,66,1,3,36.4,13.6,13.2,1.51,1.47,0.04
2025,178,Breece Hall,NYJ,RB,11,22,8.641975308641975,64.2,21,65.6,0,76,3.62,0,0.12,0,4,15,59,77.6,0,0,47.6,57.1,-3,1.9,47.6,1.71,47.4,4,0.19,-0.308,-6.5,13,61.9,65,0,5,53.8,8,38.1,11,0,1.38,37.5,7.6,8.6,0.69,0.78,-0.09
2025,179,Miles Sanders,DAL,RB,3,11,40,5.1,8,15.1,0,75,9.38,0,0.05,0,2,12.5,49,65.3,0,0,50,25,40.5,4.5,50,4.88,52,3,0.38,0.334,2.7,4,50,12,0,3,25,4,50,63,0,15.75,75,7.5,3.7,2.5,1.25,1.25
2025,180,Jawhar Jordan,HST,RB,2,12,25.581395348837212,14.1,11,44,0,75,6.82,0,0.8,0,2,20,62,82.7,33.3,0,27.3,72.7,25.4,0.55,54.5,6.27,92,5,0.45,0.011,0.1,6,54.5,56,0,9.33,16.7,5,45.5,19,0,3.8,40,7.5,9.8,3.75,4.89,-1.14
2025,181,Emari Demercado,ARZ,RB,3,13,11.363636363636363,5.6,5,8.6,0,74,14.8,0,0.03,1,0,20,71,95.9,0,0,40,60,53.9,13.8,40,1,6.8,0,0,-1.027,-5.1,0,0,0,0,0,0,5,100,74,0,14.8,40,6.4,2.2,2.13,0.72,1.41
2025,182,Dylan Sampson,CLV,RB,10,11,30.76923076923077,20.4,20,17.4,0,73,3.65,0,0.13,1,6,5.3,19,26,0,0,35,40,-21.4,0.75,45,2.9,79.5,3,0.15,-0.05,-1,10,50,54,0,5.4,50,9,45,17,0,1.89,22.2,6.3,10.2,0.63,1.02,-0.39
2025,183,Breece Hall,NYJ,RB,9,13,6.584362139917696,75.8,16,72.7,0,72,4.5,0,0.08,0,4,13.3,34,47.2,0,0,50,43.8,12,1.44,31.3,3.06,68.1,4,0.25,0.025,0.4,8,50,42,0,5.25,50,8,50,30,0,3.75,50,7.2,6.5,0.8,0.72,0.08
2025,184,Zavier Scott,MIN,RB,7,11,56.25,12.8,18,18.4,0,72,4,0,0.3,0,3,11.8,21,29.2,25,0,61.1,33.3,-11.9,1.83,38.9,2.17,54.2,1,0.06,-0.179,-3.2,12,66.7,39,0,3.25,50,5,27.8,31,0,6.2,100,7.2,10.2,1.03,1.45,-0.42
2025,185,Kimani Vidal,LAC,RB,10,21,17.419354838709676,36.3,27,45,0,72,2.67,0,0.27,0,2,0,0,0,50,0,44.4,59.3,-38.6,1.26,37,1.41,52.8,2,0.07,-0.208,-5.6,14,51.9,35,0,2.5,35.7,13,48.1,37,0,2.85,53.8,7.2,12.7,0.72,1.27,-0.55
2025,186,RJ Harvey,DEN,RB,10,12,13.013698630136986,44.9,19,37.3,0,72,3.79,0,0.29,0,4,5.3,15,20.8,0,0,47.4,52.6,-13,2,31.6,1.79,47.2,1,0.05,-0.12,-2.3,9,47.4,44,0,4.89,55.6,10,52.6,28,0,2.8,40,7.2,10.2,0.72,1.02,-0.3
2025,187,Ollie Gordon,MIA,RB,9,11,30,16.4,21,19.1,0,71,3.38,2,1.4,0,9,5.9,11,15.5,50,9.5,61.9,33.3,-8.4,1.76,38.1,1.62,47.9,1,0.05,0.253,5.3,12,57.1,37,1,3.08,58.3,9,42.9,34,1,3.78,66.7,19.1,16.3,2.12,1.81,0.31
2025,188,Tank Bigsby,"JAX, PHI",RB,5,13,22.22222222222222,22.2,14,25.9,0,70,5,0,2.11,0,5,40,55,78.6,50,0,50,50,18.1,1.71,42.9,3.29,65.7,6,0.43,-0.137,-1.9,3,21.4,0,0,0,0,11,78.6,70,0,6.36,63.6,7,17.9,1.4,3.57,-2.17
2025,189,TreVeyon Henderson,NE,RB,3,23,2.7777777777777777,40,5,41.7,0,69,13.8,2,1.96,0,2,100,69,100,40,40,40,60,63.7,13.2,60,0.6,4.3,1,0.2,0.514,2.6,2,40,69,1,34.5,50,3,60,0,1,0,33.3,18.9,12.3,6.3,4.09,2.21
2025,190,Travis Etienne,JAX,RB,11,13,10,65.2,26,65,0,68,2.62,1,1.99,0,3,5.3,11,16.2,60,3.8,38.5,61.5,-13.8,1.23,46.2,1.38,52.9,2,0.08,-0.169,-4.4,12,46.2,37,0,3.08,50,13,50,27,1,2.08,23.1,12.8,20.1,1.16,1.83,-0.67
2025,191,Jaylen Wright,MIA,RB,3,11,21.428571428571427,10,15,22.7,0,68,4.53,1,1.01,0,6,7.1,11,16.2,50,6.7,53.3,26.7,-9.4,1.47,20,3.07,67.6,2,0.13,0.101,1.5,8,53.3,40,1,5,50,7,46.7,28,0,4,57.1,12.8,13.8,4.27,4.61,-0.34
2025,192,Nick Chubb,HST,RB,11,12,15.573770491803279,31,19,31.1,0,65,3.42,0,0.12,0,3,5.3,19,29.2,0,0,42.1,57.9,-21,0.58,63.2,2.84,83.1,1,0.05,-0.234,-4.5,6,31.6,14,0,2.33,16.7,13,68.4,51,0,3.92,53.8,6.5,9.3,0.59,0.85,-0.26
2025,193,Tyler Allgeier,ATL,RB,5,13,18.181818181818183,44.3,26,50,0,64,2.46,0,0.38,0,5,4,13,20.3,50,0,42.3,61.5,-28.9,0.77,57.7,1.69,68.8,0,0,-0.227,-5.9,15,57.7,43,0,2.87,33.3,11,42.3,21,0,1.91,54.5,6.4,11.6,1.28,2.31,-1.03
2025,194,Kimani Vidal,LAC,RB,3,12,7.096774193548387,41.5,11,73.3,0,64,5.82,1,0.67,0,4,20,49,76.6,100,9.1,45.5,54.5,18,4.45,45.5,1.36,23.4,0,0,0.135,1.5,6,54.5,64,0,10.67,66.7,5,45.5,0,1,0,20,12.4,8.6,4.13,2.87,1.26
2025,195,Kenneth Gainwell,PIT,RB,10,13,20.175438596491226,27.5,23,23.5,0,63,2.74,4,3.63,0,8,23.1,36,57.1,55.6,17.4,43.5,56.5,-8.7,0.96,39.1,1.78,65.1,4,0.17,-0.36,-8.3,14,60.9,29,3,2.07,42.9,6,26.1,26,1,4.33,50,30.3,29,3.03,2.9,0.13
2025,196,Malik Davis,DAL,RB,6,12,34.61538461538461,16.5,18,26.5,0,61,3.39,1,0.85,0,3,0,0,0,14.3,5.6,50,50,-11,1.78,16.7,1.61,47.5,0,0,-0.043,-0.8,16,88.9,53,1,3.31,50,2,11.1,8,0,4,50,12.1,12.3,2.02,2.05,-0.03
2025,197,Keaton Mitchell,BLT,RB,9,11,20.33898305084746,7.9,12,16.2,0,61,5.08,0,0.77,0,4,9.1,25,41,0,0,58.3,41.7,6,3.75,50,1.33,26.2,0,0,0.036,0.4,4,33.3,7,0,1.75,25,8,66.7,54,0,6.75,75,6.1,10.1,0.68,1.12,-0.44
2025,198,TreVeyon Henderson,NE,RB,6,13,5,50,9,52.9,0,61,6.78,1,0.18,0,2,11.1,52,85.2,0,11.1,33.3,66.7,21.2,5.44,66.7,1.33,19.7,1,0.11,-0.131,-1.2,0,0,0,0,0,0,9,100,61,1,6.78,33.3,12.1,5.1,2.02,0.85,1.17
2025,199,Jeremy McNichols,WAS,RB,1,21,2.272727272727273,89.5,1,16.7,0,60,60,1,0.01,0,1,100,60,100,0,100,100,0,55.3,2,0,58,96.7,4,4,5.719,5.7,1,100,60,1,60,100,0,0,0,0,0,0,12,0.5,12,0.51,11.49
2025,200,Tony Pollard,TEN,RB,5,21,4.545454545454546,100,11,73.3,0,60,5.45,0,0.02,0,2,9.1,25,41.7,0,0,45.5,45.5,4.7,2.18,45.5,3.27,60,1,0.09,-0.115,-1.3,9,81.8,50,0,5.56,44.4,2,18.2,10,0,5,50,6,5.7,1.2,1.13,0.07
2025,201,Nate Carter,ATL,RB,2,11,100,1.9,9,23.1,0,60,6.67,0,0.01,1,3,22.2,22,36.7,0,0,55.6,33.3,22.7,4.33,22.2,2.33,35,1,0.11,-0.181,-1.6,7,77.8,44,0,6.29,57.1,2,22.2,16,0,8,50,5,3.8,2.5,1.89,0.61
2025,202,Jaret Patterson,LAC,RB,5,11,24.390243902439025,7,10,18.5,0,59,5.9,0,0.1,0,2,10,22,37.3,0,0,60,40,14.6,3.7,30,2.2,37.3,0,0,0.263,2.6,3,30,29,0,9.67,66.7,7,70,30,0,4.29,57.1,5.9,5.1,1.18,1.01,0.17
2025,203,Jaret Patterson,LAC,RB,3,22,46.34146341463415,20.3,19,35.8,0,59,3.11,0,0.71,0,3,0,0,0,20,0,42.1,57.9,-11.9,1.11,52.6,2,64.4,4,0.21,-0.196,-3.7,9,47.4,20,0,2.22,33.3,10,52.6,39,0,3.9,50,5.9,11.4,1.97,3.79,-1.82
2025,204,Brian Robinson,SF,RB,9,11,16.304347826086957,7.6,15,12.4,0,58,3.87,0,0.27,0,2,6.7,12,20.7,0,0,40,33.3,-8.9,1.6,26.7,2.27,58.6,1,0.07,-0.223,-3.3,13,86.7,42,0,3.23,46.2,2,13.3,16,0,8,0,5.8,8.3,0.64,0.92,-0.28
2025,205,Raheem Mostert,LV,RB,5,11,72.72727272727273,16,16,15,0,57,3.56,0,0.18,0,4,12.5,23,40.4,0,0,43.8,43.8,-15.8,1.38,50,2.19,61.4,1,0.06,-0.491,-7.9,13,81.3,54,0,4.15,46.2,3,18.8,3,0,1,33.3,5.7,8.4,1.14,1.67,-0.53
2025,206,Malik Davis,DAL,RB,2,21,9.615384615384617,13.6,5,17.2,0,57,11.4,1,0.01,0,1,20,43,75.4,0,20,60,40,34.5,9.8,20,1.6,14,1,0.2,0.67,3.3,3,60,53,1,17.67,66.7,2,40,4,0,2,50,11.7,2.3,5.85,1.16,4.69
2025,207,Trey Benson,ARZ,RB,4,11,44.827586206896555,15.1,13,48.1,0,57,4.38,0,0.03,0,1,15.4,23,40.4,0,0,38.5,46.2,-7.8,2.69,38.5,1.69,38.6,3,0.23,-0.161,-2.1,4,30.8,10,0,2.5,50,9,69.2,47,0,5.22,33.3,5.7,6.7,1.43,1.67,-0.24
2025,208,Cam Skattebo,NYG,RB,3,13,10.891089108910892,32.7,11,68.8,0,57,5.18,0,0.07,0,5,27.3,39,68.4,0,0,45.5,36.4,12.4,2.09,27.3,3.09,59.6,2,0.18,0.185,2,5,45.5,37,0,7.4,40,6,54.5,20,0,3.33,50,5.7,4.9,1.9,1.63,0.27
2025,209,Chuba Hubbard,CAR,RB,10,13,14.17910447761194,29.8,19,31.7,0,56,2.95,0,0.07,1,5,5.6,10,17.9,0,0,47.4,52.6,-18.5,1,31.6,1.95,66.1,2,0.11,-0.352,-6.7,8,42.1,31,0,3.88,62.5,11,57.9,25,0,2.27,36.4,4.6,7.9,0.46,0.79,-0.33
2025,210,Rhamondre Stevenson,NE,RB,7,21,14.615384615384617,46.7,19,27.9,0,56,2.95,0,0.53,0,3,5.6,22,39.3,50,0,36.8,57.9,-20.6,1,52.6,1.95,66.1,2,0.11,-0.373,-7.1,6,31.6,11,0,1.83,33.3,13,68.4,45,0,3.46,38.5,5.6,10.8,0.8,1.54,-0.74
2025,211,RJ Harvey,DEN,RB,10,13,13.698630136986301,45.5,20,46.5,0,56,2.8,0,0.11,1,7,5.3,11,19.6,0,0,65,35,-16.8,1.05,40,1.75,62.5,4,0.2,-0.4,-8,3,15,10,0,3.33,66.7,16,80,49,0,3.06,68.8,4.6,7.9,0.46,0.79,-0.33
2025,212,Michael Carter,ARZ,RB,7,13,23.91304347826087,37.8,22,37.9,0,55,2.5,0,0.18,0,3,0,0,0,0,0,40.9,50,-42.6,1.23,31.8,1.27,50.9,4,0.18,-0.278,-6.1,4,18.2,14,0,3.5,50,18,81.8,41,0,2.28,38.9,5.5,10.8,0.79,1.55,-0.76
2025,213,Kendre Miller,NO,RB,6,12,27.659574468085108,10.2,13,23.6,0,55,4.23,1,0.13,0,1,7.7,18,32.7,0,7.7,38.5,53.8,-0.9,2.62,23.1,1.62,38.2,6,0.46,-0.105,-1.4,6,46.2,26,0,4.33,66.7,7,53.8,29,1,4.14,14.3,11.5,6.4,1.92,1.06,0.86
2025,214,Jaylen Wright,MIA,RB,5,12,24.285714285714285,18.6,17,39.5,0,54,3.18,1,0.45,0,4,0,0,0,50,5.9,58.8,35.3,-17.1,1.41,23.5,1.76,55.6,1,0.06,-0.053,-0.9,6,35.3,13,0,2.17,66.7,11,64.7,41,1,3.73,54.5,11.4,9.8,2.28,1.96,0.32
2025,215,Audric Estime,NO,RB,3,13,21.73913043478261,22.2,10,38.5,0,53,5.3,1,0.28,0,2,11.1,32,60.4,50,10,40,60,21.3,0.8,50,4.5,84.9,3,0.3,0.087,0.9,9,90,53,1,5.89,44.4,1,10,0,0,0,0,11.3,4.8,3.77,1.61,2.16
2025,216,Kimani Vidal,LAC,RB,2,13,5.161290322580645,63.6,8,57.1,0,53,6.63,0,0.15,0,2,25,40,75.5,0,0,50,50,23.1,4.38,50,2.25,34,1,0.13,0.206,1.6,5,62.5,48,0,9.6,60,3,37.5,5,0,1.67,33.3,5.3,3.9,2.65,1.95,0.7
2025,217,LeQuint Allen,JAX,RB,7,11,47.82608695652174,28.3,11,5.3,0,53,4.82,0,0.04,0,3,9.1,10,18.9,0,0,45.5,27.3,-0.9,3.09,9.1,1.73,35.8,0,0,0.084,0.9,9,81.8,49,0,5.44,44.4,2,18.2,4,0,2,50,5.3,5.6,0.76,0.81,-0.05
2025,218,Keaton Mitchell,BLT,RB,6,22,20.33898305084746,19.7,12,18.2,0,52,4.33,0,0.3,0,2,16.7,32,61.5,0,0,41.7,58.3,4.6,2.08,33.3,2.25,51.9,2,0.17,-0.177,-2.1,8,66.7,45,0,5.63,37.5,4,33.3,7,0,1.75,50,5.2,6.5,0.87,1.09,-0.22
2025,219,Brashard Smith,KC,RB,6,11,47.72727272727273,14.3,21,12.8,0,52,2.48,0,0.5,0,1,0,0,0,0,0,28.6,66.7,-35.9,0.95,52.4,1.52,61.5,0,0,-0.245,-5.1,16,76.2,35,0,2.19,31.3,5,23.8,17,0,3.4,20,5.2,11.8,0.87,1.97,-1.1
2025,220,Alvin Kamara,NO,RB,8,13,12.977099236641221,27.8,17,43.6,0,51,3,0,0.07,0,1,5.9,11,21.6,0,0,35.3,64.7,-18.7,1,35.3,2,66.7,4,0.24,-0.122,-2.1,11,64.7,43,0,3.91,36.4,6,35.3,8,0,1.33,33.3,5.1,7.4,0.64,0.92,-0.28
2025,221,Ashton Jeanty,LV,RB,13,13,12.406015037593985,95.7,33,91.7,0,51,1.55,0,0.23,0,6,3.2,12,23.5,100,0,27.3,69.7,-80.6,0.12,66.7,1.42,92.2,1,0.03,-0.672,-22.2,10,30.3,3,0,0.3,0,19,57.6,42,0,2.21,36.8,5.1,14.5,0.39,1.12,-0.73
2025,222,Woody Marks,HST,RB,12,21,11.73469387755102,41,23,42.6,0,50,2.17,0,0.09,0,1,4.5,14,28,0,0,13,82.6,-46,0.7,47.8,1.48,68,0,0,-0.38,-8.8,7,30.4,16,0,2.29,14.3,16,69.6,34,0,2.13,12.5,5,10.1,0.42,0.85,-0.43
2025,223,Ameer Abdullah,IND,RB,8,11,78.57142857142857,9.1,11,7.1,0,49,4.45,1,1.25,0,3,11.1,14,28.6,14.3,9.1,45.5,36.4,-2.4,1.82,27.3,2.64,59.2,1,0.09,0.118,1.3,9,81.8,41,1,4.56,44.4,2,18.2,8,0,4,50,10.9,12.7,1.36,1.58,-0.22
2025,224,Will Shipley,PHI,RB,6,11,85.71428571428571,14.5,12,8.1,0,49,4.08,0,0.08,0,4,8.3,20,40.8,0,0,33.3,41.7,-4.2,2.25,41.7,1.83,44.9,0,0,-0.212,-2.5,8,66.7,25,0,3.13,37.5,3,25,4,0,1.33,0,4.9,5.8,0.82,0.96,-0.14
2025,225,Evan Hull,NO,RB,6,11,78.94736842105263,6.1,15,20,0,48,3.2,0,0.06,0,2,0,0,0,0,0,40,60,-16.3,2,13.3,1.2,37.5,0,0,-0.359,-5.4,8,53.3,24,0,3,37.5,7,46.7,24,0,3.43,42.9,4.8,6.8,0.8,1.14,-0.34
2025,226,Raheem Mostert,LV,RB,5,12,27.27272727272727,12,6,6.6,0,47,7.83,0,0.1,0,1,16.7,37,78.7,0,0,33.3,50,16.9,0,66.7,7.83,100,0,0,-0.2,-1.2,4,66.7,47,0,11.75,50,2,33.3,0,0,0,0,4.7,3.6,0.94,0.73,0.21
2025,227,Javonte Williams,DAL,RB,11,22,7.936507936507936,62.5,20,62.5,0,47,2.35,3,2.69,0,6,7.7,11,23.4,55.6,15,40,60,-15.8,0.75,50,1.6,68.1,0,0,-0.033,-0.7,4,20,9,1,2.25,50,15,75,36,2,2.4,33.3,22.7,22.4,2.06,2.04,0.02
2025,228,Aaron Jones,MIN,RB,4,22,9.090909090909092,47.2,12,48,0,46,3.83,0,0.07,0,2,9.1,13,28.3,0,0,25,58.3,1.8,2.67,41.7,1.17,30.4,0,0,-0.094,-1.1,6,50,11,0,1.83,0,5,41.7,22,0,4.4,40,4.6,4.9,1.15,1.21,-0.06
2025,229,Jerome Ford,CLV,RB,7,11,54.166666666666664,33.8,13,13.3,0,46,3.54,0,0.04,0,2,8.3,12,26.1,0,0,46.2,53.8,-12.3,1.31,46.2,2.23,63,0,0,-0.237,-3.1,5,38.5,7,0,1.4,20,8,61.5,39,0,4.88,62.5,4.6,6.1,0.66,0.87,-0.21
2025,230,De'Von Achane,MIA,RB,5,13,3.7815126050420167,87,9,75,0,46,5.11,0,0.08,0,2,11.1,11,23.9,0,0,77.8,22.2,5.8,2.56,22.2,2.56,50,1,0.11,0.111,1,3,33.3,11,0,3.67,66.7,6,66.7,35,0,5.83,83.3,4.6,4.5,0.92,0.9,0.02
2025,231,Tyrone Tracy,NYG,RB,3,13,5.113636363636364,25.5,9,23.7,0,46,5.11,0,0.22,0,3,25,31,67.4,0,0,44.4,55.6,13.1,1.22,44.4,3.89,76.1,3,0.33,-0.067,-0.6,6,66.7,40,0,6.67,50,3,33.3,6,0,2,33.3,4.6,4.6,1.53,1.54,-0.01
2025,232,Terrell Jennings,NE,RB,4,21,56.52173913043478,9.7,13,33.3,0,46,3.54,1,0.97,0,5,8.3,11,23.9,50,7.7,53.8,46.2,-5.1,1.85,38.5,1.69,47.8,0,0,0.107,1.4,1,7.7,0,0,0,0,12,92.3,46,1,3.83,58.3,10.6,11,2.65,2.74,-0.09
2025,233,Jaylen Wright,MIA,RB,5,22,15.714285714285714,19.2,11,18.6,0,46,4.18,0,0.03,1,2,18.2,21,45.7,0,0,54.5,45.5,0,1.73,45.5,2.45,58.7,2,0.18,-0.451,-5,5,45.5,17,0,3.4,60,5,45.5,25,0,5,40,3.6,4.8,0.72,0.96,-0.24
2025,234,DJ Giddens,IND,RB,2,11,53.84615384615385,6.1,14,11.8,0,46,3.29,0,1.44,0,4,7.7,12,26.1,9.1,0,42.9,50,-14.9,1,42.9,2.29,69.6,1,0.07,0.061,0.8,6,42.9,15,0,2.5,33.3,8,57.1,31,0,3.88,50,4.6,14.7,2.3,7.36,-5.06
2025,235,DJ Giddens,IND,RB,3,12,38.46153846153847,5.7,10,15.2,0,46,4.6,0,0.16,0,1,10,10,21.7,0,0,50,50,-4.7,1.8,50,2.8,60.9,1,0.1,0.069,0.7,6,60,32,0,5.33,66.7,4,40,14,0,3.5,25,4.6,6.1,1.53,2.02,-0.49
2025,236,James Conner,ARZ,RB,3,12,40.625,10.5,13,54.2,0,45,3.46,0,0.5,0,4,0,0,0,100,0,46.2,46.2,-11.6,1.46,38.5,2,57.8,2,0.15,-0.053,-0.7,1,7.7,7,0,7,100,12,92.3,38,0,3.17,41.7,4.5,8.7,1.5,2.89,-1.39
