,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Scrambles,Scrambles,Scrambles,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP,FP
2025,282,RJ Harvey,DEN,RB,1,15,GB,13.013698630136986,19,65,3.42,1,1,89.5,57.9,31.6,0,0,0,0,1,100,2,100,4,100,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,14.2,11.5,11.5
2025,283,Derrick Henry,BLT,RB,1,12,NYJ,6.840390879478828,21,64,3.05,2,0,90.5,47.6,14.3,4.8,4.8,0,0,6,100,7,87.5,9,69.2,0,0,0,2,8.7,2,24,15.7,12,12,100,0,0,0,1,0,21.5,22.8,22.8
2025,284,Tony Pollard,TEN,RB,1,4,HST,5.785123966942149,14,64,4.57,0,0,78.6,71.4,35.7,14.3,7.1,7.1,0,0,0,0,0,0,0,0,0,0,3,11.5,3,12,11.1,4,4,100,0,0,0,0,0,11.5,10.6,10.6
2025,285,Jaylen Warren,PIT,RB,1,17,CLV,5.687203791469194,12,64,5.33,0,0,83.3,75,50,16.7,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.4,6.4
2025,286,Emari Demercado,ARZ,RB,1,10,SEA,9.090909090909092,4,64,16,0,0,100,75,25,25,25,25,25,0,0,1,20,1,16.7,0,0,0,4,8.9,3,40,15.5,13.33,10,75,0,0,1,2,0,10.3,13.4,13.4
2025,287,Woody Marks,HST,RB,1,13,IND,9.693877551020408,19,64,3.37,0,0,68.4,42.1,26.3,5.3,5.3,0,0,0,0,1,25,3,30,0,0,0,1,2.9,1,3,1.1,3,3,100,0,0,0,0,0,13.4,7.7,7.7
2025,288,Jaydon Blue,DAL,RB,1,18,NYG,42.10526315789473,16,64,4,1,0,56.3,43.8,31.3,25,6.3,6.3,0,1,33.3,2,50,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,12.4,12.4
2025,289,J.K. Dobbins,DEN,RB,1,1,TEN,10.457516339869281,16,63,3.94,1,0,81.3,50,31.3,12.5,6.3,0,0,0,0,1,100,3,75,0,0,0,2,5,2,5,2.8,2.5,2.5,100,0,0,0,0,0,13.4,14.8,14.8
2025,290,D'Andre Swift,CHI,RB,1,14,GB,5.829596412556054,13,63,4.85,0,0,100,84.6,61.5,0,0,0,0,2,100,3,100,4,57.1,0,0,0,4,11.4,3,19,10.2,6.33,4.75,75,0,0,0,1,0,16.4,11.2,11.2
2025,291,D'Andre Swift,CHI,RB,1,2,DET,5.381165919282512,12,63,5.25,1,1,100,66.7,33.3,16.7,8.3,8.3,0,1,100,1,100,1,33.3,0,0,0,3,9.1,3,6,2.6,2,2,100,0,0,0,0,0,11.3,14.9,14.9
2025,292,Chris Rodriguez,WAS,RB,1,16,PHI,13.392857142857142,15,63,4.2,1,0,86.7,66.7,40,6.7,6.7,6.7,0,3,42.9,3,42.9,5,50,0,0,0,1,4.3,1,6,4.3,6,6,100,0,0,0,0,0,13,13.9,13.9
2025,293,Bucky Irving,TB,RB,1,4,PHI,8.670520231213873,15,63,4.2,0,1,86.7,60,46.7,6.7,6.7,0,0,0,0,0,0,1,50,0,0,0,5,12.5,5,102,35.3,20.4,20.4,100,1,50,0,1,0,16.6,26.5,26.5
2025,294,Audric Estime,NO,RB,1,18,ATL,45.65217391304348,21,63,3,0,0,76.2,52.4,23.8,0,0,0,0,3,75,4,80,4,66.7,0,0,0,5,14.3,5,43,16.6,8.6,8.6,100,0,0,0,0,0,21.2,15.6,15.6
2025,295,Ashton Jeanty,LV,RB,1,3,WAS,6.390977443609022,17,63,3.71,0,0,70.6,41.2,29.4,17.6,11.8,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,6.3,6.3
2025,296,Woody Marks,HST,RB,1,10,JAX,7.142857142857142,14,63,4.5,1,0,85.7,64.3,42.9,14.3,7.1,7.1,0,2,100,4,100,4,80,0,0,0,3,6.7,2,18,6.2,9,6,66.7,0,0,0,1,0,15.4,16.1,16.1
2025,297,Raheem Mostert,LV,RB,1,4,CHI,18.181818181818183,4,62,15.5,0,0,100,75,75,75,25,25,25,0,0,0,0,1,20,0,0,0,1,4.8,1,11,9.4,11,11,100,0,0,0,0,0,4.3,8.3,8.3
2025,298,Bam Knight,ARZ,RB,1,13,TB,13.414634146341465,11,62,5.64,0,1,90.9,63.6,45.5,18.2,9.1,0,0,0,0,0,0,0,0,0,0,0,3,7.5,3,36,12,12,12,100,1,50,0,1,0,10.8,17.8,17.8
2025,299,Jaylen Warren,PIT,RB,1,11,CIN,4.739336492890995,10,62,6.2,0,0,90,70,40,10,10,10,10,0,0,0,0,0,0,0,0,0,2,6.5,2,5,2.1,2.5,2.5,100,0,0,0,0,0,8,8.7,8.7
2025,300,Jaylen Warren,PIT,RB,1,8,GB,6.161137440758294,13,62,4.77,0,0,92.3,76.9,46.2,7.7,7.7,0,0,0,0,0,0,1,100,0,0,0,2,5.6,2,11,5,5.5,5.5,100,0,0,0,0,0,10.3,9.3,9.3
2025,301,De'Von Achane,MIA,RB,1,3,BUF,5.042016806722689,12,62,5.17,0,0,100,58.3,50,16.7,0,0,0,0,0,1,33.3,2,40,0,0,0,9,26.5,7,29,19.9,4.14,3.22,77.8,0,0,0,0,0,21.1,16.1,16.1
2025,302,Tyrone Tracy,NYG,RB,1,12,DET,11.363636363636363,20,62,3.1,0,0,85,45,15,10,0,0,0,2,66.7,3,75,5,71.4,0,0,0,4,10.8,3,68,17,22.67,17,75,0,0,0,0,0,20,16,16
2025,303,Tyrone Tracy,NYG,RB,1,17,LV,7.954545454545454,14,62,4.43,0,0,85.7,57.1,28.6,14.3,7.1,7.1,0,0,0,2,40,3,42.9,0,0,0,2,6.7,1,-5,-2.4,-5,-2.5,50,0,0,1,2,0,13.9,6.7,6.7
2025,304,Ray Davis,BUF,RB,1,13,PIT,15.517241379310345,9,62,6.89,0,0,77.8,66.7,66.7,44.4,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6.2,6.2
2025,305,Woody Marks,HST,RB,1,8,SF,5.612244897959184,11,62,5.64,0,0,81.8,63.6,54.5,18.2,9.1,9.1,0,0,0,0,0,2,50,0,0,0,4,10.3,4,49,15.4,12.25,12.25,100,0,0,0,1,0,13.8,15.1,15.1
2025,306,TreVeyon Henderson,NE,RB,1,11,NYJ,10.555555555555555,19,62,3.26,2,0,89.5,57.9,31.6,0,0,0,0,0,0,4,100,7,100,0,0,0,5,14.7,5,31,11,6.2,6.2,100,1,100,1,1,0,23.4,32.3,32.3
2025,307,Nick Chubb,HST,RB,1,5,BLT,9.01639344262295,11,61,5.55,1,0,90.9,72.7,45.5,9.1,9.1,9.1,0,2,66.7,2,66.7,2,50,0,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0,0,8.6,12.1,12.1
2025,308,J.K. Dobbins,DEN,RB,1,9,HST,9.803921568627452,15,61,4.07,0,0,80,46.7,33.3,6.7,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,1,-2,-1.2,-2,-2,100,0,0,0,0,0,9,6.9,6.9
2025,309,Chris Brooks,GB,RB,1,18,MIN,48.148148148148145,13,61,4.69,0,0,84.6,69.2,46.2,15.4,0,0,0,0,0,1,100,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,6.1,6.1
2025,310,Emanuel Wilson,GB,RB,1,8,PIT,8.799999999999999,11,61,5.55,0,0,100,81.8,36.4,18.2,9.1,0,0,0,0,1,33.3,3,42.9,0,0,0,4,10.8,3,26,7.2,8.67,6.5,75,0,0,1,1,0,14.7,11.7,11.7
2025,311,Bucky Irving,TB,RB,1,13,ARZ,9.826589595375722,17,61,3.59,1,0,82.4,58.8,35.3,5.9,0,0,0,0,0,2,100,3,50,0,0,0,2,7.1,2,20,10.3,10,10,100,0,0,0,0,0,13.9,16.1,16.1
2025,312,Jacory Croskey-Merritt,WAS,RB,1,6,CHI,9.714285714285714,17,61,3.59,0,1,88.2,64.7,23.5,5.9,0,0,0,0,0,1,100,1,100,0,0,0,1,3.8,1,7,3.3,7,7,100,0,0,0,0,0,10.8,6.8,6.8
2025,313,Omarion Hampton,LAC,RB,1,15,KC,12.096774193548388,15,61,4.07,0,0,80,66.7,26.7,6.7,6.7,6.7,0,1,100,1,100,1,100,0,0,0,1,3.4,1,4,1.9,4,4,100,0,0,0,0,0,9.8,7.5,7.5
2025,314,Quinshon Judkins,CLV,RB,1,2,BLT,4.3478260869565215,10,61,6.1,0,0,80,70,40,10,10,10,10,0,0,0,0,0,0,0,0,0,3,6.3,3,10,4.6,3.33,3.33,100,0,0,0,0,0,9.5,10.1,10.1
2025,315,Derrick Henry,BLT,RB,1,13,CIN,3.257328990228013,10,60,6,1,0,80,60,40,10,10,10,0,0,0,0,0,0,0,0,0,0,1,3.1,1,44,17.9,44,44,100,0,0,0,0,0,6.5,17.4,17.4
2025,316,Nick Chubb,HST,RB,1,1,LA,10.655737704918032,13,60,4.62,0,0,92.3,76.9,30.8,15.4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7,0,0,0,0,0,0,0,0,0,0,0,8,6,6
2025,317,Saquon Barkley,PHI,RB,1,1,DAL,6.428571428571428,18,60,3.33,1,0,66.7,50,22.2,16.7,5.6,0,0,2,66.7,4,66.7,4,57.1,0,0,0,5,21.7,4,24,15.8,6,4.8,80,0,0,0,1,0,20.4,18.4,18.4
2025,318,Saquon Barkley,PHI,RB,1,10,GB,7.857142857142857,22,60,2.73,0,0,81.8,50,27.3,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,3,11.5,3,41,22.4,13.67,13.67,100,0,0,0,0,0,15.5,13.1,13.1
2025,319,Tony Pollard,TEN,RB,1,1,DEN,7.43801652892562,18,60,3.33,0,1,83.3,44.4,38.9,0,0,0,0,0,0,1,50,3,60,0,0,0,1,3.6,1,29,25.9,29,29,100,0,0,0,0,0,12.9,8.9,8.9
2025,320,Tony Pollard,TEN,RB,1,13,JAX,4.132231404958678,10,60,6,0,1,100,90,40,30,10,0,0,0,0,0,0,0,0,0,0,0,2,5.3,1,3,2.1,3,1.5,50,0,0,0,0,1,8,6.3,6.3
2025,321,David Montgomery,DET,RB,1,14,DAL,3.79746835443038,6,60,10,1,0,100,66.7,50,16.7,16.7,16.7,16.7,0,0,0,0,0,0,0,0,0,1,2.9,1,13,4.2,13,13,100,0,0,0,0,0,4.5,14.3,14.3
2025,322,Kyren Williams,LA,RB,1,18,ARZ,4.633204633204633,12,60,5,0,0,66.7,58.3,25,16.7,16.7,8.3,0,1,50,2,66.7,4,66.7,0,0,0,5,12.5,3,21,8.1,7,4.2,60,0,0,0,1,0,17.4,11.1,11.1
2025,323,De'Von Achane,MIA,RB,1,15,PIT,5.042016806722689,12,60,5,0,0,83.3,83.3,50,8.3,8.3,0,0,0,0,0,0,0,0,0,0,0,6,21.4,6,67,26.5,11.17,11.17,100,0,0,0,0,0,15,18.7,18.7
2025,324,Bucky Irving,TB,RB,1,15,ATL,9.248554913294797,16,60,3.75,0,0,68.8,50,50,12.5,6.3,0,0,0,0,0,0,1,25,0,0,0,3,8.8,1,11,4,11,3.67,33.3,0,0,0,1,0,14.1,8.1,8.1
2025,325,Ashton Jeanty,LV,RB,1,10,DEN,7.142857142857142,19,60,3.16,1,0,84.2,63.2,31.6,5.3,0,0,0,1,100,1,100,2,100,0,0,0,5,18.5,3,3,2.1,1,0.6,60,0,0,0,0,0,18.6,15.3,15.3
2025,326,Ashton Jeanty,LV,RB,1,17,NYG,6.015037593984962,16,60,3.75,0,0,56.3,43.8,31.3,12.5,6.3,6.3,0,1,50,1,50,2,66.7,0,0,0,2,6.7,2,13,6.8,6.5,6.5,100,0,0,0,0,0,12.6,9.3,9.3
2025,327,Cam Skattebo,NYG,RB,1,3,KC,9.900990099009901,10,60,6,1,0,70,70,60,30,0,0,0,0,0,0,0,2,50,0,0,0,8,25,6,61,38.1,10.17,7.63,75,0,0,0,0,0,18.6,24.1,24.1
2025,328,Cam Skattebo,NYG,RB,1,7,DEN,15.841584158415841,16,60,3.75,0,0,81.3,56.3,18.8,6.3,6.3,0,0,0,0,0,0,1,25,0,0,0,5,15.2,3,34,12,11.33,6.8,60,1,33.3,0,1,0,17.1,18.4,18.4
2025,329,Kareem Hunt,KC,RB,1,11,DEN,7.975460122699387,13,59,4.54,1,0,84.6,76.9,53.8,7.7,0,0,0,1,100,1,100,2,100,0,0,0,2,4.4,1,3,1.1,3,1.5,50,0,0,0,0,0,11.1,13.2,13.2
2025,330,Rico Dowdle,CAR,RB,1,17,SEA,5.084745762711865,12,59,4.92,0,0,100,83.3,41.7,8.3,0,0,0,0,0,0,0,0,0,0,0,0,4,16.7,3,4,7.4,1.33,1,75,0,0,0,0,0,12,9.3,9.3
2025,331,Javonte Williams,DAL,RB,1,13,KC,6.746031746031746,17,59,3.47,0,0,88.2,52.9,35.3,5.9,0,0,0,0,0,0,0,4,80,0,0,0,3,7.7,3,21,6.6,7,7,100,1,50,1,1,0,16.9,17,17
2025,332,Breece Hall,NYJ,RB,1,6,DEN,9.053497942386832,22,59,2.68,0,0,81.8,59.1,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5.9,5.9
2025,333,Chris Rodriguez,WAS,RB,1,4,ATL,6.25,7,59,8.43,0,0,71.4,42.9,28.6,14.3,14.3,14.3,14.3,0,0,1,50,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5.9,5.9
2025,334,Tyjae Spears,TEN,RB,1,8,IND,12.5,9,59,6.56,1,0,66.7,55.6,22.2,11.1,11.1,11.1,11.1,1,100,2,100,3,75,0,0,0,3,7.9,3,23,8.9,7.67,7.67,100,0,0,0,1,0,12.2,17.2,17.2
2025,335,Blake Corum,LA,RB,1,18,ARZ,8.96551724137931,13,59,4.54,0,0,92.3,61.5,30.8,7.7,7.7,7.7,0,1,50,1,33.3,2,33.3,0,0,0,1,2.5,1,10,3.9,10,10,100,0,0,0,0,0,9.6,7.9,7.9
2025,336,Cam Skattebo,NYG,RB,1,5,NO,14.85148514851485,15,59,3.93,0,1,93.3,66.7,40,0,0,0,0,0,0,0,0,2,66.7,0,0,0,6,15,6,45,22.3,7.5,7.5,100,0,0,0,1,0,18.9,15.4,15.4
2025,337,Quinshon Judkins,CLV,RB,1,11,BLT,7.391304347826087,17,59,3.47,0,0,70.6,35.3,23.5,17.6,5.9,0,0,1,100,2,100,4,100,0,0,0,1,3.8,0,0,0,0,0,0,0,0,0,0,0,13.2,5.9,5.9
2025,338,Kareem Hunt,KC,RB,1,13,DAL,8.588957055214724,14,58,4.14,0,0,78.6,57.1,42.9,7.1,0,0,0,1,50,3,75,3,60,0,0,0,2,5.9,1,22,8.4,22,11,50,0,0,0,1,0,13.2,9,9
2025,339,Saquon Barkley,PHI,RB,1,6,NYG,4.285714285714286,12,58,4.83,0,0,58.3,50,41.7,25,16.7,0,0,1,20,1,20,1,20,0,0,0,3,9.1,2,9,3.2,4.5,3,66.7,0,0,1,1,0,12.1,8.7,8.7
2025,340,Rico Dowdle,CAR,RB,1,13,LA,7.627118644067797,18,58,3.22,0,0,83.3,50,16.7,5.6,5.6,0,0,0,0,0,0,0,0,0,0,0,2,10,2,21,10.2,10.5,10.5,100,0,0,0,0,0,12,9.9,9.9
2025,341,Jonathan Taylor,IND,RB,1,12,KC,4.953560371517028,16,58,3.63,0,0,68.8,37.5,37.5,6.3,6.3,6.3,0,1,100,2,100,3,100,0,0,0,3,9.7,2,8,4.4,4,2.67,66.7,0,0,0,0,0,14.9,8.6,8.6
2025,342,D'Andre Swift,CHI,RB,1,16,GB,5.829596412556054,13,58,4.46,0,0,84.6,69.2,53.8,0,0,0,0,0,0,2,66.7,3,75,0,0,0,2,5.9,2,12,4.8,6,6,100,0,0,0,0,0,11.9,9,9
2025,343,Travis Etienne,JAX,RB,1,10,HST,6.153846153846154,16,58,3.63,1,0,75,68.8,31.3,12.5,0,0,0,1,50,2,66.7,6,66.7,0,0,0,4,17.4,2,19,12,9.5,4.75,50,0,0,1,1,0,19.6,15.7,15.7
2025,344,Isiah Pacheco,KC,RB,1,8,WAS,10.16949152542373,12,58,4.83,0,0,100,75,41.7,16.7,0,0,0,0,0,1,33.3,2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,5.8,5.8
2025,345,Breece Hall,NYJ,RB,1,11,NE,5.761316872427984,14,58,4.14,0,0,100,78.6,42.9,7.1,0,0,0,0,0,1,50,1,33.3,0,0,0,2,7.4,2,6,5.2,3,3,100,0,0,0,0,0,10.8,8.4,8.4
2025,346,Blake Corum,LA,RB,1,9,NO,8.96551724137931,13,58,4.46,0,0,92.3,61.5,30.8,15.4,7.7,7.7,0,0,0,0,0,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,5.8,5.8
2025,347,Isaiah Davis,NYJ,RB,1,15,JAX,20.930232558139537,9,58,6.44,1,0,100,88.9,44.4,11.1,11.1,11.1,0,0,0,0,0,2,50,0,0,0,1,3,1,7,4,7,7,100,0,0,0,0,0,7.6,13.5,13.5
2025,348,RJ Harvey,DEN,RB,1,4,CIN,9.58904109589041,14,58,4.14,0,0,85.7,64.3,42.9,0,0,0,0,1,100,1,50,3,42.9,0,0,0,5,11.9,4,40,12.3,10,8,80,1,50,0,1,0,17.6,19.8,19.8
2025,349,Christian McCaffrey,SF,RB,1,5,LA,7.07395498392283,22,57,2.59,0,0,77.3,50,18.2,0,0,0,0,1,50,3,75,5,83.3,0,0,0,8,16.3,8,82,24,10.25,10.25,100,1,50,1,1,0,27.8,27.9,27.9
2025,350,David Montgomery,DET,RB,1,2,CHI,6.962025316455696,11,57,5.18,1,0,90.9,54.5,36.4,18.2,9.1,0,0,3,100,4,80,5,45.5,0,0,0,1,3.6,1,4,1.2,4,4,100,0,0,0,0,0,11,13.1,13.1
2025,351,Chuba Hubbard,CAR,RB,1,1,JAX,11.940298507462686,16,57,3.56,0,0,81.3,50,37.5,0,0,0,0,0,0,2,100,3,100,0,0,0,5,14.3,3,32,20.8,10.67,6.4,60,1,100,0,0,0,17.9,17.9,17.9
2025,352,Bam Knight,ARZ,RB,1,7,GB,17.073170731707318,14,57,4.07,0,0,71.4,57.1,50,0,0,0,0,0,0,2,100,2,66.7,0,0,0,4,11.1,3,7,2.5,2.33,1.75,75,0,0,0,1,0,15.3,9.4,9.4
2025,353,Isiah Pacheco,KC,RB,1,7,LV,12.711864406779661,15,57,3.8,1,0,93.3,73.3,26.7,6.7,0,0,0,0,0,2,40,2,25,0,0,0,2,5.7,1,-3,-1,-3,-1.5,50,0,0,0,0,0,12.1,12.4,12.4
2025,354,Tyler Allgeier,ATL,RB,1,10,IND,7.6923076923076925,11,57,5.18,2,0,90.9,72.7,54.5,18.2,0,0,0,2,100,3,100,5,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,17.7,17.7
2025,355,Jordan Mason,MIN,RB,1,4,PIT,10.062893081761008,16,57,3.56,0,0,75,62.5,43.8,0,0,0,0,1,100,1,100,2,100,0,0,0,3,6.5,3,15,4.3,5,5,100,0,0,0,0,0,14.1,10.2,10.2
2025,356,Jordan Mason,MIN,RB,1,7,PHI,9.433962264150944,15,57,3.8,1,0,86.7,53.3,26.7,13.3,0,0,0,1,50,1,50,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,11.7,11.7
2025,357,Tank Bigsby,PHI,RB,1,15,LV,26.984126984126984,17,57,3.35,0,0,82.4,64.7,23.5,5.9,0,0,0,4,57.1,6,50,7,35,0,0,0,1,5.6,0,0,0,0,0,0,0,0,0,0,0,15.6,5.7,5.7
2025,358,Kyle Monangai,CHI,RB,1,14,GB,8.284023668639055,14,57,4.07,0,0,92.9,78.6,35.7,0,0,0,0,0,0,0,0,2,28.6,0,0,0,2,5.7,1,0,0,0,0,50,0,0,0,0,0,11.6,8.7,8.7
2025,359,Nick Chubb,HST,RB,1,8,SF,13.934426229508196,17,56,3.29,0,0,82.4,64.7,29.4,0,0,0,0,0,0,0,0,1,25,0,0,0,2,5.1,2,13,4.1,6.5,6.5,100,0,0,0,0,0,12.3,8.9,8.9
2025,360,Saquon Barkley,PHI,RB,1,13,CHI,4.642857142857143,13,56,4.31,0,0,84.6,69.2,46.2,7.7,7.7,0,0,0,0,0,0,1,50,0,0,0,2,5.9,0,0,0,0,0,0,0,0,0,0,0,10.3,5.6,5.6
2025,361,Tony Pollard,TEN,RB,1,9,LAC,4.132231404958678,10,56,5.6,0,0,80,60,40,30,10,0,0,2,100,3,100,3,75,0,0,0,2,9.5,1,12,8.3,12,6,50,0,0,0,0,0,10.4,7.8,7.8
2025,362,Michael Carter,ARZ,RB,1,15,HST,15.217391304347828,14,56,4,0,0,85.7,71.4,42.9,0,0,0,0,1,100,1,100,1,100,0,0,0,4,10,4,38,15.3,9.5,9.5,100,0,0,0,0,0,13.8,13.4,13.4
2025,363,Travis Etienne,JAX,RB,1,3,HST,6.153846153846154,16,56,3.5,1,0,81.3,50,37.5,6.3,0,0,0,0,0,1,50,2,66.7,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,11.1,11.6,11.6
2025,364,Kenneth Walker,SEA,RB,1,13,MIN,5.88235294117647,13,56,4.31,0,0,92.3,61.5,7.7,7.7,7.7,7.7,0,0,0,0,0,1,20,0,0,0,3,11.5,3,18,14.1,6,6,100,0,0,0,0,0,11.8,10.4,10.4
2025,365,Blake Corum,LA,RB,1,10,SF,8.96551724137931,13,56,4.31,0,0,69.2,69.2,53.8,15.4,7.7,0,0,1,50,1,25,2,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,5.6,5.6
2025,366,Jaylen Wright,MIA,RB,1,17,TB,7.142857142857142,5,56,11.2,0,0,80,80,80,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.6,5.6
2025,367,Brashard Smith,KC,RB,1,18,LV,27.27272727272727,12,56,4.67,0,0,83.3,50,33.3,16.7,0,0,0,0,0,0,0,0,0,0,0,0,4,12.9,2,2,1.4,1,0.5,50,0,0,0,0,0,12,7.8,7.8
2025,368,Omarion Hampton,LAC,RB,1,14,PHI,10.483870967741936,13,56,4.31,0,0,69.2,46.2,23.1,23.1,15.4,0,0,0,0,1,50,5,83.3,0,0,0,2,7.7,2,11,7.9,5.5,5.5,100,1,100,1,1,0,14.3,14.7,14.7
2025,369,Christian McCaffrey,SF,RB,1,2,NO,4.180064308681672,13,55,4.23,0,0,69.2,69.2,61.5,7.7,0,0,0,0,0,0,0,1,100,0,0,0,7,17.9,6,52,18.6,8.67,7.43,85.7,1,33.3,1,2,0,19.3,22.7,22.7
2025,370,Josh Jacobs,GB,RB,1,7,ARZ,5.555555555555555,13,55,4.23,2,0,92.3,69.2,46.2,7.7,0,0,0,1,100,3,100,5,83.3,0,0,0,1,3.4,1,3,1.7,3,3,100,0,0,0,0,0,12,18.8,18.8
2025,371,De'Von Achane,MIA,RB,1,1,IND,2.941176470588235,7,55,7.86,0,0,71.4,57.1,57.1,28.6,28.6,14.3,0,0,0,0,0,0,0,0,0,0,4,12.9,3,20,13.7,6.67,5,75,1,100,0,1,0,10.3,16.5,16.5
2025,372,Bucky Irving,TB,RB,1,14,NO,8.670520231213873,15,55,3.67,0,0,60,46.7,26.7,13.3,6.7,6.7,6.7,0,0,0,0,0,0,0,0,0,3,10,2,26,21.3,13,8.67,66.7,1,100,0,0,0,12,16.1,16.1
2025,373,TreVeyon Henderson,NE,RB,1,9,ATL,7.777777777777778,14,55,3.93,0,0,92.9,78.6,42.9,0,0,0,0,0,0,1,50,2,33.3,0,0,0,5,17.2,4,32,12.4,8,6.4,80,0,0,0,1,0,16.9,12.7,12.7
2025,374,Christian McCaffrey,SF,RB,1,6,TB,5.466237942122187,17,54,3.18,1,0,76.5,58.8,23.5,5.9,0,0,0,1,100,1,100,4,100,0,0,0,8,20.5,7,57,16.4,8.14,7.13,87.5,0,0,1,1,0,24.4,24.1,24.1
2025,375,Rico Dowdle,CAR,RB,1,8,BUF,3.389830508474576,8,54,6.75,0,0,87.5,62.5,62.5,25,12.5,12.5,0,0,0,0,0,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,5.4,5.4
2025,376,D'Andre Swift,CHI,RB,1,17,SF,4.0358744394618835,9,54,6,2,0,88.9,66.7,55.6,11.1,11.1,11.1,0,1,50,1,50,1,50,0,0,0,2,4.8,2,25,7.6,12.5,12.5,100,0,0,0,0,0,8.3,21.9,21.9
2025,377,Jaret Patterson,LAC,RB,1,13,LV,26.82926829268293,11,54,4.91,1,0,90.9,54.5,27.3,9.1,9.1,9.1,0,2,50,2,50,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,11.4,11.4
2025,378,Rhamondre Stevenson,NE,RB,1,2,MIA,8.461538461538462,11,54,4.91,0,0,90.9,63.6,36.4,9.1,9.1,9.1,0,0,0,1,33.3,2,28.6,0,0,0,5,21.7,5,88,38.3,17.6,17.6,100,0,0,0,0,0,14.6,21.2,21.2
2025,379,Javonte Williams,DAL,RB,1,1,PHI,5.952380952380952,15,54,3.6,2,0,93.3,73.3,26.7,6.7,0,0,0,2,100,2,100,3,60,0,0,0,3,8.8,2,10,5.3,5,3.33,66.7,0,0,0,0,0,14.4,20.4,20.4
2025,380,Javonte Williams,DAL,RB,1,17,WAS,5.158730158730158,13,54,4.15,1,0,92.3,69.2,38.5,0,0,0,0,1,100,3,75,4,80,0,0,0,2,5.4,0,0,0,0,0,0,0,0,0,0,0,12.7,11.4,11.4
2025,381,Kyren Williams,LA,RB,1,7,JAX,4.633204633204633,12,54,4.5,0,0,75,75,50,8.3,0,0,0,2,66.7,2,40,2,40,0,0,0,3,9.1,2,11,6,5.5,3.67,66.7,0,0,0,1,0,12.8,8.5,8.5
2025,382,Breece Hall,NYJ,RB,1,16,NO,6.584362139917696,16,54,3.38,0,0,87.5,68.8,43.8,0,0,0,0,0,0,0,0,1,50,0,0,0,2,5.7,2,9,4.8,4.5,4.5,100,0,0,0,0,0,11.8,8.3,8.3
2025,383,Jahmyr Gibbs,DET,RB,1,5,CIN,4.938271604938271,12,54,4.5,0,0,91.7,75,50,0,0,0,0,0,0,0,0,5,35.7,0,0,0,2,8.3,2,33,12.6,16.5,16.5,100,1,25,0,1,0,13.8,16.7,16.7
2025,384,Christian McCaffrey,SF,RB,1,13,CLV,6.430868167202572,20,53,2.65,1,0,90,40,25,0,0,0,0,5,83.3,5,83.3,8,80,0,0,0,4,13.3,4,21,12.5,5.25,5.25,100,0,0,0,3,0,24.6,17.4,17.4
2025,385,Aaron Jones,MIN,RB,1,17,DET,13.636363636363635,18,53,2.94,1,0,83.3,44.4,22.2,5.6,0,0,0,2,100,3,100,4,100,0,0,0,4,25,3,10,19.6,3.33,2.5,75,0,0,0,0,0,18.2,15.3,15.3
2025,386,Miles Sanders,DAL,RB,1,1,PHI,20,4,53,13.25,0,1,75,50,25,25,25,25,25,0,0,0,0,2,40,0,0,0,1,2.9,1,-3,-1.6,-3,-3,100,0,0,0,0,0,5.1,5,5
