,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
2025,55,Ja'Tavion Sanders,CAR,TE,11,11,83.88625592417061,79.41176470588235,38.4,177,49.6,27,8.7,0.94,0.15,5.44,147,6.7,166,8.3,6.15,6.92,24,88.9,68,2.83,28,1.17,1,1.54,7.7,10,3,1,8,0.045,104.6,19,10.3,2,7.4,25,92.6,1,0,1,3.7,1,1,100,0,7,0.29,16.9,-0.83,0.192,19.2,64.4,15.8,0.6,46.6,50.5,4.24,4.59,-0.35,0.26,0.29,50.5
2025,56,Theo Johnson,NYG,TE,9,12,28.35820895522388,30.136986301369863,84.4,114,70.4,22,16.3,1.37,0.19,5.77,127,11.6,156,11.9,7.09,11.14,14,63.6,68,4.86,30,2.14,1,0.76,14.3,3,2,0,9,0.079,80.9,16,19.3,3,13.6,17,77.3,0,15.4,2,9.1,7,6,85.7,1,0,0,19.3,-0.33,0.1,16.7,43.9,38.6,0.9,35.6,30.6,3.96,3.4,0.56,0.31,0.27,30.6
2025,57,Hunter Henry,NE,TE,10,12,22.573363431151243,22.61904761904762,97.7,100,82,19,19.4,1.54,0.19,6.95,132,17.9,154,18.7,8.11,11,14,73.7,83,5.93,24,1.71,2,2.23,25,6,2,1,8,0.08,132.3,16,25.8,0,0,16,84.2,1,11.1,2,10.5,1,1,100,0,0,0,21.8,0.97,0.725,9,44,43,4,41.4,41.8,4.14,4.18,-0.04,0.41,0.42,41.8
2025,58,Cole Kmet,CHI,TE,16,12,45.60260586319218,53.333333333333336,89.2,140,72.9,24,14.2,1.1,0.17,9.63,231,15.4,154,12.9,6.42,10.27,15,62.5,78,5.2,28,1.87,1,1.29,14.3,4,2,1,10,0.071,77.4,16,15.8,1,4.2,17,70.8,5,8.3,1,4.2,2,1,50,0,1,0.07,16.6,-1.95,0.234,18.6,19.3,59.3,2.9,36.4,39.5,2.27,2.47,-0.2,0.26,0.28,39.5
2025,59,Colston Loveland,CHI,TE,12,12,38.764044943820224,34.177215189873415,75.9,138,74.2,27,16.6,1.11,0.2,9.33,252,17.4,153,12.9,5.67,9.56,16,59.3,73,4.56,31,1.94,0,0.41,0,4,1,0,7,0.051,76.5,22,22.2,0,0,20,74.1,3,7.7,1,3.7,3,1,33.3,0,1,0.06,21.1,-2.6,0.155,29,26.8,42,2.2,31.3,36.1,2.61,3.01,-0.4,0.23,0.26,36.1
2025,60,Mark Andrews,BLT,TE,16,12,51.10410094637224,46.26865671641791,80.9,162,76.8,31,16.9,0.92,0.19,7.61,236,18.4,149,12.1,4.81,7.1,21,67.7,28,1.33,15,0.71,1,1.83,14.3,5,4,1,10,0.062,62.4,25,22.5,0,0,25,80.6,1,0,3,9.7,7,5,71.4,0,1,0.05,20.8,-2.81,-0.283,20.4,72.2,7.4,0,41.9,51.1,2.62,3.19,-0.57,0.26,0.32,51.1
2025,61,Luke Musgrave,GB,TE,11,12,43.58974358974359,54.83870967741935,61.3,85,53.1,17,12,1.73,0.2,9.65,164,13.1,147,13.4,8.65,11.31,13,76.5,34,2.62,9,0.69,0,0.56,0,1,0,0,6,0.071,101.8,14,15.1,1,5.9,16,94.1,4,30.8,2,11.8,3,1,33.3,0,0,0,19.8,0.62,0.359,5.9,15.3,78.8,0,27.7,35.7,2.52,3.25,-0.73,0.33,0.42,35.7
2025,62,David Njoku,CLV,TE,8,11,34.49612403100775,40,33.2,89,37.9,18,8.7,1.63,0.2,6.11,110,8.1,145,11.9,8.06,12.08,12,66.7,86,7.17,33,2.75,1,0.94,33.3,1,0,0,5,0.056,86.6,13,10.2,1,5.6,13,72.2,1,18.2,1,5.6,2,2,100,0,2,0.17,22,0.99,-0.139,13.5,33.7,52.8,0,32.5,27.8,4.06,3.47,0.59,0.37,0.31,27.8
2025,63,Noah Fant,CIN,TE,9,12,41.968911917098445,43.58974358974359,52.6,81,47.6,17,10.8,1.7,0.21,3.53,60,5.4,138,15.5,8.12,9.86,14,82.4,94,6.71,24,1.71,0,0.04,0,0,0,0,7,0.086,100.5,11,11.5,1,5.9,16,94.1,1,14.3,1,5.9,1,0,0,0,0,0,21.3,1.49,-0.864,4.9,25.9,67.9,1.2,27.8,27.7,3.09,3.08,0.01,0.34,0.34,27.7
2025,64,Cade Otton,TB,TE,8,12,9.57683741648107,16.25,89.5,43,65.2,13,20.3,3.21,0.3,4.54,59,9.9,138,35.1,10.62,11.5,12,92.3,83,6.92,17,1.42,0,0.07,0,1,0,0,6,0.14,110.9,8,17.8,0,0,13,100,0,36.4,0,0,2,1,50,0,0,0,22,3.6,0.643,9.3,23.3,65.1,2.3,25.8,22.5,3.23,2.81,0.42,0.6,0.52,22.5
2025,65,Brenton Strange,JAX,TE,6,12,18.596491228070175,25.423728813559322,54.4,53,64.6,15,19.2,2.58,0.28,9.67,145,24.4,137,25.4,9.13,12.45,11,73.3,46,4.18,12,1.09,1,1.23,12.5,5,1,1,6,0.113,123.5,12,19.7,0,0,14,93.3,3,57.1,1,6.7,6,4,66.7,0,0,0,25.4,1.13,0.477,13.2,28.3,56.6,1.9,30.7,30.4,5.12,5.06,0.06,0.58,0.57,30.4
2025,66,Tanner Hudson,CIN,TE,8,11,56.60377358490566,62.5,10.3,60,16.7,15,4.4,2.18,0.25,6.07,91,3.8,131,5.7,8.73,10.08,13,86.7,62,4.77,29,2.23,2,1.13,10.5,4,2,2,6,0.1,142.6,9,4,0,0,14,93.3,1,10,0,0,2,1,50,1,1,0.08,26.3,1.83,0.724,20,51.7,26.7,1.7,38.1,29.1,4.76,3.64,1.12,0.64,0.48,29.1
2025,67,Noah Fant,CIN,TE,8,11,54.92227979274611,48.717948717948715,25.2,106,24.8,19,4.8,1.24,0.18,3.37,64,2.2,131,4.8,6.89,7.71,17,89.5,78,4.59,30,1.76,2,1.65,8.7,2,1,1,5,0.047,130.5,12,4.5,1,5.3,17,89.5,1,6.3,0,0,1,1,100,0,2,0.12,17.6,0.49,0.055,11.3,25.5,62.3,0.9,42.1,37.5,5.26,4.69,0.57,0.4,0.35,37.5
2025,68,Terrance Ferguson,LA,TE,8,13,54.93827160493827,52,71.9,89,81.7,13,12.5,1.45,0.15,21.38,278,30.4,129,14.2,9.92,25.8,5,38.5,27,5.4,6,1.2,3,2.4,17.6,3,6,3,5,0.056,115.1,12,17.1,0,0,7,53.8,9,100,1,7.7,1,0,0,0,0,0,14.6,-0.91,0.659,29.2,32.6,38.2,0,35.9,34.3,4.49,4.29,0.2,0.4,0.39,34.3
2025,69,Michael Mayer,LV,TE,8,12,51.196172248803826,38.775510204081634,65.7,107,66.9,19,14,1.16,0.18,5.79,110,11.6,124,13.2,6.53,9.54,13,68.4,73,5.62,25,1.92,0,0.08,0,2,0,0,8,0.075,64.4,14,15.6,0,0,15,78.9,1,0,1,5.3,1,0,0,0,1,0.08,18.6,-0.63,0.074,9.3,29,59.8,1.9,25.4,25.2,3.17,3.15,0.02,0.24,0.24,25.2
2025,70,Gunnar Helm,TEN,TE,9,12,29.130434782608695,25.925925925925924,96.2,67,68.4,14,17.3,1.85,0.21,8.14,114,22.1,124,22.8,8.86,11.27,11,78.6,29,2.64,8,0.73,1,0.53,20,1,0,0,5,0.075,127.4,11,23.9,0,0,13,92.9,1,9.1,1,7.1,3,2,66.7,1,0,0,19.7,1.11,0.588,7.5,17.9,74.6,0,29.4,26.4,3.27,2.93,0.34,0.44,0.39,26.4
2025,71,David Njoku,CLV,TE,8,12,58.52713178294574,46.666666666666664,62.9,151,70.6,21,10.9,0.81,0.14,5.19,109,8.8,122,11,5.81,7.63,16,76.2,61,3.81,23,1.44,2,1.46,22.2,4,2,2,5,0.033,101.7,16,12.7,2,9.5,18,85.7,1,0,1,4.8,3,2,66.7,0,1,0.06,14,-1.23,-0.071,17.2,30.5,52.3,0,40.2,35.8,5.03,4.47,0.56,0.27,0.24,35.8
2025,72,Pat Freiermuth,PIT,TE,9,12,31.64983164983165,32.075471698113205,43,94,49.7,17,9.8,1.29,0.18,6.12,104,10.8,121,12.8,7.12,10.08,12,70.6,54,4.5,35,2.92,1,0.57,12.5,2,2,1,6,0.064,85.7,12,10.6,1,5.9,15,88.2,0,0,1,5.9,4,3,75,0,2,0.17,18.5,0.18,-0.057,19.1,67,13.8,0,30.1,25.6,3.34,2.85,0.49,0.32,0.27,25.6
2025,73,Cole Kmet,CHI,TE,9,11,40.390879478827365,28.888888888888886,46.5,124,36.7,13,4.3,0.93,0.1,7.77,101,4.7,115,5.8,8.85,11.5,10,76.9,52,5.2,18,1.8,0,0.1,0,1,1,0,4,0.032,103,9,5.1,2,15.4,11,84.6,2,20,0,0,1,0,0,0,1,0.1,10.5,1.07,0.381,25.8,28.2,43.5,2.4,21.5,23.1,2.39,2.56,-0.17,0.17,0.19,23.1
2025,74,Davis Allen,LA,TE,7,13,49.72067039106145,54.54545454545454,100,89,67.4,18,14.3,1.26,0.2,4.06,73,6.5,112,10.5,6.22,9.33,12,66.7,88,7.33,22,1.83,1,1.38,5,3,2,1,8,0.09,102.1,11,12.9,0,0,16,88.9,0,9.1,3,16.7,1,0,0,0,0,0,14.6,-0.32,0.208,29.2,20.2,48.3,2.2,29.2,34.3,4.17,4.9,-0.73,0.33,0.39,34.3
2025,75,Darren Waller,MIA,TE,6,12,26.351351351351347,26.47058823529412,49.2,39,73.6,9,20,2.77,0.23,7.78,70,26.5,108,29,12,13.5,8,88.9,49,6.13,13,1.63,1,0.95,100,1,1,1,6,0.154,153.7,8,26.7,1,11.1,9,100,2,28.6,0,0,3,2,66.7,0,1,0.13,26.5,4.61,1.228,30.8,41,28.2,0,24.8,20.8,4.13,3.46,0.67,0.64,0.53,20.8
2025,76,Jeremy Ruckert,NYJ,TE,10,11,46.24277456647399,60.71428571428571,25.5,80,17,17,4.5,1.29,0.21,4.53,77,3.1,103,5.1,6.06,7.92,13,76.5,50,3.85,25,1.92,1,0.55,11.1,3,2,1,4,0.05,110.7,11,4.5,0,0,15,88.2,0,8.3,1,5.9,4,3,75,0,0,0,20.5,-0.45,0.153,15,26.3,56.3,2.5,29.3,25.5,2.93,2.55,0.38,0.37,0.32,25.5
2025,77,Terrance Ferguson,LA,TE,8,11,44.44444444444444,48,13,72,21.3,12,3.7,1.42,0.17,15,180,5.9,102,4.1,8.5,17,6,50,16,2.67,5,0.83,0,0.11,0,0,1,0,4,0.056,44.4,11,5.1,0,0,8,66.7,4,50,1,8.3,4,3,75,0,0,0,18.2,-1.54,-0.098,16.7,68.1,15.3,0,16.2,17.4,2.02,2.18,-0.16,0.22,0.24,17.4
2025,78,Elijah Arroyo,SEA,TE,8,12,40.6015037593985,52,41.4,54,55.7,13,14.6,1.87,0.24,10.15,132,14.8,101,10,7.77,11.22,9,69.2,33,3.67,13,1.44,1,0.94,14.3,2,0,0,4,0.074,85.7,7,12.3,0,0,9,69.2,4,28.6,0,0,2,2,100,0,0,0,23.6,-0.57,-0.027,13,20.4,63,3.7,25.1,21,3.14,2.63,0.51,0.46,0.39,21
2025,79,Austin Hooper,NE,TE,7,11,22.162162162162165,36,15.5,41,11.9,9,3.1,2.37,0.22,4.89,44,1.7,97,3.5,10.78,12.13,8,88.9,53,6.63,12,1.5,0,0.06,0,1,0,0,5,0.122,111.6,7,3.4,1,11.1,8,88.9,0,12.5,0,0,0,0,0,0,1,0.13,22,4.1,0.68,7.3,19.5,73.2,0,17.7,14.7,2.53,2.11,0.42,0.43,0.36,14.7
2025,80,Chig Okonkwo,TEN,TE,8,12,18.617021276595743,16.883116883116884,70.5,70,68,13,15.3,1.36,0.19,3.54,46,8.7,95,17.1,7.31,10.56,9,69.2,45,5,6,0.67,0,0.19,0,0,0,0,4,0.057,90.2,8,16.3,6,46.2,10,76.9,1,11.1,1,7.7,2,2,100,0,1,0.11,19.7,0.21,0.241,18.6,37.1,41.4,2.9,18.5,19,2.31,2.38,-0.07,0.26,0.27,19
2025,81,Daniel Bellinger,NYG,TE,7,11,44.38775510204081,38.46153846153847,26.9,87,21.3,10,2.9,1.08,0.11,5.9,59,2.1,94,4.3,9.4,11.75,8,80,58,7.25,33,4.13,1,0.54,9.1,2,0,0,5,0.057,139.2,4,1.7,1,10,9,90,0,16.7,0,0,2,1,50,0,1,0.13,12.2,2.27,1.148,8,54,24.1,13.8,23.4,17.8,3.34,2.55,0.79,0.27,0.2,17.8
2025,82,Noah Gray,KC,TE,10,12,69.62616822429906,60.60606060606061,96.4,149,77.2,20,12.2,0.62,0.13,5.55,111,8.9,93,8.3,4.65,6.64,14,70,54,3.86,25,1.79,0,0.07,0,1,1,0,5,0.034,79.8,14,12.3,1,5,15,75,0,0,1,5,3,3,100,0,0,0,13.5,-2.39,-0.085,15.4,27.5,55,2,23.3,24.3,2.33,2.43,-0.1,0.16,0.16,24.3
2025,83,Greg Dulcich,MIA,TE,5,22,18.89763779527559,19.35483870967742,37.7,24,75,6,18.8,3.83,0.25,4.17,25,9.7,92,28.9,15.33,18.4,5,83.3,72,14.4,13,2.6,0,0.01,0,1,0,0,4,0.167,118.8,5,20,1,16.7,5,83.3,0,60,0,0,1,1,100,0,0,0,26.1,8.26,0.773,8.3,16.7,75,0,14.2,8.7,2.84,1.74,1.1,0.59,0.36,8.7
2025,84,Austin Hooper,NE,TE,8,12,52.972972972972975,40,94.9,98,81,10,10.3,0.93,0.1,9.4,94,12.8,91,11.1,9.1,10.11,9,90,22,2.44,9,1,1,1.17,12.5,3,1,1,4,0.041,137.9,7,11.3,0,0,10,100,1,33.3,1,10,3,3,100,1,0,0,11.8,0.82,0.618,24.5,6.1,68.4,1,24.1,24.8,3.01,3.1,-0.09,0.25,0.25,24.8
2025,85,Juwan Johnson,NO,TE,8,12,11.11111111111111,13,61.4,56,57.1,13,15.1,1.63,0.23,6.54,85,14.1,91,20.8,7,10.11,9,69.2,49,5.44,14,1.56,0,0.05,0,1,0,0,5,0.089,88.9,11,18,2,15.4,9,69.2,0,0,0,0,3,3,100,1,2,0.22,22.8,-0.41,0.532,16.1,32.1,51.8,0,18.1,14.8,2.26,1.85,0.41,0.32,0.26,14.8
2025,86,Mo Alie-Cox,IND,TE,10,12,68.46846846846847,63.1578947368421,90.5,76,50,12,8.8,1.17,0.16,3.08,37,2.9,89,7.2,7.42,8.9,10,83.3,70,7,24,2.4,0,0.35,0,5,0,0,2,0.026,97.6,6,5.8,0,0,10,83.3,0,14.3,0,0,1,0,0,0,0,0,10.5,1.22,0.343,0,5.3,94.7,0,18.9,18.3,1.89,1.83,0.06,0.25,0.24,18.3
2025,87,Darnell Washington,PIT,TE,8,12,29.67032967032967,27.906976744186046,57,54,29.2,12,7.1,1.65,0.22,5.42,65,7,89,9.8,7.42,8.9,10,83.3,47,4.7,25,2.5,0,0.33,0,3,0,0,7,0.13,62.8,8,7.3,1,8.3,11,91.7,0,0,1,8.3,1,1,100,0,2,0.2,17.6,0.46,0.326,22.2,18.5,59.3,0,18.9,20.9,2.36,2.61,-0.25,0.35,0.39,20.9
2025,88,Mike Gesicki,CIN,TE,8,12,39.91596638655462,33.33333333333333,41,95,59.4,14,9.7,0.93,0.15,10.71,150,14,88,9.4,6.29,11,8,57.1,14,1.75,4,0.5,1,1.31,11.1,4,1,1,7,0.074,69.9,12,13.2,0,0,10,71.4,1,0,1,7.1,4,2,50,1,0,0,17.3,-2.21,-0.227,18.9,78.9,2.1,0,22.8,24.7,2.85,3.09,-0.24,0.24,0.26,24.7
2025,89,Greg Dulcich,MIA,TE,6,12,25.196850393700785,25.806451612903224,57.6,32,64,8,18.2,2.72,0.25,7.13,57,22.7,87,25.1,10.88,12.43,7,87.5,34,4.86,14,2,0,0.57,0,1,0,0,3,0.094,112,4,12.9,0,0,8,100,0,33.3,0,0,2,1,50,0,1,0.14,24.2,3.43,0.802,6.3,18.8,71.9,3.1,15.7,17.9,2.62,2.98,-0.36,0.49,0.56,17.9
2025,90,Darnell Washington,PIT,TE,7,13,34.61538461538461,32.55813953488372,84.1,63,69.2,14,16.5,1.38,0.22,5.21,73,18,87,17.3,6.21,10.88,8,57.1,61,7.63,18,2.25,0,0.51,0,4,1,0,2,0.032,75.6,9,16.1,1,7.1,12,85.7,0,16.7,2,14.3,4,2,50,0,3,0.38,18.7,-0.94,-0.512,20.6,17.5,61.9,0,16.7,19.5,2.39,2.78,-0.39,0.27,0.31,19.5
2025,91,Jonnu Smith,PIT,TE,7,11,15.384615384615385,21.153846153846153,16.1,42,14.8,11,4.2,2.05,0.26,6.55,72,4.3,86,4.2,7.82,9.56,9,81.8,48,5.33,16,1.78,0,0.06,0,0,0,0,2,0.048,99.2,7,4,0,0,11,100,1,11.1,1,9.1,3,1,33.3,0,0,0,26.2,0.38,0.236,2.4,64.3,33.3,0,17.6,18.7,2.51,2.68,-0.17,0.42,0.45,18.7
2025,92,Isaiah Likely,BLT,TE,5,11,19.17808219178082,22.22222222222222,22.9,42,30,8,6.8,2,0.19,5.88,47,6,84,10,10.5,12,7,87.5,47,6.71,7,1,0,0.04,0,1,0,0,0,0,110.4,3,4.2,0,0,7,87.5,0,16.7,0,0,1,1,100,0,1,0.14,20,3.7,-0.614,16.7,71.4,11.9,0,15.4,12.2,3.08,2.43,0.65,0.37,0.29,12.2
2025,93,Charlie Kolar,BLT,TE,5,21,19.35483870967742,50,51.4,18,28.6,6,11.8,4.5,0.33,8.5,51,9.3,81,13.7,13.5,16.2,5,83.3,37,7.4,6,1.2,1,0.79,25,1,1,1,5,0.278,158.3,3,7.5,0,0,6,100,0,50,0,0,0,0,0,0,1,0.2,35.3,5.68,1.122,5.6,5.6,88.9,0,19.1,16.6,3.82,3.32,0.5,1.06,0.92,16.6
2025,94,Jackson Hawes,BUF,TE,8,11,39.77272727272727,47.368421052631575,19.8,35,7.9,9,2.4,2.31,0.26,4.89,44,1.8,81,2.8,9,11.57,7,77.8,50,7.14,10,1.43,1,0.31,5.9,0,0,0,6,0.171,141.2,3,1.3,0,0,8,88.9,1,14.3,1,11.1,0,0,0,0,0,0,24.3,2.46,0.608,5.7,17.1,77.1,0,21.1,15.9,2.64,1.98,0.66,0.6,0.45,15.9
2025,95,Davis Allen,LA,TE,7,11,31.28491620111732,30.303030303030305,18.5,56,12.4,10,2.3,1.43,0.18,1.5,15,0.4,80,2.4,8,8,10,100,65,6.5,14,1.4,1,0.57,4.5,3,0,0,3,0.054,133.3,7,2.4,2,20,10,100,0,14.3,0,0,1,1,100,0,1,0.1,16.4,1.65,0.223,16.1,17.9,66.1,0,24,19.4,3.43,2.77,0.66,0.43,0.35,19.4
2025,96,Tucker Kraft,GB,TE,6,12,33.1578947368421,31.70731707317073,41.8,63,70.8,13,16,1.25,0.21,4.92,64,10.4,79,12.7,6.08,8.78,9,69.2,49,5.44,15,1.67,3,1.59,75,6,1,1,5,0.079,124.7,10,18.5,3,23.1,11,84.6,1,25,2,15.4,1,0,0,0,1,0.11,19.4,-1.04,0.393,4.8,12.7,82.5,0,34.9,27,5.82,4.5,1.32,0.55,0.43,27
2025,97,Luke Musgrave,GB,TE,6,11,52.307692307692314,38.70967741935484,25.6,102,27.3,12,3.6,0.77,0.12,3.75,45,1.7,79,3.1,6.58,7.9,10,83.3,36,3.6,7,0.7,0,0.08,0,0,0,0,4,0.039,94.1,8,3.9,1,8.3,12,100,0,0,1,8.3,4,2,50,0,0,0,13,0.01,0.233,17.6,44.1,38.2,0,17.9,18.6,2.98,3.09,-0.11,0.18,0.18,18.6
2025,98,Cole Kmet,CHI,TE,6,13,11.726384364820847,15.555555555555555,88.8,36,73.5,7,16.3,2.17,0.19,8.43,59,14.9,78,19.2,11.14,15.6,5,71.4,34,6.8,4,0.8,1,0.64,33.3,0,0,0,3,0.083,147.6,3,14.3,0,0,6,85.7,1,40,1,14.3,0,0,0,0,0,0,20,2.71,0.743,25,16.7,52.8,5.6,18.8,17.4,3.13,2.9,0.23,0.52,0.48,17.4
2025,99,Mason Taylor,NYJ,TE,11,12,20.241691842900302,25.396825396825395,80.3,67,89.3,16,25.8,1.16,0.24,7.69,123,21.9,78,20.7,4.88,7.09,11,68.8,26,2.36,11,1,1,0.63,25,2,1,1,6,0.09,100.5,10,26.3,0,0,13,81.3,1,11.1,2,12.5,4,4,100,0,0,0,28.6,-3.05,0.177,28.4,16.4,55.2,0,24.8,23,2.25,2.09,0.16,0.37,0.34,23
2025,100,Dawson Knox,BUF,TE,6,12,15.602836879432624,18.75,93.5,44,80,9,19.1,1.75,0.2,5.33,48,17.6,77,22.4,8.56,11,7,77.8,35,5,4,0.57,0,0.18,0,1,0,0,4,0.091,62.7,5,18.5,1,11.1,7,77.8,0,14.3,0,0,0,0,0,0,0,0,22,1.3,0.264,15.9,11.4,70.5,2.3,14.7,15,2.45,2.5,-0.05,0.33,0.34,15
2025,101,Brock Wright,DET,TE,4,12,49.549549549549546,44.44444444444444,71.5,55,72.4,8,11.1,1.4,0.15,1.88,15,3,77,10.3,9.63,11,7,87.5,67,9.57,12,1.71,1,1.01,16.7,1,0,0,5,0.091,146.4,6,11.5,0,0,8,100,0,16.7,0,0,1,0,0,0,0,0,11.9,3.76,0.815,9.1,9.1,76.4,5.5,20.7,18.9,5.17,4.73,0.44,0.38,0.34,18.9
2025,102,Elijah Higgins,ARZ,TE,6,13,26.881720430107524,25.71428571428571,86.7,75,79.8,9,11,1.01,0.12,2.67,24,4.5,76,13.2,8.44,9.5,8,88.9,55,6.88,27,3.38,0,0.02,0,1,0,0,3,0.04,101.9,4,8.3,0,0,8,88.9,0,12.5,0,0,1,1,100,0,3,0.38,13.4,2.01,0.166,13.3,17.3,61.3,8,15.6,13.4,2.6,2.24,0.36,0.21,0.18,13.4
2025,103,Hunter Henry,NE,TE,3,22,3.3860045146726865,3.571428571428571,95.1,15,78.9,3,16.7,5,0.2,18,54,41.5,75,48.1,25,25,3,100,21,7,5,1.67,0,0.38,0,0,0,0,3,0.2,118.8,0,0,0,0,3,100,2,66.7,0,0,0,0,0,0,0,0,21.4,14.19,2.105,20,33.3,46.7,0,10.5,11.2,3.5,3.75,-0.25,0.7,0.75,11.2
2025,104,Drew Sample,CIN,TE,6,12,46.07329842931937,47.05882352941176,79.8,88,47.3,8,4.7,0.85,0.09,-0.13,-1,-0.1,75,7.1,9.38,9.38,8,100,76,9.5,16,2,1,0.2,10,1,0,0,3,0.034,145.3,2,1.9,0,0,8,100,0,14.3,0,0,1,1,100,0,0,0,7.1,4.02,0.716,8,10.2,62.5,19.3,21.5,12.6,3.58,2.09,1.49,0.24,0.14,12.6
2025,105,Darren Waller,MIA,TE,6,11,40.54054054054054,29.411764705882355,19.3,60,47.2,10,9.2,1.23,0.17,9.2,92,12.7,74,9.8,7.4,10.57,7,70,24,3.43,5,0.71,0,0.03,0,0,0,0,4,0.067,91.3,8,10.8,0,0,7,70,1,14.3,0,0,2,2,100,0,0,0,20.8,-0.77,0.571,26.7,56.7,16.7,0,14.4,11.7,2.4,1.95,0.45,0.24,0.2,11.7
2025,106,Ian Thomas,LV,TE,5,12,64.86486486486487,69.23076923076923,51.9,48,27.7,9,6.2,1.54,0.19,2.56,23,2.3,74,7.5,8.22,8.22,9,100,51,5.67,16,1.78,0,0.03,0,0,0,0,3,0.063,100.9,5,5.3,0,0,9,100,0,0,0,0,0,0,0,0,0,0,13,1.96,0.283,14.6,20.8,64.6,0,16.4,15.4,3.28,3.09,0.19,0.34,0.32,15.4
2025,107,Luke Schoonmaker,DAL,TE,9,11,27.819548872180448,47.82608695652174,11.1,37,7.1,11,2.3,1.95,0.3,9.73,107,2.8,72,2,6.55,12,6,54.5,42,7,13,2.17,0,0.04,0,0,0,0,4,0.108,74.8,8,2.6,0,0,9,81.8,3,16.7,1,9.1,3,1,33.3,0,0,0,27.5,-1.65,0.246,5.4,56.8,37.8,0,13.2,15.2,1.47,1.68,-0.21,0.36,0.41,15.2
2025,108,Tyler Higbee,LA,TE,4,13,18.497109826589593,22.22222222222222,29.9,32,51.6,8,13.6,2.16,0.25,11.5,92,14.6,69,16.5,8.63,13.8,5,62.5,3,0.6,1,0.2,2,2.01,16.7,2,1,1,5,0.156,129.7,7,17.5,0,0,7,87.5,2,50,2,25,2,1,50,0,0,0,22.9,-0.24,0.214,18.8,18.8,62.5,0,23.9,26.8,5.97,6.7,-0.73,0.75,0.84,26.8
2025,109,Johnny Mundt,JAX,TE,5,11,56.14035087719298,50,18,64,13.1,9,2.1,1.08,0.14,4,36,1,69,2.3,7.67,13.8,5,55.6,54,10.8,27,5.4,0,0.15,0,0,0,0,4,0.063,80.3,3,1.1,2,22.2,8,88.9,0,20,2,22.2,1,0,0,0,1,0.2,12.9,1.02,0.639,12.5,15.6,71.9,0,11.9,13.6,2.38,2.71,-0.33,0.19,0.21,13.6
2025,110,Greg Dulcich,MIA,TE,7,11,43.30708661417323,32.25806451612903,21.4,55,44,10,9.3,1.25,0.18,6.2,62,8.3,69,10.2,6.9,9.86,7,70,28,4,8,1.14,0,0.02,0,1,0,0,3,0.055,89.2,9,13,0,0,8,80,0,0,0,0,3,2,66.7,0,1,0.14,19.2,-0.17,-0.273,23.6,47.3,29.1,0,13.9,12.7,1.99,1.81,0.18,0.25,0.23,12.7
2025,111,Adam Trautman,DEN,TE,6,11,41.566265060240966,39.130434782608695,37.4,69,13.7,9,1.9,0.99,0.13,5.67,51,1.5,68,2.4,7.56,9.71,7,77.8,31,4.43,19,2.71,0,0.06,0,0,0,0,4,0.058,98.1,4,1.4,0,0,8,88.9,0,14.3,1,11.1,3,3,100,0,3,0.43,7.2,0.4,0.363,7.2,30.4,62.3,0,13.8,12.9,2.3,2.15,0.15,0.2,0.19,12.9
2025,112,Oronde Gadsden,LAC,TE,3,22,4.533333333333333,5.88235294117647,57,17,89.5,4,28.6,4,0.24,18,72,48.6,68,53.1,17,22.67,3,75,20,6.67,3,1,0,0.07,0,0,0,0,3,0.176,116.7,3,50,0,0,3,75,2,33.3,0,0,0,0,0,0,0,0,30.8,6.32,0.916,0,0,94.1,5.9,9.8,9.1,3.27,3.03,0.24,0.58,0.53,9.1
2025,113,Jonnu Smith,PIT,TE,13,12,50.91575091575091,48.07692307692308,63.4,139,73.5,25,14.4,0.48,0.18,4.4,110,11.4,67,7.1,2.68,4.19,16,64,60,3.75,18,1.13,1,1.1,12.5,4,2,1,5,0.036,81.3,15,13.3,6,24,19,76,1,0,2,8,2,1,50,0,3,0.19,19.1,-4.29,-0.074,17.3,48.2,33.8,0.7,28.7,37,2.21,2.85,-0.64,0.21,0.27,37
2025,114,Brock Bowers,LV,TE,4,13,6.631299734748011,8.433734939759036,75.7,25,86.2,7,28,2.68,0.28,13.43,94,34.6,67,48.2,9.57,13.4,5,71.4,10,2,4,0.8,0,0.01,0,0,0,0,4,0.16,61.9,7,36.8,0,0,5,71.4,1,0,0,0,2,2,100,0,0,0,28,-0.3,-0.719,48,20,28,4,11.7,10.1,2.92,2.53,0.39,0.47,0.41,10.1
