,Team Details,Team Details,Team Details,Splits,Splits,Splits,Record,Record,Record,Record,Record,Record,Volume & Pace,Volume & Pace,Volume & Pace,Volume & Pace,Volume & Pace,Drives,Drives,Drives,Drives,Drives,Drives,EPA,EPA,EPA,EPA,EPA,Success,Success,Success,Explosive,Explosive,Explosive,Turnovers,Turnovers,Coverage,Coverage,Coverage,Coverage,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Tendencies,Penalties,Penalties,Penalties,Fantasy,Fantasy,Fantasy,Fantasy
Season,Rank,Name,G,WEEK,OPP,PLAY %,W-L-T,WIN %,PF,PA,DIFF,TO +/-,PLAYS,Y/P,TOP,PACE,AVG START,DR,PTS/DR,SCR %,TD %,FG %,PUNT %,EPA,EPA/P,EPA/DR,EPA/DB,EPA/RU,SUCC %,PASS SUCC %,RUSH SUCC %,EXP %,PASS EXP %,RUSH EXP %,TO,TO/DR %,MAN %,ZONE %,1-HIGH %,2-HIGH %,BASE %,SUB %,PRESS %,BLITZ %,BOX,PASS %,PROE,PEN,PEN YDS,PEN EPA,QB FPG,RB FPG,WR FPG,TE FPG
2022,267,Dallas Cowboys,1,6,PHI,6.176203451407812,0-1,0,17,26,-9,-3,68,3.9411764705882355,2084,30.647058823529413,38.72727272727273,11,2.3636363636363638,45.45454545454545,27.27272727272727,18.181818181818183,36.36363636363637,-1.2056836750299997,-0.017730642279852937,-0.10960760682090907,0.15000871283333334,-0.15015644894815788,45.588235294117645,36.666666666666664,52.63157894736842,6.451612903225806,8.333333333333332,5.263157894736842,0,0,23.333333333333332,73.33333333333333,63.33333333333333,36.666666666666664,4.411764705882353,95.58823529411765,40,16.666666666666664,6.823529411764706,44.11764705882353,-6.1442391926470545,7,53,8.971528817,16.9,18.3,33.8,7.3
2022,268,Washington Commanders,1,5,TEN,6.212424849699398,0-1,0,17,21,-4,-1,62,3.8870967741935485,1972,31.806451612903224,25.66666666666667,12,1.75,25,25,0,66.66666666666666,-1.0570139922480002,-0.017048612778193552,-0.08808449935400002,-0.057490011299677415,0.02339278574329031,43.54838709677419,32.25806451612903,54.83870967741935,7.4074074074074066,7.6923076923076925,7.142857142857142,0,0,22.58064516129032,67.74193548387096,41.935483870967744,58.06451612903226,11.29032258064516,88.70967741935483,45.16129032258064,19.35483870967742,7.161290322580645,50,-7.964619706451614,2,12,2.645178569,11.54,39.5,18.6,3.2
2022,269,New Orleans Saints,1,4,MIN,6.226765799256506,0-1,0,25,28,-3,-1,67,5.134328358208955,1928,28.776119402985074,36.36363636363637,11,2.5454545454545454,63.63636363636363,18.181818181818183,45.45454545454545,27.27272727272727,-1.0406084977,-0.015531470114925375,-0.09460077251818183,0.0454196459547619,-0.117929345112,37.3134328358209,42.857142857142854,28.000000000000004,6.896551724137931,5.555555555555555,9.090909090909092,1,9.090909090909092,23.809523809523807,69.04761904761905,54.761904761904766,45.23809523809524,16.666666666666664,83.33333333333334,16.666666666666664,7.142857142857142,6.46969696969697,62.68656716417911,1.8717904701492556,4,21,3.9535271605,13.92,19.4,49,5.3
2022,270,Pittsburgh Steelers,1,18,CLV,5.6640625,1-0,100,28,14,14,1,58,5.293103448275862,1714,29.551724137931036,20.400000000000006,10,1.4,20,20,0,40,-0.8761290715310003,-0.015105673647086211,-0.08761290715310002,-0.034110831786585374,0.030730295983470584,48.275862068965516,46.34146341463415,52.94117647058824,11.666666666666666,5.263157894736842,22.727272727272727,2,20,19.51219512195122,73.17073170731707,36.58536585365854,63.41463414634146,25.862068965517242,63.793103448275865,46.34146341463415,9.75609756097561,6.103448275862069,70.6896551724138,3.6206271741379275,2,10,2.5017706857,19.6,29,15.799999999999999,18.2
2022,271,Tampa Bay Buccaneers,1,17,CAR,5.684995340167754,1-0,100,30,24,6,2,61,6.557377049180328,1605,26.311475409836067,24.42857142857143,14,1.7142857142857142,28.57142857142857,21.428571428571427,7.142857142857142,35.714285714285715,-0.915603713149,-0.015009896936868853,-0.06540026522492857,0.22472255655417073,-0.5064614265935,45.90163934426229,51.21951219512195,35,11.666666666666666,15.789473684210526,4.545454545454546,3,21.428571428571427,19.51219512195122,73.17073170731707,60.97560975609756,39.02439024390244,34.42622950819672,60.65573770491803,29.268292682926827,26.82926829268293,6.786885245901639,67.21311475409836,7.3773295704918,3,16,1.5196070095,24.64,13.9,48.2,18.4
2022,272,Dallas Cowboys,1,1,TB,5.631244323342416,0-1,0,3,19,-16,0,62,5.596774193548387,1977,31.887096774193548,34,11,1.7272727272727273,45.45454545454545,9.090909090909092,36.36363636363637,27.27272727272727,-0.6164508246299994,-0.009942755235967733,-0.056040984057272675,0.03623632945517243,-0.0505243751160606,53.2258064516129,51.724137931034484,54.54545454545454,17.543859649122805,12,21.875,1,9.090909090909092,41.37931034482759,51.724137931034484,58.620689655172406,41.37931034482759,4.838709677419355,95.16129032258065,24.137931034482758,31.03448275862069,6.870967741935484,46.774193548387096,-2.5140869548387115,1,5,0.3563899854,11.38,19.8,39,1.7
2022,273,Detroit Lions,1,11,NYG,6.691449814126393,1-0,100,31,18,13,3,72,5.736111111111111,1680,23.333333333333332,21.454545454545453,11,1.6363636363636365,27.27272727272727,27.27272727272727,0,36.36363636363637,-0.6553583068299996,-0.009102198705972217,-0.05957802789363633,-0.012789364111874988,-0.0017278678941666725,50,50,50,7.352941176470589,8.695652173913043,4.545454545454546,3,27.27272727272727,39.58333333333333,56.25,70.83333333333334,29.166666666666668,4.166666666666666,95.83333333333334,37.5,33.33333333333333,6.638888888888889,66.66666666666666,-1.3835842958333324,1,5,0.8909211969,26.64,15.4,56.6,4
2022,274,Houston Texans,1,1,IND,7.936507936507936,0-0-1,50,20,20,0,1,90,5.7444444444444445,2375,26.38888888888889,26.307692307692307,13,1.5384615384615385,30.76923076923077,15.384615384615385,15.384615384615385,30.76923076923077,-0.8104300685800002,-0.00900477853977778,-0.06234077450615386,0.08531029315555554,-0.15047738608277778,52.22222222222223,48.148148148148145,58.333333333333336,13.750000000000002,11.11111111111111,17.142857142857142,2,15.384615384615385,7.4074074074074066,85.18518518518519,53.70370370370371,46.2962962962963,25.555555555555554,73.33333333333333,12.962962962962962,18.51851851851852,6.377777777777778,60,-0.4381836055555589,3,25,2.6064617636,17.28,38.9,47,9.8
2022,275,Pittsburgh Steelers,1,13,ATL,5.17578125,1-0,100,19,16,3,1,53,5.773584905660377,1608,30.339622641509433,22,8,2,50,12.5,37.5,37.5,-0.46524492887999924,-0.008778206205283004,-0.058155616109999905,-0.19961480246559998,0.16161161188428572,54.71698113207547,36,71.42857142857143,7.8431372549019605,4.3478260869565215,10.714285714285714,1,12.5,24,72,68,32,50.943396226415096,49.056603773584904,32,20,7.490566037735849,47.16981132075472,-17.260853950943396,1,5,0.6018745863,11.38,12.9,21,14.7
2022,276,Atlanta Falcons,1,16,BLT,4.7134935304990755,0-1,0,9,17,-8,-1,51,5.862745098039215,1633,32.01960784313726,32.22222222222223,9,1.8888888888888888,44.44444444444444,11.11111111111111,33.33333333333333,33.33333333333333,-0.43903432186100044,-0.008608516114921578,-0.04878159131788894,-0.09797663692222225,0.04013773159815152,45.09803921568628,33.33333333333333,51.515151515151516,19.047619047619047,18.181818181818183,19.35483870967742,0,0,27.77777777777778,66.66666666666666,55.55555555555556,44.44444444444444,84.31372549019608,15.686274509803921,27.77777777777778,22.22222222222222,7.117647058823529,35.294117647058826,-17.488587505882357,0,0,0,13.200000000000001,17.2,14.6,10.5
2022,277,Las Vegas Raiders,1,11,DEN,5.7567316620241415,1-0,100,22,16,6,0,62,5.161290322580645,1733,27.951612903225808,21.099999999999994,10,1.6,40,10,30,40,-0.4971647553560002,-0.00801878637670968,-0.04971647553560002,0.11116728536599998,-0.1625192497468889,53.2258064516129,51.42857142857142,55.55555555555556,10.16949152542373,11.76470588235294,8,0,0,40,57.14285714285714,77.14285714285715,22.857142857142858,9.67741935483871,90.32258064516128,37.142857142857146,37.142857142857146,6.661290322580645,56.451612903225815,0.5305096129032312,3,38,4.9034894378,10.68,29.8,22.9,10.6
2022,278,New Orleans Saints,1,10,PIT,7.342007434944238,0-1,0,10,20,-10,-2,79,4.7974683544303796,2349,29.734177215189874,28.909090909090907,11,1.8181818181818181,36.36363636363637,18.181818181818183,18.181818181818183,27.27272727272727,-0.6063020174599999,-0.007674709081772151,-0.055118365223636355,-0.019741990122499997,0.004701989421538462,44.303797468354425,37.5,51.28205128205128,11.267605633802818,6.25,15.384615384615385,0,0,27.500000000000004,60,55.00000000000001,45,35.44303797468354,62.0253164556962,45,17.5,7.215189873417722,50.63291139240506,0.3643587253164503,6,45,7.912478586700001,19.06,20.6,28.9,10.5
2022,279,New York Giants,1,16,MIN,6.586270871985158,0-1,0,24,27,-3,-2,71,4.971830985915493,1853,26.098591549295776,27.5,12,2.25,41.66666666666667,25,16.666666666666664,41.66666666666667,-0.5244534519234002,-0.007386668336949299,-0.04370445432695002,-0.008766323766988464,-0.0036107692652631615,49.29577464788733,48.07692307692308,52.63157894736842,4.615384615384616,2.1739130434782608,10.526315789473683,0,0,23.076923076923077,73.07692307692307,23.076923076923077,76.92307692307693,19.718309859154928,80.28169014084507,32.69230769230769,51.92307692307693,6.366197183098592,73.23943661971832,19.047980908450707,4,38,2.7030699375,24.16,12.4,37.6,38.5
2022,280,Denver Broncos,1,4,LV,6.85820203892493,0-1,0,23,32,-9,-1,74,5.202702702702703,2081,28.12162162162162,30,11,2.3636363636363638,54.54545454545454,18.181818181818183,36.36363636363637,36.36363636363637,-0.4892508195460002,-0.006611497561432435,-0.044477347231454564,-0.004742240614871797,-0.008694383873314289,56.75675675675676,51.28205128205128,62.857142857142854,9.090909090909092,3.125,14.705882352941178,0,0,20.51282051282051,74.35897435897436,53.84615384615385,46.15384615384615,32.432432432432435,67.56756756756756,20.51282051282051,20.51282051282051,6.554054054054054,52.702702702702695,3.221826754054051,2,10,0.9315190173000001,11.52,37.8,25.8,5.4
2022,281,Green Bay Packers,1,6,NYJ,5.348133198789102,0-1,0,10,27,-17,-1,53,5.245283018867925,1729,32.62264150943396,34.08333333333333,12,1.75,33.33333333333333,16.666666666666664,16.666666666666664,50,-0.3412511835300004,-0.006438701576037743,-0.028437598627500033,-0.2306205596457143,0.1406806427821875,37.735849056603776,28.57142857142857,43.75,15.217391304347828,5,23.076923076923077,0,0,42.857142857142854,57.14285714285714,61.904761904761905,38.095238095238095,33.9622641509434,64.15094339622641,33.33333333333333,19.047619047619047,7.226415094339623,39.62264150943396,-9.174401409433962,3,12,0.553949546089,4.5,25.8,18.6,6.4
2022,282,Detroit Lions,1,7,DAL,5.4832713754646845,0-1,0,6,24,-18,-4,59,5.593220338983051,1726,29.25423728813559,34.36363636363636,11,2.1818181818181817,36.36363636363637,27.27272727272727,9.090909090909092,45.45454545454545,-0.3132940707000005,-0.005310068994915262,-0.0284812791545455,0.14336367691785715,-0.1395960330451613,52.54237288135594,60.71428571428571,45.16129032258064,11.76470588235294,8,15.384615384615385,1,9.090909090909092,21.428571428571427,71.42857142857143,60.71428571428571,39.285714285714285,27.11864406779661,64.40677966101694,17.857142857142858,10.714285714285714,7.52542372881356,47.45762711864407,-0.8987730983050857,3,19,2.6754902995,12.28,30.599999999999998,19.9,20.1
2022,283,Denver Broncos,1,1,SEA,4.541241890639481,0-1,0,16,17,-1,-1,49,5.163265306122449,1573,32.10204081632653,26.125,8,2.125,37.5,25,12.5,25,-0.12190613881999891,-0.0024878803840816103,-0.015238267352499864,0.10805707046290325,-0.19287085128722223,42.857142857142854,48.38709677419355,33.33333333333333,10.638297872340425,6.896551724137931,16.666666666666664,1,12.5,9.67741935483871,83.87096774193549,45.16129032258064,54.83870967741935,53.06122448979592,46.93877551020408,38.70967741935484,22.58064516129032,6.795918367346939,63.26530612244898,7.24061384897959,7,81,8.4249419954,17.2,8.9,20.6,30.2
2022,284,Cincinnati Bengals,1,2,DAL,5.923694779116466,0-1,0,17,20,-3,1,59,5.711864406779661,1572,26.64406779661017,27.299999999999997,10,2,40,20,20,50,-0.02425570146000003,-0.0004111135840677971,-0.002425570146000003,0.07106743311666666,-0.09113388439653845,44.06779661016949,42.42424242424242,46.15384615384615,10.344827586206897,12.5,7.6923076923076925,1,10,33.33333333333333,63.63636363636363,66.66666666666666,33.33333333333333,28.8135593220339,64.40677966101694,15.151515151515152,15.151515151515152,6.762711864406779,55.932203389830505,-1.4231459389830499,2,10,1.8039165102,13.600000000000001,25.7,35.5,2.8
2022,285,Pittsburgh Steelers,1,17,BLT,4.8828125,1-0,100,16,13,3,1,50,4.8,1535,30.7,30.25,8,1.625,37.5,12.5,25,50,-0.01386497488999941,-0.0002772994977999882,-0.0017331218612499262,0.14268510526240002,-0.14323970425799998,44,52,36,10,0,17.857142857142858,1,12.5,24,72,84,16,14.000000000000002,36,48,20,6.86,50,-9.311668976,4,38,1.4831885608,10.6,9.5,3.9,29.2
2022,286,New Orleans Saints,1,11,LA,5.762081784386617,1-0,100,27,20,7,0,62,5.419354838709677,1728,27.870967741935484,22,11,1.8181818181818181,36.36363636363637,18.181818181818183,18.181818181818183,54.54545454545454,-0.0004101804099990395,-0.000006615813064500637,-0.00003728912818173086,-0.0004520488272222051,0.0006101375911538594,48.38709677419355,41.66666666666667,57.692307692307686,9.67741935483871,9.375,10,0,0,30.555555555555557,66.66666666666666,50,50,4.838709677419355,95.16129032258065,47.22222222222222,16.666666666666664,6.145161290322581,58.06451612903226,-8.724237206451614,1,10,0.2373398002,21.22,12.4,39.9,8.5
2022,287,Los Angeles Chargers,1,9,ATL,5.9880239520958085,1-0,100,20,17,3,0,60,5.25,1909,31.816666666666666,27.66666666666667,9,1.8888888888888888,33.33333333333333,22.22222222222222,11.11111111111111,44.44444444444444,0.00821143660000001,0.00013685727666666684,0.0009123818444444457,-0.3124313626296296,0.2558744917454545,65,48.148148148148145,78.78787878787878,5.88235294117647,5,6.451612903225806,1,11.11111111111111,14.814814814814813,74.07407407407408,33.33333333333333,66.66666666666666,41.66666666666667,58.333333333333336,33.33333333333333,25.925925925925924,6.75,45,-5.784689796666669,1,10,0.872327798,7.56,36.2,11.1,6.3
2022,288,Washington Commanders,1,3,PHI,6.813627254509018,0-1,0,8,24,-16,-1,68,5.882352941176471,1633,24.014705882352942,29.461538461538467,13,1.8461538461538463,30.76923076923077,23.076923076923077,7.6923076923076925,46.15384615384615,0.013917120009999968,0.00020466352955882306,0.0010705476930769205,0.36649722269,-0.5560173707511111,39.705882352941174,46.34146341463415,29.629629629629626,11.666666666666666,18.75,3.571428571428571,0,0,43.90243902439025,43.90243902439025,46.34146341463415,53.65853658536586,5.88235294117647,94.11764705882352,21.951219512195124,17.073170731707318,6.852941176470588,60.29411764705882,7.422836401470591,2,40,3.2017624909999998,27.6,6,55.2,18
2022,289,Tennessee Titans,1,17,DAL,6.7272727272727275,0-1,0,13,27,-14,1,74,4.878378378378378,2011,27.175675675675677,27.909090909090907,11,2.4545454545454546,45.45454545454545,27.27272727272727,18.181818181818183,27.27272727272727,0.1699713250231003,0.0022969097976094635,0.015451938638463664,0.24566372776368411,-0.3546410898859667,44.5945945945946,52.27272727272727,33.33333333333333,4.3478260869565215,5,3.4482758620689653,3,27.27272727272727,31.818181818181817,65.9090909090909,56.81818181818182,43.18181818181818,27.027027027027028,71.62162162162163,27.27272727272727,18.181818181818183,6.608108108108108,59.45945945945946,9.551517144594593,6,99,10.6359586873,17.380000000000003,17.9,38.6,26.3
2022,290,Las Vegas Raiders,1,2,ARZ,7.242339832869081,0-1,0,23,29,-6,0,78,5.294871794871795,2167,27.78205128205128,25.444444444444443,9,2.5555555555555554,33.33333333333333,33.33333333333333,0,33.33333333333333,0.41559020744000047,0.005328079582564108,0.04617668971555561,-0.05567742490173076,0.12733908855115383,56.41025641025641,48.07692307692308,73.07692307692307,7.352941176470589,7.142857142857142,7.6923076923076925,1,11.11111111111111,38.46153846153847,59.61538461538461,42.30769230769231,57.692307692307686,6.41025641025641,93.58974358974359,23.076923076923077,19.230769230769234,6.358974358974359,66.66666666666666,-0.33635670512820093,4,28,6.1630076123999995,26.88,29.4,38.1,16.7
2022,291,Kansas City Chiefs,1,1,ARZ,5.763952424519671,1-0,100,44,21,23,-1,63,4.476190476190476,1512,24,29.727272727272734,11,1.9090909090909092,27.27272727272727,27.27272727272727,0,45.45454545454545,0.3451251904499999,0.005478177626190474,0.03137501731363635,0.024093033124772734,-0.03762990879157896,47.61904761904761,50,42.10526315789473,11.666666666666666,7.6923076923076925,19.047619047619047,0,0,18.181818181818183,81.81818181818183,31.818181818181817,68.18181818181817,4.761904761904762,95.23809523809523,38.63636363636363,25,6.2063492063492065,69.84126984126983,1.4586727809523767,1,10,0.9698069869,23.1,25.6,32.9,11.4
2022,292,New York Jets,1,1,BLT,4.84903934126258,0-1,0,9,24,-15,-1,53,5.169811320754717,1654,31.20754716981132,33.53846153846153,13,1.8461538461538463,30.76923076923077,23.076923076923077,7.6923076923076925,46.15384615384615,0.38306512484999977,0.007227643865094335,0.0294665480653846,0.16795155593970587,-0.28038356721578944,41.509433962264154,44.11764705882353,36.84210526315789,5.88235294117647,6.666666666666667,4.761904761904762,1,7.6923076923076925,17.647058823529413,82.35294117647058,58.82352941176471,41.17647058823529,66.0377358490566,33.9622641509434,35.294117647058826,11.76470588235294,7.113207547169812,64.15094339622641,12.043702922641513,1,32,2.116206461,21.22,9.8,39.2,10.2
2022,293,Green Bay Packers,1,10,DAL,7.971745711402624,1-0,100,31,28,3,0,79,5.329113924050633,1864,23.59493670886076,31.07692307692308,13,2.1538461538461537,30.76923076923077,30.76923076923077,0,38.46153846153847,0.5929058649718,0.007505137531288607,0.04560814345936923,-0.13952679996846248,0.2351674923696129,48.10126582278481,41.66666666666667,58.06451612903226,14.285714285714285,10.256410256410255,19.35483870967742,2,15.384615384615385,18.75,68.75,62.5,37.5,25.31645569620253,74.68354430379746,35.41666666666667,18.75,6.405063291139241,60.75949367088608,4.968073826582276,2,10,1.4685278184000001,21.2,25.6,47.7,18.5
2022,294,Carolina Panthers,1,6,LA,5.711695376246601,0-1,0,10,24,-14,0,63,5.714285714285714,2224,35.301587301587304,22,11,2.1818181818181817,36.36363636363637,27.27272727272727,9.090909090909092,45.45454545454545,0.49203029384000013,0.007810004664126987,0.044730026712727286,0.0897110279617647,-0.08821188471931034,49.2063492063492,58.82352941176471,37.93103448275862,12.962962962962962,10.714285714285714,15.384615384615385,1,9.090909090909092,17.647058823529413,73.52941176470588,55.88235294117647,44.11764705882353,4.761904761904762,95.23809523809523,14.705882352941178,17.647058823529413,6.904761904761905,53.96825396825397,3.3430326984126997,1,15,2.040409854,12.82,19.4,59.6,1.7
2022,295,Buffalo Bills,1,9,NYJ,6.118355065195587,0-1,0,17,20,-3,-1,61,5.081967213114754,1952,32,34,9,2.2222222222222223,44.44444444444444,22.22222222222222,22.22222222222222,33.33333333333333,0.5215486713481995,0.008549978218822942,0.057949852372022166,0.052628166818558614,-0.03139588019968751,55.73770491803278,62.06896551724138,50,13.20754716981132,4.545454545454546,19.35483870967742,1,11.11111111111111,62.06896551724138,31.03448275862069,79.3103448275862,20.689655172413794,1.6666666666666667,98.33333333333333,13.793103448275861,17.24137931034483,7.266666666666667,47.540983606557376,-9.35002242295082,2,20,1.7993060128,11.56,30.6,23.3,6.3
2022,296,Minnesota Vikings,1,16,NYG,5.903398926654741,1-0,100,27,24,3,2,66,6.742424242424242,1747,26.46969696969697,26.090909090909093,11,2.1818181818181817,45.45454545454545,18.181818181818183,27.27272727272727,27.27272727272727,0.57855794606,0.008766029485757576,0.052596176914545455,-0.06698180214510205,0.2270980147747059,51.515151515151516,51.02040816326531,52.94117647058824,10.294117647058822,8.51063829787234,14.285714285714285,2,18.181818181818183,36.734693877551024,63.26530612244898,69.38775510204081,30.612244897959183,3.0303030303030303,96.96969696969697,34.69387755102041,24.489795918367346,6.196969696969697,74.24242424242425,11.175100240909092,2,14,1.5213360707,21.76,28.099999999999998,51.8,5.7
2022,297,Kansas City Chiefs,1,2,LAC,6.77035681610247,1-0,100,27,24,3,1,74,5.418918918918919,2006,27.10810810810811,24.33333333333333,12,2,33.33333333333333,25,8.333333333333332,50,0.6639762795400008,0.008972652426216227,0.055331356628333404,-0.018437967840599985,0.06607811131541667,52.702702702702695,50,58.333333333333336,6.0606060606060606,9.30232558139535,0,1,8.333333333333332,26,66,20,80,27.027027027027028,68.91891891891892,36,20,6.9324324324324325,67.56756756756756,9.184641360810812,2,23,2.129833801,24.46,31.9,46.8,13.1
2022,298,New York Giants,1,10,HST,5.565862708719852,1-0,100,24,16,8,2,60,6.45,1601,26.683333333333334,26.63636363636364,11,1.4545454545454546,36.36363636363637,9.090909090909092,27.27272727272727,45.45454545454545,0.5725467562800002,0.009542445938000002,0.05204970511636365,0.12708874218560975,-0.24411008806999995,46.666666666666664,48.78048780487805,42.10526315789473,15.686274509803921,14.705882352941178,17.647058823529413,2,18.181818181818183,53.65853658536586,46.34146341463415,68.29268292682927,31.70731707317073,35,63.33333333333333,34.146341463414636,53.65853658536586,7.1,68.33333333333333,-1.0835894649999982,2,13,1.9978466988,15.76,20.5,38.3,10.2
2022,299,Arizona Cardinals,1,8,MIN,6.325581395348837,0-1,0,26,34,-8,-2,68,5.602941176470588,1772,26.058823529411764,32.07692307692308,13,2.6153846153846154,38.46153846153847,38.46153846153847,0,38.46153846153847,0.7030511030799999,0.010338986809999997,0.05408085408307691,-0.04145044012380953,0.09399883031846154,52.94117647058824,47.61904761904761,61.53846153846154,14.754098360655737,5.88235294117647,25.925925925925924,1,7.6923076923076925,33.33333333333333,61.904761904761905,35.714285714285715,64.28571428571429,11.76470588235294,86.76470588235294,33.33333333333333,28.57142857142857,6.720588235294118,61.76470588235294,9.49512309558823,5,21,2.74161666591,24.48,35.1,36.3,13.9
2022,300,Atlanta Falcons,1,2,LA,5.822550831792976,0-1,0,27,31,-4,0,63,5.349206349206349,1827,29,34.900000000000006,10,3.1,50,40,10,0,0.7171673702699993,0.01138360905190475,0.07171673702699993,0.03727598728486486,-0.02546323689500002,61.904761904761905,67.56756756756756,53.84615384615385,6.122448979591836,7.6923076923076925,4.3478260869565215,3,30,21.62162162162162,62.16216216216216,56.75675675675676,43.24324324324324,14.516129032258066,85.48387096774194,8.108108108108109,24.324324324324326,7.080645161290323,58.730158730158735,11.955901558730158,2,9,1.4161650711,20.88,18.9,50.7,14.1
2022,301,New England Patriots,1,4,GB,6.507791017415215,0-1,0,24,27,-3,1,71,6.23943661971831,2217,31.225352112676056,26.785714285714292,14,1.9285714285714286,35.714285714285715,21.428571428571427,14.285714285714285,35.714285714285715,0.8480210778870001,0.011943958843478875,0.06057293413478572,-0.12948107459756755,0.16584767170579412,50.70422535211267,43.24324324324324,58.82352941176471,16.901408450704224,13.88888888888889,20,2,14.285714285714285,51.35135135135135,45.94594594594595,75.67567567567568,24.324324324324326,25.352112676056336,74.64788732394366,21.62162162162162,35.13513513513514,6.633802816901408,52.112676056338024,-6.796658030985915,3,41,4.406901823,17.14,23.9,48.800000000000004,10.2
2022,302,New York Jets,1,13,MIN,6.038426349496798,0-1,0,22,27,-5,-2,66,4.348484848484849,1702,25.78787878787879,26.615384615384613,13,2.076923076923077,38.46153846153847,23.076923076923077,15.384615384615385,46.15384615384615,0.8106761244700003,0.012282971582878792,0.06235970188230771,0.011918191233589745,0.01280987653185186,42.42424242424242,41.02564102564102,44.44444444444444,9.375,5.555555555555555,14.285714285714285,0,0,35.8974358974359,64.1025641025641,46.15384615384615,53.84615384615385,22.727272727272727,77.27272727272727,33.33333333333333,17.94871794871795,6.7272727272727275,59.09090909090909,4.892890356060603,3,15,2.7575444484,11.82,26.1,32.6,9.5
2022,303,Indianapolis Colts,1,4,TEN,4.761904761904762,0-1,0,17,24,-7,-3,52,4.673076923076923,1542,29.653846153846153,35.599999999999994,10,2.4,40,30,10,40,0.6790122422300002,0.013057927735192312,0.06790122422300002,0.004804162972692313,0.02131169249769231,48.07692307692308,53.84615384615385,42.30769230769231,11.76470588235294,8.695652173913043,14.285714285714285,0,0,19.230769230769234,73.07692307692307,69.23076923076923,30.76923076923077,34.61538461538461,65.38461538461539,46.15384615384615,7.6923076923076925,7.365384615384615,50,-5.286951198076924,4,30,3.392890439,14.38,29.5,16.8,14.2
2022,304,Philadelphia Eagles,1,18,NYG,5.8768656716417915,1-0,100,22,16,6,-1,63,4.507936507936508,1699,26.96825396825397,27.200000000000003,10,1.6,30,20,10,60,0.8370082015199999,0.013285844468571426,0.08370082015199999,-0.09323274897636363,0.25996048192,41.269841269841265,36.36363636363637,52.63157894736842,8.19672131147541,2.4390243902439024,20,0,0,40.909090909090914,50,61.36363636363637,38.63636363636363,30.64516129032258,69.35483870967742,38.63636363636363,2.272727272727273,6.338709677419355,69.84126984126983,-0.09536953650793191,3,25,3.0939232866,20.82,18.3,17.6,18.7
2022,305,Cleveland Browns,1,14,CIN,5.859750240153699,0-1,0,10,23,-13,0,61,5.950819672131147,1707,27.983606557377048,25.181818181818187,11,2.090909090909091,36.36363636363637,27.27272727272727,9.090909090909092,45.45454545454545,0.8314363068019999,0.01363010339019672,0.0755851188001818,-0.018716774456756766,0.06349820673758334,42.62295081967213,40.54054054054054,45.83333333333333,12.5,9.67741935483871,16,1,9.090909090909092,13.513513513513514,86.48648648648648,37.83783783783784,62.16216216216216,13.114754098360656,86.88524590163934,29.72972972972973,13.513513513513514,7.049180327868853,60.65573770491803,7.996365595081964,4,58,7.336545468100001,17.56,23.8,46.7,2
2022,306,Cincinnati Bengals,1,7,ATL,4.518072289156627,1-0,100,35,17,18,0,45,4.7555555555555555,1619,35.977777777777774,30.22222222222223,9,1.8888888888888888,33.33333333333333,22.22222222222222,11.11111111111111,66.66666666666666,0.6638942793910002,0.014753206208688894,0.07376603104344447,0.032996685806842126,0.0014214326561923034,44.44444444444444,36.84210526315789,50,9.090909090909092,5.555555555555555,11.538461538461538,0,0,31.57894736842105,63.1578947368421,57.89473684210527,42.10526315789473,35.55555555555556,60,42.10526315789473,5.263157894736842,7.333333333333333,42.22222222222222,-26.246776297777778,2,3,1.3131768435,12.06,13.6,22.5,3.9
2022,307,Carolina Panthers,1,1,CLV,6.708975521305531,0-1,0,24,26,-2,-1,74,4.797297297297297,2306,31.16216216216216,33.45454545454545,11,2.3636363636363638,54.54545454545454,18.181818181818183,36.36363636363637,36.36363636363637,1.0950955168600005,0.014798588065675683,0.09955413789636368,-0.21384161214368422,0.25614102162,43.24324324324324,28.947368421052634,58.333333333333336,9.722222222222223,2.941176470588235,15.789473684210526,0,0,28.947368421052634,60.526315789473685,57.89473684210527,42.10526315789473,17.56756756756757,81.08108108108108,28.947368421052634,23.684210526315788,6.905405405405405,51.35135135135135,-5.414365541891897,5,74,10.0907816542,10.88,38.3,21.6,5.5
2022,308,Seattle Seahawks,1,16,KC,4.565801253357207,0-1,0,10,24,-14,-1,51,5.823529411764706,1514,29.686274509803923,34.272727272727266,11,2.1818181818181817,36.36363636363637,27.27272727272727,9.090909090909092,54.54545454545454,0.7602597069699999,0.014907053077843135,0.06911451881545454,0.15462524221419355,-0.20165614008350002,49.01960784313725,51.61290322580645,45,8.88888888888889,14.814814814814813,0,0,0,22.58064516129032,74.19354838709677,58.06451612903226,41.935483870967744,31.372549019607842,68.62745098039215,25.806451612903224,12.903225806451612,6.862745098039215,60.78431372549019,10.910312584313724,2,10,0.9407806415,23.76,23.2,15,19.1
