,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Scrambles,Scrambles,Scrambles,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP,FP
2024,268,Gus Edwards,LAC,RB,1,16,DEN,13.861386138613863,14,68,4.86,2,0,78.6,42.9,21.4,7.1,7.1,7.1,7.1,3,100,3,100,4,80,0,0,0,1,3.2,1,3,1.1,3,3,100,0,0,0,0,0,11.7,20.1,20.1
2024,269,Travis Etienne,JAX,RB,1,3,BUF,7.333333333333333,11,68,6.18,0,0,100,72.7,27.3,18.2,9.1,9.1,0,0,0,1,100,1,100,0,0,0,6,13,4,17,8.5,4.25,2.83,66.7,0,0,0,0,0,15.3,12.5,12.5
2024,270,Bijan Robinson,ATL,RB,1,1,PIT,5.921052631578947,18,68,3.78,0,0,83.3,72.2,27.8,11.1,0,0,0,0,0,1,100,1,100,0,0,0,5,19.2,5,43,27.7,8.6,8.6,100,0,0,0,1,0,18.1,16.1,16.1
2024,271,Bucky Irving,TB,RB,1,16,DAL,7.729468599033816,16,68,4.25,1,0,87.5,68.8,37.5,6.3,6.3,0,0,1,100,2,100,2,66.7,0,0,0,3,7,3,24,7.9,8,8,100,0,0,0,0,0,14.1,18.2,18.2
2024,272,Derrick Henry,BLT,RB,1,15,NYG,4.3076923076923075,14,67,4.79,0,0,85.7,57.1,57.1,14.3,0,0,0,1,100,1,100,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6.7,6.7
2024,273,Aaron Jones,MIN,RB,1,16,SEA,7.0588235294117645,18,67,3.72,0,0,94.4,55.6,33.3,5.6,0,0,0,0,0,1,100,1,100,0,0,0,5,14.3,3,26,10.6,8.67,5.2,60,0,0,0,1,0,18.1,12.3,12.3
2024,274,Austin Ekeler,WAS,RB,1,5,CLV,7.792207792207792,6,67,11.17,0,0,83.3,50,33.3,33.3,16.7,16.7,16.7,0,0,0,0,3,25,0,0,0,2,7.1,2,30,12.7,15,15,100,0,0,0,0,0,8.4,11.7,11.7
2024,275,Alvin Kamara,NO,RB,1,11,CLV,7.017543859649122,16,67,4.19,0,0,62.5,50,43.8,12.5,6.3,0,0,1,100,2,66.7,4,66.7,0,0,0,4,13.8,4,22,8.3,5.5,5.5,100,0,0,0,0,0,17.2,12.9,12.9
2024,276,Alvin Kamara,NO,RB,1,8,LAC,4.385964912280701,10,67,6.7,0,0,80,70,30,20,20,20,0,0,0,0,0,0,0,0,0,0,10,23.8,6,55,19.6,9.17,5.5,60,0,0,0,0,0,20,18.2,18.2
2024,277,Chase Brown,CIN,RB,1,17,DEN,8.73362445414847,20,67,3.35,0,0,90,60,35,0,0,0,0,1,50,4,80,7,77.8,0,0,0,4,8.2,4,24,5.8,6,6,100,0,0,0,1,0,22.4,13.1,13.1
2024,278,Saquon Barkley,PHI,RB,1,10,DAL,4.057971014492753,14,66,4.71,0,0,92.9,57.1,50,7.1,0,0,0,0,0,0,0,3,33.3,0,0,0,1,4.5,1,12,5.8,12,12,100,0,0,0,1,0,11.7,8.8,8.8
2024,279,Miles Sanders,CAR,RB,1,18,ATL,30.909090909090907,17,66,3.88,1,0,88.2,58.8,41.2,5.9,0,0,0,1,50,1,33.3,3,42.9,0,0,0,4,11.4,3,50,18.5,16.67,12.5,75,1,33.3,0,0,0,16.9,26.6,26.6
2024,280,Josh Jacobs,GB,RB,1,14,DET,5.980066445182724,18,66,3.67,3,0,88.9,50,33.3,5.6,5.6,0,0,2,100,5,100,6,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,24.6,24.6
2024,281,Jaylen Warren,PIT,RB,1,10,WAS,11.666666666666666,14,66,4.71,0,1,92.9,71.4,42.9,14.3,0,0,0,0,0,1,25,3,37.5,0,0,0,2,6.9,2,29,14.9,14.5,14.5,100,0,0,0,0,0,12.4,10.5,10.5
2024,282,Tyrone Tracy,NYG,RB,1,9,WAS,8.333333333333332,16,66,4.13,0,0,93.8,75,31.3,12.5,0,0,0,0,0,2,66.7,3,60,0,0,0,1,3.8,1,3,1.7,3,3,100,0,0,0,1,0,12.7,7.9,7.9
2024,283,Derrick Henry,BLT,RB,1,11,PIT,4,13,65,5,1,1,84.6,76.9,23.1,7.7,7.7,7.7,7.7,2,100,2,100,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,11.5,11.5
2024,284,Saquon Barkley,PHI,RB,1,15,PIT,5.507246376811594,19,65,3.42,0,0,63.2,52.6,31.6,5.3,5.3,5.3,0,1,20,1,11.1,3,18.8,0,0,0,2,6.3,2,9,3.1,4.5,4.5,100,0,0,0,0,0,14.9,9.4,9.4
2024,285,Devin Singletary,NYG,RB,1,3,CLV,14.15929203539823,16,65,4.06,1,1,75,37.5,12.5,12.5,6.3,6.3,6.3,2,40,2,40,2,33.3,0,0,0,4,11.4,4,43,18.2,10.75,10.75,100,0,0,0,0,0,15.6,19.8,19.8
2024,286,D'Andre Swift,CHI,RB,1,18,GB,7.905138339920949,20,65,3.25,1,0,85,60,30,5,0,0,0,1,100,1,100,1,100,0,0,0,2,6.7,0,0,0,0,0,0,0,0,0,0,0,13.8,12.5,12.5
2024,287,Cam Akers,MIN,RB,1,18,DET,5.769230769230769,6,65,10.83,0,0,83.3,16.7,16.7,16.7,16.7,16.7,16.7,2,100,2,100,2,66.7,0,0,0,2,4.9,2,4,2.4,2,2,100,0,0,0,0,0,7.6,8.9,8.9
2024,288,Travis Etienne,JAX,RB,1,15,NYJ,9.333333333333334,14,65,4.64,0,0,100,78.6,50,7.1,0,0,0,0,0,1,50,2,50,0,0,0,5,10.9,4,20,6.8,5,4,80,0,0,0,1,0,16.9,12.5,12.5
2024,289,Brian Robinson,WAS,RB,1,15,NO,11.229946524064172,21,65,3.1,0,0,76.2,42.9,28.6,4.8,4.8,4.8,0,2,100,3,75,4,57.1,0,0,0,3,9.7,3,22,9.7,7.33,7.33,100,0,0,0,0,0,18.2,11.7,11.7
2024,290,Brian Robinson,WAS,RB,1,8,CHI,8.55614973262032,16,65,4.06,0,0,81.3,50,37.5,6.3,6.3,0,0,0,0,1,100,6,85.7,0,0,0,1,2.6,1,11,3.4,11,11,100,0,0,0,0,0,14.3,8.6,8.6
2024,291,Jahmyr Gibbs,DET,RB,1,9,GB,4.3999999999999995,11,65,5.91,1,0,100,72.7,36.4,18.2,18.2,0,0,0,0,0,0,2,16.7,0,0,0,2,9.1,1,11,7.6,11,5.5,50,0,0,0,1,0,10.8,14.6,14.6
2024,292,Aaron Jones,MIN,RB,1,9,IND,8.235294117647058,21,64,3.05,0,0,76.2,52.4,19,9.5,0,0,0,1,100,1,100,4,80,0,0,0,4,11.4,4,18,5.8,4.5,4.5,100,0,0,1,1,0,20.4,12.2,12.2
2024,293,Chuba Hubbard,CAR,RB,1,2,LAC,4,10,64,6.4,0,0,100,80,50,20,10,10,0,0,0,0,0,0,0,0,0,0,4,15.4,4,12,14.3,3,3,100,0,0,0,0,0,11,11.6,11.6
2024,294,Rachaad White,TB,RB,1,15,LAC,10.416666666666668,15,64,4.27,0,1,86.7,60,53.3,6.7,0,0,0,0,0,1,50,2,40,0,0,0,2,7.4,2,17,5.9,8.5,8.5,100,1,25,0,2,0,13.6,15.1,15.1
2024,295,Jerome Ford,CLV,RB,1,2,JAX,6.730769230769231,7,64,9.14,0,0,100,57.1,42.9,28.6,14.3,14.3,14.3,0,0,0,0,0,0,0,0,0,2,5.9,1,0,0,0,0,50,0,0,0,0,0,6.5,7.4,7.4
2024,296,Sincere McCormick,LV,RB,1,13,KC,30.76923076923077,12,64,5.33,0,0,83.3,66.7,50,16.7,8.3,0,0,0,0,0,0,0,0,0,0,0,2,5.7,2,1,0.3,0.5,0.5,100,0,0,0,0,0,9,8.5,8.5
2024,297,Ray Davis,BUF,RB,1,18,NE,13.274336283185843,15,64,4.27,0,0,80,60,33.3,6.7,6.7,6.7,0,0,0,0,0,2,20,0,0,0,2,6.3,2,1,0.8,0.5,0.5,100,1,100,1,1,0,12.8,14.5,14.5
2024,298,J.K. Dobbins,LAC,RB,1,18,LV,9.230769230769232,18,63,3.5,0,0,77.8,55.6,33.3,11.1,0,0,0,3,42.9,4,36.4,6,46.2,0,0,0,3,8.3,3,12,3.5,4,4,100,0,0,0,0,0,18.3,10.5,10.5
2024,299,Antonio Gibson,NE,RB,1,17,LAC,10,12,63,5.25,0,0,83.3,66.7,33.3,16.7,8.3,8.3,0,0,0,0,0,0,0,0,0,0,1,4.2,0,0,0,0,0,0,0,0,0,0,0,7.5,6.3,6.3
2024,300,Najee Harris,PIT,RB,1,11,BLT,6.844106463878327,18,63,3.5,0,0,72.2,44.4,22.2,16.7,0,0,0,1,100,2,100,4,100,0,0,0,5,13.9,4,30,14.6,7.5,6,80,0,0,0,0,0,19.7,13.3,13.3
2024,301,Tyler Allgeier,ATL,RB,1,14,MIN,6.569343065693431,9,63,7,1,0,100,88.9,66.7,11.1,11.1,11.1,0,0,0,1,25,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,12.3,12.3
2024,302,Brian Robinson,WAS,RB,1,11,PHI,8.55614973262032,16,63,3.94,1,0,81.3,56.3,37.5,6.3,6.3,0,0,1,100,1,100,2,66.7,0,0,0,1,3.1,1,9,4.7,9,9,100,0,0,0,0,0,11.1,14.2,14.2
2024,303,Bijan Robinson,ATL,RB,1,8,TB,4.276315789473684,13,63,4.85,0,0,100,69.2,46.2,7.7,0,0,0,0,0,0,0,0,0,0,0,0,7,24.1,7,43,15.6,6.14,6.14,100,1,25,1,1,0,17.8,23.6,23.6
2024,304,De'Von Achane,MIA,RB,1,9,BUF,5.911330049261084,12,63,5.25,1,0,75,75,58.3,16.7,0,0,0,1,100,2,100,4,66.7,0,0,0,8,28.6,8,58,25.1,7.25,7.25,100,1,50,0,2,0,22.7,32.1,32.1
2024,305,Jahmyr Gibbs,DET,RB,1,6,DAL,4.8,12,63,5.25,0,0,83.3,58.3,41.7,33.3,8.3,0,0,0,0,0,0,2,33.3,0,0,0,5,18.5,3,28,8.4,9.33,5.6,60,0,0,0,1,0,15.8,12.1,12.1
2024,306,Ray Davis,BUF,RB,1,13,SF,9.734513274336283,11,63,5.73,1,0,100,72.7,54.5,18.2,0,0,0,1,100,1,25,2,40,0,0,0,1,5.6,1,4,2.6,4,4,100,0,0,0,0,0,8.6,13.7,13.7
2024,307,Tony Pollard,TEN,RB,1,18,HST,8.461538461538462,22,62,2.82,0,0,68.2,50,31.8,4.5,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,6.2,6.2
2024,308,Tony Pollard,TEN,RB,1,2,NYJ,6.538461538461539,17,62,3.65,0,0,82.4,52.9,35.3,11.8,5.9,0,0,0,0,1,33.3,2,50,0,0,0,6,21.4,5,40,20.8,8,6.67,83.3,0,0,1,2,0,20.6,15.2,15.2
2024,309,Josh Jacobs,GB,RB,1,6,ARZ,5.980066445182724,18,62,3.44,0,0,83.3,55.6,33.3,5.6,0,0,0,0,0,1,100,1,25,0,0,0,3,9.4,3,28,10.9,9.33,9.33,100,0,0,0,0,0,14.3,12,12
2024,310,Antonio Gibson,NE,RB,1,13,IND,5.833333333333333,7,62,8.86,1,0,100,85.7,71.4,57.1,14.3,0,0,0,0,1,50,2,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,12.2,12.2
2024,311,Kyren Williams,LA,RB,1,10,MIA,4.746835443037975,15,62,4.13,0,1,93.3,73.3,40,0,0,0,0,0,0,0,0,1,100,0,0,0,5,10.9,5,20,6.8,4,4,100,0,0,0,0,0,15.8,12.2,12.2
2024,312,Breece Hall,NYJ,RB,1,2,TEN,6.698564593301436,14,62,4.43,0,0,71.4,64.3,35.7,7.1,7.1,7.1,7.1,0,0,0,0,1,50,0,0,0,8,26.7,7,52,29.5,7.43,6.5,87.5,1,50,0,0,0,19.8,24.4,24.4
2024,313,Chase Brown,CIN,RB,1,3,WAS,3.056768558951965,7,62,8.86,0,0,100,71.4,71.4,57.1,14.3,0,0,0,0,0,0,1,20,0,0,0,3,7.9,2,7,2.2,3.5,2.33,66.7,0,0,0,0,0,8.8,8.9,8.9
2024,314,Bucky Irving,TB,RB,1,1,WAS,4.3478260869565215,9,62,6.89,0,0,77.8,66.7,55.6,22.2,11.1,11.1,11.1,0,0,0,0,0,0,0,0,0,3,10,2,14,4.8,7,4.67,66.7,0,0,0,0,0,9,9.6,9.6
2024,315,Trey Benson,ARZ,RB,1,10,NYJ,15.873015873015872,10,62,6.2,0,0,90,60,60,30,0,0,0,0,0,0,0,0,0,0,0,0,2,8.3,2,25,9.4,12.5,12.5,100,0,0,0,0,0,8,10.7,10.7
2024,316,Tony Pollard,TEN,RB,1,7,BUF,6.153846153846154,16,61,3.81,0,0,75,43.8,31.3,18.8,0,0,0,0,0,0,0,0,0,0,0,0,6,15,2,4,1.9,2,0.67,33.3,0,0,0,0,0,17,8.5,8.5
2024,317,Javonte Williams,DEN,RB,1,5,LV,9.352517985611511,13,61,4.69,0,0,76.9,69.2,46.2,7.7,7.7,0,0,2,50,2,50,2,28.6,0,0,0,6,22.2,5,50,24.3,10,8.33,83.3,0,0,0,0,0,17.1,16.1,16.1
2024,318,Bijan Robinson,ATL,RB,1,5,TB,3.9473684210526314,12,61,5.08,0,0,83.3,50,41.7,8.3,8.3,8.3,0,0,0,0,0,3,75,0,0,0,3,5.1,3,16,3.1,5.33,5.33,100,0,0,0,0,0,12.9,10.7,10.7
2024,319,Kareem Hunt,KC,RB,1,11,BUF,7.000000000000001,14,60,4.29,0,0,78.6,64.3,35.7,7.1,7.1,0,0,2,100,2,100,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,6,6
2024,320,Alexander Mattison,LV,RB,1,4,CLV,3.787878787878788,5,60,12,0,0,80,60,60,60,60,20,0,0,0,0,0,0,0,0,0,0,1,4.2,0,0,0,0,0,0,0,0,0,0,0,4,6,6
2024,321,Rhamondre Stevenson,NE,RB,1,16,BUF,5.797101449275362,12,60,5,1,1,91.7,58.3,50,16.7,0,0,0,0,0,0,0,2,66.7,0,0,0,1,2.8,1,13,5,13,13,100,0,0,0,0,0,9.1,13.3,13.3
2024,322,Tyler Allgeier,ATL,RB,1,4,NO,5.839416058394161,8,60,7.5,0,0,87.5,75,75,37.5,12.5,0,0,0,0,0,0,0,0,0,0,0,2,5.7,2,20,8.4,10,10,100,0,0,0,0,0,7,10,10
2024,323,Brian Robinson,WAS,RB,1,17,ATL,6.951871657754011,13,60,4.62,0,0,84.6,46.2,38.5,30.8,0,0,0,1,33.3,1,14.3,4,28.6,0,0,0,2,5.6,2,9,4,4.5,4.5,100,0,0,0,1,0,13.4,8.9,8.9
2024,324,Breece Hall,NYJ,RB,1,13,SEA,5.741626794258373,12,60,5,0,1,100,83.3,33.3,16.7,0,0,0,0,0,0,0,2,66.7,0,0,0,1,2.6,0,0,0,0,0,0,0,0,0,0,0,9.1,7,7
2024,325,Kareem Hunt,KC,RB,1,8,LV,10.5,21,59,2.81,1,0,81,52.4,28.6,0,0,0,0,3,100,5,100,6,100,0,0,0,1,2.6,1,4,1.5,4,4,100,0,0,0,1,0,17.6,13.3,13.3
2024,326,Gus Edwards,LAC,RB,1,2,CAR,17.82178217821782,18,59,3.28,0,0,88.9,66.7,27.8,0,0,0,0,0,0,1,100,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,5.9,5.9
2024,327,Nick Chubb,CLV,RB,1,12,PIT,19.607843137254903,20,59,2.95,2,0,90,55,20,0,0,0,0,4,80,5,83.3,8,88.9,0,0,0,1,3.7,1,1,0.5,1,1,100,0,0,0,0,0,17.9,19,19
2024,328,D'Andre Swift,CHI,RB,1,10,NE,6.324110671936759,16,59,3.69,0,0,75,62.5,50,0,0,0,0,0,0,0,0,2,100,0,0,0,1,3.3,1,6,5,6,6,100,0,0,0,0,0,11.1,7.5,7.5
2024,329,Javonte Williams,DEN,RB,1,11,ATL,6.474820143884892,9,59,6.56,1,0,100,88.9,55.6,33.3,0,0,0,0,0,0,0,2,66.7,0,0,0,5,15.2,4,28,9.1,7,5.6,80,0,0,0,0,0,13.6,18.7,18.7
2024,330,Tyler Allgeier,ATL,RB,1,10,NO,8.02919708029197,11,59,5.36,0,0,72.7,54.5,45.5,9.1,9.1,9.1,0,3,75,3,60,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,5.9,5.9
2024,331,Chris Brooks,GB,RB,1,18,CHI,22.22222222222222,8,59,7.38,0,0,87.5,87.5,50,25,12.5,12.5,0,0,0,0,0,1,33.3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6.3,5.9,5.9
2024,332,Emari Demercado,ARZ,RB,1,9,CHI,16.666666666666664,4,59,14.75,1,0,75,75,25,25,25,25,25,0,0,0,0,0,0,0,0,0,2,10,2,21,13.6,10.5,10.5,100,0,0,0,1,0,5.8,16,16
2024,333,Zach Charbonnet,SEA,RB,1,18,LA,10.37037037037037,14,59,4.21,0,0,85.7,78.6,35.7,7.1,0,0,0,1,100,2,100,2,66.7,0,0,0,0,0,0,32,14.3,0,0,0,0,0,0,0,0,8.6,9.1,9.1
2024,334,Tyrone Tracy,NYG,RB,1,17,IND,10.416666666666668,20,59,2.95,0,0,65,30,10,5,5,5,5,0,0,1,50,4,80,0,0,0,3,13,2,14,4.5,7,4.67,66.7,0,0,0,0,0,17.7,9.3,9.3
2024,335,Tyrone Tracy,NYG,RB,1,18,PHI,7.291666666666667,14,59,4.21,0,0,92.9,50,28.6,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,2,6.9,2,7,5.1,3.5,3.5,100,0,0,0,0,0,10,8.6,8.6
2024,336,Aaron Jones,MIN,RB,1,8,LA,7.450980392156863,19,58,3.05,0,0,84.2,57.9,26.3,0,0,0,0,1,100,2,100,4,100,0,0,0,2,8,2,37,15.4,18.5,18.5,100,0,0,0,0,0,15.7,11.5,11.5
2024,337,Zack Moss,CIN,RB,1,3,WAS,16.216216216216218,12,58,4.83,1,0,91.7,66.7,50,16.7,8.3,0,0,1,100,2,100,4,80,0,0,0,6,15.8,5,39,12,7.8,6.5,83.3,0,0,0,1,0,18.9,20.7,20.7
2024,338,Chuba Hubbard,CAR,RB,1,12,KC,6.4,16,58,3.63,1,0,87.5,56.3,25,6.3,0,0,0,3,100,3,100,7,100,0,0,0,4,11.4,1,2,0.8,2,0.5,25,0,0,0,2,0,21.1,15,15
2024,339,Jerome Ford,CLV,RB,1,4,LV,9.615384615384617,10,58,5.8,0,0,80,60,40,10,10,10,10,1,33.3,1,33.3,1,20,0,0,0,7,21.9,7,27,15.3,3.86,3.86,100,0,0,0,0,0,16.3,15.5,15.5
2024,340,Jordan Mason,SF,RB,1,7,KC,9.15032679738562,14,58,4.14,0,0,64.3,50,28.6,7.1,7.1,7.1,0,3,60,4,66.7,4,57.1,0,0,0,2,6.5,2,11,5.2,5.5,5.5,100,0,0,0,0,0,13.2,8.9,8.9
2024,341,Chase Brown,CIN,RB,1,14,DAL,6.11353711790393,14,58,4.14,0,0,92.9,71.4,35.7,7.1,0,0,0,0,0,1,100,2,100,0,0,0,8,18.2,6,65,17.6,10.83,8.13,75,1,33.3,0,2,0,22.1,24.3,24.3
2024,342,Joe Mixon,HST,RB,1,16,KC,5.714285714285714,14,57,4.07,0,0,78.6,50,21.4,14.3,7.1,7.1,0,0,0,0,0,2,100,0,0,0,2,5.1,1,14,5.7,14,7,50,0,0,0,0,0,11.6,8.1,8.1
2024,343,J.K. Dobbins,LAC,RB,1,8,NO,8.717948717948717,17,57,3.35,1,0,94.1,52.9,23.5,5.9,0,0,0,1,50,1,50,2,50,0,0,0,5,15.6,4,11,3.9,2.75,2.2,80,0,0,0,1,0,18.4,16.8,16.8
2024,344,Jonathan Taylor,IND,RB,1,11,NYJ,7.920792079207921,24,57,2.38,0,0,79.2,41.7,16.7,4.2,0,0,0,1,33.3,2,50,4,57.1,0,0,0,2,6.7,1,3,1.1,3,1.5,50,0,0,0,0,0,18.2,7,7
2024,345,Breece Hall,NYJ,RB,1,18,MIA,5.741626794258373,12,57,4.75,0,0,75,41.7,33.3,25,8.3,0,0,0,0,1,50,1,33.3,0,0,0,5,13.5,3,15,5.5,5,3,60,1,25,1,1,0,15.1,18.2,18.2
2024,346,Zach Charbonnet,SEA,RB,1,17,CHI,11.11111111111111,15,57,3.8,0,0,86.7,46.7,46.7,6.7,0,0,0,0,0,0,0,1,50,0,0,0,3,13,3,19,11.9,6.33,6.33,100,0,0,0,0,0,12.8,10.6,10.6
2024,347,Isaac Guerendo,SF,RB,1,15,LA,19.047619047619047,16,57,3.56,0,0,81.3,50,25,12.5,6.3,0,0,0,0,0,0,0,0,0,0,0,4,12.9,4,18,12.7,4.5,4.5,100,0,0,0,0,0,14,11.5,11.5
2024,348,Raheem Mostert,MIA,RB,1,9,BUF,11.76470588235294,10,56,5.6,0,1,70,70,60,20,10,0,0,0,0,0,0,1,16.7,0,0,0,2,7.1,2,32,13.9,16,16,100,0,0,0,0,0,8.8,9.8,9.8
2024,349,J.K. Dobbins,LAC,RB,1,11,CIN,5.641025641025641,11,56,5.09,2,0,63.6,45.5,27.3,18.2,18.2,9.1,0,1,33.3,1,25,1,20,0,0,0,1,2.8,1,3,1,3,3,100,0,0,0,0,0,7.8,18.9,18.9
2024,350,Chuba Hubbard,CAR,RB,1,8,DEN,6,15,56,3.73,0,0,86.7,46.7,33.3,6.7,6.7,0,0,0,0,0,0,1,100,0,0,0,2,5.3,2,15,6.7,7.5,7.5,100,0,0,0,1,0,12.1,9.1,9.1
2024,351,Kenneth Gainwell,PHI,RB,1,7,NYG,17.333333333333336,13,56,4.31,0,0,84.6,46.2,23.1,23.1,0,0,0,2,25,3,30,5,38.5,0,0,0,1,6.7,1,11,9.6,11,11,100,0,0,0,0,0,12,7.7,7.7
2024,352,Kyren Williams,LA,RB,1,17,ARZ,4.113924050632911,13,56,4.31,1,0,84.6,61.5,30.8,15.4,7.7,0,0,2,100,3,100,3,75,0,0,0,3,9.4,3,16,8.5,5.33,5.33,100,0,0,0,0,0,13.4,16.2,16.2
2024,353,Alvin Kamara,NO,RB,1,10,ATL,7.456140350877193,17,55,3.24,0,0,76.5,47.1,35.3,5.9,0,0,0,2,100,2,66.7,3,60,0,0,0,6,24,5,54,20.1,10.8,9,83.3,0,0,0,2,0,21.4,15.9,15.9
2024,354,Kareem Hunt,KC,RB,1,16,HST,5.5,11,55,5,1,0,100,63.6,36.4,9.1,9.1,9.1,0,1,100,1,100,3,37.5,0,0,0,3,7.3,2,24,9.2,12,8,66.7,0,0,0,0,0,12.4,15.9,15.9
2024,355,Gus Edwards,LAC,RB,1,10,TEN,9.900990099009901,10,55,5.5,0,0,90,90,60,20,0,0,0,0,0,2,28.6,4,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,5.5,5.5
2024,356,Justice Hill,BLT,RB,1,12,LAC,8.51063829787234,4,55,13.75,1,0,75,50,50,25,25,25,25,0,0,0,0,0,0,0,0,0,2,9.1,2,7,4,3.5,3.5,100,0,0,0,0,0,5,14.2,14.2
2024,357,Tony Jones,ARZ,RB,1,18,SF,100,4,55,13.75,1,0,100,75,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.5,11.5
2024,358,Isiah Pacheco,KC,RB,1,14,LAC,16.867469879518072,14,55,3.93,0,0,100,64.3,28.6,0,0,0,0,0,0,0,0,1,25,0,0,0,4,10.8,2,6,2.9,3,1.5,50,0,0,0,0,0,13.8,8.1,8.1
2024,359,Tank Bigsby,JAX,RB,1,14,TEN,10.714285714285714,18,55,3.06,1,0,72.2,50,22.2,5.6,0,0,0,0,0,1,100,2,66.7,0,0,0,2,6.5,1,7,3.2,7,3.5,50,0,0,0,0,0,13.6,13.2,13.2
2024,360,Braelon Allen,NYJ,RB,1,3,NE,11.956521739130435,11,55,5,0,0,100,72.7,63.6,18.2,0,0,0,0,0,0,0,1,25,0,0,0,3,8.6,3,13,4.6,4.33,4.33,100,0,0,0,0,0,10.8,9.8,9.8
2024,361,Breece Hall,NYJ,RB,1,1,SF,7.655502392344498,16,54,3.38,1,1,81.3,62.5,18.8,6.3,6.3,0,0,1,100,1,50,1,50,0,0,0,6,20.7,5,39,19.2,7.8,6.5,83.3,0,0,0,0,1,17.8,19.3,19.3
2024,362,Breece Hall,NYJ,RB,1,3,NE,7.655502392344498,16,54,3.38,1,0,87.5,56.3,43.8,6.3,0,0,0,1,100,2,100,2,50,0,0,0,5,14.3,4,29,10.3,7.25,5.8,80,0,0,0,1,0,17.9,18.3,18.3
2024,363,Kenneth Walker,SEA,RB,1,11,SF,9.15032679738562,14,54,3.86,1,0,92.9,71.4,35.7,7.1,0,0,0,2,100,2,100,2,66.7,0,0,0,2,6.3,2,5,2.3,2.5,2.5,100,0,0,0,0,0,11.6,13.9,13.9
2024,364,Emanuel Wilson,GB,RB,1,6,ARZ,6.796116504854369,7,54,7.71,0,0,100,100,71.4,28.6,14.3,0,0,0,0,0,0,0,0,0,0,0,2,6.3,1,19,7.4,19,9.5,50,0,0,0,0,0,6.5,8.3,8.3
2024,365,Zach Charbonnet,SEA,RB,1,15,GB,5.9259259259259265,8,54,6.75,1,0,87.5,62.5,37.5,25,25,12.5,0,0,0,0,0,0,0,0,0,0,2,6.1,1,12,6.9,12,6,50,0,0,0,0,0,7,13.6,13.6
2024,366,Christian McCaffrey,SF,RB,1,13,BUF,14.000000000000002,7,53,7.57,0,0,85.7,57.1,57.1,42.9,28.6,0,0,0,0,0,0,1,20,0,0,0,3,16.7,2,14,14.9,7,4.67,66.7,0,0,0,2,0,10.3,8.7,8.7
2024,367,James Conner,ARZ,RB,1,8,MIA,8.47457627118644,20,53,2.65,1,0,75,35,20,10,5,0,0,2,100,2,100,6,100,0,0,0,2,5.6,2,16,5.2,8,8,100,0,0,0,0,0,17.8,14.9,14.9
2024,368,Rico Dowdle,DAL,RB,1,10,PHI,5.106382978723404,12,53,4.42,0,0,75,50,50,8.3,8.3,0,0,1,100,1,33.3,2,40,0,0,0,3,10.3,3,3,4.5,1,1,100,0,0,0,0,0,12.1,8.6,8.6
2024,369,D'Andre Swift,CHI,RB,1,17,SEA,4.743083003952568,12,53,4.42,0,0,91.7,66.7,50,8.3,0,0,0,0,0,0,0,0,0,0,0,0,5,17.9,4,28,23,7,5.6,80,0,0,0,0,0,13.5,12.1,12.1
2024,370,Cam Akers,HST,RB,1,4,JAX,12.5,13,53,4.08,0,0,84.6,46.2,38.5,7.7,7.7,0,0,0,0,0,0,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,5.3,5.3
2024,371,Najee Harris,PIT,RB,1,10,WAS,7.984790874524715,21,53,2.52,1,0,71.4,42.9,19,4.8,0,0,0,3,100,3,75,5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,11.3,11.3
2024,372,Najee Harris,PIT,RB,1,14,CLV,6.083650190114068,16,53,3.31,1,0,75,37.5,18.8,6.3,6.3,6.3,0,1,50,2,40,6,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,11.3,11.3
