,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Gain Rates,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Red Zone,Scrambles,Scrambles,Scrambles,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,FP,FP,FP
Season,Rank,Name,Team,POS,G,WEEK,OPP,ATT %,ATT,YDS,YPC,TD,FUM,1+ %,3+ %,5+ %,10+ %,15+ %,20+ %,30+ %,i5,i5 %,i10,i10 %,i20,i20 %,SCRM,SCRM YDS,SCRM TD,TGT,TGT %,REC,REC YDS,TM YDS %,YPR,YPT,CR %,REC TD,TM TD %,i10 TGT,i20 TGT,REC FUM,WO,FP,FP/G
2022,600,Jamaal Williams,DET,RB,1,15,NYJ,4.961832061068702,13,33,2.54,0,0,76.9,53.8,15.4,7.7,0,0,0,2,66.7,3,75,5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,3.3,3.3
2022,601,Boston Scott,PHI,RB,1,14,NYG,11.11111111111111,6,33,5.5,1,0,66.7,66.7,50,33.3,0,0,0,1,50,1,33.3,3,42.9,0,0,0,1,3.2,1,4,1.8,4,4,100,0,0,0,0,0,6.9,10.7,10.7
2022,602,Chase Edmonds,MIA,RB,1,2,BLT,7.352941176470589,5,33,6.6,0,0,80,60,20,20,20,20,0,0,0,0,0,0,0,0,0,0,3,6,1,8,1.7,8,2.67,33.3,0,0,0,0,0,7,5.1,5.1
2022,603,Miles Sanders,PHI,RB,1,18,NYG,4.247104247104247,11,33,3,0,0,90.9,54.5,18.2,0,0,0,0,1,50,3,50,5,50,0,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0,0,11,3.3,3.3
2022,604,Jamycal Hasty,JAX,RB,1,17,HST,21.73913043478261,10,33,3.3,1,0,70,50,50,10,0,0,0,1,33.3,1,33.3,1,33.3,0,0,0,6,20.7,6,23,12.7,3.83,3.83,100,0,0,0,0,0,14.8,17.6,17.6
2022,605,A.J. Dillon,GB,RB,1,18,DET,4.838709677419355,9,33,3.67,0,0,88.9,55.6,33.3,0,0,0,0,1,50,1,50,1,33.3,0,0,0,3,11.1,0,0,0,0,0,0,0,0,1,1,0,10.6,3.3,3.3
2022,606,Clyde Edwards-Helaire,KC,RB,1,6,BUF,12.676056338028168,9,33,3.67,0,0,77.8,55.6,33.3,11.1,0,0,0,0,0,1,33.3,2,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,3.3,3.3
2022,607,Joshua Kelley,LAC,RB,1,16,IND,13.043478260869565,9,33,3.67,0,0,66.7,55.6,44.4,11.1,0,0,0,0,0,0,0,1,9.1,0,0,0,1,3.2,1,9,3.8,9,9,100,0,0,0,0,0,6.8,5.2,5.2
2022,608,Cam Akers,LA,RB,1,5,DAL,6.914893617021277,13,33,2.54,0,0,69.2,46.2,23.1,7.7,0,0,0,0,0,0,0,1,100,0,0,0,1,2.3,0,0,0,0,0,0,0,0,0,0,0,8.8,3.3,3.3
2022,609,Najee Harris,PIT,RB,1,14,BLT,4.411764705882353,12,33,2.75,1,0,91.7,41.7,25,0,0,0,0,1,100,1,100,2,100,0,0,0,3,9.7,2,17,6.2,8.5,5.67,66.7,0,0,1,1,0,12.8,13,13
2022,610,Dameon Pierce,HST,RB,1,1,IND,5,11,33,3,0,0,90.9,63.6,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7,1,6,2.5,6,6,100,0,0,0,0,0,7,4.9,4.9
2022,611,Tyrion Davis-Price,SF,RB,1,2,SEA,41.17647058823529,14,33,2.36,0,0,71.4,35.7,14.3,7.1,7.1,7.1,0,1,14.3,2,22.2,2,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,3.3,3.3
2022,612,Brandon Bolden,LV,RB,1,17,SF,47.05882352941176,8,32,4,0,0,100,62.5,25,12.5,0,0,0,2,50,2,40,3,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3.2,3.2
2022,613,Latavius Murray,DEN,RB,1,14,KC,4.678362573099415,8,32,4,0,0,87.5,87.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9.1,3,-1,-0.4,-0.33,-0.25,75,0,0,0,0,0,10,6.1,6.1
2022,614,Jonathan Williams,WAS,RB,1,18,DAL,37.83783783783784,14,32,2.29,0,0,71.4,42.9,21.4,0,0,0,0,1,100,1,20,4,33.3,0,0,0,2,10.5,2,9,5.3,4.5,4.5,100,0,0,0,0,0,13.2,6.1,6.1
2022,615,Christian McCaffrey,SF,RB,1,12,NO,4.508196721311475,11,32,2.91,0,0,90.9,45.5,18.2,0,0,0,0,0,0,2,66.7,2,40,0,0,0,6,16.2,4,17,7.7,4.25,2.83,66.7,0,0,0,0,0,16.1,8.9,8.9
2022,616,Corey Clement,ARZ,RB,1,17,ATL,46.666666666666664,7,32,4.57,0,0,85.7,71.4,28.6,14.3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,5,3.2,3.2
2022,617,Kareem Hunt,CLV,RB,1,11,BUF,4.0650406504065035,5,32,6.4,0,0,100,100,80,20,0,0,0,0,0,0,0,0,0,0,0,0,2,4.9,2,22,6.8,11,11,100,0,0,0,0,0,5.5,7.4,7.4
2022,618,Royce Freeman,HST,RB,1,16,TEN,39.02439024390244,16,32,2,0,0,81.3,50,12.5,0,0,0,0,0,0,2,50,4,57.1,0,0,0,1,3.1,1,6,2.8,6,6,100,0,0,0,0,0,12.7,4.8,4.8
2022,619,A.J. Dillon,GB,RB,1,3,TB,6.451612903225806,12,32,2.67,0,0,83.3,41.7,16.7,0,0,0,0,0,0,1,50,2,50,0,0,0,3,8.6,2,6,2.4,3,2,66.7,0,0,0,0,0,12.1,5.8,5.8
2022,620,Antonio Gibson,WAS,RB,1,12,ATL,6.0402684563758395,9,32,3.56,0,0,88.9,55.6,33.3,11.1,0,0,0,0,0,0,0,1,50,0,0,0,3,13,3,22,15.9,7.33,7.33,100,0,0,0,0,0,9.8,8.4,8.4
2022,621,Clyde Edwards-Helaire,KC,RB,1,7,SF,8.450704225352112,6,32,5.33,1,0,83.3,66.7,50,16.7,16.7,0,0,0,0,0,0,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,9.2,9.2
2022,622,Caleb Huntley,ATL,RB,1,10,CAR,6.578947368421052,5,32,6.4,0,0,80,60,60,40,20,0,0,0,0,1,100,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,3.2,3.2
2022,623,Najee Harris,PIT,RB,1,8,PHI,2.941176470588235,8,32,4,0,0,62.5,37.5,25,12.5,12.5,0,0,0,0,1,100,1,50,0,0,0,6,15,6,26,13.3,4.33,4.33,100,0,0,0,0,0,13.8,12,11.96
2022,624,Travis Etienne,JAX,RB,1,14,TEN,7.727272727272727,17,32,1.88,0,0,58.8,47.1,29.4,0,0,0,0,1,50,1,50,4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,3.2,3.2
2022,625,Travis Etienne,JAX,RB,1,4,PHI,3.6363636363636362,8,32,4,0,0,62.5,50,50,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.2,3.2
2022,626,Raheem Blackshear,CAR,RB,1,10,ATL,26.08695652173913,6,32,5.33,0,0,83.3,83.3,50,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.2,3.2
2022,627,Raheem Blackshear,CAR,RB,1,14,SEA,17.391304347826086,4,32,8,1,0,100,75,75,25,25,0,0,0,0,1,14.3,2,18.2,0,0,0,1,4.2,1,17,14.2,17,17,100,0,0,0,0,0,5.1,11.9,11.9
2022,628,Melvin Gordon,DEN,RB,1,11,LV,8.88888888888889,8,31,3.88,0,0,87.5,50,25,12.5,0,0,0,2,66.7,2,66.7,2,66.7,0,0,0,5,16.1,5,39,15.8,7.8,7.8,100,0,0,0,0,0,13.1,12,12
2022,629,Kenyan Drake,BLT,RB,1,1,NYJ,10.091743119266056,11,31,2.82,0,0,72.7,45.5,27.3,0,0,0,0,0,0,0,0,2,66.7,0,0,0,1,3.3,1,15,7,15,15,100,0,0,0,0,0,8.6,5.6,5.6
2022,630,Austin Ekeler,LAC,RB,1,7,SEA,4.411764705882353,9,31,3.44,1,0,88.9,33.3,22.2,11.1,0,0,0,0,0,1,100,1,100,0,0,0,12,23.5,12,96,32.8,8,8,100,1,50,2,2,0,24.8,36.7,36.7
2022,631,Chase Edmonds,DEN,RB,1,16,LA,8.823529411764707,6,31,5.17,0,0,50,50,33.3,16.7,16.7,16.7,0,0,0,0,0,0,0,0,0,0,2,5.7,2,22,8.5,11,11,100,0,0,0,0,0,6,7.3,7.3
2022,632,Damien Harris,NE,RB,1,17,MIA,8.49056603773585,9,31,3.44,0,0,66.7,55.6,22.2,11.1,0,0,0,1,100,1,50,1,33.3,0,0,0,3,9.1,3,18,8.8,6,6,100,0,0,0,0,0,9.8,7.9,7.9
2022,633,D'Andre Swift,DET,RB,1,3,MIN,7.07070707070707,7,31,4.43,0,0,100,85.7,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9.8,3,15,5.4,5,3.75,75,0,0,0,0,0,9.5,7.6,7.6
2022,634,Eno Benjamin,ARZ,RB,1,2,LV,10.38961038961039,8,31,3.88,0,0,87.5,75,50,0,0,0,0,0,0,1,33.3,3,60,0,0,0,4,8.2,3,20,7.2,6.67,5,75,0,0,0,1,0,13.2,8.1,8.1
2022,635,Gary Brightwell,NYG,RB,1,12,DAL,16.129032258064516,5,31,6.2,0,0,80,60,40,40,20,0,0,0,0,0,0,0,0,0,0,0,2,5.7,2,18,7.9,9,9,100,0,0,0,1,0,6.3,6.9,6.9
2022,636,Khalil Herbert,CHI,RB,1,17,DET,3.875968992248062,5,31,6.2,0,0,60,60,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.1,3.1
2022,637,Isiah Pacheco,KC,RB,1,17,DEN,5.294117647058823,9,31,3.44,1,0,100,55.6,33.3,0,0,0,0,1,100,2,100,2,100,0,0,0,2,4.8,2,18,5.5,9,9,100,0,0,0,1,0,9.8,12.9,12.9
2022,638,James Cook,BUF,RB,1,5,PIT,4.49438202247191,4,31,7.75,1,0,75,50,50,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.1,9.1
2022,639,Mark Ingram,NO,RB,1,4,MIN,16.129032258064516,10,30,3,0,0,90,40,40,0,0,0,0,0,0,1,25,2,40,0,0,0,3,10.7,3,13,5.5,4.33,4.33,100,0,0,1,1,0,11.8,7.3,7.3
2022,640,Raheem Mostert,MIA,RB,1,13,SF,3.867403314917127,7,30,4.29,0,0,85.7,71.4,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,3
2022,641,Derrick Henry,TEN,RB,1,13,PHI,3.151862464183381,11,30,2.73,0,0,100,36.4,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.5,2,8,5.1,4,2.67,66.7,0,0,0,1,0,10.8,5.8,5.8
2022,642,Jonathan Williams,WAS,RB,1,17,CLV,24.324324324324326,9,30,3.33,0,0,88.9,55.6,22.2,11.1,0,0,0,0,0,0,0,0,0,0,0,0,5,17.9,3,3,2.1,1,0.6,60,0,0,0,0,0,12,6.3,6.3
2022,643,Samaje Perine,CIN,RB,1,11,PIT,11.578947368421053,11,30,2.73,0,0,81.8,36.4,36.4,0,0,0,0,0,0,1,50,2,66.7,0,0,0,4,10.3,4,52,14.6,13,13,100,3,75,1,2,0,14.6,30.2,30.2
2022,644,Alvin Kamara,NO,RB,1,9,BLT,4.0358744394618835,9,30,3.33,0,0,66.7,55.6,33.3,11.1,0,0,0,0,0,0,0,0,0,0,0,0,4,13.3,3,32,14.3,10.67,8,75,0,0,0,0,0,10.5,9.2,9.2
2022,645,Justice Hill,BLT,RB,1,11,CAR,14.285714285714285,7,30,4.29,0,0,85.7,71.4,28.6,14.3,0,0,0,0,0,0,0,0,0,0,0,0,3,9.1,3,8,3.8,2.67,2.67,100,0,0,0,0,0,8,6.8,6.8
2022,646,Craig Reynolds,DET,RB,1,4,SEA,8.695652173913043,2,30,15,0,0,100,100,100,50,50,50,0,0,0,0,0,0,0,0,0,0,1,2.5,1,12,3.1,12,12,100,0,0,0,0,0,2.5,5.2,5.2
2022,647,Anthony McFarland,PIT,RB,1,12,IND,100,6,30,5,0,0,66.7,66.7,50,16.7,0,0,0,0,0,1,25,1,16.7,0,0,0,2,7.1,2,11,6.3,5.5,5.5,100,0,0,0,0,0,6.8,6.1,6.1
2022,648,Joshua Kelley,LAC,RB,1,13,LV,10.144927536231885,7,30,4.29,0,0,100,85.7,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,3
2022,649,Rhamondre Stevenson,NE,RB,1,16,CIN,6.190476190476191,13,30,2.31,0,1,69.2,38.5,23.1,0,0,0,0,2,100,5,100,6,100,0,0,0,5,15.2,2,3,1.3,1.5,0.6,40,0,0,0,0,0,18.8,4.3,4.3
2022,650,Jaylen Warren,PIT,RB,1,3,CLV,5.194805194805195,4,30,7.5,0,0,100,100,100,25,0,0,0,0,0,0,0,2,33.3,0,0,0,1,3.1,1,3,1.4,3,3,100,0,0,0,0,0,5.1,4.3,4.3
2022,651,Tyler Allgeier,ATL,RB,1,2,LA,4.761904761904762,10,30,3,0,0,90,40,30,0,0,0,0,0,0,2,100,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,3,3
2022,652,Tyrion Davis-Price,SF,RB,1,16,WAS,26.47058823529412,9,30,3.33,0,0,88.9,55.6,33.3,0,0,0,0,0,0,0,0,3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,3,3
2022,653,Raheem Mostert,MIA,RB,1,17,NE,4.972375690607735,9,29,3.22,0,0,100,66.7,11.1,0,0,0,0,1,50,2,66.7,3,60,0,0,0,8,20,8,62,23.4,7.75,7.75,100,1,50,1,1,0,19.6,23.1,23.1
2022,654,Melvin Gordon,DEN,RB,1,8,JAX,10,9,29,3.22,1,0,77.8,55.6,22.2,0,0,0,0,2,66.7,2,50,2,40,0,0,0,4,13.3,3,23,9.1,7.67,5.75,75,0,0,0,0,0,12.1,14.2,14.2
2022,655,Kenyan Drake,BLT,RB,1,13,DEN,6.422018348623854,7,29,4.14,0,0,100,71.4,14.3,14.3,0,0,0,0,0,0,0,1,25,0,0,0,3,8.1,2,17,8.6,8.5,5.67,66.7,0,0,0,1,0,9.6,6.6,6.6
2022,656,Devin Singletary,BUF,RB,1,18,NE,3.954802259887006,7,29,4.14,0,1,71.4,42.9,42.9,14.3,14.3,0,0,1,100,1,100,1,50,0,0,0,1,3.2,1,3,1.2,3,3,100,0,0,0,0,0,5.8,3.2,3.2
2022,657,James Robinson,JAX,RB,1,4,PHI,7.2727272727272725,8,29,3.63,0,0,75,75,50,0,0,0,0,1,100,1,100,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,2.9,2.9
2022,658,Joshua Kelley,LAC,RB,1,14,MIA,5.797101449275362,4,29,7.25,0,0,100,50,50,25,25,25,0,0,0,0,0,1,14.3,0,0,0,2,3.9,1,6,1.6,6,3,50,0,0,0,0,0,5.8,4.5,4.5
2022,659,DeeJay Dallas,SEA,RB,1,18,LA,5.714285714285714,2,29,14.5,0,0,100,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,1,3.2,1,-3,-1.4,-3,-3,100,0,0,0,0,0,2.5,3.6,3.6
2022,660,Michael Carter,NYJ,RB,1,7,DEN,11.403508771929824,13,29,2.23,0,0,84.6,38.5,15.4,0,0,0,0,0,0,0,0,2,100,0,0,0,2,7.7,2,45,37.2,22.5,22.5,100,0,0,0,0,0,11.1,9.4,9.4
2022,661,Malik Davis,DAL,RB,1,13,IND,7.894736842105263,3,29,9.67,1,0,66.7,66.7,66.7,33.3,33.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,8.9,8.9
2022,662,Isaiah Spiller,LAC,RB,1,9,ATL,38.88888888888889,7,29,4.14,0,0,100,85.7,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.9,2.9
2022,663,Kenneth Walker,SEA,RB,1,4,DET,3.508771929824561,8,29,3.63,0,0,87.5,62.5,25,12.5,0,0,0,0,0,1,33.3,2,50,0,0,0,1,3.3,1,-5,-1.6,-5,-5,100,0,0,0,0,0,7.1,3.4,3.4
2022,664,Giovani Bernard,TB,RB,1,18,ATL,87.5,7,28,4,0,0,100,85.7,28.6,0,0,0,0,0,0,1,100,2,66.7,0,0,0,2,5.9,2,-1,-0.7,-0.5,-0.5,100,0,0,0,0,0,8.1,4.7,4.7
2022,665,Matt Breida,NYG,RB,1,18,PHI,7.4074074074074066,4,28,7,0,0,100,100,50,25,25,0,0,0,0,0,0,0,0,0,0,0,8,20,7,12,7.1,1.71,1.5,87.5,0,0,0,0,0,14,11,11
2022,666,Dare Ogunbowale,HST,RB,1,16,TEN,19.047619047619047,8,28,3.5,0,0,87.5,62.5,37.5,0,0,0,0,0,0,1,25,2,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,2.8,2.8
2022,667,Leonard Fournette,TB,RB,1,17,CAR,5.291005291005291,10,28,2.8,0,0,80,50,30,0,0,0,0,0,0,3,75,3,75,0,0,0,4,8.9,4,19,4.4,4.75,4.75,100,0,0,0,0,0,13.4,8.7,8.7
2022,668,Jamaal Williams,DET,RB,1,1,PHI,4.198473282442748,11,28,2.55,2,0,81.8,45.5,18.2,0,0,0,0,3,100,5,83.3,6,66.7,0,0,0,2,5.4,1,2,0.9,2,1,50,0,0,0,1,0,14.1,16,16
2022,669,Saquon Barkley,NYG,RB,1,14,PHI,3.050847457627119,9,28,3.11,0,0,88.9,55.6,33.3,0,0,0,0,3,75,3,60,3,50,0,0,0,2,6.3,2,20,9.3,10,10,100,0,0,0,0,0,9.9,6.8,6.8
2022,670,Sony Michel,LAC,RB,1,6,DEN,22.22222222222222,8,28,3.5,0,0,87.5,62.5,25,0,0,0,0,0,0,0,0,2,40,0,0,0,3,5.3,3,14,5.9,4.67,4.67,100,0,0,0,0,0,10.1,7.2,7.2
2022,671,Alexander Mattison,MIN,RB,1,3,DET,9.45945945945946,7,28,4,1,0,85.7,71.4,57.1,0,0,0,0,0,0,1,50,1,33.3,0,0,0,1,2.4,1,16,6.2,16,16,100,0,0,0,0,0,5.8,11.4,11.4
2022,672,Justice Hill,BLT,RB,1,8,TB,8.16326530612245,4,28,7,0,0,100,100,75,25,0,0,0,0,0,0,0,2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,2.8,2.8
2022,673,Jamycal Hasty,JAX,RB,1,12,BLT,26.08695652173913,12,28,2.33,0,0,58.3,41.7,16.7,8.3,0,0,0,2,100,3,100,4,80,0,0,0,5,13.5,5,67,20.9,13.4,13.4,100,1,33.3,1,1,0,17.4,20.5,20.5
2022,674,Antonio Gibson,WAS,RB,1,2,DET,9.395973154362416,14,28,2,1,0,78.6,28.6,21.4,0,0,0,0,3,100,3,75,3,75,0,0,0,4,8.7,2,13,3.9,6.5,3.25,50,0,0,0,2,0,16.9,12.1,12.1
2022,675,Eno Benjamin,ARZ,RB,1,1,KC,5.194805194805195,4,28,7,0,0,75,75,75,25,25,0,0,0,0,0,0,0,0,0,0,0,3,7.9,3,33,16.1,11,11,100,0,0,0,0,0,6.5,9.1,9.1
2022,676,Javonte Williams,DEN,RB,1,4,LV,21.27659574468085,10,28,2.8,0,0,70,40,20,10,0,0,0,0,0,2,66.7,2,66.7,0,0,0,1,4,1,-1,-0.4,-1,-1,100,0,0,0,1,0,8.8,3.7,3.7
2022,677,Rachaad White,TB,RB,1,13,NO,6.976744186046512,9,28,3.11,0,1,88.9,44.4,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14.8,6,41,14.6,6.83,5.13,75,1,50,1,1,1,17.3,17.9,17.9
2022,678,Jordan Mason,SF,RB,1,18,ARZ,18.6046511627907,8,28,3.5,0,0,87.5,62.5,37.5,0,0,0,0,1,25,1,12.5,2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,2.8,2.8
2022,679,Zamir White,LV,RB,1,12,SEA,11.76470588235294,2,28,14,0,0,100,100,100,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8,2.8
2022,680,Mark Ingram,NO,RB,1,13,TB,11.29032258064516,7,27,3.86,0,0,85.7,85.7,28.6,0,0,0,0,1,100,1,100,2,100,0,0,0,5,17.2,5,22,8.8,4.4,4.4,100,0,0,0,1,0,13.3,9.9,9.9
2022,681,Christian McCaffrey,CAR,RB,1,4,ARZ,3.278688524590164,8,27,3.38,0,0,62.5,50,37.5,25,0,0,0,0,0,0,0,0,0,0,0,0,9,25,9,81,41.1,9,9,100,1,100,0,1,0,18.3,25.8,25.8
2022,682,Dalvin Cook,MIN,RB,1,17,GB,3.4090909090909087,9,27,3,0,0,66.7,55.6,22.2,0,0,0,0,2,100,2,100,2,100,0,0,0,3,8.6,2,17,6.5,8.5,5.67,66.7,0,0,0,0,0,10.6,6.4,6.4
2022,683,Joe Mixon,CIN,RB,1,18,BLT,5.238095238095238,11,27,2.45,1,0,81.8,45.5,18.2,0,0,0,0,1,100,1,100,1,50,0,0,0,5,11.9,5,41,19.1,8.2,8.2,100,0,0,0,1,0,14.6,17.8,17.8
2022,684,Joe Mixon,CIN,RB,1,8,CLV,3.8095238095238098,8,27,3.38,0,0,87.5,62.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22.9,7,32,13.8,4.57,4,87.5,0,0,0,0,0,16,12.9,12.9
2022,685,Justin Jackson,DET,RB,1,9,GB,9.523809523809524,4,27,6.75,0,0,100,100,75,25,0,0,0,0,0,0,0,1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.7,2.7
2022,686,Darrell Henderson,LA,RB,1,4,SF,10,7,27,3.86,0,0,100,71.4,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.3,3,12,4.7,4,4,100,0,0,0,0,0,8,6.9,6.9
2022,687,James Robinson,JAX,RB,1,5,HST,9.090909090909092,10,27,2.7,0,0,70,50,20,0,0,0,0,0,0,1,100,2,66.7,0,0,0,2,4.3,2,12,4.2,6,6,100,0,0,0,0,0,9.6,5.9,5.9
2022,688,Spencer Brown,CAR,RB,1,8,ATL,66.66666666666666,6,27,4.5,0,0,100,66.7,50,0,0,0,0,1,25,2,33.3,2,15.4,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,6.1,2.7,2.7
2022,689,Zonovan Knight,NYJ,RB,1,17,SEA,9.411764705882353,8,27,3.38,0,0,62.5,37.5,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,3,6.5,2,17,7.1,8.5,5.67,66.7,0,0,0,0,0,8.5,6.4,6.4
2022,690,Rachaad White,TB,RB,1,9,LA,6.2015503875969,8,27,3.38,0,0,75,62.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.2,3,7,2.5,2.33,2.33,100,0,0,0,0,0,8.5,6.4,6.4
2022,691,Tyrion Davis-Price,SF,RB,1,18,ARZ,23.52941176470588,8,27,3.38,0,0,87.5,50,12.5,12.5,0,0,0,0,0,1,12.5,4,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2.7,2.7
2022,692,Raheem Mostert,MIA,RB,1,9,CHI,4.972375690607735,9,26,2.89,1,0,66.7,22.2,22.2,11.1,0,0,0,1,100,1,100,2,40,0,0,0,1,3.3,0,0,0,0,0,0,0,0,0,0,0,7.6,8.6,8.6
2022,693,Melvin Gordon,DEN,RB,1,3,SF,13.333333333333334,12,26,2.17,1,0,83.3,58.3,16.7,0,0,0,0,2,100,2,100,2,100,0,0,0,6,18.2,5,29,15.8,5.8,4.83,83.3,0,0,0,0,0,16.6,16.5,16.5
2022,694,Kenyan Drake,BLT,RB,1,5,CIN,3.669724770642202,4,26,6.5,0,0,100,75,50,25,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,1,1,0.6,1,1,100,0,0,0,0,0,3.5,3.7,3.7
2022,695,Aaron Jones,GB,RB,1,13,CHI,4.225352112676056,9,26,2.89,0,0,55.6,55.6,55.6,11.1,0,0,0,0,0,0,0,5,83.3,0,0,0,5,16.1,5,24,13.2,4.8,4.8,100,0,0,0,1,0,16.8,10,10
2022,696,James Conner,ARZ,RB,1,1,KC,5.46448087431694,10,26,2.6,1,0,90,40,30,0,0,0,0,1,100,2,100,3,100,0,0,0,5,13.2,5,29,14.1,5.8,5.8,100,0,0,0,0,0,14.9,16.5,16.5
2022,697,Alvin Kamara,NO,RB,1,10,PIT,3.587443946188341,8,26,3.25,0,0,62.5,50,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,4,14.3,3,19,10.9,6.33,4.75,75,0,0,0,0,0,10,7.5,7.5
2022,698,Alvin Kamara,NO,RB,1,13,TB,5.381165919282512,12,26,2.17,0,0,83.3,41.7,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.9,2,11,4.4,5.5,5.5,100,0,0,0,1,0,9.8,5.7,5.7
2022,699,Jeffery Wilson,MIA,RB,1,14,LAC,2.272727272727273,4,26,6.5,0,0,75,75,50,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.6,2.6
2022,700,Justice Hill,BLT,RB,1,7,CLV,10.204081632653061,5,26,5.2,0,1,100,100,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.6,1.6
2022,701,Travis Homer,SEA,RB,1,14,CAR,47.368421052631575,9,26,2.89,0,0,66.7,33.3,22.2,11.1,11.1,0,0,0,0,2,100,3,75,0,0,0,3,8.3,2,8,3,4,2.67,66.7,0,0,0,0,0,11.4,5.4,5.4
2022,702,David Montgomery,CHI,RB,1,1,SF,8.45771144278607,17,26,1.53,0,0,82.4,35.3,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23.5,3,24,19.8,8,6,75,0,0,0,0,0,14.5,8,8
2022,703,Jonathan Ward,TEN,RB,1,17,DAL,80,4,26,6.5,0,0,75,75,75,50,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6,1,4,1.7,4,4,100,0,0,0,1,0,4.3,4,4
2022,704,Ke'Shawn Vaughn,TB,RB,1,18,ATL,47.05882352941176,8,26,3.25,0,0,87.5,50,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.9,2,8,5.9,4,4,100,0,0,0,0,0,7,5.4,5.4
2022,705,Rhamondre Stevenson,NE,RB,1,11,NYJ,7.142857142857142,15,26,1.73,0,0,73.3,33.3,13.3,0,0,0,0,0,0,0,0,2,66.7,0,0,0,6,22.2,6,56,22.8,9.33,9.33,100,0,0,0,1,0,18.9,14.2,14.2
