,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
Season,Rank,Name,Team,POS,G,WEEK,OPP,RTE %,TGT %,SNAP %,RTE,RTE %,TGT,TGT %,YPRR,TPRR,aDOT,AY,AY Share,YDS,TM YDS %,YPT,YPR,REC,CR %,YAC,YAC/REC,YACO,YACO/REC,TD,XTD,TM TD %,i20 TGT,EZTGT,EZTD,1D,1D/RR,RATE,1READ,1READ %,DESIGN,DESIGN %,CTGT,CTGT %,DEEP,EXP %,DRP,DRP %,CT,CC,CC %,HERO,MTF,MTF/REC,THREAT %,YPTOE,EPA/TGT,WIDE RTE %,SLOT RTE %,INLINE RTE %,BACK RTE %,FP,XFP,FP/G,XFP/G,DIFF,FP/RR,XFP/RR,RecXFP
2025,30,Ryan Flournoy,DAL,WR,1,5,NYJ,7.3643410852713185,14.814814814814813,57.6,19,57.6,8,27.6,6,0.42,9.75,78,35.8,114,48.1,14.25,19,6,75,48,8,39,6.5,0,0.19,0,0,0,0,5,0.263,116.7,5,26.3,1,12.5,8,100,1,33.3,1,12.5,2,0,0,0,2,0.33,44.4,6.28,0.855,63.2,36.8,0,0,18.4,17.1,18.4,17.11,1.29,0.92,0.83,15.8
2025,31,CeeDee Lamb,DAL,WR,1,2,NYG,12.272727272727273,9.734513274336283,92.8,54,94.7,11,21.2,2.07,0.2,10.82,119,32,112,31,10.18,12.44,9,81.8,18,2,2,0.22,0,0.06,0,1,0,0,4,0.074,71.2,10,27,1,9.1,10,90.9,3,25,1,9.1,2,1,50,0,0,0,22.9,1.91,0.545,70.4,29.6,0,0,20.2,20.4,20.2,20.36,-0.16,0.37,0.38,20.4
2025,32,Puka Nacua,LA,WR,1,3,PHI,6.726457399103139,9.202453987730062,89.4,30,85.7,15,44.1,3.73,0.5,8.07,121,44.3,112,57.1,7.47,10.18,11,73.3,41,3.73,23,2.09,0,0.14,0,0,0,0,7,0.233,94.3,14,58.3,0,0,11,73.3,0,9.1,0,0,2,2,100,0,0,0,46.9,0.08,0.425,63.3,33.3,3.3,0,22.8,21.4,22.8,21.39,1.41,0.74,0.69,20.8
2025,33,Keon Coleman,BUF,WR,1,1,BLT,15.658362989323843,18.96551724137931,87.2,44,84.6,11,23.9,2.55,0.25,13.09,144,33.7,112,28.4,10.18,14,8,72.7,16,2,5,0.63,1,0.83,50,2,2,1,6,0.136,135.4,9,34.6,1,9.1,9,81.8,2,28.6,1,9.1,1,1,100,0,0,0,26.8,0.89,0.897,90.9,9.1,0,0,25.2,23.8,25.2,23.78,1.42,0.57,0.54,23.8
2025,34,Dallas Goedert,PHI,TE,1,6,NYG,7.281553398058252,13.750000000000002,89.3,30,78.9,11,33.3,3.67,0.37,9.27,102,35.2,110,38.9,10,12.22,9,81.8,27,3,19,2.11,1,0.24,100,2,0,0,6,0.2,138.6,7,41.2,1,9.1,10,90.9,2,28.6,1,9.1,1,0,0,0,0,0,37.9,2.84,0.555,30,33.3,36.7,0,26,20.6,26,20.64,5.36,0.87,0.69,20.6
2025,35,CeeDee Lamb,DAL,WR,1,1,PHI,7.045454545454545,11.504424778761061,91.1,31,88.6,13,38.2,3.55,0.42,13.15,171,53.6,110,58.5,8.46,15.71,7,53.8,51,7.29,20,2.86,0,0.24,0,0,0,0,6,0.194,82.2,10,45.5,1,7.7,12,92.3,3,28.6,3,23.1,1,0,0,1,0,0,43.3,-0.37,0.195,67.7,32.3,0,0,18,28.7,18,28.67,-10.67,0.58,0.92,28.7
2025,36,Jaylen Waddle,MIA,WR,1,5,CAR,8.24468085106383,9.183673469387756,88.7,31,77.5,9,25,3.55,0.29,14.56,131,46,110,43,12.22,18.33,6,66.7,22,3.67,8,1.33,1,0.8,33.3,2,0,0,6,0.194,145.6,9,34.6,0,0,6,66.7,2,25,0,0,2,2,100,0,0,0,32.1,3.23,1.159,74.2,25.8,0,0,23,18.5,23,18.51,4.49,0.74,0.6,18.5
2025,37,Ja'Marr Chase,CIN,WR,1,5,DET,6.199021207177815,4.972375690607735,91.4,38,84.4,9,22.5,2.89,0.24,18.22,164,48,110,43.8,12.22,18.33,6,66.7,34,5.67,3,0.5,2,0.89,66.7,1,1,1,4,0.105,108.6,7,25,0,0,6,66.7,4,20,0,0,1,1,100,1,0,0,25,2.75,0.513,60.5,39.5,0,0,29,17.9,29,17.9,11.1,0.76,0.47,17.9
2025,38,Drake London,ATL,WR,1,4,WAS,7.1022727272727275,9.25925925925926,84.4,25,89.3,10,38.5,4.4,0.4,12.2,122,46,110,35.1,11,13.75,8,80,19,2.38,5,0.63,1,1.18,50,1,1,1,4,0.16,106.3,10,55.6,0,0,8,80,1,14.3,0,0,2,2,100,0,0,0,40,2.49,0.401,56,44,0,0,25,22.6,25,22.64,2.36,1,0.91,22.6
2025,39,Tyreek Hill,MIA,WR,1,2,NE,31.914893617021278,24.137931034482758,82.7,30,81.1,7,21.9,3.63,0.23,17.14,120,46.2,109,34.6,15.57,18.17,6,85.7,11,1.83,9,1.5,0,0.49,0,0,0,0,4,0.133,118.8,5,26.3,0,0,6,85.7,3,33.3,0,0,0,0,0,0,1,0.17,25,6.28,1.171,66.7,33.3,0,0,16.9,19.3,16.9,19.26,-2.36,0.56,0.64,19.3
