,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Alignment,Alignment,Alignment,Alignment,FP,FP,FP,FP,FP,FP,FP,FP
2025,154,Dallas Goedert,PHI,TE,5,Cover 6,7.766990291262135,7.5,74.4,32,91.4,6,21.4,1.81,0.19,9.17,55,21.5,58,21.4,9.67,11.6,5,83.3,17,3.4,7,1.4,0,0.03,0,0,0,0,2,0.063,106.9,3,18.8,0,0,5,83.3,0,20,0,0,0,0,0,0,0,0,23.1,1.41,0.691,31.3,43.8,25,0,10.8,10.4,2.16,2.07,0.09,0.34,0.32,10.4
2025,155,Mike Gesicki,CIN,TE,4,Cover 4,10.084033613445378,11.904761904761903,36,24,40.7,5,9.1,2.42,0.21,9,45,14.9,58,13.9,11.6,11.6,5,100,13,2.6,0,0,0,0.04,0,0,0,0,5,0.208,115,4,10.8,0,0,5,100,0,0,0,0,1,1,100,0,0,0,21.7,3.98,1.259,8.3,87.5,4.2,0,10.8,9.9,2.7,2.47,0.23,0.45,0.41,9.9
2025,156,Darnell Washington,PIT,TE,3,Cover 2,10.989010989010989,9.30232558139535,32.9,20,25,4,5.6,2.9,0.2,6,24,9.1,58,9.2,14.5,14.5,4,100,34,8.5,16,4,0,0.01,0,0,0,0,2,0.1,118.8,1,2.4,0,0,4,100,0,25,0,0,1,1,100,0,3,0.75,18.2,7.41,1.08,0,40,60,0,9.8,6.9,3.27,2.29,0.98,0.49,0.34,6.9
2025,157,Cole Kmet,CHI,TE,3,Cover 1,13.680781758957655,13.333333333333334,50.9,42,45.2,6,7.4,1.36,0.14,7.83,47,7.3,57,9.7,9.5,14.25,4,66.7,38,9.5,11,2.75,0,0.1,0,1,0,0,4,0.095,97.2,6,10.2,0,0,5,83.3,1,33.3,0,0,1,0,0,0,0,0,14.3,1.51,0.593,23.8,26.2,42.9,7.1,9.7,10.4,3.23,3.46,-0.23,0.23,0.25,10.4
2025,158,Elijah Arroyo,SEA,TE,6,Cover 3,33.08270676691729,28.000000000000004,29.9,44,36.7,7,6.1,1.3,0.16,7.71,54,5.3,57,4.8,8.14,9.5,6,85.7,21,3.5,11,1.83,0,0.08,0,2,0,0,2,0.045,100.6,4,6,0,0,6,85.7,1,20,0,0,2,2,100,0,0,0,17.1,0.22,0.507,11.4,9.1,77.3,2.3,11.7,10,1.95,1.67,0.28,0.27,0.23,10
2025,159,AJ Barner,SEA,TE,6,Cover 4,18.421052631578945,12.5,80.2,63,62.4,8,8.4,0.89,0.13,4.63,37,4.6,56,6,7,8,7,87.5,23,3.29,9,1.29,0,0.1,0,2,0,0,4,0.063,95.8,2,2.9,0,0,8,100,0,0,1,12.5,1,1,100,0,0,0,11,0.53,0.87,4.8,11.1,84.1,0,12.6,13.8,2.1,2.29,-0.19,0.2,0.22,13.8
2025,160,Mike Gesicki,CIN,TE,4,Cover 3,21.428571428571427,14.285714285714285,31.7,51,38.3,6,4.8,1.08,0.12,14.17,85,9.9,55,6.1,9.17,13.75,4,66.7,9,2.25,4,1,0,0.25,0,0,0,0,2,0.039,56.3,3,3.8,0,0,4,66.7,2,25,0,0,0,0,0,0,0,0,13,-0.72,-0.927,19.6,76.5,3.9,0,9.5,12.1,2.38,3.02,-0.64,0.19,0.24,12.1
2025,161,Luke Musgrave,GB,TE,7,Cover 3,29.743589743589745,25.806451612903224,41,58,34.9,8,5.5,0.95,0.14,11,88,8.7,55,4.8,6.88,9.17,6,75,17,2.83,5,0.83,0,0.1,0,0,0,0,1,0.017,93.2,6,7.1,0,0,6,75,2,16.7,0,0,0,0,0,0,0,0,15.7,-1.11,0.088,12.1,24.1,63.8,0,11.5,12.9,1.64,1.85,-0.21,0.2,0.22,12.9
2025,162,Austin Hooper,NE,TE,3,Cover 2,20,12,43.4,37,42,3,4.4,1.46,0.08,9.67,29,5.9,54,10,18,18,3,100,25,8.33,10,3.33,0,0.02,0,0,0,0,3,0.081,118.8,3,8.8,0,0,3,100,0,33.3,0,0,0,0,0,0,0,0,9.7,10.15,1.185,5.4,13.5,78.4,2.7,8.4,6.9,2.8,2.29,0.51,0.23,0.19,6.9
2025,163,Jonnu Smith,PIT,TE,8,Cover 2,12.82051282051282,21.153846153846153,50.6,35,41.2,11,14.3,1.54,0.31,6.18,68,24,54,7.9,4.91,6.75,8,72.7,31,3.88,13,1.63,0,0.02,0,0,0,0,2,0.057,83.1,6,13,1,9.1,9,81.8,1,0,1,9.1,2,1,50,0,1,0.13,31.4,-2.23,-0.092,8.6,51.4,37.1,2.9,13.4,15.4,1.68,1.92,-0.24,0.38,0.44,15.4
2025,164,Isaiah Likely,BLT,TE,4,Cover 1,20.091324200913242,13.88888888888889,40,44,50.6,5,6.6,1.23,0.11,7,35,4.8,54,8.2,10.8,18,3,60,41,13.67,4,1.33,0,0.05,0,2,0,0,0,0,97.1,3,5.9,1,20,4,80,0,50,1,20,0,0,0,0,1,0.33,12.5,3.58,-0.975,13.6,79.5,6.8,0,8.4,7.7,2.1,1.92,0.18,0.19,0.17,7.7
2025,165,Jake Ferguson,DAL,TE,7,Cover 1,17.263157894736842,16,84.3,82,75.9,16,16,0.65,0.2,2.38,38,4.1,53,5.5,3.31,4.42,12,75,29,2.42,11,0.92,1,1.11,20,3,0,0,3,0.037,99.2,12,15.4,2,12.5,15,93.8,0,0,1,6.3,3,1,33.3,0,1,0.08,19.5,-2.81,-0.289,6.1,51.2,42.7,0,23.3,28.9,3.33,4.12,-0.79,0.28,0.35,28.9
2025,166,Josh Oliver,MIN,TE,4,Cover 3,25.24271844660194,22.22222222222222,30.6,26,18.8,4,3.3,2,0.15,6.75,27,3.2,52,5.8,13,17.33,3,75,29,9.67,6,2,2,1.92,100,2,0,0,3,0.115,156.3,2,2.4,0,0,3,75,0,100,0,0,1,1,100,0,0,0,10.5,5.56,1.41,3.8,23.1,73.1,0,20.2,17.1,5.05,4.27,0.78,0.78,0.66,17.1
2025,167,Brenton Strange,JAX,TE,6,Cover 4,16.140350877192983,13.559322033898304,53.9,46,63,8,11.9,1.13,0.17,3.88,31,5.5,52,10.2,6.5,10.4,5,62.5,32,6.4,6,1.2,0,0.06,0,3,0,0,2,0.043,81.3,2,4.3,0,0,7,87.5,0,25,1,12.5,0,0,0,0,0,0,17,-0.03,-0.015,19.6,30.4,50,0,10.2,12.4,1.7,2.06,-0.36,0.22,0.27,12.4
2025,168,Brenton Strange,JAX,TE,4,Cover 6,8.070175438596491,11.864406779661017,54.2,23,71.9,7,30.4,2.26,0.3,9.57,67,24.9,52,29.5,7.43,10.4,5,71.4,20,4,3,0.6,1,0.84,50,0,1,1,3,0.13,132.1,6,35.3,1,14.3,6,85.7,2,20,1,14.3,1,1,100,0,0,0,35,-0.44,0.147,13,47.8,39.1,0,16.2,15.8,4.05,3.95,0.1,0.7,0.69,15.8
2025,169,Dawson Knox,BUF,TE,4,Cover 6,5.673758865248227,10.416666666666668,45,16,40,5,15.6,3.19,0.31,6.4,32,10.8,51,15.2,10.2,12.75,4,80,32,8,3,0.75,0,0.02,0,0,0,0,2,0.125,109.2,3,16.7,1,20,5,100,0,25,1,20,0,0,0,0,0,0,38.5,2.57,0.426,12.5,43.8,43.8,0,9.1,9.9,2.27,2.48,-0.21,0.57,0.62,9.9
2025,170,Daniel Bellinger,NYG,TE,5,Cover 1,26.53061224489796,26.923076923076923,42.7,52,35.6,7,6,0.98,0.13,8.57,60,6.1,51,5.6,7.29,12.75,4,57.1,32,8,7,1.75,0,0.34,0,2,1,0,4,0.077,80.1,4,5,0,0,6,85.7,0,0,1,14.3,3,1,33.3,0,0,0,14.3,-0.68,0.418,15.4,38.5,36.5,9.6,9.1,10.4,1.82,2.08,-0.26,0.17,0.2,10.4
2025,171,Julian Hill,MIA,TE,5,Cover 3,41.30434782608695,40,38.1,38,24.4,8,5.6,1.34,0.21,4.38,35,3.1,51,5.1,6.38,8.5,6,75,51,8.5,20,3.33,0,0.02,0,1,1,0,2,0.053,51.6,6,6.1,2,25,6,75,1,0,0,0,1,1,100,0,1,0.17,11.8,-0.49,-0.355,5.3,10.5,81.6,2.6,11.1,8.9,2.22,1.79,0.43,0.29,0.24,8.9
2025,172,George Kittle,SF,TE,3,Cover 6,10.256410256410255,6.0606060606060606,42,28,77.8,4,11.8,1.79,0.14,12.25,49,18.3,50,24.8,12.5,16.67,3,75,11,3.67,6,2,0,0.03,0,0,0,0,3,0.107,116.7,3,18.8,0,0,4,100,0,66.7,1,25,1,0,0,0,0,0,15.4,3.82,0.762,7.1,25,64.3,3.6,8,9.5,2.67,3.17,-0.5,0.29,0.34,9.5
2025,173,Cole Kmet,CHI,TE,3,Cover 4,15.960912052117262,11.11111111111111,74.1,49,62.8,5,6.8,1.02,0.1,9.6,48,6.4,50,8.8,10,12.5,4,80,15,3.75,7,1.75,0,0.01,0,1,1,0,2,0.041,108.3,2,5,0,0,4,80,0,0,0,0,0,0,0,0,0,0,10.2,1.27,0.397,24.5,26.5,46.9,2,9,8.5,3,2.83,0.17,0.18,0.17,8.5
2025,174,Greg Dulcich,MIA,TE,3,Cover 4,16.535433070866144,9.67741935483871,28,21,53.8,3,8.6,2.38,0.14,12.33,37,12.9,50,16.5,16.67,16.67,3,100,13,4.33,6,2,0,0,0,0,0,0,2,0.095,118.8,2,8.7,0,0,3,100,0,33.3,0,0,1,1,100,0,1,0.33,16.7,7.97,1.408,14.3,42.9,42.9,0,8,6,2.67,2.01,0.66,0.38,0.29,6
2025,175,Jake Ferguson,DAL,TE,3,Cover 2 Man,4.421052631578947,5,91.7,21,87.5,5,25,2.38,0.24,9.6,48,32.9,50,30.7,10,12.5,4,80,7,1.75,2,0.5,0,0.01,0,0,0,0,3,0.143,108.3,3,23.1,0,0,4,80,0,0,0,0,1,1,100,0,0,0,29.4,1.87,0.46,9.5,71.4,19,0,9,6.4,3,2.13,0.87,0.43,0.3,6.4
2025,176,Mo Alie-Cox,IND,TE,4,Cover 2,11.711711711711711,21.052631578947366,28.6,13,18.6,4,6.1,3.77,0.31,2.75,11,3.2,49,10,12.25,12.25,4,100,38,9.5,16,4,0,0.07,0,1,0,0,2,0.154,117.7,2,4.8,0,0,4,100,0,25,0,0,0,0,0,0,0,0,22.2,6.2,0.723,0,0,100,0,8.9,7.1,2.23,1.78,0.45,0.68,0.55,7.1
2025,177,Greg Dulcich,MIA,TE,3,Cover 1,9.448818897637794,9.67741935483871,23.6,12,36.4,3,10.3,4.08,0.25,1.67,5,4,49,28.7,16.33,16.33,3,100,44,14.67,2,0.67,0,0.01,0,0,0,0,2,0.167,118.8,3,16.7,1,33.3,3,100,0,66.7,0,0,1,1,100,0,0,0,25,10.52,1.764,16.7,58.3,25,0,7.9,4.4,2.63,1.47,1.16,0.66,0.37,4.4
2025,178,Luke Musgrave,GB,TE,4,Cover 6,17.94871794871795,19.35483870967742,56.9,35,53.8,6,10.7,1.4,0.17,4,24,4,49,13.7,8.17,9.8,5,83.3,26,5.2,5,1,0,0.04,0,0,0,0,2,0.057,100.7,5,13.2,1,16.7,6,100,0,20,0,0,1,0,0,0,0,0,19.4,1.01,0.315,8.6,48.6,42.9,0,9.9,10.3,2.48,2.57,-0.09,0.28,0.29,10.3
2025,179,Gunnar Helm,TEN,TE,5,Cover 4,15.65217391304348,9.25925925925926,45.2,36,41.9,5,6.8,1.36,0.14,6.4,32,7.9,49,11.4,9.8,9.8,5,100,17,3.4,5,1,0,0.04,0,0,0,0,3,0.083,107.5,1,2.4,1,20,5,100,0,0,0,0,2,2,100,0,1,0.2,14.3,2.46,0.608,5.6,38.9,55.6,0,9.9,7.7,1.98,1.55,0.43,0.28,0.21,7.7
2025,180,Jonnu Smith,PIT,TE,9,Cover 3,26.373626373626376,23.076923076923077,55.8,72,46.2,12,8.3,0.67,0.17,3.25,39,6.5,48,5.6,4,6,8,66.7,43,5.38,12,1.5,0,0.04,0,1,0,0,1,0.014,74.3,9,9.4,2,16.7,10,83.3,0,0,2,16.7,0,0,0,0,2,0.25,15.8,-2.66,-0.105,20.8,31.9,47.2,0,12.8,17.6,1.42,1.96,-0.54,0.18,0.24,17.6
2025,181,Will Dissly,LAC,TE,6,Cover 1,20.238095238095237,46.666666666666664,12.5,17,21.3,7,10,2.82,0.41,5.29,37,6.8,48,10.5,6.86,12,4,57.1,35,8.75,10,2.5,0,0.02,0,0,0,0,3,0.176,78.3,5,10.4,1,14.3,7,100,0,0,1,14.3,3,1,33.3,0,0,0,38.9,-0.42,0.146,11.8,17.6,70.6,0,8.8,10.7,1.47,1.79,-0.32,0.52,0.63,10.7
2025,182,Tanner Hudson,CIN,TE,5,Cover 2,21.69811320754717,25,15.2,23,17,6,4.8,2.09,0.26,3.67,22,3.5,48,6.3,8,8,6,100,26,4.33,7,1.17,0,0.01,0,0,0,0,2,0.087,100,5,7.4,0,0,6,100,0,0,0,0,0,0,0,0,0,0,28.6,1.81,0.281,21.7,43.5,30.4,4.3,10.8,10.2,2.16,2.03,0.13,0.47,0.44,10.2
2025,183,Tommy Tremble,CAR,TE,4,Cover 2,15.891472868217054,19.444444444444446,56.8,41,50.6,7,9.6,1.15,0.17,2.86,20,4.7,47,8.7,6.71,6.71,7,100,27,3.86,14,2,0,0.01,0,0,0,0,1,0.024,94.6,6,16.7,1,14.3,7,100,0,0,0,0,0,0,0,0,0,0,20.6,0.27,0.222,22,34.1,41.5,2.4,11.7,12,2.92,3,-0.08,0.29,0.29,12
2025,184,Jeremy Ruckert,NYJ,TE,5,Cover 2,18.497109826589593,21.428571428571427,36.1,32,26.9,6,6.7,1.47,0.19,3.33,20,4,47,8.7,7.83,9.4,5,83.3,20,4,8,1.6,0,0.03,0,0,0,0,2,0.063,91.7,3,6.1,0,0,6,100,0,0,1,16.7,0,0,0,0,0,0,18.2,1.67,0.047,15.6,18.8,62.5,3.1,9.7,10.3,1.94,2.05,-0.11,0.3,0.32,10.3
2025,185,Jackson Hawes,BUF,TE,6,Cover 3,46.590909090909086,42.10526315789473,29.7,41,18.7,8,4.5,1.15,0.2,2.63,21,1.9,47,3,5.88,6.71,7,87.5,36,5.14,10,1.43,0,0.43,0,1,0,0,5,0.122,91.1,2,1.9,0,0,7,87.5,0,0,0,0,0,0,0,0,0,0,16.3,-0.13,0.403,7.3,19.5,73.2,0,11.7,14.3,1.95,2.38,-0.43,0.29,0.35,14.3
2025,186,Brevyn Spann-Ford,DAL,TE,5,Cover 3,30,46.15384615384615,17.9,21,13,6,3.9,2.19,0.29,6.67,40,2.9,46,3.7,7.67,9.2,5,83.3,22,4.4,4,0.8,0,0.38,0,1,0,0,1,0.048,59,4,4.2,0,0,5,83.3,0,25,0,0,0,0,0,0,0,0,23.1,0.14,-0.431,4.8,33.3,61.9,0,9.6,11,1.92,2.19,-0.27,0.46,0.52,11
2025,187,Colston Loveland,CHI,TE,5,Cover 4,13.202247191011235,10.126582278481013,61.7,47,63.5,8,11.4,0.98,0.17,6,48,6.3,46,8,5.75,6.57,7,87.5,22,3.14,3,0.43,0,0.1,0,1,0,0,1,0.021,95.3,5,12.2,0,0,8,100,0,0,0,0,2,1,50,0,1,0.14,20,-1.29,0.074,27.7,34,38.3,0,11.6,13.3,2.32,2.67,-0.35,0.25,0.28,13.3
2025,188,Tanner Hudson,CIN,TE,4,Cover 1,18.867924528301888,20.833333333333336,17.5,20,23.3,5,6.3,2.25,0.25,11.8,59,7.4,45,9,9,11.25,4,80,12,3,8,2,1,0.23,10,2,2,1,2,0.1,143.8,2,3.2,0,0,4,80,2,33.3,0,0,1,1,100,1,0,0,26.3,0.06,0.676,15,40,45,0,14.5,9,3.63,2.25,1.38,0.72,0.45,9
2025,189,John Bates,WAS,TE,5,Cover 3,32.52032520325203,40,35.4,40,24.8,6,4.8,1.13,0.15,5,30,3.7,45,4.9,7.5,11.25,4,66.7,28,7,4,1,0,0.01,0,0,0,0,2,0.05,88.9,4,5.3,0,0,5,83.3,0,0,0,0,1,0,0,0,0,0,12.5,0.61,0.416,0,10,90,0,8.5,8.3,1.7,1.67,0.03,0.21,0.21,8.3
2025,190,Tanner Hudson,CIN,TE,5,Cover 4,11.320754716981133,20.833333333333336,17.3,12,22.2,5,10,3.67,0.42,4,20,6.1,44,10.8,8.8,8.8,5,100,24,4.8,13,2.6,0,0.03,0,0,0,0,1,0.083,103.3,4,11.4,0,0,5,100,0,0,0,0,0,0,0,0,1,0.2,45.5,2.6,0.558,8.3,66.7,25,0,9.4,8.5,1.88,1.71,0.17,0.78,0.71,8.5
2025,191,T.J. Hockenson,MIN,TE,5,Cover 1,21.447721179624665,10.606060606060606,78.8,80,76.9,7,7.9,0.55,0.09,5.14,36,3.8,44,8.3,6.29,7.33,6,85.7,31,5.17,19,3.17,0,0.88,0,1,1,0,3,0.037,92.9,5,7.7,2,28.6,7,100,1,0,0,0,0,0,0,0,1,0.17,10.3,-0.67,0.415,23.8,26.3,50,0,10.4,17.4,2.08,3.49,-1.41,0.13,0.22,17.4
2025,192,Cole Kmet,CHI,TE,3,Cover 2,13.680781758957655,11.11111111111111,64,42,51.9,5,7,1.05,0.12,2.8,14,3.7,44,11.8,8.8,8.8,5,100,30,6,13,2.6,0,0.04,0,0,0,0,2,0.048,103.3,3,8.8,0,0,5,100,0,0,0,0,0,0,0,0,1,0.2,13.5,2.56,0.465,23.8,16.7,59.5,0,9.4,9.6,3.13,3.21,-0.08,0.22,0.23,9.6
2025,193,Jake Tonges,SF,TE,5,Cover 4,23.74429223744292,20,43.3,52,43,9,8.3,0.85,0.17,2.67,24,3.1,44,6,4.89,7.33,6,66.7,41,6.83,7,1.17,0,0.03,0,1,0,0,1,0.019,78,8,11,3,33.3,6,66.7,0,0,0,0,0,0,0,0,0,0,18.4,-1.77,-0.08,5.8,32.7,61.5,0,10.4,9.9,2.08,1.97,0.11,0.2,0.19,9.9
2025,194,Michael Mayer,LV,TE,7,Cover 4,17.703349282296653,22.448979591836736,43.7,37,45.7,11,16.7,1.19,0.3,2.55,28,6.6,44,13.5,4,5.5,8,72.7,39,4.88,16,2,0,0.06,0,2,0,0,3,0.081,41.5,9,20,3,27.3,9,81.8,0,0,0,0,1,0,0,0,0,0,31.4,-2.73,-0.493,10.8,29.7,59.5,0,12.4,13.6,1.77,1.94,-0.17,0.34,0.37,13.6
2025,195,Jackson Hawes,BUF,TE,2,Cover 1,18.181818181818183,15.789473684210526,14.9,16,10.4,3,2.3,2.75,0.19,6.67,20,1.9,44,4.6,14.67,14.67,3,100,24,8,16,5.33,0,0.01,0,0,0,0,2,0.125,118.8,1,1,0,0,3,100,0,0,0,0,0,0,0,0,1,0.33,17.6,7.73,0.649,0,6.3,93.8,0,7.4,5.9,3.7,2.93,0.77,0.46,0.37,5.9
2025,196,Jackson Hawes,BUF,TE,3,Cover 6,6.8181818181818175,15.789473684210526,20,6,15,3,9.4,7.33,0.5,9.67,29,9.8,44,13.1,14.67,22,2,66.7,18,9,2,1,1,0.28,50,0,0,0,2,0.333,149.3,0,0,0,0,3,100,1,50,1,33.3,0,0,0,0,0,0,42.9,7.01,1.484,0,33.3,66.7,0,12.4,7.9,4.13,2.63,1.5,2.07,1.31,7.9
2025,197,Travis Kelce,KC,TE,7,Cover 0,4.305283757338552,7.6923076923076925,96.2,22,84.6,8,32,1.95,0.36,4.38,35,29.7,43,41.7,5.38,6.14,7,87.5,12,1.71,7,1,1,1.3,14.3,2,0,0,4,0.182,89.1,8,40,0,0,8,100,0,0,1,12.5,0,0,0,0,0,0,33.3,-1.03,-0.244,9.1,68.2,22.7,0,17.3,21,2.47,3,-0.53,0.79,0.95,21
2025,198,David Njoku,CLV,TE,3,Cover 1,25.968992248062015,13.333333333333334,51,67,54.5,6,5.5,0.64,0.09,6.67,40,4.9,43,7.1,7.17,8.6,5,83.3,23,4.6,14,2.8,0,0.05,0,1,0,0,3,0.045,56.9,5,6.3,0,0,5,83.3,1,0,0,0,1,1,100,0,0,0,9.8,-0.04,-0.928,26.9,37.3,35.8,0,9.3,7.8,3.1,2.61,0.49,0.14,0.12,7.8
2025,199,Pat Freiermuth,PIT,TE,8,Cover 3,19.865319865319865,16.9811320754717,44.9,59,37.8,9,6.3,0.73,0.15,3.67,33,5.5,43,5.1,4.78,7.17,6,66.7,33,5.5,19,3.17,0,0.01,0,0,0,0,2,0.034,77.5,4,4.2,1,11.1,7,77.8,0,0,1,11.1,0,0,0,0,1,0.17,14.3,-1.55,0.203,22,52.5,25.4,0,10.3,11.6,1.29,1.45,-0.16,0.17,0.2,11.6
2025,200,Tucker Kraft,GB,TE,3,Cover 4,12.105263157894736,7.317073170731707,40.7,23,60.5,3,8.8,1.87,0.13,5,15,5.6,43,16.7,14.33,14.33,3,100,28,9.33,8,2.67,0,0.02,0,0,0,0,2,0.087,118.8,3,15,2,66.7,3,100,1,33.3,0,0,0,0,0,0,0,0,11.5,6.28,0.653,26.1,34.8,39.1,0,7.3,6.9,2.43,2.29,0.14,0.32,0.3,6.9
2025,201,Cade Stover,HST,TE,4,Cover 3,34.32835820895522,31.25,15.5,23,28.7,5,7,1.87,0.22,2.6,13,2.3,43,8,8.6,8.6,5,100,30,6,10,2,0,0.17,0,1,0,0,2,0.087,102.5,5,11.6,0,0,5,100,0,0,0,0,1,1,100,0,0,0,20.8,2.48,0.554,13,0,87,0,9.3,8.7,2.33,2.16,0.17,0.4,0.38,8.7
2025,202,Noah Gray,KC,TE,4,Cover 2,9.345794392523365,12.121212121212121,49.1,20,40,4,9.3,2.1,0.2,2,8,3.9,42,10.6,10.5,10.5,4,100,34,8.5,8,2,0,0.01,0,0,0,0,2,0.1,110.4,3,11.5,1,25,4,100,0,25,0,0,0,0,0,0,1,0.25,17.4,4.08,0.477,5,25,70,0,8.2,7.1,2.05,1.77,0.28,0.41,0.35,7.1
2025,203,Luke Schoonmaker,DAL,TE,4,Cover 6,13.533834586466165,17.391304347826086,29.3,18,22,4,5.2,2.33,0.22,3.5,14,2.5,42,8.2,10.5,14,3,75,31,10.33,8,2.67,0,0.02,0,0,0,0,2,0.111,108.3,2,4.3,0,0,4,100,0,33.3,1,25,0,0,0,0,0,0,18.2,4.19,0.582,16.7,27.8,55.6,0,7.2,6.9,1.8,1.72,0.08,0.4,0.38,6.9
2025,204,Darnell Washington,PIT,TE,4,Cover 1,11.538461538461538,13.953488372093023,30.4,21,21.6,6,6.6,2,0.29,3.83,23,2.5,42,7,7,14,3,50,32,10.67,1,0.33,0,0.11,0,1,0,0,2,0.095,72.9,4,5.8,1,16.7,5,83.3,0,50,2,33.3,0,0,0,0,1,0.33,20.7,0.52,0.198,23.8,9.5,66.7,0,7.2,9.3,1.8,2.32,-0.52,0.34,0.44,9.3
2025,205,Tyler Warren,IND,TE,6,Cover 6,14.374999999999998,7.547169811320755,93.7,69,87.3,8,11.4,0.61,0.12,5.13,41,6.6,42,8.9,5.25,7,6,75,17,2.83,7,1.17,0,0.03,0,0,0,0,2,0.029,86.5,7,13.2,1,12.5,7,87.5,0,0,0,0,2,1,50,0,0,0,12.7,-1.87,0.089,10.1,42,46.4,1.4,10.2,11.6,1.7,1.93,-0.23,0.15,0.17,11.6
2025,206,Darren Waller,MIA,TE,5,Cover 2,14.864864864864865,17.647058823529413,22.4,22,42.3,6,13.3,1.86,0.27,8.83,53,20.5,41,11.2,6.83,10.25,4,66.7,17,4.25,2,0.5,0,0,0,0,0,0,2,0.091,86.1,4,14.3,1,16.7,4,66.7,1,25,0,0,1,1,100,0,0,0,31.6,-1.69,0.281,27.3,50,22.7,0,8.1,6.4,1.62,1.28,0.34,0.37,0.29,6.4
2025,207,Hunter Henry,NE,TE,4,Cover 6,7.900677200902935,4.761904761904762,86.4,35,79.5,4,12.1,1.17,0.11,10,40,11.4,41,16.8,10.25,13.67,3,75,7,2.33,2,0.67,0,0.07,0,0,0,0,3,0.086,107.3,1,5,0,0,4,100,1,33.3,1,25,2,1,50,0,0,0,15.4,2.21,0.464,22.9,45.7,31.4,0,7.1,7.2,1.77,1.79,-0.02,0.2,0.2,7.2
2025,208,Adam Trautman,DEN,TE,4,Cover 4,21.084337349397593,17.391304347826086,46.6,35,30.2,4,3.8,1.17,0.11,8.25,33,4.1,41,6.4,10.25,10.25,4,100,8,2,1,0.25,0,0.04,0,0,0,0,3,0.086,109.4,3,4.5,0,0,4,100,0,0,0,0,2,2,100,0,0,0,8.5,2.56,0.703,11.4,37.1,51.4,0,8.1,7,2.02,1.74,0.28,0.23,0.2,7
2025,209,Noah Gray,KC,TE,6,Cover 3,33.177570093457945,21.21212121212121,49.7,71,39,7,4.7,0.58,0.1,6.86,48,4,41,3.3,5.86,10.25,4,57.1,16,4,3,0.75,0,0.02,0,0,0,0,2,0.028,74.1,6,6.5,0,0,6,85.7,0,0,2,28.6,1,1,100,0,0,0,10.3,-1.57,-0.056,9.9,28.2,60.6,1.4,8.1,10.8,1.35,1.81,-0.46,0.11,0.15,10.8
2025,210,Luke Farrell,SF,TE,5,Cover 3,34.710743801652896,41.66666666666667,29.1,42,21.1,5,2.8,0.98,0.12,4.6,23,1.7,41,2.5,8.2,8.2,5,100,18,3.6,7,1.4,0,0.04,0,1,0,0,4,0.095,100.8,4,3.3,0,0,5,100,0,0,0,0,3,3,100,0,0,0,11.4,1.49,1.164,7.1,16.7,76.2,0,9.1,6.8,1.82,1.36,0.46,0.22,0.16,6.8
2025,211,Ja'Tavion Sanders,CAR,TE,7,Cover 3,31.27962085308057,26.47058823529412,39.9,66,44,9,7,0.62,0.14,5.78,52,6.3,41,4.9,4.56,6.83,6,66.7,24,4,15,2.5,0,0.07,0,1,0,0,1,0.015,76.6,7,9.7,1,11.1,9,100,0,0,1,11.1,2,0,0,0,3,0.5,15.8,-2.64,-0.156,15.2,56.1,28.8,0,10.1,15.5,1.44,2.21,-0.77,0.15,0.23,15.5
2025,212,Gunnar Helm,TEN,TE,6,Cover 2,14.347826086956522,12.962962962962962,44.1,33,33.7,7,8.1,1.24,0.21,2.86,20,3.5,41,8.1,5.86,6.83,6,85.7,22,3.67,7,1.17,0,0.02,0,0,0,0,1,0.03,91.1,6,12,2,28.6,7,100,0,0,1,14.3,1,1,100,0,0,0,20.6,-0.57,0.02,3,30.3,66.7,0,10.1,11.5,1.68,1.91,-0.23,0.31,0.35,11.5
2025,213,Grant Calcaterra,PHI,TE,3,Cover 1,17.142857142857142,38.46153846153847,26,18,20.5,5,6.6,2.22,0.28,4.8,24,3.2,40,7.8,8,10,4,80,28,7,7,1.75,0,0.01,0,1,1,0,2,0.111,100,3,5.1,0,0,4,80,0,0,0,0,1,1,100,0,0,0,25,1.25,-0.185,16.7,22.2,61.1,0,8,5.7,2.67,1.9,0.77,0.44,0.32,5.7
2025,214,Cade Otton,TB,TE,4,Cover 6,6.904231625835189,7.5,85.4,31,72.1,6,16.2,1.29,0.19,4,24,6.2,40,9.4,6.67,6.67,6,100,16,2.67,7,1.17,0,0.02,0,0,0,0,1,0.032,94.4,2,9.5,0,0,6,100,0,0,0,0,2,2,100,0,0,0,18.2,0.15,-0.078,25.8,51.6,22.6,0,10,9,2.5,2.25,0.25,0.32,0.29,9
