,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Splits,Splits,Overall,Overall,Overall,Overall,Man,Man,Man,Man,Zone,Zone,Zone,Zone,Single-High,Single-High,Single-High,Single-High,Two-High,Two-High,Two-High,Two-High
2026,144,Durham Smythe,BLT,TE,1,2,NO,100,100,11,0.09,0,0,1,0,0,0,10,0.1,0,0,6,0,0,0,5,0.2,0,0
2026,145,Charlie Woerner,ATL,TE,1,2,CAR,100,100,11,0.09,0,0,0,0,0,0,11,0.09,0,0,9,0.11,0,0,2,0,0,0
2026,146,Luke Farrell,SF,TE,1,2,MIA,100,0,11,0,0,0,3,0,0,0,8,0,0,0,6,0,0,0,5,0,0,0
2026,147,Darnell Washington,PIT,TE,1,2,NE,100,100,11,0.18,0.64,0.15,6,0.17,1.17,0.28,5,0.2,0,0,8,0.25,0.88,0.21,3,0,0,0
2026,148,Elijah Arroyo,SEA,TE,1,2,ARZ,100,100,11,0.09,1.55,0.25,2,0,0,0,7,0.14,2.43,0.39,4,0,0,0,7,0.14,2.43,0.39
2026,149,Chris Bell,MIA,WR,1,2,SF,100,100,11,0.09,0,0,0,0,0,0,11,0.09,0,0,8,0.13,0,0,3,0,0,0
2026,150,Dallas Goedert,PHI,TE,1,2,TEN,100,100,10,0.2,0.4,0.14,1,0,0,0,7,0.29,0.57,0.2,1,0,0,0,9,0.22,0.44,0.16
2026,151,Noah Fant,NO,TE,1,2,BLT,100,0,10,0,0,0,2,0,0,0,8,0,0,0,3,0,0,0,7,0,0,0
2026,152,Colby Parkinson,LA,TE,1,2,NYG,100,100,10,0.2,1.5,0.35,2,0,0,0,6,0.33,2.5,0.58,5,0,0,0,5,0.4,3,0.7
2026,153,Treylon Burks,WAS,WR,1,2,DAL,100,100,10,0.1,0,0,1,0,0,0,9,0.11,0,0,6,0.17,0,0,4,0,0,0
2026,154,Jeremy Ruckert,NYJ,TE,1,2,GB,100,100,10,0.2,0.5,0.25,1,0,0,0,9,0.22,0.56,0.28,3,0,0,0,7,0.29,0.71,0.36
2026,155,Charlie Kolar,LAC,TE,1,2,LV,100,100,10,0.3,2.1,0.51,1,1,8,1.8,9,0.22,1.44,0.37,4,0.5,3.25,0.82,6,0.17,1.33,0.3
2026,156,Matthew Hibner,BLT,TE,1,2,NO,100,0,10,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,6,0,0,0
2026,157,Lewis Bond,HST,WR,1,2,CIN,100,0,10,0,0,0,1,0,0,0,8,0,0,0,6,0,0,0,4,0,0,0
2026,158,DJ Moore,BUF,WR,1,2,DET,100,0,9,0,0,0,2,0,0,0,7,0,0,0,7,0,0,0,2,0,0,0
2026,159,Tutu Atwell,LA,WR,1,2,NYG,100,100,9,0.22,2.11,0.32,1,0,0,0,8,0.25,2.38,0.36,7,0.14,0,0,2,0.5,9.5,1.45
2026,160,E.J. Jenkins,PHI,TE,1,2,TEN,100,0,9,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,7,0,0,0
2026,161,Kyle Williams,NE,WR,1,2,PIT,100,100,9,0.22,1.11,0.22,3,0.33,3.33,0.67,6,0.17,0,0,4,0.5,2.5,0.5,5,0,0,0
2026,162,Blake Whiteheart,CLV,TE,1,2,TB,100,100,8,0.25,2.13,1.09,3,0.33,5.67,2.9,5,0.2,0,0,6,0,0,0,2,1,8.5,4.35
2026,163,Troy Franklin,DEN,WR,1,2,JAX,100,100,8,0.25,3.38,0.46,3,0.33,9,1.23,4,0,0,0,5,0.4,5.4,0.74,3,0,0,0
2026,164,Will Kacmarek,MIA,TE,1,2,SF,100,100,8,0.13,0.5,0.17,0,0,0,0,8,0.13,0.5,0.17,5,0.2,0.8,0.28,3,0,0,0
2026,165,Demarcus Robinson,SF,WR,1,2,MIA,100,100,7,0.43,4.86,0.91,1,0,0,0,6,0.5,5.67,1.07,4,0.5,6.25,1.13,3,0.33,3,0.63
2026,166,David Njoku,LAC,TE,1,2,LV,100,100,7,0.43,1.29,0.27,1,0,0,0,6,0.5,1.5,0.32,2,1,4.5,0.95,5,0.2,0,0
2026,167,Ian Thomas,LV,TE,1,2,LAC,100,100,7,0.14,1.57,0.3,0,0,0,0,6,0.17,1.83,0.35,4,0.25,2.75,0.53,3,0,0,0
2026,168,Foster Moreau,HST,TE,1,2,CIN,100,100,7,0.29,4.86,0.77,1,0,0,0,5,0.4,6.8,1.08,3,0,0,0,4,0.5,8.5,1.35
2026,169,Luke Schoonmaker,DAL,TE,1,2,WAS,100,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0
2026,170,Jacob Cowing,SF,WR,1,2,MIA,100,0,7,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,5,0,0,0
2026,171,Dohnte Meyers,CIN,WR,1,2,HST,100,100,7,0.14,0,0,1,0,0,0,6,0.17,0,0,4,0.25,0,0,3,0,0,0
2026,172,Nate Boerkircher,JAX,TE,1,2,DEN,100,0,7,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0
2026,173,Brenen Thompson,LAC,WR,1,2,LV,100,100,7,0.43,1.86,0.33,1,1,0,0,6,0.33,2.17,0.38,3,0.33,4.33,0.77,4,0.5,0,0
2026,174,Sam Roush,CHI,TE,1,2,MIN,100,100,7,0.43,1.29,0.27,0,0,0,0,6,0.5,1.5,0.32,2,0.5,0,0,5,0.4,1.8,0.38
2026,175,KhaDarel Hodge,SF,WR,1,2,MIA,100,100,6,0.17,3,0.47,2,0,0,0,4,0.25,4.5,0.7,2,0,0,0,4,0.25,4.5,0.7
2026,176,Marquise Brown,PHI,WR,1,2,TEN,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0
2026,177,Cody White,LV,WR,1,2,LAC,100,100,6,0.33,4,2.73,1,1,11,8.1,4,0,0,0,3,0.67,8,5.47,3,0,0,0
2026,178,Adam Trautman,DEN,TE,1,2,JAX,100,0,6,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,2,0,0,0
2026,179,Alec Pierce,IND,WR,1,2,KC,100,100,6,0.17,1.83,0.35,3,0,0,0,3,0.33,3.67,0.7,3,0.33,3.67,0.7,3,0,0,0
2026,180,Nate Adkins,DEN,TE,1,2,JAX,100,100,6,0.5,5.33,2.03,0,0,0,0,6,0.5,5.33,2.03,4,0.5,3.5,2.35,2,0.5,9,1.4
2026,181,Davis Allen,LA,TE,1,2,NYG,100,100,6,0.17,1.17,0.28,1,0,0,0,4,0.25,1.75,0.42,3,0.33,2.33,0.57,3,0,0,0
2026,182,Theo Johnson,NYG,TE,1,2,LA,100,100,6,0.67,0,0,3,0.67,0,0,3,0.67,0,0,5,0.6,0,0,1,1,0,0
2026,183,Jackson Hawes,BUF,TE,1,2,DET,100,0,6,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,4,0,0,0
2026,184,J. Sturdivant,GB,WR,1,2,NYJ,100,0,6,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0
2026,185,Zachariah Branch,ATL,WR,1,2,CAR,100,100,6,0.33,2.33,0.57,1,0,0,0,5,0.4,2.8,0.68,4,0,0,0,2,1,7,1.7
2026,186,Chris Manhertz,NYG,TE,1,2,LA,100,0,5,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0
2026,187,John Bates,WAS,TE,1,2,DAL,100,0,5,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,3,0,0,0
2026,188,Brock Wright,DET,TE,1,2,BUF,100,0,5,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0
2026,189,Andrew Ogletree,IND,TE,1,2,KC,100,100,5,0.2,0,0,2,0,0,0,3,0.33,0,0,5,0.2,0,0,0,0,0,0
2026,190,Nick Muse,ATL,TE,1,2,CAR,100,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0
2026,191,Daniel Bellinger,TEN,TE,1,2,PHI,100,100,5,0.2,0,0,1,0,0,0,3,0.33,0,0,1,0,0,0,4,0.25,0,0
2026,192,Brevyn Spann-Ford,DAL,TE,1,2,WAS,100,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0
2026,193,Jaylin Lane,WAS,WR,1,2,DAL,100,0,5,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0
2026,194,Eli Raridon,NE,TE,1,2,PIT,100,100,5,0.2,6,0.8,3,0.33,10,1.33,2,0,0,0,4,0.25,7.5,1,1,0,0,0
2026,195,Mo Alie-Cox,IND,TE,1,2,KC,100,0,4,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
2026,196,Eric Saubert,SEA,TE,1,2,ARZ,100,100,4,0.25,-2.5,0,0,0,0,0,4,0.25,-2.5,0,1,1,-10,0,3,0,0,0
2026,197,Tylan Wallace,CLV,WR,1,2,TB,100,0,4,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0
2026,198,Bo Melton,GB,WR,1,2,NYJ,100,100,4,0.25,0,0,1,0,0,0,3,0.33,0,0,1,0,0,0,3,0.33,0,0
2026,199,John Metchie,CAR,WR,1,2,ATL,100,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
2026,200,Jonathan Mingo,DAL,WR,1,2,WAS,100,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0
2026,201,Erick All,CIN,TE,1,2,HST,100,100,4,0.5,1.25,0.63,0,0,0,0,4,0.5,1.25,0.63,3,0.67,1.67,0.83,1,0,0,0
2026,202,Jake Briningstool,KC,TE,1,2,IND,100,0,4,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0
2026,203,Jahdae Walker,CHI,WR,1,2,MIN,100,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0
2026,204,Mark Redman,GB,TE,1,2,NYJ,100,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0
2026,205,Jalen Royals,KC,WR,1,2,IND,100,100,4,0.5,1.5,2.15,2,0.5,0.5,3.55,2,0.5,2.5,0.75,2,0,0,0,2,1,3,4.3
2026,206,Tory Horton,SEA,WR,1,2,ARZ,100,0,4,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0
2026,207,Josh Cuevas,BLT,TE,1,2,NO,100,0,4,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0
2026,208,Malik Benson,LV,WR,1,2,LAC,100,100,4,0.25,0,0,0,0,0,0,4,0.25,0,0,2,0,0,0,2,0.5,0,0
2026,209,Colbie Young,CIN,WR,1,2,HST,100,100,4,0.25,1.75,0.42,0,0,0,0,4,0.25,1.75,0.42,2,0,0,0,2,0.5,3.5,0.85
2026,210,Jonnu Smith,GB,TE,1,2,NYJ,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0
2026,211,Braxton Berrios,NYG,WR,1,2,LA,100,0,3,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
2026,212,Josh Oliver,MIN,TE,1,2,CHI,100,100,3,0.33,8,1.13,1,1,24,3.4,2,0,0,0,2,0.5,12,1.7,1,0,0,0
2026,213,Quintin Morris,JAX,TE,1,2,DEN,100,100,3,0.33,2.33,0.57,0,0,0,0,3,0.33,2.33,0.57,1,0,0,0,2,0.5,3.5,0.85
2026,214,Hunter Long,ARZ,TE,1,2,SEA,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0
2026,215,KaVontae Turpin,DAL,WR,1,2,WAS,100,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
2026,216,Derius Davis,LAC,WR,1,2,LV,100,100,3,0.33,0,0,0,0,0,0,3,0.33,0,0,2,0.5,0,0,1,0,0,0
2026,217,Elijah Higgins,ARZ,TE,1,2,SEA,100,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0
2026,218,Cyrus Allen,KC,WR,1,2,IND,100,0,3,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
2026,219,Oscar Delp,NO,TE,1,2,BLT,100,100,3,0.33,2.67,0.6,0,0,0,0,3,0.33,2.67,0.6,1,0,0,0,2,0.5,4,0.9
2026,220,Josh Cameron,JAX,WR,1,2,DEN,100,0,3,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0
2026,221,Odell Beckham,NYG,WR,1,2,LA,100,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2026,222,Tyler Higbee,LA,TE,1,2,NYG,100,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
2026,223,Tyler Conklin,DET,TE,1,2,BUF,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2026,224,Lil'Jordan Humphrey,DEN,WR,1,2,JAX,100,100,2,0.5,0,0,1,1,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0
2026,225,Ben Skowronek,PIT,WR,1,2,NE,100,100,2,0.5,1,0.6,1,1,2,1.2,1,0,0,0,2,0.5,1,0.6,0,0,0,0
2026,226,Dareke Young,LV,WR,1,2,LAC,100,100,2,0.5,13.5,1.85,0,0,0,0,2,0.5,13.5,1.85,1,1,27,3.7,1,0,0,0
2026,227,Kevin Austin,NO,WR,1,2,BLT,100,100,2,0.5,3.5,0.85,0,0,0,0,2,0.5,3.5,0.85,1,0,0,0,1,1,7,1.7
2026,228,Jelani Woods,NYJ,TE,1,2,GB,100,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
2026,229,Cameron Latu,NE,TE,1,2,PIT,100,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
2026,230,Ryan Miller,MIA,WR,1,2,SF,100,100,2,0.5,38.5,7.35,0,0,0,0,2,0.5,38.5,7.35,2,0.5,38.5,7.35,0,0,0,0
2026,231,Jayden Reed,GB,WR,1,2,NYJ,100,100,2,0.5,2,0.7,0,0,0,0,2,0.5,2,0.7,1,0,0,0,1,1,4,1.4
2026,232,Jalen McMillan,TB,WR,1,2,CLV,100,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
2026,233,Keleki Latu,BUF,TE,1,2,DET,100,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
2026,234,Isaiah Bond,CLV,WR,1,2,TB,100,100,2,0.5,5,1,2,0.5,5,1,0,0,0,0,2,0.5,5,1,0,0,0,0
2026,235,Bauer Sharp,TB,TE,1,2,CLV,100,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2026,236,Robert Tonyan,PIT,TE,1,2,NE,100,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026,237,Brayden Willis,SF,TE,1,2,MIA,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2026,238,Brycen Tremayne,CAR,WR,1,2,ATL,100,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2026,239,Jackson Meeks,DET,TE,1,2,BUF,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026,240,Efton Chism,NE,WR,1,2,PIT,100,100,1,1,-2,0.8,0,0,0,0,1,1,-2,0.8,1,1,-2,0.8,0,0,0,0
2026,241,Arian Smith,NYJ,WR,1,2,GB,100,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026,242,Chimere Dike,TEN,WR,1,2,PHI,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026,243,Barion Brown,NO,WR,1,2,BLT,100,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2026,244,Carsen Ryan,CLV,TE,1,2,TB,100,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2026,245,Deion Burks,IND,WR,1,2,KC,100,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2026,246,Marlin Klein,HST,TE,1,2,CIN,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Exported from Data Suite 2.0 by michaelgingrave (user 380) on 2026-09-23 21:54 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
