,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
Season,Rank,Name,Team,POS,G,CONCEPT,ATT %,SNAP %,ATT,DCS %,SNEAK %,YDS,YPC,TD,XTD,FUM,1D,EXP RUN %,EXP YDS,EXP YDS %,i5 %,TD RATE,SUCC %,STUFF %,RYOE,YBC/ATT,HIT %,YACO/ATT,YACO %,MTF,MTF/A,EPA/A,EPA,ZONE ATT,ZONE ATT %,ZONE YDS,ZONE TD,ZONE YPC,ZONE SUCC %,MAN ATT,MAN ATT %,MAN YDS,MAN TD,MAN YPC,MAN SUCC %,FP,XFP,FP/G,XFP/G,DIFF
2026,155,RJ Harvey,DEN,RB,1,Outside Zone,33.33333333333333,25,1,25,0,6,6,0,0,0,1,0,0,0,0,0,100,0,2.3,5,0,1,16.7,0,0,0.798,0.8,1,100,6,0,6,100,0,0,0,0,0,0,0.6,0.4,0.6,0.38,0.22
2026,156,Quinshon Judkins,CLV,RB,1,Outside Zone,25,100,3,100,0,6,2,0,0.04,0,0,0,0,0,0,0,33.3,33.3,-5.3,1.33,33.3,0.67,33.3,0,0,-0.396,-1.2,3,100,6,0,2,33.3,0,0,0,0,0,0,0.6,1.4,0.6,1.35,-0.75
2026,157,Tony Pollard,TEN,RB,1,Inside Zone,14.285714285714285,33.3,1,33.3,0,5,5,0,0,0,0,0,0,0,0,0,100,0,1,-2,100,7,140,1,1,-0.098,-0.1,1,100,5,0,5,100,0,0,0,0,0,0,0.5,0.4,0.5,0.41,0.09
2026,158,Javonte Williams,DAL,RB,1,Outside Zone,8.333333333333332,100,1,100,0,5,5,0,0,0,0,0,0,0,0,0,100,0,0.6,0,100,5,100,1,1,0.019,0,1,100,5,0,5,100,0,0,0,0,0,0,0.5,0.4,0.5,0.44,0.06
2026,159,Jaylen Warren,PIT,RB,1,Inside Zone,20,40,2,40,0,5,2.5,0,0.01,0,0,0,0,0,0,0,50,50,-4.6,1,50,1.5,60,0,0,-0.276,-0.6,2,100,5,0,2.5,50,0,0,0,0,0,0,0.5,1,0.5,1.03,-0.53
2026,160,Jaylen Warren,PIT,RB,1,Man/Duo,20,100,2,100,0,5,2.5,0,0.02,0,1,0,0,0,0,0,50,50,-4.6,0,100,2.5,100,0,0,-0.134,-0.3,0,0,0,0,0,0,2,100,5,0,2.5,50,0.5,1.1,0.5,1.1,-0.6
2026,161,Breece Hall,NYJ,RB,1,Counter,4.545454545454546,33.3,1,33.3,0,5,5,0,0,0,0,0,0,0,0,0,100,0,-0.1,1,0,4,80,1,1,-0.065,-0.1,0,0,0,0,0,0,1,100,5,0,5,100,0.5,0.5,0.5,0.51,-0.01
2026,162,Kenneth Walker,KC,RB,1,Counter,4.3478260869565215,100,1,100,0,5,5,0,0,0,0,0,0,0,0,0,100,0,0,3,0,2,40,1,1,-0.048,0,0,0,0,0,0,0,1,100,5,0,5,100,0.5,0.5,0.5,0.51,-0.01
2026,163,Bijan Robinson,ATL,RB,1,Counter,9.523809523809524,66.7,2,66.7,0,5,2.5,0,0,0,0,0,0,0,0,0,50,50,-4.5,-1,50,3.5,140,0,0,-0.327,-0.7,0,0,0,0,0,0,2,100,5,0,2.5,50,0.5,1,0.5,0.96,-0.46
2026,164,George Holani,SEA,RB,1,Outside Zone,25,18.2,2,18.2,0,5,2.5,0,0,0,0,0,0,0,0,0,50,50,-2.5,2,50,0.5,20,0,0,-0.179,-0.4,2,100,5,0,2.5,50,0,0,0,0,0,0,0.5,0.8,0.5,0.76,-0.26
2026,165,Ashton Jeanty,LV,RB,1,Draw,4.3478260869565215,100,1,100,0,5,5,0,0,0,0,0,0,0,0,0,100,0,0.6,3,0,2,40,0,0,-0.05,0,0,0,0,0,0,0,1,100,5,0,5,100,0.5,0.5,0.5,0.46,0.04
2026,166,Omarion Hampton,LAC,RB,1,Outside Zone,50,66.7,6,66.7,0,5,0.83,0,0.06,1,1,0,0,0,0,0,16.7,83.3,-21.6,-1.67,83.3,2.5,300,2,0.33,-1.258,-7.5,6,100,5,0,0.83,16.7,0,0,0,0,0,0,-0.5,3,-0.5,3.02,-3.52
2026,167,RJ Harvey,DEN,RB,1,Inside Zone,33.33333333333333,100,1,100,0,5,5,0,0,0,0,0,0,0,0,0,100,0,0.4,1,0,4,80,0,0,0.035,0,1,100,5,0,5,100,0,0,0,0,0,0,0.5,0.5,0.5,0.46,0.04
2026,168,Quinshon Judkins,CLV,RB,1,Counter,16.666666666666664,100,2,66.7,0,5,2.5,0,0,0,0,0,0,0,0,0,50,50,-4,1.5,50,1,40,0,0,-0.338,-0.7,0,0,0,0,0,0,2,100,5,0,2.5,50,0.5,0.9,0.5,0.91,-0.41
2026,169,Quinshon Judkins,CLV,RB,1,Inside Zone,16.666666666666664,75,2,50,0,5,2.5,0,0,0,0,0,0,0,0,0,50,50,-2.6,1.5,50,1,40,0,0,-0.292,-0.6,2,100,5,0,2.5,50,0,0,0,0,0,0,0.5,0.8,0.5,0.77,-0.27
2026,170,Quinshon Judkins,CLV,RB,1,Pull Lead,8.333333333333332,100,1,100,0,5,5,0,0,0,0,0,0,0,0,0,100,0,0.2,4,0,1,20,0,0,0.179,0.2,0,0,0,0,0,0,1,100,5,0,5,100,0.5,0.5,0.5,0.49,0.01
2026,171,Kaytron Allen,WAS,RB,1,Trap,25,50,1,50,0,5,5,0,0,0,0,0,0,0,0,0,100,0,0.3,1,0,4,80,0,0,0.147,0.1,0,0,0,0,0,0,1,100,5,0,5,100,0.5,0.5,0.5,0.47,0.03
2026,172,Jonathan Taylor,IND,RB,1,Power,5.263157894736842,100,1,100,0,4,4,0,0,0,0,0,0,0,0,0,100,0,-1,4,0,0,0,0,0,-0.141,-0.1,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.5,0.4,0.52,-0.12
2026,173,Rachaad White,WAS,RB,1,Man/Duo,28.57142857142857,66.7,2,66.7,0,4,2,0,0.01,0,0,0,0,0,0,0,50,50,-3.4,0,50,2,100,0,0,-0.778,-1.6,0,0,0,0,0,0,2,100,4,0,2,50,0.4,0.8,0.4,0.78,-0.38
2026,174,Rachaad White,WAS,RB,1,Outside Zone,28.57142857142857,25,2,25,0,4,2,0,0,0,0,0,0,0,0,0,50,50,-4.5,1,50,1,50,0,0,-0.214,-0.4,2,100,4,0,2,50,0,0,0,0,0,0,0.4,0.9,0.4,0.86,-0.46
2026,175,Jordan Mason,MIN,RB,1,Power,13.333333333333334,100,2,100,0,4,2,0,0,0,0,0,0,0,0,0,0,100,-4.1,-1,100,3,150,0,0,-0.544,-1.1,0,0,0,0,0,0,2,100,4,0,2,0,0.4,0.8,0.4,0.82,-0.42
2026,176,Bijan Robinson,ATL,RB,1,Pull Lead,9.523809523809524,66.7,2,66.7,0,4,2,0,0.03,0,0,0,0,0,0,0,0,50,-4.7,0,50,2,100,0,0,-0.892,-1.8,0,0,0,0,0,0,2,100,4,0,2,0,0.4,1,0.4,1.02,-0.62
2026,177,Chris Brooks,GB,RB,1,Inside Zone,28.57142857142857,66.7,2,66.7,0,4,2,0,0.38,0,0,0,0,0,0,0,50,50,-3.8,1,50,1,50,0,0,-0.261,-0.5,2,100,4,0,2,50,0,0,0,0,0,0,0.4,3,0.4,3.03,-2.63
2026,178,Emari Demercado,DAL,RB,1,Trap,50,100,1,100,0,4,4,0,0,0,0,0,0,0,0,0,100,0,-0.8,2,0,2,50,0,0,-0.078,-0.1,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.5,0.4,0.49,-0.09
2026,179,De'Von Achane,MIA,RB,1,Counter,9.090909090909092,100,1,100,0,4,4,0,0,0,0,0,0,0,0,0,100,0,-0.6,2,0,2,50,0,0,-0.076,-0.1,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.5,0.4,0.46,-0.06
2026,180,George Holani,SEA,RB,1,Power,12.5,100,1,100,0,4,4,0,0,0,0,0,0,0,0,0,100,0,-0.3,4,0,0,0,0,0,-0.017,0,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.4,0.4,0.43,-0.03
2026,181,George Holani,SEA,RB,1,Pull Lead,12.5,100,1,100,0,4,4,0,0.03,0,0,0,0,0,0,0,0,0,0.9,2,0,2,50,0,0,-0.193,-0.2,0,0,0,0,0,0,1,100,4,0,4,0,0.4,0.5,0.4,0.51,-0.11
2026,182,Sione Vaki,DET,RB,1,Man/Duo,50,10,1,10,0,4,4,0,0.01,0,0,0,0,0,0,0,0,0,0.7,3,0,1,25,0,0,-0.395,-0.4,0,0,0,0,0,0,1,100,4,0,4,0,0.4,0.4,0.4,0.39,0.01
2026,183,Will Shipley,PHI,RB,1,Outside Zone,100,25,2,25,0,4,2,0,0,0,0,0,0,0,0,0,0,100,-5.3,1,0,1,50,0,0,-0.434,-0.9,2,100,4,0,2,0,0,0,0,0,0,0,0.4,1,0.4,0.95,-0.55
2026,184,Woody Marks,HST,RB,1,Counter,11.11111111111111,50,1,50,0,4,4,0,0,0,0,0,0,0,0,0,100,0,-0.5,2,0,2,50,0,0,-0.19,-0.2,0,0,0,0,0,0,1,100,4,0,4,100,0.4,0.5,0.4,0.45,-0.05
2026,185,Emmett Johnson,KC,RB,1,Inside Zone,12.5,14.3,1,14.3,0,4,4,0,0.02,0,0,0,0,0,0,0,100,0,1.2,4,0,0,0,0,0,-0.101,-0.1,1,100,4,0,4,100,0,0,0,0,0,0,0.4,0.4,0.4,0.39,0.01
2026,186,Kaelon Black,SF,RB,1,Counter,7.142857142857142,100,1,100,0,4,4,0,0.02,0,0,0,0,0,0,0,0,0,-0.6,2,0,2,50,0,0,-0.191,-0.2,0,0,0,0,0,0,1,100,4,0,4,0,0.4,0.6,0.4,0.59,-0.19
2026,187,CJ Donaldson,NO,RB,1,Fullback Run,100,100,2,100,0,4,2,0,0,0,2,0,0,0,0,0,100,0,-3,1.5,0,0.5,25,0,0,0.458,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.7,0.4,0.71,-0.31
2026,188,Aaron Jones,MIN,RB,1,Pull Lead,8.333333333333332,100,1,100,0,3,3,1,0.25,0,1,0,0,0,100,100,100,0,2,2,0,1,33.3,0,0,0.912,0.9,0,0,0,0,0,0,1,100,3,1,3,100,6.3,1.6,6.3,1.6,4.7
2026,189,Justice Hill,BLT,RB,1,Inside Zone,16.666666666666664,50,1,50,0,3,3,0,0.01,0,1,0,0,0,0,0,100,0,-1.5,3,0,0,0,0,0,-0.258,-0.3,1,100,3,0,3,100,0,0,0,0,0,0,0.3,0.5,0.3,0.53,-0.23
2026,190,Devin Singletary,NYG,RB,1,Inside Zone,33.33333333333333,25,2,25,0,3,1.5,0,0.01,0,0,0,0,0,0,0,0,100,-6,1,0,0.5,33.3,0,0,-0.438,-0.9,2,100,3,0,1.5,0,0,0,0,0,0,0,0.3,1,0.3,0.96,-0.66
2026,191,Devin Singletary,NYG,RB,1,Power,16.666666666666664,12.5,1,12.5,0,3,3,0,0,0,0,0,0,0,0,0,0,100,-1.9,2,0,1,33.3,0,0,-0.133,-0.1,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.5,0.3,0.51,-0.21
2026,192,Devin Singletary,NYG,RB,1,Pull Lead,16.666666666666664,33.3,1,33.3,0,3,3,0,0,0,0,0,0,0,0,0,0,100,-0.8,3,0,0,0,0,0,-0.219,-0.2,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.4,0.3,0.39,-0.09
2026,193,David Montgomery,HST,RB,1,Counter,5,50,1,50,0,3,3,0,0,0,0,0,0,0,0,0,0,100,-1.2,2,0,1,33.3,0,0,-0.454,-0.5,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.4,0.3,0.43,-0.13
2026,194,Chuba Hubbard,CAR,RB,1,Man/Duo,10,16.7,1,16.7,0,3,3,0,0,0,0,0,0,0,0,0,0,100,-2,1,0,2,66.7,0,0,-0.221,-0.2,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.5,0.3,0.51,-0.21
2026,195,Rhamondre Stevenson,NE,RB,1,Inside Zone,5.555555555555555,100,1,100,0,3,3,0,0,0,0,0,0,0,0,0,0,0,-1.5,-1,100,4,133.3,0,0,-0.174,-0.2,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.5,0.3,0.45,-0.15
2026,196,Rachaad White,WAS,RB,1,Trap,14.285714285714285,50,1,50,0,3,3,0,0,0,0,0,0,0,0,0,0,0,-1.9,1,0,2,66.7,0,0,-1.242,-1.2,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.5,0.3,0.5,-0.2
2026,197,Brian Robinson,ATL,RB,1,Counter,11.11111111111111,33.3,1,33.3,0,3,3,0,0,0,0,0,0,0,0,0,0,100,-1.8,2,0,1,33.3,0,0,-0.174,-0.2,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.5,0.3,0.49,-0.19
2026,198,Bijan Robinson,ATL,RB,1,Inside Zone,14.285714285714285,60,3,60,0,3,1,0,0,0,1,0,0,0,0,0,33.3,33.3,-10,0,33.3,1,100,1,0.33,-0.883,-2.6,3,100,3,0,1,33.3,0,0,0,0,0,0,0.3,1.3,0.3,1.32,-1.02
2026,199,Kendre Miller,NO,RB,1,Outside Zone,33.33333333333333,50,3,50,0,3,1,0,0.04,0,0,0,0,0,0,0,0,100,-7.3,0,66.7,1,100,0,0,-0.489,-1.5,3,100,3,0,1,0,0,0,0,0,0,0,0.3,1.3,0.3,1.28,-0.98
2026,200,Tank Bigsby,PHI,RB,1,Man/Duo,100,25,1,25,0,3,3,0,0.05,0,0,0,0,0,0,0,0,100,-0.5,1,0,2,66.7,0,0,-0.317,-0.3,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.6,0.3,0.63,-0.33
2026,201,Chris Brooks,GB,RB,1,Outside Zone,28.57142857142857,28.6,2,28.6,0,3,1.5,0,0.01,0,0,0,0,0,0,0,0,100,-6.8,0,100,1.5,100,0,0,-0.72,-1.4,2,100,3,0,1.5,0,0,0,0,0,0,0,0.3,1,0.3,1.02,-0.72
2026,202,Emari Demercado,DAL,RB,1,Man/Duo,50,25,1,25,0,3,3,0,0.02,0,0,0,0,0,0,0,0,100,-0.5,2,0,1,33.3,0,0,-0.242,-0.2,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.5,0.3,0.48,-0.18
2026,203,Emanuel Wilson,SEA,RB,1,Inside Zone,50,20,1,20,0,3,3,0,0,0,0,0,0,0,0,0,0,0,-6.3,2,0,1,33.3,0,0,-0.311,-0.3,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.9,0.3,0.93,-0.63
2026,204,Jahmyr Gibbs,DET,RB,1,Power,6.896551724137931,100,2,100,0,3,1.5,1,1.02,0,2,0,0,0,100,50,100,0,1,0,50,1.5,100,1,0.5,0.61,1.2,0,0,0,0,0,0,2,100,3,1,1.5,100,6.3,6.3,6.3,6.32,-0.02
2026,205,Sione Vaki,DET,RB,1,Inside Zone,50,25,1,25,0,3,3,0,0,0,0,0,0,0,0,0,0,100,-1.9,2,0,1,33.3,0,0,-0.249,-0.2,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.5,0.3,0.49,-0.19
2026,206,Frank Gore,BUF,RB,1,Man/Duo,100,12.5,1,12.5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,100,3,100,0,0,-0.059,-0.1,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.5,0.3,0.54,-0.24
2026,207,Ray Davis,BUF,RB,1,Man/Duo,100,12.5,1,12.5,0,3,3,0,0,0,0,0,0,0,0,0,0,100,-2,1,0,2,66.7,0,0,-0.151,-0.2,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.5,0.3,0.5,-0.2
2026,208,Kyle Monangai,CHI,RB,1,Inside Zone,10,100,1,100,0,3,3,0,0.01,0,0,0,0,0,0,0,0,0,-1.1,2,0,1,33.3,0,0,-0.522,-0.5,1,100,3,0,3,0,0,0,0,0,0,0,0.3,0.5,0.3,0.49,-0.19
2026,209,Emmett Johnson,KC,RB,1,Man/Duo,25,33.3,2,33.3,0,3,1.5,0,0.04,0,0,0,0,0,0,0,0,100,-5.4,-0.5,100,2,133.3,0,0,-0.34,-0.7,0,0,0,0,0,0,2,100,3,0,1.5,0,0.3,1.1,0.3,1.09,-0.79
2026,210,Jeremiyah Love,ARZ,RB,1,Man/Duo,9.090909090909092,16.7,1,16.7,0,3,3,0,0.01,0,0,0,0,0,0,0,0,100,0.7,2,0,1,33.3,0,0,-0.055,-0.1,0,0,0,0,0,0,1,100,3,0,3,0,0.3,0.3,0.3,0.26,0.04
2026,211,Derrick Henry,BLT,RB,1,Inside Zone,4.166666666666666,50,1,50,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-2.9,0,100,2,100,0,0,-0.286,-0.3,1,100,2,0,2,0,0,0,0,0,0,0,0.2,0.5,0.2,0.5,-0.3
2026,212,Justice Hill,BLT,RB,1,Man/Duo,16.666666666666664,16.7,1,16.7,0,2,2,0,0.02,0,0,0,0,0,0,0,0,100,-2.3,1,0,1,50,0,0,-1.152,-1.2,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.5,0.2,0.52,-0.32
2026,213,David Montgomery,HST,RB,1,Pull Lead,5,100,1,100,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-2,2,0,0,0,1,1,-0.343,-0.3,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.4,0.2,0.41,-0.21
2026,214,J.K. Dobbins,DEN,RB,1,Power,12.5,100,1,100,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-2.4,1,0,1,50,0,0,-0.334,-0.3,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.4,0.2,0.45,-0.25
2026,215,Jonathan Taylor,IND,RB,1,Man/Duo,5.263157894736842,100,1,100,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-2.4,1,0,1,50,0,0,-0.567,-0.6,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.4,0.2,0.44,-0.24
2026,216,Kenny Gainwell,TB,RB,1,Outside Zone,20,50,1,25,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-2.4,1,0,1,50,0,0,-0.461,-0.5,1,100,2,0,2,0,0,0,0,0,0,0,0.2,0.5,0.2,0.46,-0.26
2026,217,Keaton Mitchell,LAC,RB,1,Pull Lead,25,50,1,50,0,2,2,0,0.02,0,0,0,0,0,0,0,0,100,-1.6,1,0,1,50,0,0,-0.419,-0.4,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.5,0.2,0.45,-0.25
2026,218,Bijan Robinson,ATL,RB,1,Power,4.761904761904762,100,1,100,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-2.7,2,0,0,0,0,0,-0.568,-0.6,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.5,0.2,0.48,-0.28
2026,219,De'Von Achane,MIA,RB,1,Man/Duo,27.27272727272727,100,3,100,0,2,0.67,0,0.01,0,0,0,0,0,0,0,0,66.7,-8.6,0.33,66.7,0.33,50,0,0,-0.871,-2.6,0,0,0,0,0,0,3,100,2,0,0.67,0,0.2,1.1,0.2,1.13,-0.93
2026,220,Jonathon Brooks,CAR,RB,1,Man/Duo,25,16.7,1,16.7,0,2,2,0,0,0,1,0,0,0,0,0,100,0,-2.2,11,0,-9,-450,0,0,-1.03,-1,0,0,0,0,0,0,1,100,2,0,2,100,0.2,0.4,0.2,0.42,-0.22
2026,221,MarShawn Lloyd,GB,RB,1,Power,7.6923076923076925,25,1,25,0,2,2,0,0.01,0,0,0,0,0,0,0,0,100,-2.8,1,0,1,50,0,0,-0.473,-0.5,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.5,0.2,0.55,-0.35
2026,222,Ashton Jeanty,LV,RB,1,Outside Zone,13.043478260869565,57.1,3,42.9,0,2,0.67,0,0.01,0,0,0,0,0,0,0,0,100,-11.3,-0.33,66.7,1,150,0,0,-0.57,-1.7,3,100,2,0,0.67,0,0,0,0,0,0,0,0.2,1.4,0.2,1.37,-1.17
2026,223,Omarion Hampton,LAC,RB,1,Counter,8.333333333333332,100,1,100,0,2,2,0,0,0,0,0,0,0,0,0,0,100,-3,0,100,2,100,0,0,-0.479,-0.5,0,0,0,0,0,0,1,100,2,0,2,0,0.2,0.5,0.2,0.52,-0.32
2026,224,Aaron Jones,MIN,RB,1,Fullback Run,8.333333333333332,100,1,100,0,1,1,0,0.05,0,1,0,0,0,0,0,100,0,-2.4,0,100,1,100,0,0,0.543,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.67,-0.57
2026,225,Jonathan Taylor,IND,RB,1,Counter,5.263157894736842,100,1,100,0,1,1,0,0,0,0,0,0,0,0,0,0,100,-3.9,1,0,0,0,0,0,-0.59,-0.6,0,0,0,0,0,0,1,100,1,0,1,0,0.1,0.5,0.1,0.5,-0.4
2026,226,Travis Etienne,NO,RB,1,Man/Duo,11.11111111111111,50,1,50,0,1,1,0,0,0,0,0,0,0,0,0,0,100,-3.3,1,0,0,0,0,0,-0.542,-0.5,0,0,0,0,0,0,1,100,1,0,1,0,0.1,0.4,0.1,0.44,-0.34
2026,227,Travis Etienne,NO,RB,1,Outside Zone,33.33333333333333,50,3,50,0,1,0.33,0,0.01,0,0,0,0,0,0,0,0,100,-12.7,-1.33,100,1.67,500,1,0.33,-0.541,-1.6,3,100,1,0,0.33,0,0,0,0,0,0,0,0.1,1.4,0.1,1.43,-1.33
2026,228,Javonte Williams,DAL,RB,1,Power,8.333333333333332,100,1,100,0,1,1,1,0.75,0,1,0,0,0,100,100,100,0,0.8,0,100,1,100,0,0,0.925,0.9,0,0,0,0,0,0,1,100,1,1,1,100,6.1,4.5,6.1,4.51,1.59
2026,229,Brian Robinson,ATL,RB,1,Man/Duo,11.11111111111111,33.3,1,33.3,0,1,1,0,0,0,0,0,0,0,0,0,0,100,-3.9,0,100,1,100,0,0,-0.484,-0.5,0,0,0,0,0,0,1,100,1,0,1,0,0.1,0.5,0.1,0.5,-0.4
2026,230,Tyjae Spears,TEN,RB,1,Outside Zone,33.33333333333333,100,1,100,0,1,1,0,0,0,0,0,0,0,0,0,0,100,-3.6,0,100,1,100,0,0,-0.511,-0.5,1,100,1,0,1,0,0,0,0,0,0,0,0.1,0.5,0.1,0.46,-0.36
2026,231,Jonathon Brooks,CAR,RB,1,Outside Zone,25,16.7,1,16.7,0,1,1,0,0,0,0,0,0,0,0,0,0,100,-2.8,0,100,1,100,0,0,-0.585,-0.6,1,100,1,0,1,0,0,0,0,0,0,0,0.1,0.4,0.1,0.39,-0.29
2026,232,MarShawn Lloyd,GB,RB,1,Inside Zone,7.6923076923076925,33.3,1,33.3,0,1,1,0,0.01,0,0,0,0,0,0,0,0,100,-3.7,0,100,1,100,0,0,-0.557,-0.6,1,100,1,0,1,0,0,0,0,0,0,0,0.1,0.5,0.1,0.53,-0.43
2026,233,Jacory Croskey-Merritt,WAS,RB,1,Man/Duo,6.25,33.3,1,33.3,0,1,1,1,0.44,0,1,0,0,0,100,100,100,0,0.7,-2,100,3,300,0,0,0.65,0.7,0,0,0,0,0,0,1,100,1,1,1,100,6.1,2.6,6.1,2.65,3.45
2026,234,Raheim Sanders,CLV,RB,1,Inside Zone,100,25,1,25,0,1,1,0,0.01,0,0,0,0,0,0,0,0,100,-3.3,1,0,0,0,0,0,-0.754,-0.8,1,100,1,0,1,0,0,0,0,0,0,0,0.1,0.5,0.1,0.52,-0.42
2026,235,Corey Kiner,NE,RB,1,Pull Lead,16.666666666666664,100,1,100,0,1,1,0,0,0,0,0,0,0,0,0,0,100,-4.1,0,100,1,100,0,0,-0.519,-0.5,0,0,0,0,0,0,1,100,1,0,1,0,0.1,0.5,0.1,0.54,-0.44
2026,236,Ameer Abdullah,JAX,RB,1,Man/Duo,25,16.7,1,16.7,0,0,0,0,0.01,0,0,0,0,0,0,0,0,100,-4.4,-1,100,1,0,0,0,-0.452,-0.5,0,0,0,0,0,0,1,100,0,0,0,0,0,0.5,0,0.5,-0.5
2026,237,Rico Dowdle,PIT,RB,1,Power,12.5,33.3,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-4.8,-1,100,1,0,0,0,-0.37,-0.4,0,0,0,0,0,0,1,100,0,0,0,0,0,0.5,0,0.48,-0.48
2026,238,Emanuel Wilson,SEA,RB,1,Outside Zone,50,9.1,1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-4.1,-1,100,1,0,0,0,-1.588,-1.6,1,100,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.42,-0.42
2026,239,Braelon Allen,NYJ,RB,1,Pull Lead,10,100,1,100,0,0,0,0,0.01,0,0,0,0,0,0,0,0,100,-2.6,-1,100,1,0,0,0,-1.103,-1.1,0,0,0,0,0,0,1,100,0,0,0,0,0,0.3,0,0.31,-0.31
2026,240,Jacory Croskey-Merritt,WAS,RB,1,Pull Lead,6.25,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-4.9,-1,100,1,0,0,0,-0.864,-0.9,0,0,0,0,0,0,1,100,0,0,0,0,0,0.5,0,0.5,-0.5
2026,241,Corey Kiner,NE,RB,1,Man/Duo,16.666666666666664,8.3,1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-4.7,-2,100,2,0,0,0,-0.453,-0.5,0,0,0,0,0,0,1,100,0,0,0,0,0,0.5,0,0.48,-0.48
2026,242,Cam Skattebo,NYG,RB,1,Fullback Run,5.555555555555555,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-4.2,0,100,0,0,0,0,-1.697,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.44,-0.44
2026,243,Bhayshul Tuten,JAX,RB,1,Power,6.666666666666667,100,1,100,0,0,0,0,0.01,0,0,0,0,0,0,0,0,100,-4.2,-2,100,2,0,0,0,-1.433,-1.4,0,0,0,0,0,0,1,100,0,0,0,0,0,0.5,0,0.45,-0.45
2026,244,Jeremiyah Love,ARZ,RB,1,Pull Lead,9.090909090909092,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-5.3,-2,100,2,0,0,0,-0.569,-0.6,0,0,0,0,0,0,1,100,0,0,0,0,0,0.5,0,0.54,-0.54
2026,245,Jadarian Price,SEA,RB,1,Man/Duo,10,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-4.5,-2,100,2,0,0,0,-0.732,-0.7,0,0,0,0,0,0,1,100,0,0,0,0,0,0.5,0,0.46,-0.46
2026,246,Saquon Barkley,PHI,RB,1,Counter,6.666666666666667,100,1,100,0,-1,-1,0,0,0,0,0,0,0,0,0,0,100,-5.8,-2,100,1,-100,0,0,-0.814,-0.8,0,0,0,0,0,0,1,100,-1,0,-1,0,-0.1,0.5,-0.1,0.48,-0.58
2026,247,Brian Robinson,ATL,RB,1,Pull Lead,11.11111111111111,66.7,1,33.3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,100,-5.4,-3,100,2,-200,0,0,-0.673,-0.7,0,0,0,0,0,0,1,100,-1,0,-1,0,-0.1,0.5,-0.1,0.46,-0.56
