,Player Details,Player Details,Player Details,Player Details,Player Details,Splits,Splits,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Zone Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,Man/Gap Concept,FP,FP,FP,FP,FP
2025,156,Rico Dowdle,CAR,RB,8,Power,7.627118644067797,90,18,90,0,101,5.61,1,1.01,0,4,17.6,41,40.6,100,5.6,66.7,27.8,18.4,3.06,22.2,2.56,45.5,2,0.11,0.178,3.2,0,0,0,0,0,0,18,100,101,1,5.61,66.7,16.1,14.3,2.01,1.79,0.22
2025,157,J.K. Dobbins,DEN,RB,10,Power,15.686274509803921,58.5,24,88.9,0,101,4.21,1,1.92,0,6,20,56,55.4,80,4.2,41.7,58.3,17.3,2,50,2.21,52.5,4,0.17,-0.079,-1.9,0,0,0,0,0,0,24,100,101,1,4.21,41.7,16.1,19.9,1.61,1.99,-0.38
2025,158,Javonte Williams,DAL,RB,12,Pull Lead,9.126984126984127,69.7,23,71.9,0,101,4.39,1,0.98,1,4,19,64,63.4,100,4.3,30.4,65.2,-2.5,1.78,47.8,2.61,59.4,4,0.17,-0.397,-9.1,0,0,0,0,0,0,23,100,101,1,4.39,30.4,15.1,16.2,1.26,1.35,-0.09
2025,159,Jaylen Warren,PIT,RB,13,Man/Duo,15.639810426540285,68,33,71.7,0,101,3.06,1,2.26,0,9,3.7,11,10.9,80,3,60.6,36.4,-21.7,1.24,36.4,1.82,59.4,5,0.15,-0.021,-0.7,0,0,0,0,0,0,33,100,101,1,3.06,60.6,16.1,25.8,1.24,1.99,-0.75
2025,160,RJ Harvey,DEN,RB,14,Outside Zone,18.493150684931507,32.9,27,31.8,0,101,3.74,0,0.73,0,5,7.7,26,25.7,0,0,48.1,37,-15.5,2.22,29.6,1.52,40.6,6,0.22,-0.108,-2.9,27,100,101,0,3.74,48.1,0,0,0,0,0,0,10.1,16,0.72,1.14,-0.42
2025,161,Emari Demercado,ARZ,RB,6,Inside Zone,22.727272727272727,16.7,10,20.8,0,98,9.8,0,0.22,0,4,25,67,68.4,0,0,60,20,57.3,3.4,20,6.4,65.3,3,0.3,0.131,1.3,10,100,98,0,9.8,60,0,0,0,0,0,0,9.8,5.4,1.63,0.9,0.73
2025,162,Rachaad White,TB,RB,9,Inside Zone,13.636363636363635,31.4,18,25.7,0,96,5.33,0,0.09,0,7,16.7,39,40.6,0,0,50,27.8,16.5,2.83,27.8,2.5,46.9,3,0.17,0.242,4.4,18,100,96,0,5.33,50,0,0,0,0,0,0,9.6,8.5,1.07,0.94,0.13
2025,163,RJ Harvey,DEN,RB,8,Power,8.904109589041095,31.7,13,31.7,0,96,7.38,1,0.88,0,4,16.7,61,63.5,16.7,7.7,61.5,38.5,38.6,5.38,30.8,2,27.1,2,0.15,0.209,2.7,0,0,0,0,0,0,13,100,96,1,7.38,61.5,15.6,11,1.95,1.38,0.57
2025,164,Quinshon Judkins,CLV,RB,9,Power,9.565217391304348,84.6,22,95.7,0,96,4.36,3,1.99,0,4,10,57,59.4,100,13.6,36.4,63.6,-2.5,1,50,3.36,77.1,2,0.09,0.066,1.5,0,0,0,0,0,0,22,100,96,3,4.36,36.4,27.6,21.8,3.07,2.42,0.65
2025,165,Tyjae Spears,TEN,RB,8,Outside Zone,31.944444444444443,27,23,24,0,95,4.13,1,0.59,0,6,9.1,35,36.8,100,4.3,47.8,47.8,-9.4,2,47.8,2.13,51.6,4,0.17,0.057,1.3,23,100,95,1,4.13,47.8,0,0,0,0,0,0,15.5,14,1.94,1.74,0.2
2025,166,Kimani Vidal,LAC,RB,6,Pull Lead,8.38709677419355,30.4,13,39.4,0,95,7.31,2,0.62,0,5,8.3,59,62.1,50,15.4,53.8,38.5,39.3,5.23,53.8,2.08,28.4,6,0.46,0.273,3.6,0,0,0,0,0,0,13,100,95,2,7.31,53.8,21.5,9.3,3.58,1.55,2.03
2025,167,Isaiah Davis,NYJ,RB,6,Outside Zone,25.581395348837212,13.1,11,10.7,0,94,8.55,1,0.04,0,2,18.2,74,78.7,0,9.1,45.5,54.5,47.2,2.82,45.5,5.73,67,1,0.09,0.313,3.4,11,100,94,1,8.55,45.5,0,0,0,0,0,0,15.4,4.9,2.57,0.81,1.76
2025,168,Kenneth Walker,SEA,RB,12,Pull Lead,6.787330316742081,53.3,15,50,0,93,6.2,2,1.18,0,3,15.4,38,40.9,50,13.3,60,26.7,25.6,4.27,26.7,1.93,31.2,5,0.33,0.41,6.1,0,0,0,0,0,0,15,100,93,2,6.2,60,21.3,13.8,1.78,1.15,0.63
2025,169,Jahmyr Gibbs,DET,RB,7,Trap,2.880658436213992,100,7,87.5,0,92,13.14,0,0.04,0,4,42.9,80,87,0,0,57.1,28.6,58.5,7.86,42.9,5.29,40.2,6,0.86,0.695,4.9,0,0,0,0,0,0,7,100,92,0,13.14,57.1,9.2,3.6,1.31,0.51,0.8
2025,170,RJ Harvey,DEN,RB,11,Inside Zone,15.753424657534246,46.7,23,38.3,0,92,4,2,1.13,0,4,5.3,38,41.3,66.7,8.7,34.8,69.6,4.4,1.39,30.4,2.61,65.2,3,0.13,-0.096,-2.2,23,100,92,2,4,34.8,0,0,0,0,0,0,21.2,15.5,1.93,1.41,0.52
2025,171,Michael Carter,ARZ,RB,9,Inside Zone,21.73913043478261,33.3,20,41.7,0,91,4.55,0,0.24,0,10,5.3,21,23.1,50,0,65,25,12.3,2.6,15,1.95,42.9,0,0,0.289,5.8,20,100,91,0,4.55,65,0,0,0,0,0,0,9.1,9.3,1.01,1.03,-0.02
2025,172,Bam Knight,ARZ,RB,8,Pull Lead,36.58536585365854,43.1,30,53.6,0,91,3.03,3,2.05,0,6,8.3,28,30.8,100,10,43.3,56.7,-28.7,1.07,63.3,1.97,64.8,2,0.07,-0.112,-3.4,0,0,0,0,0,0,30,100,91,3,3.03,43.3,27.1,24.3,3.39,3.04,0.35
2025,173,Keaton Mitchell,BLT,RB,7,Pull Lead,11.864406779661017,26.9,7,33.3,0,90,12.86,0,0.66,0,4,33.3,80,88.9,0,0,57.1,42.9,59.7,11.86,28.6,1,7.8,1,0.14,0.681,4.8,0,0,0,0,0,0,7,100,90,0,12.86,57.1,9,7,1.29,1,0.29
2025,174,Sean Tucker,TB,RB,6,Counter,15.11627906976744,21.2,13,22.4,0,90,6.92,4,1.18,0,4,10,43,47.8,100,30.8,61.5,38.5,33.4,5.46,38.5,1.46,21.1,3,0.23,0.617,8,0,0,0,0,0,0,13,100,90,4,6.92,61.5,33,12.7,5.5,2.12,3.38
2025,175,Kimani Vidal,LAC,RB,8,Outside Zone,20,46.4,31,53.4,0,89,2.87,1,2.24,0,5,7.7,49,55.1,75,3.2,35.5,67.7,-21.6,1.52,64.5,1.35,47.2,2,0.06,-0.221,-6.9,31,100,89,1,2.87,35.5,0,0,0,0,0,0,14.9,24.5,1.86,3.06,-1.2
2025,176,Tyler Allgeier,ATL,RB,11,Man/Duo,20.27972027972028,53.1,29,45.3,0,88,3.03,2,1.18,0,6,8,25,28.4,75,6.9,44.8,51.7,-14.5,1.41,48.3,1.62,53.4,3,0.1,-0.168,-4.9,0,0,0,0,0,0,29,100,88,2,3.03,44.8,20.8,17.3,1.89,1.57,0.32
2025,177,Jaylen Wright,MIA,RB,6,Man/Duo,18.571428571428573,20,13,25,0,88,6.77,1,0.44,0,7,25,53,60.2,25,7.7,69.2,30.8,37.5,3.38,23.1,3.38,50,3,0.23,0.484,6.3,0,0,0,0,0,0,13,100,88,1,6.77,69.2,14.8,7.7,2.47,1.28,1.19
2025,178,TreVeyon Henderson,NE,RB,9,Power,6.666666666666667,42.9,12,42.9,0,87,7.25,3,0.9,0,4,10,52,59.8,16.7,25,50,50,30.3,6.25,33.3,1,13.8,2,0.17,0.455,5.5,0,0,0,0,0,0,12,100,87,3,7.25,50,26.7,11.1,2.97,1.23,1.74
2025,179,Kareem Hunt,KC,RB,10,Power,11.65644171779141,66.7,19,63.3,0,85,4.47,2,1.43,0,10,11.8,29,34.1,66.7,10.5,73.7,21.1,10.3,1.95,26.3,2.53,56.5,4,0.21,0.595,11.3,0,0,0,0,0,0,19,100,85,2,4.47,73.7,20.5,16.1,2.05,1.61,0.44
2025,180,Tank Bigsby,"JAX, PHI",RB,6,Man/Duo,20.634920634920633,22.4,13,26.5,0,85,6.54,0,0.96,0,4,27.3,47,55.3,40,0,53.8,30.8,31.7,2.62,46.2,3.92,60,5,0.38,-0.011,-0.1,0,0,0,0,0,0,13,100,85,0,6.54,53.8,8.5,11.1,1.42,1.85,-0.43
2025,181,Michael Carter,ARZ,RB,8,Pull Lead,20.652173913043477,27.8,19,33.9,0,84,4.42,0,0.08,0,3,11.1,22,26.2,0,0,57.9,31.6,-3.9,2.63,31.6,1.79,40.5,0,0,-0.022,-0.4,0,0,0,0,0,0,19,100,84,0,4.42,57.9,8.4,9.3,1.05,1.16,-0.11
2025,182,Bucky Irving,TB,RB,9,Counter,13.872832369942195,37.9,24,72.7,0,83,3.46,1,0.23,1,5,8.3,29,34.9,0,4.2,41.7,54.2,-29,1.67,45.8,1.79,51.8,2,0.08,-0.319,-7.6,0,0,0,0,0,0,24,100,83,1,3.46,41.7,13.3,12.6,1.48,1.4,0.08
2025,183,Bhayshul Tuten,JAX,RB,9,Inside Zone,25.301204819277107,22.8,21,25.6,0,82,3.9,2,1.45,0,7,11.1,27,32.9,100,9.5,57.1,38.1,4.5,1.29,42.9,2.62,67.1,3,0.14,-0.202,-4.2,21,100,82,2,3.9,57.1,0,0,0,0,0,0,20.2,16.5,2.24,1.83,0.41
2025,184,Bucky Irving,TB,RB,9,Man/Duo,19.07514450867052,40.7,33,71.7,0,81,2.45,0,0.26,0,5,3.3,15,18.5,0,0,39.4,60.6,-61.6,0.55,45.5,1.91,77.8,2,0.06,-0.37,-12.2,0,0,0,0,0,0,33,100,81,0,2.45,39.4,8.1,15.8,0.9,1.75,-0.85
2025,185,Ollie Gordon,MIA,RB,10,Man/Duo,34.285714285714285,36.9,24,36.9,0,81,3.38,2,2.01,0,10,10.5,36,44.4,75,8.3,50,50,4.1,0.92,62.5,2.46,72.8,2,0.08,-0.178,-4.3,0,0,0,0,0,0,24,100,81,2,3.38,50,20.1,19.8,2.01,1.98,0.03
2025,186,Devin Singletary,NYG,RB,12,Man/Duo,19.327731092436977,33.8,23,31.1,0,79,3.43,2,1.4,0,6,10,27,34.2,33.3,8.7,43.5,47.8,-21.6,1.57,39.1,1.87,54.4,4,0.17,-0.094,-2.2,0,0,0,0,0,0,23,100,79,2,3.43,43.5,19.9,18.4,1.66,1.54,0.12
2025,187,Emari Demercado,ARZ,RB,3,Power,9.090909090909092,16,4,20,0,79,19.75,0,0.14,1,0,33.3,71,89.9,0,0,75,50,63,18.75,25,1,5.1,0,0,-0.875,-3.5,0,0,0,0,0,0,4,100,79,0,19.75,75,6.9,2.4,2.3,0.81,1.49
2025,188,Ray Davis,BUF,RB,7,Man/Duo,31.03448275862069,12.1,18,12.7,0,79,4.39,0,1.3,0,5,12.5,30,38,12.5,0,61.1,38.9,7.4,2.28,44.4,2.11,48.1,1,0.06,0.16,2.9,0,0,0,0,0,0,18,100,79,0,4.39,61.1,7.9,14.9,1.13,2.14,-1.01
2025,189,Devin Singletary,NYG,RB,12,Outside Zone,25.210084033613445,25.4,30,25.4,0,78,2.6,1,1.12,0,5,0,0,0,66.7,3.3,46.7,46.7,-27,0.77,40,1.83,70.5,1,0.03,-0.181,-5.4,30,100,78,1,2.6,46.7,0,0,0,0,0,0,13.8,17.2,1.15,1.44,-0.29
2025,190,Ty Johnson,BUF,RB,11,Outside Zone,46,21.6,23,18.4,0,78,3.39,1,2.17,0,3,0,0,0,50,4.3,52.2,47.8,-16.7,1.17,43.5,2.22,65.4,1,0.04,0.008,0.2,23,100,78,1,3.39,52.2,0,0,0,0,0,0,13.8,22.5,1.25,2.04,-0.79
2025,191,Josh Jacobs,GB,RB,11,Counter,8.547008547008547,72.4,20,83.3,0,78,3.9,0,0.14,0,4,21.1,54,69.2,0,0,35,55,-10.4,1,40,2.9,74.4,4,0.2,-0.117,-2.3,0,0,0,0,0,0,20,100,78,0,3.9,35,7.8,9.7,0.71,0.88,-0.17
2025,192,Rhamondre Stevenson,NE,RB,12,Outside Zone,16.153846153846153,32.4,21,35,0,78,3.71,0,1.3,0,3,9.5,36,46.2,0,0,42.9,57.1,-28.7,2,52.4,1.71,46.2,1,0.05,-0.125,-2.6,21,100,78,0,3.71,42.9,0,0,0,0,0,0,7.8,18.5,0.65,1.54,-0.89
2025,193,Tony Pollard,TEN,RB,14,Pull Lead,8.677685950413224,70,21,70,0,77,3.67,0,0.41,0,2,10,32,41.6,50,0,28.6,47.6,-23.4,0.86,47.6,2.81,76.6,3,0.14,-0.301,-6.3,0,0,0,0,0,0,21,100,77,0,3.67,28.6,7.7,12.5,0.55,0.89,-0.34
2025,194,Chris Rodriguez,WAS,RB,5,Counter,6.25,23.1,7,16.3,0,76,10.86,0,0.02,0,2,28.6,65,85.5,0,0,42.9,57.1,45.6,3.29,28.6,7.57,69.7,2,0.29,0.482,3.4,0,0,0,0,0,0,7,100,76,0,10.86,42.9,7.6,3.2,1.52,0.63,0.89
2025,195,Audric Estime,NO,RB,5,Inside Zone,45.65217391304348,17.4,21,32.8,0,76,3.62,0,0.13,0,6,0,0,0,0,0,57.1,38.1,-8.8,1.95,38.1,1.67,46.1,1,0.05,0.14,2.9,21,100,76,0,3.62,57.1,0,0,0,0,0,0,7.6,9.3,1.52,1.85,-0.33
2025,196,Jacory Croskey-Merritt,WAS,RB,12,Counter,13.142857142857142,61.5,23,44.2,0,76,3.3,1,0.26,1,3,9.1,25,32.9,0,4.3,52.2,47.8,-25.6,1.7,39.1,1.61,48.7,2,0.09,-0.375,-8.6,0,0,0,0,0,0,23,100,76,1,3.3,52.2,12.6,11.7,1.05,0.98,0.07
2025,197,Omarion Hampton,LAC,RB,8,Power,15.32258064516129,27.5,19,57.6,0,75,3.95,2,1.96,0,5,13.3,36,48,100,10.5,52.6,47.4,-1.6,1.95,52.6,2,50.7,3,0.16,0.096,1.8,0,0,0,0,0,0,19,100,75,2,3.95,52.6,19.5,19.4,2.44,2.43,0.01
2025,198,James Cook,BUF,RB,9,Power,7.119741100323624,73.3,22,73.3,0,74,3.36,1,1.26,0,3,5,10,13.5,50,4.5,45.5,50,-17.7,2.05,36.4,1.32,39.2,0,0,-0.026,-0.6,0,0,0,0,0,0,22,100,74,1,3.36,45.5,13.4,16.7,1.49,1.86,-0.37
2025,199,Chris Brooks,GB,RB,6,Outside Zone,59.25925925925925,17.7,16,11.3,0,74,4.63,0,0.12,0,2,13.3,22,29.7,0,0,56.3,31.3,3.4,2.75,25,1.88,40.5,0,0,-0.158,-2.5,16,100,74,0,4.63,56.3,0,0,0,0,0,0,7.4,7.8,1.23,1.3,-0.07
2025,200,Justice Hill,BLT,RB,4,Outside Zone,27.77777777777778,3.8,5,5.2,0,73,14.6,1,0,0,1,20,71,97.3,0,20,20,80,54.2,12.8,60,1.8,12.3,1,0.2,0.789,3.9,5,100,73,1,14.6,20,0,0,0,0,0,0,13.3,1.9,3.33,0.48,2.85
2025,201,J.K. Dobbins,DEN,RB,7,Pull Lead,7.8431372549019605,29.2,12,38.7,0,73,6.08,0,0.09,0,5,25,42,57.5,0,0,66.7,33.3,16.4,4.25,33.3,1.83,30.1,2,0.17,0.175,2.1,0,0,0,0,0,0,12,100,73,0,6.08,66.7,7.3,6.2,1.04,0.89,0.15
2025,202,James Cook,BUF,RB,5,Counter,2.26537216828479,60,7,46.7,0,73,10.43,1,0.13,0,2,28.6,54,74,0,14.3,42.9,28.6,41.7,4.57,14.3,5.86,56.2,2,0.29,0.688,4.8,0,0,0,0,0,0,7,100,73,1,10.43,42.9,13.3,3.9,2.66,0.78,1.88
2025,203,Kenneth Gainwell,PIT,RB,4,Trick/WR Run,4.385964912280701,46.2,5,38.5,0,72,14.4,0,0.41,0,3,50,65,90.3,100,0,60,40,57.1,11.4,40,3,20.8,1,0.2,0.932,4.7,0,0,0,0,0,0,0,0,0,0,0,0,7.2,3.9,1.8,0.98,0.82
2025,204,Kendre Miller,NO,RB,5,Inside Zone,31.914893617021278,11.1,15,30.6,0,72,4.8,0,0.11,0,5,13.3,24,33.3,0,0,66.7,33.3,3.9,1.93,26.7,2.87,59.7,2,0.13,0.029,0.4,15,100,72,0,4.8,66.7,0,0,0,0,0,0,7.2,7.5,1.44,1.5,-0.06
2025,205,Saquon Barkley,PHI,RB,11,Counter,10.714285714285714,66.7,30,62.5,0,71,2.37,0,0.13,0,2,3.4,17,23.9,33.3,0,23.3,73.3,-58.4,0.27,66.7,2.1,88.7,5,0.17,-0.301,-9,0,0,0,0,0,0,30,100,71,0,2.37,23.3,7.1,13.7,0.65,1.25,-0.6
2025,206,Javonte Williams,DAL,RB,12,Man/Duo,8.333333333333332,70,21,75,0,71,3.38,0,0.19,0,7,5,17,23.9,100,0,52.4,42.9,-21.2,0.57,52.4,2.81,83.1,4,0.19,0.023,0.5,0,0,0,0,0,0,21,100,71,0,3.38,52.4,7.1,10.4,0.59,0.86,-0.27
2025,207,Audric Estime,NO,RB,3,Outside Zone,28.26086956521739,15.7,13,41.9,0,70,5.38,1,0.04,0,4,7.7,32,45.7,0,7.7,46.2,53.8,17.8,0.77,38.5,4.62,85.7,5,0.38,0.124,1.6,13,100,70,1,5.38,46.2,0,0,0,0,0,0,13,5.5,4.33,1.82,2.51
2025,208,D'Andre Swift,CHI,RB,13,Pull Lead,7.623318385650224,65.5,17,68,0,69,4.06,1,1.21,1,5,20,47,68.1,100,5.9,35.3,58.8,-3.8,3.18,35.3,0.88,21.7,2,0.12,-0.259,-4.4,0,0,0,0,0,0,17,100,69,1,4.06,35.3,11.9,14.5,0.92,1.12,-0.2
2025,209,Emari Demercado,ARZ,RB,7,Pull Lead,29.545454545454547,18.1,13,30.2,0,69,5.31,0,0.13,0,1,23.1,39,56.5,0,0,23.1,38.5,0.5,2.77,30.8,2.54,47.8,2,0.15,-0.1,-1.3,0,0,0,0,0,0,13,100,69,0,5.31,23.1,6.9,7.6,0.99,1.09,-0.1
2025,210,Jawhar Jordan,HST,RB,3,Outside Zone,25.581395348837212,12.2,11,55,0,69,6.27,0,0.24,0,1,9.1,50,72.5,0,0,18.2,81.8,17.9,1,36.4,5.27,84.1,4,0.36,-0.17,-1.9,11,100,69,0,6.27,18.2,0,0,0,0,0,0,6.9,6.6,2.3,2.19,0.11
2025,211,Sean Tucker,TB,RB,8,Man/Duo,24.418604651162788,25.9,21,31.3,0,68,3.24,2,2.52,0,9,20,43,63.2,50,9.5,52.4,47.6,-2.2,1.38,52.4,1.86,57.4,3,0.14,-0.228,-4.8,0,0,0,0,0,0,21,100,68,2,3.24,52.4,18.8,22.1,2.35,2.77,-0.42
2025,212,Trey Benson,ARZ,RB,3,Pull Lead,13.793103448275861,6.9,4,57.1,0,68,17,0,0,0,1,25,52,76.5,0,0,50,25,48.2,10.25,25,6.75,39.7,2,0.5,0.993,4,0,0,0,0,0,0,4,100,68,0,17,50,6.8,2,2.27,0.67,1.6
2025,213,TreVeyon Henderson,NE,RB,6,Trick/WR Run,3.888888888888889,61.9,7,33.3,0,68,9.71,1,0.58,1,5,80,54,79.4,0,14.3,85.7,0,34.7,5.43,14.3,4.29,44.1,2,0.29,0.23,1.6,0,0,0,0,0,0,0,0,0,0,0,0,11.8,6.8,1.97,1.14,0.83
2025,214,Omarion Hampton,LAC,RB,9,Inside Zone,21.774193548387096,26.9,27,57.4,0,67,2.48,0,0.15,0,6,4,15,22.4,0,0,33.3,63,-44.4,0.96,48.1,1.52,61.2,1,0.04,-0.287,-7.7,27,100,67,0,2.48,33.3,0,0,0,0,0,0,6.7,12.1,0.74,1.34,-0.6
2025,215,Tank Bigsby,PHI,RB,3,Counter,15.873015873015872,22.9,10,28.6,0,66,6.6,0,1.44,0,3,37.5,42,63.6,66.7,0,70,40,24.5,2.7,20,3.9,59.1,5,0.5,0.28,2.8,0,0,0,0,0,0,10,100,66,0,6.6,70,6.6,12.8,2.2,4.26,-2.06
2025,216,Omarion Hampton,LAC,RB,3,Counter,5.64516129032258,42.1,7,53.8,0,66,9.43,1,0.03,0,1,14.3,54,81.8,0,14.3,28.6,71.4,35.2,7.86,42.9,1.57,16.7,1,0.14,0.426,3,0,0,0,0,0,0,7,100,66,1,9.43,28.6,12.6,3.3,4.2,1.09,3.11
2025,217,Jaylen Wright,MIA,RB,4,Inside Zone,20,22.6,14,32.6,0,64,4.57,1,1.01,0,3,7.7,12,18.8,33.3,7.1,57.1,28.6,8.8,2.29,21.4,2.29,50,0,0,0.028,0.4,14,100,64,1,4.57,57.1,0,0,0,0,0,0,12.4,11.6,3.1,2.9,0.2
2025,218,Devin Neal,NO,RB,5,Outside Zone,28.07017543859649,19.3,16,41,0,64,4,0,0.02,0,4,12.5,35,54.7,0,0,50,50,-1.6,2.06,43.8,1.94,48.4,3,0.19,-0.28,-4.5,16,100,64,0,4,50,0,0,0,0,0,0,6.4,6.7,1.28,1.34,-0.06
2025,219,Jacory Croskey-Merritt,WAS,RB,10,Pull Lead,9.714285714285714,57.6,17,51.5,0,64,3.76,2,0.73,1,3,12.5,30,46.9,25,11.8,47.1,52.9,-12.6,1.76,52.9,2,53.1,1,0.06,-0.329,-5.6,0,0,0,0,0,0,17,100,64,2,3.76,47.1,17.4,12,1.74,1.2,0.54
2025,220,Cam Skattebo,NYG,RB,6,Power,15.841584158415841,42,16,57.1,0,64,4,1,0.84,0,4,7.1,10,15.6,66.7,6.3,56.3,31.3,-7.9,1.81,12.5,2.19,54.7,3,0.19,0.013,0.2,0,0,0,0,0,0,16,100,64,1,4,56.3,12.4,12.3,2.07,2.04,0.03
2025,221,Keaton Mitchell,BLT,RB,7,Inside Zone,18.64406779661017,15.4,11,14.7,0,63,5.73,0,0.11,0,3,20,36,57.1,0,0,54.5,27.3,15.3,4.64,9.1,1.09,19,1,0.09,0.047,0.5,11,100,63,0,5.73,54.5,0,0,0,0,0,0,6.3,5.4,0.9,0.77,0.13
2025,222,TreVeyon Henderson,NE,RB,9,Pull Lead,9.444444444444445,68,17,68,0,63,3.71,0,0.21,0,6,11.8,43,68.3,0,0,47.1,52.9,-10.4,1.94,58.8,1.76,47.6,2,0.12,-0.066,-1.1,0,0,0,0,0,0,17,100,63,0,3.71,47.1,6.3,8.6,0.7,0.96,-0.26
2025,223,Josh Jacobs,GB,RB,7,Power,5.555555555555555,81.3,13,86.7,0,62,4.77,0,0.09,0,1,7.7,11,17.7,0,0,61.5,38.5,3.7,2.46,15.4,2.31,48.4,1,0.08,-0.041,-0.5,0,0,0,0,0,0,13,100,62,0,4.77,61.5,6.2,6.4,0.89,0.91,-0.02
2025,224,Bijan Robinson,ATL,RB,8,No Design,2.7874564459930316,100,8,100,0,62,7.75,0,0.09,0,1,28.6,43,69.4,0,0,75,25,25.5,5,37.5,2.75,35.5,3,0.38,0.236,1.9,0,0,0,0,0,0,0,0,0,0,0,0,6.2,4.2,0.78,0.52,0.26
2025,225,De'Von Achane,MIA,RB,8,Power,5.88235294117647,62.5,14,63.6,0,62,4.43,0,0.12,0,1,14.3,22,35.5,0,0,42.9,50,-9.2,2.14,35.7,2.29,51.6,2,0.14,-0.14,-2,0,0,0,0,0,0,14,100,62,0,4.43,42.9,6.2,7.9,0.78,0.98,-0.2
2025,226,LeQuint Allen,JAX,RB,8,Inside Zone,52.17391304347826,15.2,12,13,0,62,5.17,0,0.11,0,4,8.3,10,16.1,0,0,50,25,2.8,3.25,16.7,1.92,37.1,1,0.08,-0.15,-1.8,12,100,62,0,5.17,50,0,0,0,0,0,0,6.2,6.6,0.78,0.83,-0.05
2025,227,Jaylen Warren,PIT,RB,7,Power,6.161137440758294,59.1,13,76.5,0,61,4.69,0,0.09,0,2,7.7,15,24.6,0,0,46.2,30.8,3.6,1.85,23.1,2.85,60.7,1,0.08,-0.01,-0.1,0,0,0,0,0,0,13,100,61,0,4.69,46.2,6.1,6.3,0.87,0.9,-0.03
2025,228,Tank Bigsby,PHI,RB,7,Outside Zone,12.698412698412698,8.1,8,11.3,0,61,7.63,1,0.23,0,4,42.9,46,75.4,0,12.5,62.5,12.5,29.3,4.5,25,3.13,41,1,0.13,0.563,4.5,8,100,61,1,7.63,62.5,0,0,0,0,0,0,12.1,4.6,1.73,0.65,1.08
2025,229,Jaleel McLaughlin,DEN,RB,7,Outside Zone,45.94594594594595,20,17,41.5,0,61,3.59,0,0.07,0,2,0,0,0,0,0,41.2,35.3,-7,1.41,41.2,2.18,60.7,4,0.24,-0.159,-2.7,17,100,61,0,3.59,41.2,0,0,0,0,0,0,6.1,7.2,0.87,1.03,-0.16
2025,230,Keaton Mitchell,BLT,RB,11,Outside Zone,30.508474576271187,11.3,18,13.7,0,60,3.33,0,0.32,0,1,5.6,22,36.7,0,0,27.8,72.2,-13,2.17,38.9,1.17,35,1,0.06,-0.229,-4.1,18,100,60,0,3.33,27.8,0,0,0,0,0,0,6,9.2,0.55,0.84,-0.29
2025,231,Tank Bigsby,"JAX, PHI",RB,7,Inside Zone,31.746031746031743,19.2,20,22.7,0,60,3,0,0.43,0,3,0,0,0,20,0,50,55,-18.5,1.1,35,1.9,63.3,1,0.05,-0.153,-3.1,20,100,60,0,3,50,0,0,0,0,0,0,6,10.4,0.86,1.49,-0.63
2025,232,Jawhar Jordan,HST,RB,4,Inside Zone,34.883720930232556,15.8,15,45.5,0,60,4,0,0.93,0,4,23.1,33,55,33.3,0,40,60,-10.7,1.13,46.7,2.87,71.7,3,0.2,-0.038,-0.6,15,100,60,0,4,40,0,0,0,0,0,0,6,12.6,1.5,3.16,-1.66
2025,233,Ashton Jeanty,LV,RB,9,Pull Lead,4.511278195488721,100,12,92.3,0,60,5,0,0.26,0,2,18.2,23,38.3,0,0,50,50,6,0.92,41.7,4.08,81.7,8,0.67,0.004,0,0,0,0,0,0,0,12,100,60,0,5,50,6,6.9,0.67,0.77,-0.1
2025,234,Malik Davis,DAL,RB,7,Outside Zone,26.923076923076923,14.9,14,21.9,0,59,4.21,0,0.77,0,3,7.7,21,35.6,50,0,35.7,64.3,0.3,3.07,14.3,1.14,27.1,0,0,-0.085,-1.2,14,100,59,0,4.21,35.7,0,0,0,0,0,0,5.9,10.5,0.84,1.5,-0.66
2025,235,Ollie Gordon,MIA,RB,8,Outside Zone,22.857142857142858,14.1,16,10.7,0,59,3.69,0,0.12,0,2,12.5,25,42.4,0,0,43.8,50,-8.7,1.81,43.8,1.88,50.8,2,0.13,-0.005,-0.1,16,100,59,0,3.69,43.8,0,0,0,0,0,0,5.9,7.5,0.74,0.93,-0.19
2025,236,TreVeyon Henderson,NE,RB,13,Inside Zone,12.777777777777777,40.3,23,37.1,0,59,2.57,0,1.12,0,4,0,0,0,25,0,56.5,52.2,-40,0.83,43.5,1.74,67.8,4,0.17,-0.112,-2.6,23,100,59,0,2.57,56.5,0,0,0,0,0,0,5.9,16.6,0.45,1.28,-0.83
2025,237,Travis Etienne,JAX,RB,9,Power,6.538461538461539,77.8,17,63,0,58,3.41,1,1.48,0,3,7.7,11,19,37.5,5.9,52.9,35.3,-11.9,2,23.5,1.41,41.4,3,0.18,-0.227,-3.9,0,0,0,0,0,0,17,100,58,1,3.41,52.9,11.8,15.9,1.31,1.76,-0.45
