"Player Details","","","","","","","","","Rushing","","","","","","","Advanced","","","","","","","","","","","","","Zone Concept","","","","","","Man/Gap Concept","","","","","","FPTS","","",""
"1409","Brashard Smith","KC","RB","1","2025","1","9","BUF","3","7","7.0","2.33","0","0","0","","0","","0.0","","66.7","33.3","0","","6","2.00","85.7","0.33","2","66.7","3","0","1.50","50.0","1","33.3","4","0","4.00","100.0","0.7","0.7","3.1","3.1"
"1410","Tank Bigsby","PHI","RB","1","2025","1","10","GB","3","7","7.0","2.33","0","0","0","","0","","0.0","","33.3","33.3","0","","5","1.67","71.4","0.67","2","66.7","2","0","1.00","50.0","1","33.3","5","0","5.00","","0.7","0.7","1.4","1.4"
"1411","Daniel Jones","IND","QB","1","2025","1","7","LAC","5","7","7.0","1.40","0","0","0","","0","","0.0","","20.0","","0","","1","0.20","14.3","-0.60","0","","0","0","","","0","","0","0","","","22.2","22.2","0.5","0.5"
"1412","Jordan Love","GB","QB","1","2025","1","16","CHI","2","7","7.0","3.50","0","1","1","","0","","25.0","","50.0","50.0","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","3.8","3.8","1.9","1.9"
"1413","Brashard Smith","KC","RB","1","2025","1","14","HST","1","7","7.0","7.00","0","0","0","","0","","0.0","","100.0","","0","","0","","","7.00","0","","0","0","","","1","100.0","7","0","7.00","100.0","0.7","0.7","0.5","0.5"
"1414","Sean Tucker","TB","RB","1","2025","1","15","ATL","4","7","7.0","1.75","1","0","1","","0","","100.0","25.0","75.0","50.0","0","","3","0.75","42.9","1.00","0","","0","0","","","4","100.0","7","1","1.75","75.0","6.7","6.7","7.8","7.8"
"1415","Kenny Pickett","LV","QB","1","2025","1","15","PHI","2","7","7.0","3.50","0","0","1","","0","","0.0","","50.0","50.0","1","0.50","4","2.00","57.1","-2.00","1","50.0","-1","0","-1.00","","0","","0","0","","","2.3","2.3","1.5","1.5"
"1416","Josh Allen","BUF","QB","1","2025","1","8","CAR","3","7","7.0","2.33","2","0","2","","0","","50.0","66.7","66.7","","0","","2","0.67","28.6","1.67","0","","0","0","","","1","33.3","5","0","5.00","","23.2","23.2","7.4","7.4"
"1417","Raheem Mostert","LV","RB","1","2025","1","11","DAL","2","6","6.0","3.00","0","0","1","","0","","0.0","","50.0","50.0","1","0.50","7","3.50","116.7","-0.50","1","50.0","4","0","4.00","100.0","1","50.0","2","0","2.00","","3.3","3.3","4.6","4.6"
"1418","Mac Jones","SF","QB","1","2025","1","2","NO","6","6","6.0","1.00","0","1","1","","0","","0.0","","33.3","33.3","1","0.17","4","0.67","66.7","-1.17","0","","0","0","","","1","16.7","-5","0","-5.00","","22.8","22.8","1.5","1.5"
"1419","Bhayshul Tuten","JAX","RB","1","2025","1","5","KC","4","6","6.0","1.50","0","0","1","","0","","0.0","","25.0","75.0","0","","5","1.25","83.3","0.25","3","75.0","2","0","0.67","","1","25.0","4","0","4.00","100.0","2.1","2.1","3.9","3.9"
"1420","Malik Davis","DAL","RB","1","2025","1","14","DET","3","6","6.0","2.00","0","0","0","","0","","0.0","","33.3","66.7","0","","3","1.00","50.0","1.00","2","66.7","3","0","1.50","50.0","1","33.3","3","0","3.00","","0.6","0.6","1.2","1.2"
"1421","Joe Burrow","CIN","QB","1","2025","1","16","MIA","2","6","6.0","3.00","0","0","1","","0","","0.0","","50.0","","0","","0","","","0.50","0","","0","0","","","0","","0","0","","","29.0","29.0","0.7","0.7"
"1422","Hunter Luepke","DAL","FB","1","2025","1","4","GB","1","6","6.0","6.00","0","0","0","","0","","0.0","","","","0","","1","1.00","16.7","5.00","0","","0","0","","","1","100.0","6","0","6.00","","0.6","0.6","1.9","1.9"
"1423","Michael Penix","ATL","QB","1","2025","1","7","SF","2","6","6.0","3.00","0","0","0","","0","","0.0","","","","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","13.2","13.2","0.8","0.8"
"1424","Myles Gaskin","SEA","RB","1","2025","1","13","MIN","3","6","6.0","2.00","0","0","0","","0","","0.0","","","66.7","0","","11","3.67","183.3","-1.67","2","66.7","6","0","3.00","","1","33.3","0","0","","","0.6","0.6","1.5","1.5"
"1425","Roschon Johnson","CHI","RB","1","2025","1","6","WAS","1","6","6.0","6.00","0","0","0","","0","","0.0","","100.0","","0","","3","3.00","50.0","3.00","0","","0","0","","","1","100.0","6","0","6.00","100.0","0.6","0.6","0.5","0.5"
"1426","Jeremy McNichols","WAS","RB","1","2025","1","5","LAC","1","6","6.0","6.00","0","0","0","","0","","0.0","","100.0","","0","","2","2.00","33.3","4.00","0","","0","0","","","1","100.0","6","0","6.00","100.0","2.8","2.8","3.4","3.4"
"1427","Ameer Abdullah","IND","RB","1","2025","1","5","LV","2","6","6.0","3.00","1","0","1","","0","","20.0","50.0","100.0","","0","","4","2.00","66.7","1.00","2","100.0","6","1","3.00","100.0","0","","0","0","","","6.6","6.6","3.5","3.5"
"1428","Shedeur Sanders","CLV","QB","1","2025","1","13","SF","1","6","6.0","6.00","0","0","0","","0","","0.0","","","","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","10.6","10.6","0.4","0.4"
"1429","Cam Ward","TEN","QB","1","2025","1","9","LAC","2","6","6.0","3.00","0","1","0","","0","","0.0","","","50.0","0","","1","0.50","16.7","0.00","1","50.0","0","0","","","0","","0","0","","","6.4","6.4","0.9","0.9"
"1430","Jared Goff","DET","QB","1","2025","1","2","CHI","1","6","6.0","6.00","0","0","0","","0","","0.0","","","","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","34.0","34.0","0.8","0.8"
"1431","Michael Carter","ARZ","RB","1","2025","1","11","SF","2","6","6.0","3.00","0","0","2","","0","","0.0","","100.0","","0","","2","1.00","33.3","2.00","2","100.0","6","0","3.00","100.0","0","","0","0","","","7.8","7.8","12.7","12.7"
"1432","Tyler Allgeier","ATL","RB","1","2025","1","9","NE","2","6","6.0","3.00","0","0","0","","0","","0.0","","50.0","50.0","0","","4","2.00","66.7","1.00","2","100.0","6","0","3.00","50.0","0","","0","0","","","0.6","0.6","1.0","1.0"
"1433","Tyler Goodson","IND","RB","1","2025","1","3","TEN","2","6","6.0","3.00","0","0","0","","0","","0.0","","","50.0","0","","5","2.50","83.3","0.50","0","","0","0","","","2","100.0","6","0","3.00","","0.6","0.6","0.9","0.9"
"1434","Bryce Young","CAR","QB","1","2025","1","10","NO","2","6","6.0","3.00","0","1","1","","0","","0.0","","50.0","50.0","0","","0","","","3.00","1","50.0","6","0","6.00","100.0","0","","0","0","","","3.6","3.6","0.7","0.7"
"1435","Aaron Rodgers","PIT","QB","1","2025","1","17","CLV","1","6","6.0","6.00","0","0","0","","0","","0.0","","","","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","7.3","7.3","0.5","0.5"
"1436","Owen Wright","TB","RB","1","2025","1","12","LA","3","6","6.0","2.00","0","0","0","","0","","0.0","","","66.7","0","","1","0.33","16.7","1.67","3","100.0","6","0","2.00","","0","","0","0","","","0.6","0.6","1.1","1.1"
"1437","Raheem Mostert","LV","RB","1","2025","1","13","LAC","1","6","6.0","6.00","0","0","0","","0","","0.0","","","","0","","0","","","6.00","1","100.0","6","0","6.00","","0","","0","0","","","0.6","0.6","0.6","0.6"
"1438","Tua Tagovailoa","MIA","QB","1","2025","1","7","CLV","3","6","6.0","2.00","0","2","0","","0","","0.0","","","66.7","0","","0","","","0.00","0","","0","0","","","1","33.3","0","0","","","1.6","1.6","1.6","1.6"
"1439","Dylan Sampson","CLV","RB","1","2025","1","2","BLT","4","6","6.0","1.50","0","0","2","","0","","0.0","","50.0","50.0","0","","7","1.75","116.7","-0.25","2","50.0","5","0","2.50","100.0","2","50.0","1","0","0.50","","10.9","10.9","7.9","7.9"
"1440","Raheem Mostert","LV","RB","1","2025","1","16","HST","1","6","6.0","6.00","0","0","0","","0","","0.0","","100.0","","0","","5","5.00","83.3","1.00","1","100.0","6","0","6.00","100.0","0","","0","0","","","1.9","1.9","3.1","3.1"
"1441","Ollie Gordon","MIA","RB","1","2025","1","9","BLT","2","6","6.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","4","2.00","66.7","1.00","0","","0","0","","","2","100.0","6","0","3.00","","1.9","1.9","3.4","3.4"
"1442","Matthew Stafford","LA","QB","1","2025","1","16","SEA","2","6","6.0","3.00","0","0","0","","0","","0.0","","50.0","50.0","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","30.9","30.9","1.1","1.1"
"1443","Justin Herbert","LAC","QB","1","2025","1","3","DEN","2","6","6.0","3.00","0","0","1","","0","","0.0","","100.0","","0","","3","1.50","50.0","0.00","0","","0","0","","","0","","0","0","","","15.6","15.6","0.8","0.8"
"1444","Tyrone Tracy","NYG","RB","1","2025","1","6","PHI","4","6","6.0","1.50","0","0","0","","0","","0.0","","25.0","75.0","1","0.25","5","1.25","83.3","0.25","2","50.0","3","0","1.50","50.0","2","50.0","3","0","1.50","","0.6","0.6","1.7","1.7"
"1445","Ty Johnson","BUF","RB","1","2025","1","2","NYJ","2","6","6.0","3.00","0","0","0","","0","","0.0","","","100.0","0","","10","5.00","166.7","-2.00","2","100.0","6","0","3.00","","0","","0","0","","","0.6","0.6","2.7","2.7"
"1446","Aaron Rodgers","PIT","QB","1","2025","1","7","CIN","1","6","6.0","6.00","0","0","0","","0","","0.0","","","","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","24.6","24.6","0.7","0.7"
"1447","Tyler Badie","DEN","RB","1","2025","1","8","DAL","1","6","6.0","6.00","0","0","0","","0","","0.0","","","","0","","4","4.00","66.7","2.00","1","100.0","6","0","6.00","","0","","0","0","","","0.6","0.6","0.5","0.5"
"1448","Joe Flacco","CLV","QB","1","2025","1","1","CIN","2","6","6.0","3.00","0","0","1","","0","","0.0","","50.0","","0","","1","0.50","16.7","0.50","0","","0","0","","","0","","0","0","","","14.2","14.2","0.7","0.7"
"1449","Alec Ingold","MIA","FB","1","2025","1","10","BUF","1","6","6.0","6.00","0","0","1","","0","","0.0","","100.0","","1","1.00","5","5.00","83.3","1.00","0","","0","0","","","0","","0","0","","","0.6","0.6","0.2","0.2"
"1450","Jared Goff","DET","QB","1","2025","1","3","BLT","4","6","6.0","1.50","0","1","1","","0","","0.0","","50.0","33.3","0","","0","","","0.25","0","","0","0","","","0","","0","0","","","12.7","12.7","1.9","1.9"
"1451","Teddy Bridgewater","TB","QB","1","2025","1","12","LA","1","6","6.0","6.00","0","0","0","","0","","0.0","","","","0","","2","2.00","33.3","0.00","0","","0","0","","","0","","0","0","","","3.1","3.1","1.9","1.9"
"1452","Kenny Pickett","LV","QB","1","2025","1","14","DEN","1","6","6.0","6.00","0","0","1","","0","","0.0","","100.0","","0","","-1","-1.00","-16.7","0.00","0","","0","0","","","0","","0","0","","","8.5","8.5","0.3","0.3"
"1453","Ty Johnson","BUF","RB","1","2025","1","8","CAR","4","6","6.0","1.50","0","0","0","","0","","0.0","","","75.0","0","","7","1.75","116.7","-0.25","3","75.0","2","0","0.67","","1","25.0","4","0","4.00","","0.6","0.6","1.8","1.8"
"1454","Jacoby Brissett","ARZ","QB","1","2025","1","15","HST","3","6","6.0","2.00","0","0","1","","0","","0.0","","33.3","66.7","0","","1","0.33","16.7","0.67","0","","0","0","","","0","","0","0","","","21.6","21.6","2.1","2.1"
"1455","Tyler Shough","NO","QB","1","2025","1","17","TEN","4","6","6.0","1.50","0","0","0","","0","","0.0","","25.0","66.7","0","","0","","","-0.75","0","","0","0","","","1","25.0","-2","0","-2.00","","21.9","21.9","2.7","2.7"
"1456","Tua Tagovailoa","MIA","QB","1","2025","1","4","NYJ","3","6","6.0","2.00","0","1","0","","0","","0.0","","","66.7","0","","0","","","0.00","1","33.3","0","0","","","0","","0","0","","","15.7","15.7","1.2","1.2"
"1457","George Holani","SEA","RB","1","2025","1","11","LA","2","6","6.0","3.00","0","0","0","","0","","0.0","","50.0","50.0","0","","4","2.00","66.7","1.00","2","100.0","6","0","3.00","50.0","0","","0","0","","","0.6","0.6","1.3","1.3"
"1458","Michael Penix","ATL","QB","1","2025","1","6","BUF","2","6","6.0","3.00","0","0","0","","0","","0.0","","50.0","","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","14.6","14.6","0.4","0.4"
"1459","D'Ernest Johnson","NE","RB","1","2025","1","11","NYJ","3","6","6.0","2.00","0","0","0","","0","","0.0","","33.3","66.7","0","","5","1.67","83.3","0.33","2","66.7","4","0","2.00","50.0","1","33.3","2","0","2.00","","0.6","0.6","2.0","2.0"
"1460","Jeremy McNichols","WAS","RB","1","2025","1","15","NYG","9","6","6.0","0.67","0","1","1","","0","","0.0","","22.2","55.6","1","0.11","13","1.44","216.7","-0.78","6","66.7","2","0","0.33","33.3","3","33.3","4","0","1.33","","2.2","2.2","6.3","6.3"
"1461","Quinn Ewers","MIA","QB","1","2025","1","16","CIN","2","5","5.0","2.50","0","0","0","","0","","0.0","","50.0","50.0","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","8.9","8.9","0.8","0.8"
"1462","Samaje Perine","CIN","RB","1","2025","1","17","ARZ","3","5","5.0","1.67","1","0","2","","0","","40.0","33.3","66.7","33.3","1","0.33","6","2.00","120.0","-0.33","2","66.7","4","0","2.00","50.0","1","33.3","1","1","1.00","100.0","8.3","8.3","8.1","8.1"
"1463","Dameon Pierce","HST","RB","1","2025","1","1","LA","3","5","5.0","1.67","0","0","0","","0","","0.0","","","100.0","0","","3","1.00","60.0","0.67","1","33.3","2","0","2.00","","2","66.7","3","0","1.50","","0.5","0.5","3.6","3.6"
"1464","Dare Ogunbowale","HST","RB","1","2025","1","14","KC","1","5","5.0","5.00","1","0","1","","0","","100.0","100.0","100.0","","0","","2","2.00","40.0","3.00","1","100.0","5","1","5.00","100.0","0","","0","0","","","6.5","6.5","1.2","1.2"
"1465","Ronnie Rivers","LA","RB","1","2025","1","17","ATL","1","5","5.0","5.00","0","0","1","","0","","0.0","","100.0","","0","","3","3.00","60.0","2.00","1","100.0","5","0","5.00","100.0","0","","0","0","","","0.5","0.5","0.4","0.4"
"1466","Bryce Young","CAR","QB","1","2025","1","6","DAL","3","5","5.0","1.67","0","0","0","","0","","0.0","","33.3","","0","","0","","","-1.00","0","","0","0","","","0","","0","0","","","19.5","19.5","0.5","0.5"
"1467","Joe Burrow","CIN","QB","1","2025","1","15","BLT","2","5","5.0","2.50","0","0","0","","0","","0.0","","","50.0","0","","1","0.50","20.0","0.00","0","","0","0","","","0","","0","0","","","7.5","7.5","1.1","1.1"
"1468","Tahj Brooks","CIN","RB","1","2025","1","12","NE","2","5","5.0","2.50","0","0","0","","0","","0.0","","","100.0","0","","3","1.50","60.0","1.00","2","100.0","5","0","2.50","","0","","0","0","","","0.5","0.5","2.2","2.2"
"1469","Jeremy McNichols","WAS","RB","1","2025","1","6","CHI","2","5","5.0","2.50","0","0","1","","0","","0.0","","50.0","50.0","0","","2","1.00","40.0","1.50","0","","0","0","","","2","100.0","5","0","2.50","50.0","6.5","6.5","6.8","6.8"
"1470","RJ Harvey","DEN","RB","1","2025","1","9","HST","2","5","5.0","2.50","0","0","0","","0","","0.0","","","50.0","0","","1","0.50","20.0","2.00","1","50.0","2","0","2.00","","1","50.0","3","0","3.00","","16.6","16.6","9.4","9.4"
"1471","Zamir White","LV","RB","1","2025","1","18","KC","1","5","5.0","5.00","0","0","1","","0","","0.0","","100.0","","1","1.00","2","2.00","40.0","3.00","1","100.0","5","0","5.00","100.0","0","","0","0","","","2.0","2.0","2.2","2.2"
"1472","Tahj Brooks","CIN","RB","1","2025","1","11","PIT","1","5","5.0","5.00","0","0","0","","0","","0.0","","100.0","","0","","4","4.00","80.0","1.00","1","100.0","5","0","5.00","100.0","0","","0","0","","","0.5","0.5","0.5","0.5"
"1473","Jordan Mason","MIN","RB","1","2025","1","16","NYG","2","5","5.0","2.50","0","0","0","","0","","0.0","","50.0","50.0","0","","1","0.50","20.0","2.00","2","100.0","5","0","2.50","50.0","0","","0","0","","","2.1","2.1","2.9","2.9"
"1474","Geno Smith","LV","QB","1","2025","1","3","WAS","2","5","5.0","2.50","0","0","2","","0","","0.0","","100.0","","0","","3","1.50","60.0","1.00","0","","0","0","","","0","","0","0","","","26.1","26.1","0.7","0.7"
"1475","Khalil Herbert","NYJ","RB","1","2025","1","17","NE","2","5","5.0","2.50","0","0","0","","0","","0.0","","50.0","50.0","0","","4","2.00","80.0","0.50","1","50.0","4","0","4.00","100.0","1","50.0","1","0","1.00","","0.5","0.5","2.2","2.2"
"1476","Andrew Beck","NYJ","FB","1","2025","1","15","JAX","1","5","5.0","5.00","0","0","1","","0","","0.0","","100.0","","0","","1","1.00","20.0","4.00","0","","0","0","","","0","","0","0","","","0.5","0.5","2.9","2.9"
"1477","Bhayshul Tuten","JAX","RB","1","2025","1","10","HST","4","5","5.0","1.25","0","0","1","","0","","0.0","","25.0","75.0","0","","9","2.25","180.0","-1.00","3","75.0","3","0","1.00","33.3","1","25.0","2","0","2.00","","2.0","2.0","6.5","6.5"
"1478","Najee Harris","LAC","RB","1","2025","1","1","KC","1","5","5.0","5.00","0","0","0","","0","","0.0","","100.0","","0","","3","3.00","60.0","2.00","1","100.0","5","0","5.00","100.0","0","","0","0","","","2.0","2.0","2.0","2.0"
"1479","Sam Darnold","SEA","QB","1","2025","1","15","IND","4","5","5.0","1.25","0","1","2","","0","","0.0","","50.0","33.3","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","11.3","11.3","1.7","1.7"
"1480","Mac Jones","SF","QB","1","2025","1","5","LA","4","5","5.0","1.25","0","0","2","","0","","0.0","","50.0","50.0","0","","2","0.50","40.0","0.75","0","","0","0","","","0","","0","0","","","22.2","22.2","1.9","1.9"
"1481","Ameer Abdullah","IND","RB","1","2025","1","8","TEN","2","5","5.0","2.50","0","0","0","","0","","0.0","","","100.0","0","","3","1.50","60.0","1.00","2","100.0","5","0","2.50","","0","","0","0","","","1.8","1.8","2.4","2.4"
"1482","Riley Leonard","IND","QB","1","2025","1","14","JAX","2","5","5.0","2.50","1","0","1","","0","","0.0","50.0","50.0","","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","11.3","11.3","1.5","1.5"
"1483","D'Ernest Johnson","NE","RB","1","2025","1","17","NYJ","4","5","5.0","1.25","0","0","0","","0","","0.0","","","100.0","0","","7","1.75","140.0","-0.50","3","75.0","5","0","1.67","","1","25.0","0","0","","","0.5","0.5","1.8","1.8"
"1484","Isaiah Davis","NYJ","RB","1","2025","1","5","DAL","1","5","5.0","5.00","0","0","0","","0","","0.0","","","","2","2.00","6","6.00","120.0","-1.00","1","100.0","5","0","5.00","","0","","0","0","","","6.3","6.3","6.5","6.5"
"1485","Terrell Jennings","NE","RB","1","2025","1","10","TB","4","5","5.0","1.25","0","0","1","","0","","0.0","","25.0","75.0","0","","5","1.25","100.0","0.00","0","","0","0","","","4","100.0","5","0","1.25","25.0","0.5","0.5","1.8","1.8"
"1486","Patrick Mahomes","KC","QB","1","2025","1","4","BLT","4","5","5.0","1.25","0","0","0","","0","","100.0","","","75.0","0","","0","","","-0.25","0","","0","0","","","1","25.0","-1","0","-1.00","","27.3","27.3","3.2","3.2"
"1487","Khalil Herbert","NYJ","RB","1","2025","1","15","JAX","2","5","5.0","2.50","0","0","0","","0","","0.0","","","50.0","0","","3","1.50","60.0","1.00","2","100.0","5","0","2.50","","0","","0","0","","","0.5","0.5","0.9","0.9"
"1488","C.J. Stroud","HST","QB","1","2025","1","18","IND","2","5","5.0","2.50","1","0","1","","0","","100.0","50.0","100.0","","0","","0","","","1.00","0","","0","0","","","0","","0","0","","","17.3","17.3","3.3","3.3"
"1489","Quinn Ewers","MIA","QB","1","2025","1","17","TB","4","5","5.0","1.25","0","1","1","","0","","0.0","","25.0","50.0","1","0.25","0","","","-0.50","0","","0","0","","","0","","0","0","","","15.8","15.8","2.2","2.2"
"1490","Julius Chestnut","TEN","RB","1","2025","1","8","IND","2","5","5.0","2.50","0","0","0","","0","","0.0","","50.0","50.0","0","","3","1.50","60.0","1.00","0","","0","0","","","2","100.0","5","0","2.50","50.0","0.5","0.5","1.0","1.0"
"1491","Hunter Luepke","DAL","FB","1","2025","1","11","LV","1","5","5.0","5.00","0","0","1","","0","","0.0","","100.0","","0","","2","2.00","40.0","3.00","0","","0","0","","","0","","0","0","","","7.1","7.1","4.7","4.7"
"1492","Ty Johnson","BUF","RB","1","2025","1","13","PIT","2","5","5.0","2.50","0","0","2","","0","","0.0","","100.0","","0","","2","1.00","40.0","1.50","1","50.0","3","0","3.00","100.0","0","","0","0","","","5.5","5.5","6.1","6.1"
"1493","Rasheen Ali","BLT","RB","1","2025","1","1","BUF","1","5","5.0","5.00","0","0","0","","0","","0.0","","100.0","","0","","3","3.00","60.0","2.00","0","","0","0","","","1","100.0","5","0","5.00","100.0","0.5","0.5","0.5","0.5"
"1494","Dillon Gabriel","CLV","QB","1","2025","1","5","MIN","2","5","5.0","2.50","0","0","0","","0","","0.0","","","50.0","0","","3","1.50","60.0","-2.50","0","","0","0","","","1","50.0","-3","0","-3.00","","16.1","16.1","1.4","1.4"
"1495","Samaje Perine","CIN","RB","1","2025","1","9","CHI","1","5","5.0","5.00","0","0","0","","0","","0.0","","100.0","","0","","2","2.00","40.0","3.00","0","","0","0","","","1","100.0","5","0","5.00","100.0","0.5","0.5","0.5","0.5"
"1496","C.J. Stroud","HST","QB","1","2025","1","14","KC","2","5","5.0","2.50","0","0","1","","0","","0.0","","50.0","50.0","0","","1","0.50","20.0","0.50","0","","0","0","","","0","","0","0","","","12.6","12.6","1.2","1.2"
"1497","Brashard Smith","KC","RB","1","2025","1","12","IND","1","5","5.0","5.00","0","0","0","","0","","0.0","","100.0","","0","","2","2.00","40.0","3.00","0","","0","0","","","0","","0","0","","","6.6","6.6","6.6","6.6"
"1498","Jacoby Brissett","ARZ","QB","1","2025","1","16","ATL","1","5","5.0","5.00","0","0","1","","0","","0.0","","100.0","","0","","0","","","5.00","0","","0","0","","","0","","0","0","","","11.6","11.6","0.6","0.6"
"1499","Patrick Mahomes","KC","QB","1","2025","1","9","BUF","1","5","5.0","5.00","0","0","0","","0","","0.0","","100.0","","0","","4","4.00","80.0","0.00","0","","0","0","","","0","","0","0","","","11.5","11.5","1.1","1.1"
"1500","Clyde Edwards-Helaire","KC","RB","1","2025","1","9","BUF","2","5","5.0","2.50","0","0","0","","0","","0.0","","50.0","50.0","0","","4","2.00","80.0","0.50","2","100.0","5","0","2.50","50.0","0","","0","0","","","0.5","0.5","1.0","1.0"
"1501","Mitchell Trubisky","BUF","QB","1","2025","1","18","NYJ","5","5","5.0","1.00","0","0","0","","0","","0.0","","20.0","","0","","2","0.40","40.0","-0.80","0","","0","0","","","0","","0","0","","","28.9","28.9","0.5","0.5"
"1502","TreVeyon Henderson","NE","RB","1","2025","1","7","TEN","2","5","5.0","2.50","0","0","0","","0","","0.0","","","100.0","0","","3","1.50","60.0","1.00","0","","0","0","","","2","100.0","5","0","2.50","","0.5","0.5","0.9","0.9"
"1503","Jalen Hurts","PHI","QB","1","2025","1","17","BUF","3","5","5.0","1.67","0","0","0","","0","","0.0","","","50.0","0","","1","0.33","20.0","0.00","0","","0","0","","","0","","0","0","","","8.9","8.9","0.8","0.8"
"1504","Kirk Cousins","ATL","QB","1","2025","1","12","NO","2","5","5.0","2.50","0","0","1","","0","","0.0","","50.0","","0","","0","","","-0.50","0","","0","0","","","0","","0","0","","","15.5","15.5","0.4","0.4"
"1505","Ty Johnson","BUF","RB","1","2025","1","6","ATL","1","5","5.0","5.00","0","0","0","","0","","0.0","","100.0","","0","","2","2.00","40.0","3.00","1","100.0","5","0","5.00","100.0","0","","0","0","","","2.6","2.6","4.6","4.6"
"1506","Bhayshul Tuten","JAX","RB","1","2025","1","14","IND","2","5","5.0","2.50","0","1","1","","0","","0.0","","50.0","50.0","0","","3","1.50","60.0","1.00","1","50.0","6","0","6.00","100.0","1","50.0","-1","0","-1.00","","-0.5","-0.5","1.0","1.0"
"1507","Tua Tagovailoa","MIA","QB","1","2025","1","5","CAR","1","5","5.0","5.00","0","0","0","","0","","0.0","","","","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","22.7","22.7","0.6","0.6"
"1508","Rhamondre Stevenson","NE","RB","1","2025","1","12","CIN","6","5","5.0","0.83","0","0","0","","0","","40.0","","16.7","83.3","0","","7","1.17","140.0","-0.33","3","50.0","0","0","","","3","50.0","5","0","1.67","33.3","2.0","2.0","12.0","12.0"
"1509","Trevor Etienne","CAR","RB","1","2025","1","1","JAX","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","1","1.00","25.0","3.00","0","","0","0","","","1","100.0","4","0","4.00","100.0","0.4","0.4","0.5","0.5"
"1510","Kaleb Johnson","PIT","RB","1","2025","1","9","IND","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","2","2.00","50.0","2.00","1","100.0","4","0","4.00","100.0","0","","0","0","","","2.3","2.3","2.5","2.5"
"1511","Reggie Gilliam","BUF","FB","1","2025","1","18","NYJ","2","4","4.0","2.00","0","0","1","","0","","25.0","","50.0","50.0","0","","2","1.00","50.0","1.00","0","","0","0","","","0","","0","0","","","3.6","3.6","6.3","6.3"
"1512","Craig Reynolds","DET","RB","1","2025","1","2","CHI","3","4","4.0","1.33","0","0","0","","0","","0.0","","","66.7","0","","1","0.33","25.0","1.00","3","100.0","4","0","1.33","","0","","0","0","","","0.4","0.4","2.1","2.1"
"1513","Cam Ward","TEN","QB","1","2025","1","14","CLV","2","4","4.0","2.00","0","0","1","","0","","0.0","","50.0","50.0","0","","1","0.50","25.0","1.50","1","50.0","2","0","2.00","","0","","0","0","","","12.1","12.1","0.8","0.8"
"1514","Jeremy McNichols","WAS","RB","1","2025","1","8","KC","1","4","4.0","4.00","0","0","1","","0","","0.0","","100.0","","0","","3","3.00","75.0","1.00","1","100.0","4","0","4.00","100.0","0","","0","0","","","11.8","11.8","9.0","9.0"
"1515","Ollie Gordon","MIA","RB","1","2025","1","1","IND","2","4","4.0","2.00","0","0","1","","0","","0.0","","50.0","50.0","0","","2","1.00","50.0","1.00","1","50.0","3","0","3.00","100.0","1","50.0","1","0","1.00","","1.3","1.3","2.7","2.7"
"1516","Daniel Jones","IND","QB","1","2025","1","14","JAX","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","1.8","1.8","0.7","0.7"
"1517","Jaleel McLaughlin","DEN","RB","1","2025","1","15","GB","2","4","4.0","2.00","0","0","0","","0","","0.0","","","100.0","0","","2","1.00","50.0","1.00","1","50.0","2","0","2.00","","1","50.0","2","0","2.00","","0.4","0.4","1.0","1.0"
"1518","Geno Smith","LV","QB","1","2025","1","14","DEN","1","4","4.0","4.00","0","0","0","","0","","0.0","","100.0","","1","1.00","-1","-1.00","-25.0","0.00","0","","0","0","","","0","","0","0","","","9.0","9.0","0.6","0.6"
"1519","Shane Buechele","KC","QB","1","2025","1","18","LV","1","4","4.0","4.00","0","0","0","","0","","0.0","","","","1","1.00","0","","","0.00","0","","0","0","","","0","","0","0","","","3.9","3.9","0.0","0.0"
"1520","Sean Tucker","TB","RB","1","2025","1","7","DET","1","4","4.0","4.00","0","0","0","","0","","0.0","","","","0","","2","2.00","50.0","2.00","1","100.0","4","0","4.00","","0","","0","0","","","1.6","1.6","1.5","1.5"
"1521","Mac Jones","SF","QB","1","2025","1","9","NYG","4","4","4.0","1.00","0","0","1","","0","","50.0","","25.0","66.7","0","","0","","","0.00","0","","0","0","","","0","","0","0","","","16.8","16.8","2.3","2.3"
